dates,oahuoahu0108_0001,oahuoahu0108_0002,oahuoahu0108_0003,oahuoahu0108_0004,oahuoahu0108_0005,oahuoahu0108_0006,oahuoahu0108_0007,oahuoahu0108_0008,oahuoahu0108_0009,oahuoahu0108_0010,oahuoahu0108_0011,oahuoahu0108_0012,oahuoahu0108_0013,oahuoahu0108_0014,oahuoahu0108_0015,oahuoahu0108_0016,oahuoahu0108_0017,oahuoahu0108_0018,oahuoahu0108_0019,oahuoahu0108_0020,oahuoahu0108_0021,oahuoahu0108_0022,oahuoahu0108_0023,oahuoahu0108_0024,oahuoahu0108_0025,oahuoahu0108_0026,oahuoahu0108_0027,oahuoahu0108_0028,oahuoahu0108_0029,oahuoahu0108_0030,oahuoahu0108_0031,oahuoahu0108_0032,oahuoahu0108_0033,oahuoahu0108_0034,oahuoahu0108_0035,oahuoahu0108_0036,oahuoahu0108_0037,oahuoahu0108_0038,oahuoahu0108_0039
2018-10-24 20:40:32.000,,,,,,,,,,,,,,,,,,,,48.55223695712496,50.46563680209285,54.594351740383566,54.90251756462174,52.431267224950815,40.78766585075626,33.883226846555594,23.5745541717968,,,,,,,,,,,,
2018-11-01 20:40:43.000,18.84540075146676,24.579513993669263,22.647698685953586,15.774525658805596,24.97222621305177,25.92768138492226,33.527264936319625,,,,31.13353845548433,37.96126282657957,41.09539890441123,44.09949874290447,49.6815646018165,53.92248504221793,56.30601252910825,65.22105365797692,75.91836821587135,79.7270927162007,78.71049594602903,74.42975721766909,75.4604115547523,68.20466528851652,63.425989589190905,58.84399986162965,53.46938281199067,42.80391967709379,41.5893965811593,38.561661960103976,15.392155444693186,,2.5393091969084995,13.089002286774257,15.800711430099565,15.190507493577698,15.412523270541996,8.026398796529973,
2018-11-03 20:39:42.000,,21.865994130775256,20.5608251316545,14.30670360308621,23.65491024966744,45.58804395833139,34.680758530313824,26.996482928611616,26.01609533488534,32.95968997421937,26.83235427429677,31.712528096356458,38.538026479060186,45.04802296135888,51.495984588607854,50.3900477433947,53.85427547534475,62.72785499452526,71.61485549164126,75.67704812923131,74.18797241728848,72.01142666944727,73.1557216276291,68.90391143510277,59.59999925515344,54.07379613284811,48.44357654898155,38.87441945948234,37.29918496118048,28.15633199757662,10.814647039325262,,,,,,,,
2018-11-04 20:40:40.000,16.121179226794155,19.64337086070014,17.71303314111222,14.562808889380705,27.319828476632978,31.305343136986675,31.82432006018676,,,,29.83344738420769,33.85315332788156,43.36012061953438,49.80796399106056,52.095771322245305,55.79225670186159,64.2741488893521,70.12804235838554,77.67602222113317,79.58706988342325,77.59342916890184,75.89163481706704,77.0310000924919,76.81561906953203,67.91025298993908,60.21911687342205,53.40740035468471,47.097941170046845,45.63582562696191,37.89932864658141,33.49477740332798,10.374492126102789,6.306801358789185,18.42753370491041,21.138929192912133,18.316389870000418,20.28818695757744,10.402264661477648,6.312462868205306
2018-11-05 20:41:20.000,,,,,,,,,,,,,,,,,,,,,,,,,78.33715347824837,72.27183221730861,64.88723932012488,55.47760560573526,58.783739603758725,58.64032611983459,35.195700521867444,32.68063049653306,25.078596346479127,19.69459106184697,22.91198996223423,22.33399824963776,17.616523484019822,11.764360884531309,
2018-11-07 20:39:35.000,17.367047173765126,20.21645617077761,19.03698399290686,13.07672874451489,25.03885008940501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08 20:40:12.000,12.812146672293714,18.08419736874682,15.64194338777622,18.19819281949665,32.37732965951696,23.388699088010057,26.65568775682225,23.3533299191714,27.23462252378722,22.51633039552097,25.52541893448462,34.75940252093351,38.22451507754322,43.13469414224756,50.02041312530037,54.80733871206795,61.89956888686251,70.51707080310692,78.59115843676312,82.63731472864657,81.76632459633703,76.78785514308181,79.0680407362349,75.84390050568503,66.79801669680454,62.8264896609701,62.52276485862771,54.335047251407424,46.32543237993409,42.36054401279368,28.44782129065253,20.451347536364747,18.640759778112034,23.20040784974792,25.91148968242645,28.314114444312374,23.03252271649626,18.28887161005073,10.85854060587485
2018-11-09 20:40:39.000,14.36102325447544,25.036112359120576,,26.82730057563962,32.080433356767344,34.103911662082005,30.2361117313295,27.68332034566901,26.27658911220734,25.54375045230732,25.75660568936382,28.279790621784784,34.63204321889638,37.64047306974629,43.6204537976186,48.41553698894427,54.7058759212541,62.34464614353353,72.91343530322621,76.23764098051367,78.06315717358655,73.78055544621034,73.65276001068963,68.0495364645724,64.93868581692134,60.05803932443479,53.77389091642188,44.72893920316482,40.16600375568372,33.73206635177056,18.981676256113115,11.782061899404807,6.855611448493446,17.329924575490562,21.28661444608543,16.981694162583942,17.250333282367865,11.122257696950696,3.081742537323055
2018-11-11 20:38:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-11 20:38:19.000,,21.601113764580354,19.856180487135905,13.7821243541032,23.13237651531805,47.50920916137912,,27.675121441676723,26.77946937841597,37.41362992349433,32.49384558340472,33.82654858122592,36.37826972704519,42.37499171769894,47.64514740907682,53.35691382602551,62.26031162128079,74.3947580368887,83.26525284915368,80.98371627783723,78.43331858100568,74.2785212523391,74.99530886274235,69.82959631143419,60.56125265103525,53.26209934389939,45.54669412163167,39.48412097802003,36.64445847261546,31.01284136711459,14.55092709503908,9.995210463859197,4.441820003241605,6.350244222282493,10.80744651768283,8.31809410802922,,,
2018-11-14 20:40:38.000,13.050263843190123,20.27832432505964,,,,,,,44.98089262283888,,31.599106599221624,38.43612212000629,42.07712722378341,48.307425020837016,57.45532998522152,66.62597863095665,72.85794745390311,74.24729470502048,79.77455771345005,85.54107286775755,,,,,,,,49.84210668914192,43.447794037512914,37.85265753736599,28.57898377971821,16.88389822850129,9.41082747395348,21.38129496152238,34.11099522734298,30.29167804525306,21.70532324148301,16.431991909184315,11.624186369819178
2018-11-24 20:40:14.000,13.575451235370949,18.21340695720584,17.32993847799849,23.173287522832773,35.426667353402095,23.440825799806465,26.946925530631702,32.381607913829896,26.981306032531887,23.245528850248323,30.12790099709911,34.93782616349926,44.46175500885946,49.39850546818879,56.08043236325989,58.93677195328466,66.81202189304425,75.01129635974691,80.75061862961273,84.79276583511809,82.36476306045755,80.47942025207865,82.95092976067725,80.12833056410803,70.76087820939793,56.13111493583212,47.96983039293706,46.041885140681295,47.5035451365649,42.734008950302325,41.1604305542918,22.51366358713383,16.152886302096512,26.49057443758621,31.928374149162,29.211792276612368,26.19138289766869,21.343404178902983,13.936369150660717
2018-11-25 20:35:57.000,12.006580592898551,18.33470979411767,17.451241314910327,18.3358290468089,37.140003486192086,23.531956203227587,26.836494516073,26.305472414465044,32.62479934617797,28.804323970178977,29.156843769219805,36.07237579051037,47.18265495138529,52.56019052146482,59.02340060468806,61.23013816526158,67.54669473135291,75.36805395949418,82.11692273486963,87.0531863881933,86.71254374141621,80.00542141905197,76.59781739086874,69.57939173125428,60.31104807085534,56.252417772743954,45.3530335026252,39.308110300443616,36.996661964332574,33.78580553700455,18.53446815223566,42.4227662586843,25.31764173868222,23.338044077060168,23.066217386287843,26.64712202656977,22.97616397693923,18.229295587693528,11.038682736977698
2018-11-28 20:40:01.000,12.99988600620975,22.81311428958025,22.80483143570847,23.05590521230687,29.79466658240184,35.55557367618561,35.92118417320242,31.122830336166807,33.03067746282332,32.06987491926999,34.27022308151859,39.75142331449579,41.24194235136144,45.491971772876894,51.1038256143951,54.327516281650105,62.47412423512298,74.1789221685807,80.42922377742681,83.76098757553748,78.12587277556146,67.87271316337475,64.20172878650048,66.29733168324643,53.90734338340318,46.48908775649751,49.338086862099175,37.44181663499123,34.80942345333074,31.748673406513355,13.434759635999104,4.633114980490206,6.578842422048577,24.28581915304093,22.57276287778049,19.65337411476884,21.29933280055636,10.297946921549324,9.13985947620372
2018-12-01 20:34:44.000,13.32072496611302,18.833661796580284,17.017591057668344,14.755267268206834,33.50726576348851,23.185374106760587,25.7528276786368,27.94530170936573,33.756486693638685,32.77462273044415,38.40233573743496,43.13514800132651,47.09276253975249,49.99300265975455,53.87841861224748,58.184856529587606,68.26427266555496,75.35258371314536,80.07128542859334,84.08182653544075,80.76724068495295,72.27357646948496,68.76053702613592,60.2160256414067,50.769839384464255,48.93494014571698,48.807610052796,37.84529174323455,35.05096444982572,32.069512366416625,17.25103102557797,11.24631927238753,9.66406220071534,23.64344172898204,24.355725951053856,22.489408494905184,24.420455029362927,16.69518423837468,11.12975771802145
2018-12-01 20:41:30.000,37.62796954677257,41.01538956652365,36.17017041291314,29.92924676958221,33.061015092595895,26.37248685252177,25.742513491461057,27.995846794430243,29.148956835411543,28.826238994169422,31.32937295593722,39.75381675654795,43.72085560118619,53.308060612989664,53.931149744067454,58.40575552213409,66.63797334079061,73.42062409646388,78.28539031472803,84.07151234826502,80.81308454657795,74.30205100377509,74.36435555668113,66.8716359979298,60.14112881921592,59.44529155149464,49.09263880197285,38.91399615407098,38.08696028153284,32.2901292425969,16.816598220785608,11.091117348365476,7.579722929127605,15.915320790318262,21.345136225711336,20.18447334933842,21.387381348535897,13.646670872747093,9.757244660684162
2018-12-03 20:40:49.000,13.183784678034613,18.84491428669412,16.82662764763278,19.16357317118127,30.079370372572857,,,,,,,,,,,,,,,,,,,,,,43.37586533541303,37.69935186822124,41.0971269666972,36.07841907417901,14.405580977116164,7.668393567247643,15.046869662401845,27.101510831344648,26.258288800350577,16.85718573858487,4.286956570624735,40.2718721361744,
2018-12-04 20:40:48.000,12.553815941944446,18.055721607939528,16.23965086902759,18.864764437650084,31.920158608450063,28.737781530111857,31.148816128315577,35.209764704909155,32.86279412757959,35.930100684944925,37.73529782099204,41.36353576358944,43.892892087237904,46.231823472277554,52.37560128577774,55.23083773319578,63.170210265968045,75.92430691592506,82.36700114190225,83.96889467025085,81.13634121384244,73.34572672814139,71.2564835302285,65.16577756648697,55.60133691186633,53.47233458086899,48.21418022351532,38.64324011959934,38.585674463584255,36.96526597358801,38.33329584335551,20.584290524510568,17.271959028746426,29.8678441995581,31.5181718231612,30.395313240604803,28.426867278011155,21.993642406656008,14.689074813653775
2018-12-05 20:34:39.000,21.64343257188276,23.07618484474094,,13.515732665494191,20.0383738770441,43.5971240276632,46.64484304326752,36.13100547655503,35.59417904330068,42.802772364961406,43.82024358989605,40.49364621814797,42.84578309341358,47.5024393578665,51.98307804906656,51.05277986836701,56.47254365608503,58.45965018916061,65.66240562193472,70.16700701947032,62.644644417481686,53.95309993637684,57.07169344895088,59.13591242175587,56.64082786133936,51.80204384707221,47.20481726709397,37.75786918915131,35.60867418525169,30.9893991467658,18.11764119570939,23.2229023013446,,,10.10548803333818,11.180058505795968,,6.627451583318437,24.058647682641933
2018-12-07 20:41:03.000,,,,,,,,,,,,,,,,,,,66.28972263012469,71.63151261291664,67.85523727791838,61.966622652803935,60.056254890232246,58.81975773451875,67.28166090892303,,44.597900494236704,37.12497602354853,35.4054616501363,32.77874259018847,12.416213177317156,2.777222757827206,5.871305906054634,25.58683949295436,23.116394173213827,30.786797147259776,20.927573139379,16.82355128683917,11.099521846891712
2018-12-07 20:41:04.000,,,,,,,,,,,,,,,,,,,60.0633970383403,66.60021335405352,61.034899291942935,60.12888263673371,58.62278099264783,58.83780054657466,62.1762602228636,,44.46708704410106,37.38969522076802,36.701043661705214,30.996559407872027,12.492980101867332,0.7724325264123946,7.853065469085418,27.147989841498067,24.21216441288289,32.381382986141595,23.325780009254355,17.073152359885192,11.63578987460174
2018-12-09 20:34:15.000,36.26609203399546,39.65161721684407,28.649367878137586,28.2279130164154,39.542705953034655,49.59026482145823,48.550904701464425,43.18308935674842,63.320648519483896,53.86394137490532,50.326563392020304,45.2976536755048,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-09 20:41:52.000,32.524094748364085,30.80427216323207,29.18293059179749,29.36568662943215,39.26590496026096,52.6656076291106,55.23927948747802,48.21299780338013,45.00499035636631,41.29047492943422,41.20256564524197,42.61385931366386,41.043512308782056,40.4324749786719,46.56422508064231,55.98658398825323,71.20937239362529,73.46698466381744,82.82248553256372,72.79241495590449,85.59794241829411,88.90685204142159,,,,,71.14556936505878,55.3784524080629,60.46608150918242,50.54189811696064,31.484021434073743,12.86496882028391,13.56960534183247,21.393761373886186,17.034016803518277,17.97190144878754,17.477904644842194,9.235594498696166,6.39543852967425
2018-12-14 20:32:48.000,32.00272680206635,38.86858092716364,39.70505412140587,31.501769198026857,23.954409862694707,35.54928343775799,42.68837401815579,44.42984093389063,42.192687367584085,39.323958585767095,39.6034910111536,43.20839873687751,44.39530176036467,45.833415813393685,53.16507728915796,63.38791598914828,77.38186344277895,84.41252380817608,82.33531336700653,77.61296896142478,68.69978423661703,58.81566420987486,71.70905930947715,,,,,,,,,25.568416351512795,29.238870986532785,40.75667950171375,44.85346786241406,47.16827992670615,45.374781905488256,36.10059877430318,31.86182539741984
2018-12-14 20:40:38.000,34.13328611651131,35.03206369835155,32.187572299508325,30.50135458193266,32.99900651341056,41.15612998755628,47.36527308337354,48.22905567565677,44.27642838935952,41.2208444280621,41.41543197188931,47.1933939494543,47.2405117601083,50.05765928569736,53.73270861982172,57.63755746731942,68.81064312685353,76.52469808163988,81.4492502936831,79.42054765251527,69.97435719703104,62.565656607502206,58.68897718657521,51.64777627585958,48.34421881584486,44.814887890860746,38.793532815668506,43.71558491499449,39.61143676784347,37.56855080428817,24.770816918099666,17.283018440765666,16.810200388153206,25.036964492172736,24.53996236228437,30.019144032280565,24.174711753989545,18.940278220291667,12.44817376697208
2018-12-15 20:33:30.000,31.24165839925414,34.46301009890084,30.174777482070315,26.31484985002536,25.94386759655518,35.10443996417383,42.61531077536237,43.019190699921246,41.01718805668894,40.46094255401911,42.70576567321017,43.39369575691572,47.16700606729974,50.10240986383277,54.95621000712202,58.66361415364137,65.38606687300475,73.33694563188132,79.59561625200017,77.09158960266038,69.56354216920805,62.54088147767476,61.399012794597326,53.92732955425358,48.65163588050994,44.16269539289752,47.55757856483604,38.7642672328014,34.61091045826858,34.018058452099226,19.401289740160465,15.231754416235658,9.305096236282663,21.204433299155607,23.91567195949672,21.009829178175192,24.2819568247006,18.09712979690297,13.079816323355493
2018-12-15 20:33:31.000,,,,,,38.17695731557674,43.969348921468885,43.04432516869448,40.17366995920084,39.04439957718724,41.26690718832965,42.92150355499319,45.62677461067968,48.95964641541213,51.57612736594174,56.42196626594392,62.948989728864255,71.69125687034423,77.45241419731634,76.453857919015,66.72334752184322,59.09271815226129,57.06006208947766,51.23970306200584,44.95946208561253,41.30422132959182,43.69966511871039,38.08628808465151,31.564525187130865,31.62938312262487,19.16861127012009,14.219184153444491,8.910416391114392,21.204358046920987,22.421899374264445,23.02528258896216,23.252157925807573,16.764012764136037,12.057538493242868
2018-12-16 20:32:19.000,37.21570115935123,44.85653879828635,,44.23663340752055,51.84890664146428,50.63634672521437,54.39348906247629,56.532910233560514,57.13278673197975,49.11570538053814,53.10133690655814,60.27900940457242,65.46546555305753,64.89647785549526,68.67705606010561,72.99482420860588,81.3290268822628,89.12251633715236,92.47184848393452,90.1066303852173,84.59303288272064,78.24728484856523,76.30976100115275,69.11116146397895,56.85610736944391,54.89947473927225,45.39749358950166,40.85309415998181,40.72100191301459,37.82953463732966,27.93612804311938,23.38915901521637,19.10630155071109,24.35779547276298,37.09792892374517,27.27724831764297,26.60594620887611,25.747040237597048,20.97659836640077
2018-12-16 20:41:23.000,30.620737385297986,34.43876458241384,29.640726124296297,22.90806484096877,22.28868675749217,31.98986091630997,38.78343327950645,41.18718582719703,39.56724626129226,38.84063931550817,37.72059594129259,46.89376560200469,51.2641043059045,52.78024459767382,55.36171154263909,59.54247056287064,67.23157901890977,74.05594637228297,78.96477069642769,74.80260807503701,68.10011742782272,60.79227687566097,61.52362959975997,54.25900320305552,45.97606501624009,41.29202264298024,36.82329120161029,31.77198474584254,31.55011376899476,31.394391563114542,19.73340903014157,13.2609281581554,10.73779262250282,21.42606180687933,31.727162682836376,21.54202744426524,23.943247941578512,16.240643576446814,10.780291929307309
2018-12-17 20:36:49.000,,,,,,,,,,,,,,,,44.06456349638204,52.66649305857089,61.98795614032884,66.66448113406572,61.52646527911856,57.11095020907371,51.13912036961143,46.72052955962985,40.34459375398456,31.908201907054124,32.46196702954633,31.563146557616687,27.977740889402504,28.493502522331905,34.05490698936079,22.39093316575464,18.916103102104103,12.394045248943542,27.180510132663628,28.21467624529528,27.805211305481865,24.3241008316232,16.74712817003499,11.794872024324086
2018-12-19 20:40:36.000,47.49999977834928,47.51673776623381,44.63595411214027,44.02121740877017,52.37082164107974,56.84339699911538,,51.99719718361385,48.80879805933756,45.42355657229419,43.151030771122144,49.64340615330156,52.74086829902355,53.20518994309331,54.62992814151966,59.60448830793239,63.96972805350385,72.00027938696613,76.81678151339752,77.68527156843419,60.78245427806342,52.18413117282759,53.19318948609354,48.70081583462859,41.22200019216345,51.17123956978362,44.44212728775899,43.18877354158208,43.9102253918868,28.4019717682081,,38.70242438546995,36.62069057891049,25.383278908402964,28.31806810042123,34.27087686753294,26.36515806253575,15.999924613426886,18.41046794512093
2018-12-20 20:42:00.000,39.82142357393199,43.95658854827908,41.46511459484977,33.467742194342605,33.703497153700866,40.78900039669575,43.82961246275805,42.4892252880425,43.39605701813685,44.38144665939095,44.33569036785158,40.56239074738709,42.41761660065889,44.15492014515822,51.03698955033119,59.44650648386374,67.51224802906759,75.51483789734205,79.62433808744255,77.59585042409365,67.18129042252872,54.09221692611461,48.22091799887909,41.61386456917173,39.63429796831649,36.90654728544294,37.63979093905131,32.34286722310865,34.29892543897278,39.54265462637113,24.56018758416733,17.323099128907074,12.983373803109806,26.73092336924276,29.44184837426028,33.042773586890114,34.29431384567126,25.14315924746962,34.02541321031118
2018-12-21 20:32:09.000,36.60484746413738,43.69914053158541,43.29253868255617,36.529682007374575,40.873853959924986,46.79660681551397,52.90798248041538,56.70131202328388,51.994347256008126,45.05926628045341,43.3387328066484,45.72985521954694,47.222999759622326,47.23387187446885,54.00201532143901,59.15350010228642,69.77327598778737,77.01038469140191,79.46195223347618,78.63515775614013,68.99842455758818,56.91097534173007,53.14141061413841,46.29287284845626,41.61876611404082,39.97816103312277,36.498176167363496,31.527792035839663,30.797219396216583,37.53432051662021,31.501795971334413,16.915264400231592,9.927199745039935,20.437052256006705,26.1485664545146,27.1920464858714,19.57162984603285,15.487749203668642,8.016464021696608
2018-12-21 20:42:46.000,,,,,,,,,,,,39.6186594590102,39.538493745575096,40.71182402372892,44.28225456966325,48.3109482456474,59.00584141954104,64.74968639401133,66.00731557526937,61.70164982222352,57.56890232209613,47.90360726113529,42.95877070580774,,32.22006519255064,26.679340316131285,,,,15.76692699641392,9.746016700315174,,,,,,,,
2018-12-21 20:42:47.000,,47.23141132886193,41.16987610336197,28.30293528639464,22.04721125097935,35.3370341631888,46.3565607656878,48.42665566730609,42.10452151692655,40.189877159513706,39.422040357090566,39.23508591709177,39.09397795200627,38.80343070622057,44.31186955084024,48.31100857985152,56.84760557150476,62.60194503142422,64.98381846286418,63.36032113100618,55.78224575360551,47.8530812553518,42.17575931619237,,30.955897936343565,,,,,12.760966347152554,12.623412182120642,,,,,,,,
2018-12-22 20:31:28.000,35.061262509664566,42.45800719158692,44.078701143537664,39.20240553797986,35.852556316529444,41.071177926455945,44.224688020800045,47.45866241330502,46.29794817528167,44.43334321360788,47.08128907823428,49.80202230964163,50.99322009643209,48.02280201773899,52.99643560381914,58.94050836886676,68.66854360783393,75.23786196287638,77.04674214520425,74.6932484206116,68.36319277650652,56.066855262417576,51.147380955278905,45.42650787482765,39.06521657478979,38.4228637515575,35.183627082278484,27.54403777458676,30.584227662796923,34.41831530554234,29.986466378111214,22.358276804555604,17.27321032018332,27.24879411504015,31.93612579743008,28.55006274644727,26.32400661170931,20.327344587636485,15.551474065341942
2018-12-22 20:41:23.000,41.510307453442856,48.652131494019535,47.574601200565326,41.16177229333965,37.87980365327687,46.47864134000367,50.88786409688704,51.703706956568986,50.21709518991557,46.6180871738822,43.88929301132326,43.54159202351005,44.105353019187525,46.26851251121261,52.99148362350349,58.96346244615038,68.75564372717017,75.26081604016001,78.63819755271524,76.17143806945174,67.1835272553864,56.46223071938267,49.62242416628654,40.780485363196135,35.24484524804063,36.05938340054462,31.654016843089988,27.40983287433911,27.61791566607993,33.184427136832845,33.534460714149354,21.893344605400728,11.881214929624988,23.43496341140657,26.716462044553523,29.28670498672893,24.08393791202441,18.20337212130327,18.64643307991839
2018-12-23 20:32:31.000,40.033378632860455,40.63963093681931,33.792864938399,27.83900096950475,26.413493252859507,35.209636672727655,45.51392837917357,43.5246263156616,40.87748992063317,40.86437909133732,40.29705251794027,39.991175717395016,40.80081522722416,46.484109028069,48.21182286491638,51.263317687252965,59.0460383343237,68.52379822757031,69.94354696324248,67.58838645271884,61.52194812402425,50.17290742163015,46.24222461639569,40.130141697066094,35.968047149954835,31.86171531789502,24.54658294105361,24.136051877458453,24.142944529246154,19.223223878729623,11.864939320044146,,,,,,,,
2018-12-23 20:36:33.000,37.26236977492557,43.43018361794995,48.02746969441511,41.61684489028416,41.09439319389534,46.35621721870048,51.22967088301698,50.737456637030455,48.011377870346166,48.78695324387324,44.73703366496449,46.72894397762463,49.70642188369762,52.17097036595397,53.25857173034643,56.99801848397352,64.78430504201674,74.79296592323192,79.04129406209005,73.45077276725,66.53340358939097,55.7072962253274,51.90824490169615,45.37467012426967,40.92496444313946,40.23559352867496,34.22916170512607,28.348703053851665,30.492647858704142,33.6202925412879,34.767552703277104,24.218710274363595,21.10304670814964,29.86998704276005,31.836655753410504,33.687117922771115,26.522497214075702,20.669222923911803,21.31965631449397
2018-12-25 20:31:37.000,16.4525665358183,24.21181078636144,24.996708748908446,19.509663864809976,19.28981776285198,28.630347929359605,38.48581011995023,44.31528011292119,49.88783052861952,47.64498525557157,46.34411745286953,47.1186215516807,45.18845413123747,47.48042513604051,50.13727827673146,54.78944336543135,61.89805842650791,74.48308462899163,76.94401470122989,74.18302998726342,64.7825618487968,51.628167195177376,45.061561402710886,39.931820565358336,38.187662853938384,35.38425355933802,31.695206734304005,24.52942378442455,25.45308004871123,26.426506083181007,16.967722819488323,8.810797896721544,5.24274968197986,20.036359359317725,20.04553597486535,19.29405094609255,23.2455046556826,15.385269800352948,11.83470667046306
2018-12-27 20:31:30.000,26.794616854377203,37.09935926554517,35.66445016104713,28.67913444894289,23.409492984982283,27.64740089450685,34.23219747368726,35.99310430129444,39.43761777170746,37.465723464739646,40.49525196366506,44.51036426621846,46.69966212057073,48.62375875195266,52.21454052773987,56.75879817479672,63.69733575304483,67.27374758755494,70.66982867719922,67.92591172000927,61.69652105219622,52.58362489199883,50.40657000079124,44.48435294813559,40.34084067143372,68.42022723182052,32.25044782537561,27.081961328790868,34.12243967036513,35.83753942923622,23.345253977693528,20.45625600080935,18.27473504547625,35.242070318095244,56.02730783469869,44.79945491596509,33.95066579040823,26.52073983873961,25.29547905929102
2019-01-02 20:41:32.000,27.953258097816708,24.69822251111218,20.263709696429697,18.181875337118807,16.04045849873383,25.25083451282562,24.73194559424588,24.416162395953148,27.894625010293268,29.09031746527,25.990366926945445,35.36361241422063,44.40645532028208,47.54973526563646,50.44404284770364,52.81181722979317,56.196662328095925,64.82580736685534,64.01290054146384,61.48766699066852,56.59560047531692,47.09429299182444,44.40044815488232,38.29699392361941,36.94863519354531,34.166050883280064,27.81317754113585,24.76882759394754,27.937462327648824,28.02546153195584,43.32040700942288,8.24645490520276,6.172624297741256,14.622740474665074,14.33401725216102,10.31591582546216,11.230511905526848,3.07355274546931,37.7092225274814
2019-01-07 20:42:24.000,13.330216212028754,31.681167152139103,36.19611171922997,35.48544883413229,39.61928155415698,20.78121512640954,24.59481113065261,29.597194993224225,36.04697271689989,39.842219074898026,46.59677002424793,52.38084135944771,56.078188445085374,61.08209625005673,65.97511457176518,69.7284077882839,75.92345423284185,83.65817818382327,84.24179278018657,78.05638281593396,71.28113084263532,66.09578066909938,64.47895779876903,58.70310525414007,48.44674926811519,38.44417854785753,35.76749947563603,29.72467785889277,30.491734043655992,35.13490122173069,36.89521717680112,22.92783146905912,17.01068273497452,26.329145368605207,28.84335664012237,29.88771210831993,26.23151299256838,21.25866220803013,23.094398548997614
2019-01-09 20:42:55.000,24.01833550006479,30.384209805644915,27.075950012974648,22.81223884647684,27.105492554929583,22.726872878302903,31.554094566130992,35.45910494637977,40.75062514619764,39.71905584367072,41.277527683783774,53.84324582008726,58.07213212435095,60.5836644014754,64.0235984217789,67.45512852369431,75.8664733885074,81.64415936827615,85.00751619808437,79.71800454981523,70.06983489339673,63.26219322391994,61.04630518247024,54.49039452072056,46.91631475426151,38.95645190747234,31.1800681573466,25.50114513662,27.58249853761501,29.435033862849235,19.458500511151456,16.133880460674632,19.3507012218894,29.845682915872874,28.89874257428938,32.75847605923381,26.008615230011788,21.314048142197148,16.404403504726663
2019-01-10 20:42:21.000,28.56784835317889,35.95902355390209,35.543371152235814,26.42306397699078,28.20850837624362,22.04371352069609,27.11649012559424,33.87983338713877,36.31716276713166,34.1107368532331,37.65857020842592,47.70621506298218,53.2860605257537,58.679644100403145,62.55145096557151,65.51461533745855,71.746584160405,75.28373310831361,79.85446186574053,74.24875605662801,67.23468523074159,60.09320823809943,57.26137125674514,50.20591047696404,38.89796894666902,33.36614260297399,27.49475916645773,21.70296352225714,24.537478770448185,26.251753207419565,11.116326879826044,7.355428743028735,6.421039500738224,17.269499302196888,19.98089479019861,22.74800139781558,22.01645097592749,15.32062861568621,11.558597975018554
2019-01-10 20:42:22.000,30.979134502695555,36.86357858194808,34.80584563772127,23.347557303059293,27.177115334313296,21.810735144392964,27.07174556862936,32.96332019924066,35.49367580573165,34.22333814644632,38.19530012772496,47.574200562908864,53.10089416063581,57.96446587636476,62.78354320603023,65.86856113502913,72.58894686390131,77.43145146542568,82.29565393924685,77.25603591677643,69.49558495442781,,,,,,,,,,,,,,,,,,
2019-01-11 20:29:35.000,29.27452118294762,36.83757175616419,34.63038134571125,28.130573652099425,26.759910688394484,27.30605807640308,27.751108367221057,29.767128230025847,36.40507215138327,38.0710881839105,43.33571146215027,45.52850875430402,48.74317018543911,56.79380579139484,61.29077860756908,63.89739430905983,74.26212824685884,77.65498390875948,83.35070516385535,75.67099219989596,70.51270492902636,60.8510166385796,56.41349389657631,50.48226205291203,42.852749151262216,37.23237941390094,35.01134064429628,26.08353219607638,30.153336267379498,27.27269104515168,13.86832270666172,12.971587459669603,9.85104196411869,24.03853257924112,24.23707858314654,24.764406188770646,24.10947818139532,18.53581316395936,12.223906405535104
2019-01-11 20:42:26.000,25.8488952500222,34.59038016617362,35.127566751163045,34.14160615581936,34.29623659789674,30.029644769052112,36.51756262895606,38.43602722809431,36.45258301311885,37.86320491473533,40.43424254658962,49.397029278617865,56.37733944478676,58.68579982900649,64.2613532033409,65.6115127588574,71.67948177918193,79.07973408371285,83.62502343815497,79.73889077277981,70.4747527986896,62.99736387804223,59.95276561082333,54.67027077253057,45.15294747687835,38.806082579229454,31.804769507570235,22.748373778098404,24.63437619184704,24.90538340241199,12.130849789075551,11.721195410537671,10.259436609624528,20.36682908942313,21.092350216704663,20.26976665201088,21.821537751883284,15.488165360430344,11.76710553353004
2019-01-13 20:28:51.000,40.0351210376295,44.03959149378446,41.07678710398851,35.27680366646054,44.79874114965528,,55.95998902468331,51.6565281983543,47.53331943265858,54.94073407220358,59.78421244453686,58.49676539515176,64.71644495443329,62.30830290080095,65.95721850882632,64.29323271851027,73.95470775274539,75.35567073813402,80.93343808535057,78.89887426477756,72.67398811615665,64.49000676452502,61.85960078888662,57.0460486974061,41.14697027896515,38.7456166720057,34.18895028366228,28.640370717736825,54.59114547861822,40.42883679201485,20.86610182567736,7.204372145190501,5.4731261839758485,20.66939838388049,28.520363425224424,21.510951573419685,26.00527035568205,17.435094257807783,9.97199250885869
