dates,oahuoahu0055_0001,oahuoahu0055_0002,oahuoahu0055_0003,oahuoahu0055_0004,oahuoahu0055_0005,oahuoahu0055_0006,oahuoahu0055_0007,oahuoahu0055_0008,oahuoahu0055_0009,oahuoahu0055_0010,oahuoahu0055_0011,oahuoahu0055_0012,oahuoahu0055_0013,oahuoahu0055_0014,oahuoahu0055_0015,oahuoahu0055_0016,oahuoahu0055_0017,oahuoahu0055_0018,oahuoahu0055_0019,oahuoahu0055_0020,oahuoahu0055_0021,oahuoahu0055_0022,oahuoahu0055_0023,oahuoahu0055_0024,oahuoahu0055_0025,oahuoahu0055_0026,oahuoahu0055_0027,oahuoahu0055_0028,oahuoahu0055_0029,oahuoahu0055_0030,oahuoahu0055_0031,oahuoahu0055_0032,oahuoahu0055_0033,oahuoahu0055_0034,oahuoahu0055_0035,oahuoahu0055_0036,oahuoahu0055_0037,oahuoahu0055_0038,oahuoahu0055_0039,oahuoahu0055_0040,oahuoahu0055_0041,oahuoahu0055_0042,oahuoahu0055_0043,oahuoahu0055_0044,oahuoahu0055_0045,oahuoahu0055_0046,oahuoahu0055_0047,oahuoahu0055_0048,oahuoahu0055_0049,oahuoahu0055_0050,oahuoahu0055_0051,oahuoahu0055_0052,oahuoahu0055_0053,oahuoahu0055_0054,oahuoahu0055_0055,oahuoahu0055_0056,oahuoahu0055_0057,oahuoahu0055_0058,oahuoahu0055_0059,oahuoahu0055_0060,oahuoahu0055_0061,oahuoahu0055_0062,oahuoahu0055_0063,oahuoahu0055_0064,oahuoahu0055_0065,oahuoahu0055_0066,oahuoahu0055_0067,oahuoahu0055_0068,oahuoahu0055_0069,oahuoahu0055_0070,oahuoahu0055_0071,oahuoahu0055_0072,oahuoahu0055_0073,oahuoahu0055_0074,oahuoahu0055_0075,oahuoahu0055_0076,oahuoahu0055_0077,oahuoahu0055_0078,oahuoahu0055_0079,oahuoahu0055_0080,oahuoahu0055_0081,oahuoahu0055_0082,oahuoahu0055_0083,oahuoahu0055_0084,oahuoahu0055_0085,oahuoahu0055_0086,oahuoahu0055_0087
2018-10-01 20:36:54.000,4.058019094058216,9.811664449055147,9.28659994763711,11.91377840599802,12.157141254781138,15.710286442601614,15.16813713116032,7.645828587520778,8.387160206548796,6.0152537584205055,6.844287684212122,6.874750765865978,10.319919131660452,14.503516499775166,21.22590758144784,16.35308485978859,17.037388569844527,26.770422593525183,24.641151963149525,19.52093942092325,9.983583218810823,10.058554640575268,7.766392876722768,8.8108438594079,14.383122493953527,9.94911072690887,10.100233779158472,14.73597465227182,14.554692224264592,14.630510054555666,20.884337945305,18.604785945473047,20.348752467527607,20.2556134911689,13.013160366093675,14.138485787921809,19.71183127971797,3.6166163480925166,162.01928294677836,162.19122700795512,166.3641273133853,164.1658175637503,157.49843877477258,153.71816495215623,152.6873401899844,157.17327996847757,158.22485719148693,12.735891901287964,12.43791817258759,12.627854786534336,10.70130552768746,15.442010264285038,12.232458949853395,9.55302303895401,0.0317947884153213,4.4615109887977225,3.5672263752905584,6.451169123124817,4.726724495346665,2.371105800705041,5.553332962590502,10.538554563887544,11.375686806326224,18.394621051182675,27.8946307585562,28.192248457873227,28.70037591800663,39.77150129551739,27.156024682670715,24.5124014205508,32.11705757416819,37.13693593719326,46.03826627229296,55.07677271026978,54.01285438286212,52.50811102762941,41.22684760889356,34.09672510338228,36.77562239582751,34.74898719213396,28.689056244494,18.679282631767208,15.08653653329148,19.202856718566125,22.188062899941016,25.63381223256472,10.183688367687065
2018-10-02 20:37:02.000,16.053547761205838,21.869874410879785,18.19380411834512,21.614436277579944,24.051971197434863,25.54426560104113,21.98623246748527,13.271287844135998,16.188273208249402,13.283122148066916,15.312421264935612,16.81257471065066,17.970385993721354,25.270846586783502,32.25245574877772,28.93584964225769,26.233259760112727,37.49540314215177,36.66975200957016,,16.636030377571803,14.543111437104468,16.552507864587472,18.13296962085332,27.52686979911341,25.410335038282582,29.89662141623425,31.400637618281497,29.968306321513847,28.87768139703999,34.22060761268348,33.17252526396979,32.66563234897305,35.57020203282812,28.073353637983097,30.07026789962548,30.938038833450754,13.583773885634177,175.70206358207477,173.83209628658793,179.25347842644348,173.02242124416858,172.26742812197793,165.66651047587766,167.56239131261518,169.7426482867459,171.37978258772145,25.246985944498395,27.685679409535023,26.4437625485626,23.081829878124065,23.101423355619698,24.93455902645718,21.278170726687897,13.507190746718797,15.043009008679292,14.295689926330112,17.869843456272914,20.282630630580154,19.28583354089088,19.77241167364148,21.289476147669475,25.46268135242052,37.17686549905484,,,,,43.27329208862918,38.89823680899998,39.74272586712448,41.16732009459257,51.11770331715623,61.53551951390713,65.30032071733179,59.22420115929259,64.0080772416712,46.08077820751441,64.58299914709448,46.0113589194856,41.99792841718895,38.67019101297456,41.09238360921273,29.78223916253052,31.516207605590875,35.28747181473251,26.28282162600837
2018-10-04 20:36:28.000,1.5036383260798725,5.296629500215246,4.1821178378145625,6.5295145334643685,3.655516132249178,10.07114000508952,11.491368704350734,5.791387273411569,8.23007354730371,4.707085401158437,3.748257963494265,4.59164675340584,8.830378803371008,13.102964219036908,20.27745870545043,15.688315223645208,16.595654297408085,23.834785465024485,19.577961235779288,15.870114720228996,9.138594193515251,9.329518036904716,8.63325150504428,8.52481546310035,16.58714943269624,12.529030146860382,13.995091133202171,16.674333060636393,12.290253576140715,14.823851993233172,20.859735983817423,19.7206157656618,18.42343921130965,19.62390124284828,14.554381597014595,15.995604445057127,22.53372042554788,5.418625454905495,160.7365875468468,164.7699288025185,166.1553328813491,164.9422245815843,161.27363359489073,152.97960944120516,152.5077712932789,155.90979140701717,159.10737739833797,12.759681277190438,12.373281654433251,12.77798133916841,11.84468639877917,13.258963635696391,14.134746305870484,10.10269647224851,2.289680593233576,5.823066880406497,5.28042941764015,9.783249209530211,9.647338769204104,5.872485118392682,7.846899151759747,10.654024469023833,12.279978361261897,25.73380294498752,36.0130312816049,35.29108971409661,32.31395827749891,38.67551876347692,26.84847015307768,27.654292488173063,30.7240056704519,34.96183361403332,37.73220921359406,45.416256969343365,51.87077145228139,57.73531982295566,59.08746096904723,54.45740327089688,47.769552931367386,42.1034017835112,34.81805132890781,21.711238375893952,15.911743109567317,17.93729547244408,20.599361197723933,25.67155257601502,11.108254747725972
2018-10-04 20:36:29.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.18564181766129,26.41710589562247,29.4741846408118,34.874456432995544,39.16399676993375,47.85187846794128,52.93216623615011,55.9505943374208,,54.41881296465681,49.2804388554397,42.29999213324771,29.384421673367648,18.822469637651785,14.673431119146253,18.648083517590244,25.04453857338971,30.35538404184047,14.59114344310835
2018-10-05 20:36:43.000,-5.265296853877713,3.788847523127396,1.6230766317249756,-3.984641453812332,,-3.492769329501188,0.2375836564042988,-1.522040671162228,-2.4241339731493063,-3.30918510351318,3.2337489590891213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6168010742749264,9.214036788761575,5.35258037370391,10.154387745644891,1.36184588481232,4.433543074787179,-0.3830452979222603,-4.18032477185875,-11.1593237126452,,,,,,,,,28.83246356895553,23.00958226603241,23.53682718100461,30.13125137417174,34.20033720110182,46.2301516490202,50.30556521492249,47.859027009440666,47.65433651362588,41.05397113959975,31.01967487851752,34.74604535479807,32.50134350664511,26.16377924325357,18.863251058197804,14.86818957687932,15.0908218966449,21.132651254477075,22.47544422215693,7.759232859226506
2018-10-06 20:40:42.000,,22.10693006328788,-5.9604450097215,,,,,,-7.641565456342871,21.10505591114224,20.496143922843025,,,,,38.38896416865349,,48.83865597104665,44.22011346656014,29.339619416484435,15.939244230736566,12.937821792029098,8.39948786788328,9.68582833347411,19.47573257770321,18.558070276290177,14.217892093415518,17.077725221195454,19.66725723497689,31.08557318412113,,38.30290947274005,33.181044248117985,32.02969736229002,33.00306652825728,26.676378894910965,,19.431696058073182,171.89518089262774,176.1256382553752,173.08583627063004,174.99020966467342,173.6036645845904,169.16105294722848,170.12149767790353,153.3581194554763,150.78230049692976,17.124586877341702,33.8720438124505,,,,,,,,,,,,,24.84262231080184,19.06217470068905,33.12757162161099,39.13073193744061,29.6512627714994,29.641065769511734,39.418024198655246,23.879443321332424,28.111106872805944,21.56012682012041,,,31.42020887510154,31.9564628527972,28.775550956449933,27.12508570357667,28.17913178778545,40.09696161829898,43.377861829518885,38.3440036396645,,,40.385456521004585,34.004669040392706,33.92494078170801,30.285790394282923
2018-10-08 20:41:28.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.387894331631044,20.79880102864156,5.426893195221749,158.2541206046352,164.07150440128137,161.97925814571758,159.25196181417266,158.4936204694345,155.27925434719452,150.6763363850363,160.5871353263504,157.88238137633513,9.477444322177746,15.822464940140192,14.775823056344093,14.84756476549508,18.88761351962798,11.75670023440728,8.548467605357871,3.273105636185207,4.305350501085365,2.5633549658866213,6.908299314756847,5.018135584705072,4.480472999142241,3.987273716054788,6.2233659206414815,14.901301430151898,20.54881218495741,33.09222231011257,33.21804243055256,27.191189223469813,,,,,,,,,,,,,,,,,,,,
2018-10-09 20:36:26.000,3.41889407011532,10.38506423066829,28.98069854844968,6.421041743458064,5.682735111309855,25.06083764398589,23.5177988401586,20.05203498361885,19.03308882930671,9.181127341981243,14.87635590413399,12.100790819276536,29.3694619379755,18.95210970474791,33.246182674209834,24.495868856496443,22.62820079591727,,33.59215243769486,40.79348475852142,13.145136512365337,12.481003329653172,23.771811026791774,,27.36291587945159,16.627292523647846,25.717157878393632,21.33748048857751,15.270269441117543,18.49688253167521,22.138435564564965,19.59563421281694,20.873887066091083,23.66443524089568,22.73502873876827,30.38644796748756,38.253758879636095,12.190094664349497,,,,,,,,148.87591309032993,,,,,,,0.3365598646017085,-2.306530158583021,-8.599899046658816,-6.981819455531461,-7.125092268926991,-1.8020166060004088,0.169218795500553,-1.592616243205308,-4.191360787865238,-2.236203118002601,-2.4626220147243725,16.7921607153829,27.662112865761408,25.23697347839117,27.84133048997738,40.93585812180804,32.37282631427087,28.53086295719176,33.85574994889124,29.718202792640795,,,,,,42.24100547699577,43.0668249182954,,,13.700486775497549,,,,,
2018-10-09 20:40:36.000,,-0.0037305660927025,-1.4761019616082756,1.2282737729546618,3.719055303508373,14.277865633239422,16.24908441295112,10.285562229094356,12.90055140985379,5.365158941747257,4.739804261353253,9.431049496410358,8.960503239863483,10.972599109740807,17.986295732445065,12.13281096745592,10.242299251915377,23.128436758548403,21.319823652376183,17.679067325500707,12.514296653797778,17.93092242334867,20.31505005956587,5.306214474063406,17.484307815415175,13.16758576714826,15.083976799639956,19.31324584164689,18.49700639173307,20.462081695006454,22.92033257037476,16.77798389345437,17.0955212855109,15.98054706348109,10.92636353028306,11.689098136827006,12.69044171597583,-1.9298851956923395,157.6206153546008,155.07148451546783,157.32798284326643,156.42648683851482,151.85416365605008,147.1122120437512,145.92724667910633,146.9524420752548,152.99650855351535,8.390065588239317,11.20774372948642,9.06161639473174,3.639629641673452,7.431312272695639,2.96902760383718,-3.036486546788016,-10.668089344549816,-6.836320061119213,-6.502513032446627,-4.911801086728616,-4.042211772070473,-5.408553137856341,-2.3366991027895274,1.3858482498363822,5.260006876366788,18.692412438616174,30.11588317348665,28.44979690419422,25.66447957048326,37.0106492485709,29.169813196394955,30.54640143595045,36.5382576629,35.29023184007194,39.669143446935486,47.35854279644796,43.44363734541325,37.43101511773328,34.99363165941864,28.874268975415625,38.83275060000231,36.95139938613371,30.98869734899229,37.69925994572072,33.037669808589875,29.869012382510903,50.32860593828361,45.29998539522894,37.69169079232089
2018-10-11 20:37:14.000,-2.737278726032039,5.074094061905181,4.531379068435875,0.7263937158576388,-0.2812674701521347,11.336437524715516,11.54772013222388,10.101305605510031,9.29902850832033,2.235469194822598,1.4200630416273752,-0.5030141313982073,-0.3945030602325845,9.827709681803547,16.127568174238114,11.756880058173714,12.026904756166276,19.87910081506253,19.80293385688804,23.03584950978017,7.038586564081284,10.04863145234316,14.063221017327333,2.0123841832964606,10.901599247038073,7.600016730700605,9.485315884440231,13.280265833045462,11.12544369124905,12.48939264870367,13.79958589046928,10.667378979938594,11.052947352019457,14.40254747878646,10.035367164912838,11.88379894218982,13.300267633134446,-2.1971692882165472,157.88401564760915,155.62483876081092,161.2426549387956,157.4806705690344,156.33713479219037,149.30288645864732,149.1690206743063,152.2679810763249,157.06100346648728,12.37624658214029,12.448876074731388,13.533926896812943,11.142406543343624,14.829733214651242,9.090026037069688,2.2054009351143327,-5.146284677212662,-1.197556391639858,-0.2341115531181162,1.924049626738653,4.4390445984876825,0.589939926739798,2.93334288096214,10.13308197040178,12.306417624306164,26.47622748008095,35.22706403156732,33.19681500768668,32.07344223673726,46.51257514314207,35.77539688000763,33.414087809177,34.64822683006226,36.49493153029484,40.61853491491081,47.98695855291541,46.635555418156734,42.58461310807608,39.6665954504404,36.60309001590588,43.4334849382687,42.10154232886698,33.975658556622975,22.59331383030954,16.521783033472374,22.7094503633815,24.26746329732352,26.4364497431064,9.376023879240485
2018-10-14 20:37:35.000,12.527829509421489,16.177932148060382,14.51075987084992,18.4481407964544,22.965119611099485,24.783293527812933,15.768449234568532,9.615382984935422,9.706171972523336,11.788065694261704,9.733108756390203,8.429540919831304,12.32507125880644,22.05371928022921,27.63769577351296,20.35338073780857,19.961329451046385,30.24724093023403,27.98902997469216,25.88012273989333,16.92975297989629,15.597011208010567,13.37988532741598,14.083277040249374,17.623370755474912,17.12497533458824,18.217975174429707,21.64411082521441,19.631851398013115,22.036644286087192,19.196070163995334,18.328992345257955,22.49711971657792,24.5055877119288,20.45081526199379,19.31712809187508,27.13049286115753,8.641090210176973,170.06125185517098,168.18084541883218,171.66630309138526,167.5983642077023,167.3261347067331,159.10758394067693,159.6608819481259,164.55729303629295,164.12539712248713,17.09489014589052,19.913699091162016,20.03593709106421,21.087387294000468,23.1873312336472,20.968885006962108,21.48416770319822,10.535973422093978,11.543616506301753,10.43475037495342,12.852758126471254,12.27632639987119,10.53134007678538,12.235444859737022,18.62613516793356,22.61722999504096,37.27172194531669,43.2738402892552,40.45988963562074,34.198900085271184,45.78085460559442,36.840517500798725,41.98145936931336,,,61.08864478533821,,,,58.830169937747904,42.79741482349258,45.82948972194459,45.37694418408692,43.96712079806723,28.748520513789817,18.23160587431448,27.162982684529176,34.00451787984898,38.06421992210574,20.896194160645823
2018-10-14 20:39:58.000,0.7530538802465871,5.552400840390626,4.671921071761564,5.385741421279101,5.242137799005694,5.230259865843007,6.709031537384676,0.252678925176121,2.438672329637982,3.4355418592016607,0.4133785551685571,1.863116362502642,6.707269121576027,14.41833418366275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-14 20:39:58.100,-0.2145334716734792,5.552400840390626,4.628833207430021,5.385741421279101,4.519179496257597,5.230259865843007,6.709031537384676,0.2322528673777002,2.438672329637982,2.441855671262961,1.7234343986897054,5.630696877864687,7.429757711487256,15.374267559224949,22.73141126638778,17.887033338605832,15.556320688766007,19.50394864060701,16.590637247014712,13.315774657402372,4.870344399083098,8.096661623624517,11.58819272979245,5.249678566653523,8.04476321948583,8.17906096347902,9.250699082044928,12.903104997199026,9.412826353428144,11.176397070702947,16.53941724209823,21.6697065106694,17.08365225753552,15.937770628922422,10.83666950329243,10.412029664208116,17.51265331301996,2.4604396427876063,157.6263684402722,160.55307619249226,162.13247596386367,161.35991935310565,154.99038966895662,150.0950171008455,148.84513568604788,154.1573525816736,157.07433088585043,10.439324054317762,9.037881229369106,11.50845680674471,10.823361349062992,16.916972261612784,9.11720955640638,6.670466772230062,-0.4032907090456765,3.154608246705369,-0.0637311878445131,3.0155368234951654,2.36499099691292,-0.8851386635684786,2.7048125846144844,4.089528955711804,10.53633237781164,28.01145063021692,37.92280536079776,32.292009414309625,31.02219497532213,42.33158917427044,34.00641423818876,29.22410517837428,30.56543376315744,33.17696395533324,38.91630213538978,50.50390515263964,,,,,40.581285051260295,32.3737989461451,25.57758684817924,18.77324738793544,9.448801354661756,14.1606250788382,21.565563887512496,36.39241357907064,23.317686523549987
2018-10-17 20:36:25.000,14.948527746075015,21.46155430998897,20.62286313258756,21.576354615786897,23.927188886452388,25.01927156258693,23.24325693887637,19.62736711946028,21.92421267233896,18.124945922139418,18.55072932100193,17.560144243853458,21.413779195931856,25.89217259726399,32.74696926898954,27.761733970405714,29.514106476828,41.95013566940274,36.7661983870957,32.40002996227703,26.68920220972664,24.01162168867672,21.61012285304706,25.073358860455755,33.20556255572669,,,,,,,,,,15.820891283529342,24.69496247631378,29.582684749310275,12.783809378177756,171.66981643844295,170.9092338270069,179.09619327474195,175.57621494863668,174.61637591696115,170.04529210940476,,,,,,,,,,,,,,,,,,,,,,,,,45.63596893147882,,50.90615798261853,50.32291978355036,50.70938321626541,59.28418613631681,65.75080048235917,,,,,58.25879153603263,47.88165209120221,37.17729833615881,35.35659748810124,25.543964395887933,28.47551427393197,35.45804281976715,27.05605879068928
2018-10-17 20:36:26.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.23023182471316,47.25640940663942,50.400137473864255,59.521235171504166,62.71838946559021,,,58.86977399675206,,54.34327509916339,44.9239701189751,32.74374898398503,32.549954087457046,26.054736167268256,28.326665498321187,34.28879884231762,
2018-10-17 20:39:09.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17 20:39:10.000,9.327172381380471,12.97543834811622,12.112867975688616,12.929404525383289,0.1125364068489431,3.150605504763985,-1.227524751563165,-1.967372329823234,-2.64957479396283,4.491554300581222,9.760771012955257,13.162056806373544,15.492812156695988,19.763300310008145,24.38773173401593,18.97635530541218,18.545276683483703,26.74684628593266,24.834355730712364,24.405759075730057,16.56485938879609,13.683216429020428,16.50433916849946,21.955967128129235,8.270540787219662,13.074108593281784,11.870891589722763,14.377683328741975,14.115576019432096,25.619321762881388,20.19581588626775,14.531721927311237,12.56307614263643,14.872456514024671,3.379096925052402,2.8874790133366206,19.80651250744683,7.3684438390736,161.02458920596158,171.0757523084019,166.5764183235187,178.88229091905072,160.66642452125092,155.33949522679393,154.67245628301262,159.94185865022385,152.55011016090413,1.8453466868322017,14.5061586611241,16.828169914479457,14.564513901636932,22.522363391179,18.22281349997945,25.12787365174385,9.934186311892002,10.062778521202969,6.719689468832855,10.531529253532383,8.780851262727353,5.239894789133197,10.953469045116687,15.067456489053132,13.318897164623632,29.067463071596475,35.43493990715419,35.35703288906832,29.62692635052174,42.62463434336914,36.79531012211455,36.10623833385736,43.27471010863432,54.11185258276981,,56.14678785152038,53.62432256780689,50.46725224270512,,,,,,,,,,,
2018-10-27 20:37:30.000,5.034493253947299,8.840379472832126,9.941612201134102,10.36336999243014,9.97420355965914,13.75009663308891,17.73168510436078,9.778643531996597,11.008980852982477,6.557274764132866,7.807164913917666,5.4522053564448525,12.103466817650808,17.33027107083999,32.19329910918868,21.347452690650385,20.960722814824145,26.612738469788763,24.317075647377635,25.475152806652066,14.258134829077072,16.867286249239548,19.00223975639423,7.161007998064679,15.571482519964222,16.128161276461334,18.21907522687,21.954417018488705,16.474538222737188,19.798514209192263,19.455446658121065,17.97902410010599,19.1462589898332,22.818571784709057,15.526718931787832,15.880734375365556,20.11337766267861,2.801832146189656,160.7267276552724,158.61787665857355,164.4021163396082,162.41612905401735,159.1254840200627,153.1883076354962,153.12065761431097,153.86133962648358,159.06206383110762,14.081120919320917,16.392962445893254,19.74775908709256,17.05670859874926,16.359007981710654,10.781463502251754,7.048205628165657,-0.4068275952181259,4.657330806245809,3.493818847863284,5.213372753994789,7.033739815002284,4.708123512548027,5.281603747870423,9.89649165487586,18.17234016862927,34.4305249317216,,,,,,,,52.06662289101094,48.634192777251386,55.12584941902223,59.38653524619884,,63.47353450548572,57.11161279835628,63.67948021621615,,,,36.99098312458543,21.75794499323498,32.07325360073569,37.44084191216398,24.47496336072927
2018-10-27 20:38:09.000,,25.297170012188243,19.267940399284164,24.122554187802034,,35.07483295058553,34.40098129194868,26.59262406645148,29.121294520889005,27.300893042163228,,26.64941054346826,28.729509472658595,35.71114094408354,40.717752480875895,38.43054230690331,35.48342662392414,43.38256246188126,40.56482433603891,37.27072781030957,29.92229989177426,28.47248755761173,22.899594668515785,23.54346529285056,34.08442296141092,,,,,,,,,39.94554091778468,34.09814146751299,31.596916216590422,33.813629551076815,15.112604417936655,179.25575761002514,175.7705081171844,177.25740760645238,180.87601636396369,178.49879847411322,,174.37998425153646,177.28162243270108,,34.223373774574654,34.59795691309859,33.43383190375139,28.70808587249042,31.247022367621494,30.2168714522448,25.83170055223374,17.232984599828992,21.42015496275837,23.06234505926631,26.60225489913103,27.70575751332883,,,28.300948446589505,,,,,,,,,48.74068161087259,43.38566409575032,50.30174965063777,,,,,,,,,,,,,,
2018-10-31 20:37:54.000,7.221653595341154,12.440231823355466,10.511115331178852,12.592001737667823,13.508023424201758,16.910915347777095,16.15921362522768,10.198221294041751,13.03477094576111,8.670543950687405,7.863927556353714,7.944532359758151,14.135152546212328,19.82880121732361,26.134069766591736,21.233710927585484,22.71236049800578,31.485016815065187,27.06804813298576,24.602425753130667,16.10107069349791,13.200902336956682,13.31484825250277,14.94700443471836,19.469867831512538,15.237472703643874,19.504918424204163,22.52971960646996,17.744647375989125,19.206320169124545,21.251332961361136,17.683679002242158,18.25881216132781,20.179853460968083,16.842083008265927,17.46164673336171,23.77105131738365,8.933752865488747,168.52915080209746,166.17003731389326,169.2593283023139,167.88543790904708,163.69522858612294,159.89642695316272,160.9456400427084,163.10577876867012,163.42706897885225,16.31341046527734,17.001935603603705,16.74351030947956,18.24319479418829,19.99745689683764,17.22654077166652,15.143124494248866,8.37668286666535,10.246216285971306,8.688033701535817,9.967645870748315,11.4909893537621,9.982773154105518,12.404393899273447,14.54750706268602,11.766259414985385,22.96295428689772,37.38738073145074,35.5190670059108,35.22657149916204,48.92734480705281,40.82686214791253,38.339480324045546,38.27040587685303,34.9847329273503,38.00671311250078,43.47869603202731,40.7211625132152,39.70739834089518,42.12313201459858,39.48684563843444,34.21509044189436,33.682339924453814,43.95756530623829,44.75568403410456,18.09476117523507,18.910795526020785,18.920579302231964,31.50333804494277,11.041176982132283
2018-11-02 20:37:39.000,8.471703341845645,13.441887179712758,11.656400968476929,14.643640533479966,13.574971044055854,19.06978556073311,18.007910309217024,12.939690618229688,15.142827747265008,11.695518042190969,10.489668076514596,10.273512953924714,15.294316450639377,20.73726982927075,27.26788428336596,23.98515729680144,23.5984274209752,32.099334667441696,29.27539241655282,24.94043309017615,17.433252722955444,15.534355821351276,15.741055825057911,16.277095903507046,19.10369618983804,19.97565819087217,21.89879411410088,25.70405150678753,21.473386678921045,22.8588182429393,23.618017611759534,19.83367199663764,20.66853749161752,24.01867916665772,17.808700702114592,19.130233059373225,24.7856629294952,10.56136399627752,168.2428973801855,166.85448150066946,170.6698781581345,170.5039871136942,165.41823202382383,161.0668161920604,159.81015500024304,162.4889481849131,164.70946727682664,18.67387942763775,20.603554417454248,18.29015829377112,16.874545799900503,21.549535872250303,17.50518585990053,12.10914702815104,5.99701731009875,9.366055479257207,7.813443627661657,11.790670127675758,11.805957567942372,9.983782602251765,12.374211664893904,13.419890292646718,12.307997589909297,24.00173471527598,34.88106101921775,33.48018665984612,32.60587055566814,45.7709553402482,37.53902395415008,37.2152295367136,38.48404271836957,37.42941678663965,40.45256805350368,44.47522516736038,45.16248682876651,44.7525662432839,35.41528147434021,31.16599180914701,37.15668859517941,37.89452504327495,32.94119494999225,23.510766412498327,18.51028390949748,20.67573652199411,22.06737613500026,28.869722079635643,16.543817006168418
2018-11-04 20:36:44.000,7.946568531974933,12.337954270011965,11.69396631885774,12.648291258266074,10.306273138888482,12.677360844002768,11.806545182175553,4.538083361369903,8.33954644174037,8.814222305862888,6.899974756747644,8.81079339631983,12.267177862713332,17.22012456501969,27.03576136343121,18.743419930852337,18.294469734861824,27.60909701581482,23.976223148140573,25.66722500853568,15.248361630642696,13.38324867013116,13.693226161726937,12.158499155543236,15.212693762666571,15.750654566761504,18.97373013178309,19.027481051067458,17.83882247118299,19.431972107700847,20.667205205974845,17.014994825988527,18.857918434891925,19.61230482730096,13.964924232760996,14.008102547605455,23.44202827425197,5.739277107628252,163.15339001631506,162.58783904752468,164.90505571168788,163.60638147346924,158.93988699331865,155.05044050250854,154.50479821856936,157.3047583132149,158.51876540588668,12.30560540998376,14.720612235443394,16.431672369991052,15.095521918132516,17.959757362473763,14.862714370713151,11.136534785355297,2.8942746262083974,6.909847906579384,6.005182305950656,9.78541549553506,8.584370444430533,6.130620660096708,8.934844831822698,10.563459143001763,9.15980925325507,19.010273091259453,31.261580947597505,29.306917845437308,29.04943590082389,43.619428109495495,36.886607381000495,34.302537094893665,32.769887110488604,30.249946732975737,31.230784604386603,36.65380910218871,40.84452049891651,37.07179608147679,34.40034916608752,32.39381406064058,43.26685119335442,40.61249164747853,35.312295657852296,25.419736630973294,22.872343737489143,19.42661633643264,19.17785738745143,32.71985333881097,25.307625097589185
2018-11-04 20:37:46.000,-4.685310714725011,1.8467408511210868,-3.30230149002281,-2.725436074020573,-5.095713438854368,5.529535015934201,5.527430970340543,4.460533184457592,15.176528700180182,-1.4001759276128851,-1.953448294591408,-2.5130215454950227,-0.6520587910684668,4.968605298381373,9.429947883250604,3.893476067576501,3.45885349322122,12.632102072950802,11.494598930113636,9.923985947278863,20.16253516142261,-0.5207074293123495,-1.920186509993216,-1.637268301515029,6.47057837922392,4.913506636406645,5.645866460055739,8.497718336646741,6.798247634698431,8.224994012185824,11.693793025038818,9.657600050042015,9.260410794049168,8.98192611024528,6.345817736817974,5.5990346943926745,11.577399511901683,12.874194500838076,172.674777367706,152.15066017847982,159.3464222789409,156.78486960592727,151.4781705285756,147.48392857552165,145.78167738393648,147.44578973198617,151.92959777157785,4.1702500201790365,6.200552078975345,17.647330006837553,5.142542336900064,4.36585971717663,-2.482739961641073,3.272141044485533,-6.102823178261458,-8.034331656652618,-9.63366953097296,-6.137732765603495,-6.253585489985049,-7.712158348161671,-5.879832785681003,0.6866670721644963,9.34289675888331,11.876162965623562,22.7719261894464,21.56878389302525,23.0608603480206,39.43773754462254,27.40923238226912,29.91220123190686,39.72419789208977,41.35904381689481,41.5637662384824,45.63344850616139,41.28590976110027,42.38475975116224,39.41001477534232,32.94052246906854,37.26816987592496,36.45444590896993,34.52152341935827,29.77431151543749,30.615814123086945,25.63666125389745,36.96327028721299,30.706488879842382,19.34821062024046
