dates,oahuoahu0022_0001,oahuoahu0022_0002,oahuoahu0022_0003,oahuoahu0022_0004,oahuoahu0022_0005,oahuoahu0022_0006,oahuoahu0022_0007,oahuoahu0022_0008,oahuoahu0022_0009,oahuoahu0022_0010,oahuoahu0022_0011,oahuoahu0022_0012,oahuoahu0022_0013,oahuoahu0022_0014,oahuoahu0022_0015,oahuoahu0022_0016,oahuoahu0022_0017,oahuoahu0022_0018,oahuoahu0022_0019,oahuoahu0022_0020,oahuoahu0022_0021,oahuoahu0022_0022,oahuoahu0022_0023,oahuoahu0022_0024,oahuoahu0022_0025,oahuoahu0022_0026,oahuoahu0022_0027,oahuoahu0022_0028,oahuoahu0022_0029,oahuoahu0022_0030,oahuoahu0022_0031,oahuoahu0022_0032,oahuoahu0022_0033,oahuoahu0022_0034,oahuoahu0022_0035,oahuoahu0022_0036,oahuoahu0022_0037,oahuoahu0022_0038,oahuoahu0022_0039,oahuoahu0022_0040,oahuoahu0022_0041,oahuoahu0022_0042,oahuoahu0022_0043,oahuoahu0022_0044,oahuoahu0022_0045,oahuoahu0022_0046,oahuoahu0022_0047,oahuoahu0022_0048,oahuoahu0022_0049,oahuoahu0022_0050,oahuoahu0022_0051,oahuoahu0022_0052,oahuoahu0022_0053,oahuoahu0022_0054,oahuoahu0022_0055,oahuoahu0022_0056,oahuoahu0022_0057,oahuoahu0022_0058,oahuoahu0022_0059,oahuoahu0022_0060,oahuoahu0022_0061,oahuoahu0022_0062,oahuoahu0022_0063,oahuoahu0022_0064,oahuoahu0022_0065,oahuoahu0022_0066,oahuoahu0022_0067,oahuoahu0022_0068,oahuoahu0022_0069,oahuoahu0022_0070
2019-10-13 19:46:14.000,25.66311447964538,24.892819521624546,26.1305347495562,26.00417275700714,26.648772279070496,26.179701626454584,32.687558231965724,36.647999019872245,38.15711385053201,34.16106323037191,37.54149246584231,37.61074422911527,34.22310475534502,31.269812422157766,32.48602692666563,39.19632993370054,38.73489080518638,37.10127015841394,36.39533788190776,37.62854931093192,39.45805878809523,44.38273148343612,43.01347936616938,39.70661658885945,31.143128707951472,31.988387350380368,33.41527578908435,36.124318032650166,36.24529495688672,35.140003728668944,32.0306087389841,30.675435220055007,30.00142890855138,29.67982467884492,27.673228915626225,23.54665495865845,20.53743129495318,22.528321679445707,24.163692906354257,24.404107961749943,22.87355498962047,20.4844262882341,16.456757873179356,14.85684752174004,13.36286077658919,15.122529729131696,13.266699216628403,11.47212453907436,11.78180717636172,10.736641562302635,10.903331293041129,11.465318189861428,12.22239154531542,5.776959046009804,2.978181351871124,9.081089399991734,10.611146829885216,11.265422122794131,12.13180917940192,13.341661769170974,14.642162387213554,15.445318994226971,16.387161859113778,13.057261996997768,14.724725887200774,16.955925657416536,21.371602883426046,26.1349654662746,30.44042315315501,29.82650961479578
2019-10-13 19:46:15.000,25.71981065567261,25.49529593604148,26.08018226291009,26.57276397159305,27.284938798280823,28.40387025354918,30.88323114373293,36.029110623564506,38.85008588236011,35.84838257784455,37.904508164976896,41.941117882680416,38.36685335003755,33.92279550605466,34.5605303143592,43.02560570117216,42.79663530250835,40.570680808469305,37.396062208573,39.94952702871291,40.61894314436292,44.96088469088554,45.93027626406031,45.73541467593601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16 20:47:22.000,26.481885704433893,23.8923318403667,23.888418103010263,23.72316762411151,23.64633508726852,25.8886571281318,30.15302818373357,36.97237198258264,39.34512550084768,34.927921163076014,33.709426621316915,33.55688190273202,42.55924256023623,44.32120322381159,43.61196747818551,44.03653553780878,43.71396707895404,41.8684119362374,44.0569501256294,41.94170396540604,38.75137486599241,38.65841361390138,39.88470788619178,41.29927598611548,38.2562100178845,36.93314913712185,32.814271478496444,33.992987182402835,34.69211087870164,33.348896830823385,32.074451450975374,29.21074110623881,27.0627993602189,24.56255597340715,23.439782256065893,19.46298600123928,19.48375977726563,22.82388488290374,24.270124505173182,24.01379660741776,21.17865282167607,19.383673574988983,17.131838029474583,15.900685244015484,12.02987445297644,13.323744314780695,10.497546273129732,9.498013578747337,8.12227709353515,6.176873442828847,6.540284067026971,8.111496329068412,10.12099691822452,10.919018620385954,8.380671980172785,10.002712791611469,9.866798474884824,10.380171650443115,8.544868633841233,7.831191504254042,9.113242242306027,11.866882081163345,14.53610479165848,13.984661520600984,11.41958923132455,12.224079366754545,20.58373669788317,25.0079252244297,28.02456850153729,28.15534188514503
2019-10-17 20:44:30.000,,,,33.20878662511131,31.2017215816249,29.620561317991736,,,,,55.48066719087949,40.09786657091289,44.278629643823145,49.312454702239926,48.79512182046022,48.39482928922798,,,,,,,,,,,,,,37.23604787392172,41.01880200085684,42.07687830711068,40.5364479753998,38.04057045742298,25.91388275630528,21.60258989401296,25.58365755743308,30.05795561001976,33.467611290904145,35.20884565050003,31.26561228745318,25.87470436908728,21.330958235120605,19.538406917541312,16.449794789736462,18.27120708087854,17.860245483798888,13.04035890332667,12.118269829858573,11.04314307072912,12.81487956766425,13.720416505666186,13.491465589593734,12.530477262822345,9.831399208851956,6.948943653865982,9.197547554785425,16.299222589912368,15.538974795764712,16.75771043322145,14.768622703171696,16.275486363686202,20.0407461358412,16.884522257427506,17.667475323514918,19.646160397794034,24.477341875250687,33.467673245249735,32.323472302515256,34.23705719746465
2019-10-21 20:45:37.000,,,,,,,,,,,,,,,48.20394061377392,41.42639418512464,38.65089968803903,35.22554253854993,32.391024491543384,31.9061682085228,28.78142844991058,32.21301352579888,32.866144468324244,33.41379636199632,30.752875407867,28.52471717832653,25.56113991425549,27.505260998872416,29.596456954342635,29.315827346381504,29.77462977285365,28.094573609002666,25.050358161466114,23.287706617924865,21.77655748257161,20.298569288194063,19.448112566365783,20.99907290445722,22.900906849690536,23.94150646612397,24.240908036738663,21.71033277495525,18.259251095884643,15.964750527529525,14.79301163351732,17.2871445894865,16.492073339520307,14.943930088354575,14.156161042871432,12.686731200400729,13.504453842560814,12.289102533334496,14.20551291123684,14.724951377065093,11.003805180691884,7.572832369992097,8.352616082977562,14.559951884203306,13.298959991858563,13.656751631083097,14.011796307817413,13.954396661058087,18.112866788010013,16.926826251391564,15.82963747996646,19.612356489022844,26.096710157909897,27.338439233570107,26.82057876321266,27.94550167893544
2019-10-25 19:44:53.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.627268642520406,48.04402919832832,44.5075489424961,38.881340999394006,29.8830150602589,21.349562281817807,18.57328655353545,31.726732624432845,,,,,,38.176136427646526,32.02224752611687,27.8795291978751,37.52402765089984,
2019-10-26 20:37:52.000,16.999820097989286,14.63554017256576,13.76994999093866,13.63175087981235,13.223090174145154,12.977943844719627,13.339939868902407,17.936768167129074,22.36590296156592,22.51473620755819,23.436528014250072,23.17489710224413,24.23836350590817,25.41978391327462,,,,,,,,,,,,,,,,,,,,,,,13.901394709591724,18.407684368282528,20.515495112892125,27.651414723315213,25.50348743043108,20.27118594903282,15.474634245513275,12.793989272252675,9.300140615262112,9.967619786010529,9.96998545488301,7.430238638937771,8.308859019909447,7.386353074756206,8.562708389075324,9.657609237968236,12.373399162104327,12.957866474022047,11.294195949036355,14.732076006677582,10.1509219664837,11.558646555818568,11.913198428134066,11.423168372575462,9.407479120917031,12.381857836219718,12.485299636600889,8.068488784523943,3.4373372516860687,14.747494183487149,19.09778283247223,21.144246054546592,19.65115639676097,18.75801391360882
2019-10-28 20:46:33.000,22.38764949552798,23.009499420360115,22.301918184754904,22.18934894737056,22.57337094455775,26.33518991019397,32.6901992930529,37.73275450718464,37.08264842407577,32.053414127224706,31.22223928562058,31.30984775769963,34.132922923527566,38.43239883195151,37.11278143564495,35.7452628985663,40.34989109899046,41.1154302446118,38.92962784123648,36.29597633068491,23.93769207757638,21.355776080478904,21.83495858014635,22.62461235108365,20.45116301905645,19.957550355454224,22.29561997456212,29.673295362431176,33.25006434919911,36.3607468949528,39.75205354952706,38.42532064702782,37.28231563151282,35.82266621206586,27.029545030626345,22.13811516345337,20.43153453758048,24.25311886471501,28.73343858119228,31.93364219487882,31.78272713909372,29.331506912705898,26.77411050586467,24.91025578615023,18.716248219737444,20.08833229840112,20.17379607840284,19.21618694802877,18.69103436958023,17.362455557579942,16.868205334144818,15.610368742763638,17.00081234291595,16.70433901095111,14.083095013826608,16.323808127649684,15.630296283266649,16.137268199636516,14.352976984861249,13.148518308802782,11.632516862651224,14.547034837437712,18.379939197551188,18.388777821854937,16.468933995644655,16.99562678950666,22.573352876203764,26.44912622732862,27.04787568897227,28.289988285306
2019-10-30 20:38:50.000,24.54283278318673,22.772732844430926,21.867470878076706,22.10918541765039,23.382176531712982,25.20083968195157,28.84512327278091,34.84607397874983,35.29306353848572,29.110851064898306,33.124159143274035,33.51519733686157,36.93413159014754,39.72212417047967,40.4812463909517,42.46213189991826,44.36439428965793,43.22206841817191,41.431693380640006,30.92435820007215,19.46853455329691,19.17839320421661,19.07229301920945,21.30728505029494,17.086962857018015,8.760700571200987,3.4793845290460377,5.055009441996599,5.17313119967003,,,,,,,,,,4.390493388028062,3.694059682811253,8.083040585839518,9.503847944946347,8.58737749686903,7.79173981565179,7.718112289182192,13.548685202717724,14.20733088557565,12.894067806304877,15.382262114549947,14.389687353000305,15.805661930721584,14.764832375002836,15.36541186682726,17.755246678729314,15.590120831650564,11.305912988882998,8.431983697189462,9.935778633678805,8.311532311938446,9.529164040331809,7.94758290637609,12.482448287379707,16.200212631162174,14.50342871631233,13.043008810776628,12.86552497700772,21.51267714382056,25.87548849681698,26.57496584311336,28.48447258225756
2019-10-31 20:44:50.000,35.48755145459863,33.90381348848142,33.837022319910915,33.35611960724236,32.85321503239844,33.47470317636924,35.91936044604081,41.82097301415272,44.6221350544995,41.55421869655497,44.561199836067566,62.98846557033109,,,,,56.60991507290612,53.9395088735034,50.89536895893718,44.37312341693286,37.16688760583696,,,,,,,,,,,,,,,,,,,,,40.42826659880252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31 20:44:51.000,,,,,32.353111602438226,37.42161373697828,38.89061355537654,43.76780839829789,46.049175754737526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.897857196197354,24.872116099309785,25.58802448702035,28.43439888362658,41.097529393610266,51.11788750284113,,38.60031699421835,27.0958549386227,22.93701085502528,28.21184478282771,,,,40.79403237225775,41.14414971285231,36.89238228463772,33.23944920705954,,40.73472395691944,33.25648578021196,28.86669343340454
2019-11-01 20:47:36.000,25.1634033761913,26.174302052041508,27.352412940576617,27.56477077348938,28.52296477910189,30.67307640976512,35.14480529807704,40.96329099658904,43.18133399648963,38.457080253766094,38.04972035611964,38.88471765205959,38.30173737103494,37.20474259720261,35.506358832114834,36.36171475220735,40.74763825652962,41.388756045858905,42.70182126964639,45.09414355105911,43.394056270506745,46.23599653753471,45.10443484899243,41.80772474402104,38.80493057474576,39.14653450828525,39.02010009964602,39.86073982163492,41.421490203139534,42.13022282417302,44.88782673022288,45.2288567970771,43.20156914022226,33.65559070718778,32.48999801254986,31.01049493098582,27.48636751552961,30.855382921746067,33.34264895002416,33.83279748600884,29.47141425404997,29.544473143072544,26.254065317890834,26.214170809840144,26.235091564400424,30.591059582825245,24.61279144859688,22.90190292340003,24.4309268257514,20.80637884920087,20.16478234268072,20.82458009674976,22.52064990817445,21.50322677132351,17.821593554062936,13.3262686564757,10.691386665448812,15.983131072272144,16.288440734234676,17.177738588669328,19.9439126297957,20.701405690018337,24.71193267214588,23.54264976944141,19.56534470760632,20.539224372494942,26.447328447127543,30.09978909625012,30.47816858415773,30.51685502590892
2019-11-10 19:39:33.000,24.818827627356715,24.31940718177246,23.03454347090672,22.77300577508676,22.623868791135067,23.893024414751853,26.262155028466488,29.602758315361225,28.92117403220124,23.628394707205555,24.62347288766431,28.789581138233004,29.54385333743429,30.61434048978407,30.035445863609706,29.7900964574362,29.82538226963052,33.24849132234273,32.21043850816901,31.17195212838827,30.611674581649364,36.2217277936829,39.41094274624504,44.98981228677472,43.20299695192642,42.88382178229512,38.626648359356345,37.56448453379747,38.06945605705408,42.65760346291445,44.25139817146284,43.32287697116733,41.18156025222199,39.93482012213878,39.01701977392617,32.29854300140151,22.511778623547933,26.18457337044026,34.78830423984764,36.123048622463,31.90262037553768,25.73479778962088,21.515957779956867,17.352188011021433,14.624124708331284,16.523594746211778,15.09496346962035,13.123797489472834,14.23378699798282,13.117794167641238,14.122394840003636,15.474286972987938,18.2028593333382,10.301891320071492,5.802378223978344,3.819529918395834,6.726087747811676,6.30190875185508,4.901593090616233,6.281844300662503,8.681974734803129,10.678117847260635,14.432823944153716,11.031340174736595,6.31696411111787,15.189518360960692,18.18576160602665,20.843204903637407,22.258653763270875,28.02944993670297
2019-11-10 20:48:09.000,23.542622625419348,21.357234221870307,19.949468540730845,19.10041692154431,17.896531550521093,17.47601815824181,19.82988848315286,22.467154625370927,22.95110121731611,18.586882925318413,17.159416620556595,19.64067263418829,22.96238192403216,24.75693206095389,24.2246812333022,21.922029894523508,21.191673449852235,19.49766594748713,20.88198485051159,24.152197793687307,26.42270381433179,30.666699411085823,33.45577882347354,35.23652338158191,33.00400626925672,33.12554567990068,30.18451670436721,31.600067461313035,33.53217058352944,35.52479946926662,39.304567589934265,38.047398055672815,27.03770709734224,24.869357697391845,30.55613000350294,29.46461905359209,20.47214716773583,20.934992210803014,22.516583858461555,24.3457953838255,22.287552318296548,19.900644002584308,14.684980993962345,12.770798678693382,11.580501794313918,14.422699371732522,13.99022538799824,14.05056931898233,13.468561707132832,11.861563606840246,11.352968894778206,13.110262044046454,17.045779458984793,20.09134011566619,,,,,,,,,,,,,,,,
2019-11-11 20:45:58.000,,,,,,,,,63.33517914232492,55.89130802618156,54.792707386947335,55.2845104874306,59.50319333598941,61.66379980499369,62.04297806127176,62.54073863100021,62.51281297493467,50.93687430387452,35.85637225365844,32.37249446092433,29.250601387199705,34.106468393789896,35.5927285780613,36.76896458486203,35.78086323885106,36.95553245710366,38.71832256393093,40.35453384744577,40.86814330367739,42.09230688601474,51.51968592447732,50.75442163795594,47.92589382798453,46.41633808790569,44.89275860596856,,,,,,26.327908523624703,13.47573125765314,11.063303076654709,9.988306291424628,10.673744714082702,25.509196410327228,45.074182547518674,,45.91404087192625,32.76024333353495,27.57285012626535,,,,,5.47554771571369,1.1682522511165585,,,,,,,,,,,,,
2019-11-12 21:06:22.770,16.812222782920053,16.169177185016814,19.14326701725232,19.736127439274952,21.18470513362247,21.96470240793056,24.34940398396126,27.487325353152144,26.39162293808188,21.037911072030404,21.25983082042032,23.8796524702841,24.772441134098123,26.713143098069523,29.190601295621786,27.54335028129221,26.2943172947248,25.56284822537732,29.966545044833254,31.398170438814457,34.457012976468505,40.12990055940228,40.803418022460455,41.1950491028378,36.08259012160818,28.591718359178365,28.38145891183811,27.153091717995974,30.24515103745321,30.468265159602552,32.29949241939836,31.383873320474564,30.34156930045713,28.96698739898112,27.99452945384648,22.67587578300619,14.256681119941897,16.237239814880905,18.665317268253176,18.61883723164979,13.220032956791608,10.204499501979544,7.752299200109501,4.615764595353987,4.035131091913583,8.404962236946403,7.773276108740444,7.867106139591428,6.69302279520945,5.443040370062426,5.096484009578687,4.820382351816258,6.232033644593689,6.468284685454489,4.008286279556708,9.61554729407172,3.730285468251945,2.8931066044843914,1.573451645694647,2.555674062635428,2.9597116194026363,6.104738048562557,10.167795977538212,11.44107909492934,9.033381110997432,8.2044811759276,16.094272793395042,19.664526785941604,22.999037224581684,24.23682413246932
2019-11-13 20:48:17.000,21.56275855948174,20.71846315258752,21.52660934711952,21.52102968189833,22.869551974408644,24.202937752402413,26.596676847424828,30.31690208658558,31.91250135785954,26.898546959943427,26.813046982244025,27.41029501216189,29.338985931231104,30.99561290240524,29.276216457288623,26.63404034740345,26.071697358417907,24.1967715556644,25.501164747956107,26.150185173224628,23.895568081084907,27.356966627341347,28.62738740175162,33.98115843694963,32.84323740955298,33.08317837492775,34.75132621885939,33.449905706866254,33.72206970159672,33.62557056374783,35.421925655566085,41.27158032757182,40.02019006909827,37.27810503950034,33.89439179465775,28.151692557356075,21.031039913735388,22.34236598250318,24.248992394228367,25.223157129963127,23.91250283231625,21.39209326504821,18.572501234043628,17.19216150732124,14.6771039521205,15.85281964250519,15.292772884391796,14.627519871547491,,,,,,,,,,,,,,,,,,,,,,
2019-11-13 20:48:18.000,25.65051093094264,25.83405389336044,25.552123328944937,25.46157507323849,26.99162055431444,27.58766883168784,29.61936983250008,32.85634689206543,33.38632041472652,27.91449574083989,27.292303529020213,27.42864100349592,30.487452946561085,31.99635201273859,29.79381957385368,27.795166613387416,27.104328391051617,25.404584150382103,25.03597565394353,26.40788906390398,24.41173354408276,27.19123548744956,28.029310346305515,34.038768152410384,32.773277267181335,32.8883426105398,33.78706574033334,32.728937275603194,33.175065467089844,33.988205609098365,35.58184120901223,40.75517309228,39.7531322479432,37.35128908545037,33.794206012843574,28.55495250052075,20.60072877343676,22.488670731748524,24.394845441529952,25.625612353063666,24.10039193268099,21.392169703333096,18.13438606357637,16.733760266985556,12.64827818866805,14.712949859749411,12.922155886498595,12.389169345587009,13.164505292442442,12.259260915744544,13.787078447649153,15.889676430994337,17.775158889693884,14.068134991692093,10.974233025971238,11.258519961686243,8.802491584884748,12.131028660915488,10.54818042938015,11.6248356782974,10.169620976675096,12.869197711575756,15.348157486583183,14.907214217914827,13.0479775744454,12.85217633183361,20.20486054477635,25.044432417027576,27.59564155442224,29.15536631681408
2019-11-19 19:41:18.000,25.980000004225428,26.64863820636861,24.94356028413443,24.44897289075049,23.419057204224124,21.70493994039717,23.861637732130223,29.094445946591257,30.65213888886956,26.0230839561419,26.40859261520837,26.9145259958335,28.554479927016587,30.70223286315632,29.38491353433049,28.973597938622788,34.65887775494875,37.041682437337904,36.41898956579609,34.2234557911876,31.19028063958644,34.03451268457057,35.39519059847672,36.31854256181711,34.87050386499193,37.71528366889983,41.75798315229274,43.41644813730902,43.26840340274647,42.71631481489284,49.21924158525317,51.3029833966687,51.05435582788255,50.045966641357936,43.08788138450254,29.856660603904103,23.055285650269525,26.671678749999383,29.167462899209774,29.02360216851897,24.76885411518974,23.98624213485872,17.095833630980835,13.75220000797269,13.004595536751824,18.10225644351957,18.51275574214886,15.817236954037014,15.977703221882972,14.74803655999176,15.761344843576238,16.183199710951836,17.885877853278117,15.62572673657265,12.04687423678235,8.303049840909562,11.933349408334752,10.812986635537406,8.579550166859567,6.869057376130678,9.109170970675118,9.936540187883672,12.29344928179382,11.62784327039561,10.213949308053204,12.710558998932871,20.126802062505792,25.538733525339413,23.876331756009908,29.03971000874014
2019-11-19 20:47:36.000,32.27106341816128,32.49935007985968,29.831851781101523,30.064195444268613,29.00848744299117,30.34957313000144,33.849851183870584,38.81829160886296,39.73515012757504,34.331159853345525,33.4855386777417,33.03277090932878,,,,,,,,,,,,,,,,,,61.116344199127845,63.42536878953101,60.60868050059332,58.2727365726774,57.062237400080576,,52.89887304158161,49.69069490689037,53.98555105526335,,54.93632447819117,52.7962350825491,48.29693009014332,46.08257821914536,19.258912744084203,16.986552062548842,22.652591839359246,29.656901109311026,30.27690143925137,22.333110243036423,21.29936348014833,22.446559508858936,22.120354250289378,23.029118009404225,23.63456067994028,17.254747776752726,12.348040286225078,7.856176091856597,10.760254768791276,8.85761255961368,9.7200291023149,6.1873678619053525,9.03626848253452,12.351321797882754,10.04010666796878,10.72518572584732,11.231446408716115,17.642532638840425,22.767299637040363,21.396133631538333,24.78398061677773
2019-11-22 20:53:02.000,22.79085214289561,24.000888323693133,24.20022459354164,22.45300893146593,28.1389052867736,45.24491983722145,46.665319228436914,43.29071489407405,38.98514084721656,29.33973249603418,27.484879399192813,26.27579487223381,25.595102664297308,26.96963499934531,32.07155155831683,35.50371352951002,35.00201133428939,31.321327025536995,26.47933772853112,26.02828525634044,31.36594965455864,37.3890295646384,35.939369205588285,28.76522894676041,20.737717678825653,19.678265558084824,21.61713929952984,28.03029086683704,29.58718999529884,34.122306035967966,44.70193995942006,42.62555790036566,23.87564731497717,20.21510537354929,19.80131303135096,15.741412752292446,11.425010660977698,12.560851546811245,14.152924295116398,15.286961174254966,12.528881463362003,12.378350466653284,11.1380259528438,9.161767813926277,8.167829636714677,12.981747405254271,13.879324644029712,10.476565574994211,11.963885343515642,10.964240745356657,11.501758042183257,13.1320425762822,15.84856502517775,14.371897838746154,6.890086727203839,4.337639409434905,7.124073026900148,4.386805440120392,3.631101797222064,2.4404250380178327,,6.481470479012176,9.40754628240454,6.96411518322744,8.147282353392178,11.156059432247895,15.171655027016543,18.30594497612212,20.38747049129496,21.930227262191195
2019-11-26 20:49:07.000,38.88748798629415,37.85784621876973,37.58442198198287,36.93964103075044,36.457011076333295,38.548848999797976,40.45740063706575,42.260593004636846,43.26056883726213,39.49183217966756,40.804442570259816,39.93208473307661,39.87250305111681,41.18158731727343,39.09392278146499,37.60548718945819,36.68319362734203,34.20563253933098,33.3357068009643,33.094469341925496,31.64158273112372,36.66102188831812,37.814947839412405,35.923330933700704,31.91831367317305,33.77697895768272,35.90251813478455,37.81798185096607,39.09276863165651,39.93621229697539,40.85795949234534,35.87811834994878,36.440908410436485,33.99306916502885,33.52355770644068,26.133682897254943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27 20:49:04.000,32.10506168814307,31.179143547135933,31.740412144344862,31.86052627243744,32.39471992953221,33.71116571894483,36.82222954646768,40.73784495972858,41.464459807535526,36.28106245299757,34.395958040507,33.34045560738564,33.66471446046935,36.06992529636026,37.792140108804254,35.84940264197063,34.266437755194325,32.69269207427076,36.10753556025857,35.27011924609135,33.93675408570774,37.1458858595166,33.71530749896278,35.91748354039209,39.04102614566742,40.06778918969255,42.12125492106201,44.1019680673386,45.40844165083285,44.57258095876895,36.86606502871444,33.85835924552838,32.29876803335927,31.545562395526247,32.03834864693362,21.705312180412182,15.144094852124564,18.269866962367736,20.93886737755811,34.651562437470226,30.892649366687422,22.191940415198165,17.784334729178926,15.602795780251542,15.511187981001656,20.296575960094103,17.739642787654166,15.514862758353878,15.396554453694558,14.526935501217524,14.418308709100907,16.290083539810414,18.82027439597905,17.37095138949966,11.645480073403442,7.9574585017562205,8.559229623462656,16.949445814560107,15.171760455283763,15.058161565808067,14.785189374289423,16.36785034445486,15.40542063089485,11.805711199657484,10.153799828348626,15.720812614822748,22.91021526977719,27.37642686774312,27.361569394564462,27.960754836105806
2019-12-07 21:07:00.160,26.823827675939736,28.61244268375844,25.324950650111084,23.30675559236347,22.125588601121425,22.397479196347533,23.33687809820184,22.77992269721964,22.24966981375039,17.14886113394632,16.180730608561348,16.766562375913825,18.790524485658864,23.98874813157007,27.695313201357468,32.468303556566575,32.24575117170995,27.93259798970399,25.82750262981857,23.83747475523798,25.57555188963428,29.2092564828356,27.180948273409967,24.165949162169262,22.342675813942403,28.626401209349183,32.14140240294182,34.42533710132054,36.859253212215535,39.50512326740564,42.53656300221458,38.161717780973696,37.52441221772663,37.03885161927085,36.73284510544511,32.59969328419379,34.682638350594964,41.978462715176605,45.05831952639634,43.76595195052933,32.642885125729336,31.15947387666793,29.31811405550232,20.62308055272051,11.562216899858033,15.374123792684127,15.018621651044544,11.239543226899867,12.4489785792615,10.916018901769265,11.205817423575017,15.758543400986763,20.89808047707636,24.193661708755563,21.889496042907147,14.7299504230056,7.760816403134248,10.241471260675883,9.567762560245807,10.98409073830175,6.944399347333412,9.7125069725741,8.288866973771276,3.682626585808851,9.863681130952877,13.69546421939576,15.701899663783667,12.425913408000772,13.126111508797427,16.654816263276214
2019-12-08 20:46:09.000,26.25698926630501,27.49413393496541,28.57780253193692,25.86147756860243,24.79222876558062,24.15587449189601,28.27425290367404,33.28693295186351,34.77661677717578,29.67264732592236,25.1970834084947,22.53418457109857,19.535186364709663,19.760901126822056,18.09708340915245,16.9295998279105,27.387297264732783,28.816951634827035,30.878976837158028,30.363020806203835,28.90350273908848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 20:46:10.000,27.7663455276005,28.682547704938635,28.992381425490144,27.44585129432171,26.206767461678755,26.057501835971458,30.4684362698739,35.30134205685061,36.97192954872663,31.572073975644884,28.06988847003577,24.23854682402425,22.04146887956435,22.637797059579672,20.97075359659427,20.283617033446973,29.28845479399873,29.905148409407207,31.841051803643744,30.45774458061839,30.47179359777457,32.82905243323664,28.93870300482609,24.648995997287123,26.415512784851938,27.56696214524819,26.40671729688753,28.387319082900788,30.79198122155384,33.661295225050345,38.66879932232026,42.16677233483034,40.9607696727664,37.24128474639262,31.84557984748708,26.44261747507163,25.34622135144413,30.297243226677388,33.003278575325496,37.10697494899455,29.691185913580625,20.2698620897208,13.484176859703368,12.20483846988347,12.259030510572876,17.42521976032819,18.422086551275708,18.3587092778309,17.071713201547066,15.251770565956324,14.803164295681658,14.532238019925526,16.52252079431014,16.14065985172542,7.417937103424132,1.443046029095438,5.146188282773841,7.326969726465845,6.170241637776397,7.276658190851999,9.778033019947916,9.019864638010162,8.133397708652637,4.362855285638277,8.976760115509546,12.20147377732398,12.771805075803384,14.818946078081872,14.149614366173108,16.729175160922093
2019-12-09 20:46:37.000,22.656658722471573,21.316141248975264,20.50076588676085,20.5415276243586,21.028444019754733,21.71915261094532,23.76446094036612,28.97517407580489,29.49152886724519,20.54850299576293,19.03560345771361,17.687358143689252,19.157664410020136,22.12548960810296,20.842864743125133,19.57447899238768,24.820981124385213,24.79508374755724,25.110397905767307,27.66178281044164,28.74229873517731,31.04884942496088,31.337804071978965,33.21200083548027,30.68621671248707,28.709073892839346,29.4192869102484,23.53305210399493,21.87429233415922,20.667380337040484,23.19565248545353,21.922057968787847,19.79222712324736,18.037320429062664,16.913489121543588,14.006716620442331,12.523605918053107,14.790586815064731,16.796852503436927,18.309758150321528,18.55951387235821,16.623875070540237,12.499918887985377,11.473087079748,12.05766377957588,17.455522233179448,17.12654101748415,16.762154545034026,18.12217509748476,16.7345152902648,16.76317704642264,16.00322303900214,16.648578759139337,14.132322984623537,6.836093580363228,6.999388842445804,5.021452753442828,12.298992096710563,10.43398782583692,10.568613206338776,7.422354205457815,9.715512183769013,10.923623107265117,8.39395181071815,5.560209892796299,16.58256600021517,16.45926592291011,16.700209751882515,19.54819391342014,20.700851594630343
2019-12-10 20:46:23.000,22.523778056953336,22.25304842616155,23.229711931945943,23.607863691784782,24.93665179825426,25.454917596049253,29.45824409720566,32.92624779170222,30.462838534067284,24.22523529790676,22.51201379355403,26.20159184478777,30.265326405558035,32.948044934993284,32.09419918211033,26.288227333119785,25.521027063167715,26.10857330579584,30.481831744937075,30.65674773558397,28.18491642620576,32.50666039029081,34.41658950906217,36.79420957326924,36.72396578186979,37.56520586699979,41.58456397002744,43.27907725251766,45.07545127616982,47.28556893438795,48.5297949933139,47.20154597779983,44.63894189506865,42.13325885046225,36.948088019342485,23.26732544124859,19.68384909575672,23.570594249776875,34.55760698621615,33.54503199840841,26.26747974310232,19.79246206655795,14.61472658068902,13.201469865581062,13.12188221063982,17.764004728266634,17.53750425272172,16.04553783167076,16.71723399936009,15.810618752529324,17.388605814032868,18.386339281993155,20.35388567811149,20.378069653835045,9.33433815606441,7.23209247506051,2.6531081245412382,10.48202000348757,8.741132753001944,9.941701015969802,7.167317390093242,10.220551247260802,12.27900269572899,9.341355187330024,5.27105052059024,15.438731418484116,19.39909359526201,21.123451227459743,21.93099995373909,24.318486231625062
