dates,oahuoahu0085_0001,oahuoahu0085_0002,oahuoahu0085_0003,oahuoahu0085_0004,oahuoahu0085_0005,oahuoahu0085_0006,oahuoahu0085_0007,oahuoahu0085_0008,oahuoahu0085_0009,oahuoahu0085_0010,oahuoahu0085_0011,oahuoahu0085_0012,oahuoahu0085_0013,oahuoahu0085_0014,oahuoahu0085_0015,oahuoahu0085_0016,oahuoahu0085_0017,oahuoahu0085_0018,oahuoahu0085_0019,oahuoahu0085_0020,oahuoahu0085_0021,oahuoahu0085_0022,oahuoahu0085_0023,oahuoahu0085_0024,oahuoahu0085_0025,oahuoahu0085_0026
2018-12-26 20:40:13.000,,,,,,,,,,,,,,,,,,1.6216445371825663,7.369061267747735,5.057159654086322,10.904258060790184,7.990501165371604,8.298827197344847,17.00515905154467,24.926406563914394,25.13153285655088
2018-12-27 20:40:03.000,3.310423867456245,2.9007331216594445,2.561894540430945,,2.8929340405487487,8.707137820931926,22.06025893678508,20.393356150217524,3.1371611253506897,,3.1070172598764474,,5.34585133805128,2.148185676169987,1.495492680281409,4.142272975143889,5.450619254432259,6.181824280211862,8.980475404149072,10.168020869898085,16.110053910142803,12.881083821215237,13.069851197741771,21.40436840982609,29.831860093753026,28.173023802144524
2019-01-02 20:36:04.000,5.086937186695738,4.281600129242082,3.97582367870006,0.8552782560634246,4.57511785168852,12.038262280440312,24.847684163276032,23.71564826011008,3.0772216826344057,0.8082462683088204,2.9382267133880853,,,,,,,,,,,,,,,
2019-01-02 20:36:06.000,4.536556237251385,4.394447286410518,4.162155616504686,0.8553256003613096,4.805644009768908,12.81025532799934,25.66485839484735,22.73901113040065,3.347793427485597,1.246201370591672,4.955619026929952,0.2631845342250553,8.640686158063092,5.289242913163205,4.670893890773083,7.572309058346818,7.64490131206983,8.464599148566583,12.394613733474154,13.541597113264851,18.9233808934338,15.41539801970386,15.342756057841711,24.66533361043072,32.126417384963354,32.46978748688265
2019-01-05 20:29:25.100,6.233050236283303,7.179884218616486,6.330033811290917,1.3258326743124909,6.393096785309194,14.873795956765974,27.80867120927396,26.84759932350037,8.901617320637518,3.055401385303297,8.263150236663,2.203763798392878,11.975272542037974,10.175372485619048,9.347712322441554,12.451205823247726,12.873198526735075,12.068702266733542,14.940650095910282,17.19285013062239,22.775635124318143,19.88257323639064,19.702859738868057,29.28547397298657,39.7203684866937,39.75520240137951
2019-01-05 20:40:40.000,7.90668990188458,6.302857368637135,6.093853467530249,1.549487819310627,6.206808792633876,13.8071683979444,24.463188465056845,23.44534161508107,5.256244346620982,0.8531633395384639,5.562479554057266,1.752463577690739,11.33800505616997,11.89677891160508,,,,,,,,,,,,
2019-01-05 20:40:41.000,8.358832927673332,7.109705403737639,6.878597533160177,2.433049786248682,6.341522244108355,14.3147556705579,26.83363938749289,23.791190876474083,4.022488717651548,1.3201449023026437,5.681554024020047,1.640512579107817,9.459158616505787,7.170215435891806,7.260616383052757,10.69618373251304,10.704878016819956,8.481667558190674,12.010106772049005,15.300794862712054,21.08347698279119,17.714598632104384,17.301606380295134,26.33089215010637,35.64290216125483,35.556115912277285
2019-01-09 20:28:46.000,4.300435915650898,3.277210752580648,2.850963099854744,0.3397407727175373,3.4613947440228894,10.787757984721296,22.018134445165387,21.44633497145872,2.3926490802969607,,2.576213271581582,,6.996053765081553,2.8396493151156323,2.254411673435143,4.866983661801404,4.978968800323592,5.696902303209791,9.140144911855591,10.567092427174998,16.341652877015854,13.328424518904548,13.470268508662404,21.31349133969284,29.38519116377533,28.6854269542027
2019-01-11 20:36:01.000,2.3620996543790493,2.579176710880036,1.632617568657127,,1.5090703295573973,8.604499016878174,20.196291764428565,19.7211606017072,2.837330929606177,,2.821195551797849,,4.167147948392808,1.846403343311104,1.2482612721203976,3.944848568557776,2.3382402147789936,4.289112610876786,9.23300771376205,9.24473535397727,15.90541920446987,12.560454508039456,12.408820486783394,21.83402000257461,29.13324377113336,28.46480201682237
2019-01-19 20:40:31.000,6.397115401592633,6.724984959394034,6.274247577945521,1.4898978396218212,5.186802918749923,12.689139418471072,24.77765635259724,23.277767045704337,5.0981538416218,0.3647444117122624,3.3931063303146227,0.7905581151792507,8.209393384517464,6.920735418513004,5.312452267624693,8.302120366672025,9.396274149563142,8.65724129210173,12.151781071891856,14.042546924003508,19.04393043104535,15.638896360073682,15.507322553114262,23.64034854093617,31.46658176608739,30.053343168851672
2019-01-20 20:26:43.000,6.135609775352807,5.225831100869917,4.764262884820904,0.6257345565168929,4.40904787433775,12.352994071474525,25.595970325371727,23.808743990495508,5.369496225152814,0.1032387854724357,4.502761715791834,1.282936084450447,9.850990397761546,6.867493100179005,6.982990477346968,10.625076608611078,10.792169579653926,9.61490896571307,13.132789991056914,15.03729588535616,21.079742574089643,18.520177042695497,19.519486660599263,28.710025143130057,35.94007379215152,35.80762274384888
2019-01-20 20:40:24.000,,,,,,,,,,,,,,,,,,,,,,6.731185600640478,10.135787128198338,19.00678415450324,30.828387940499336,29.87755536405895
2019-01-21 20:26:37.000,5.969402861390324,4.680689045054323,4.876208811997462,1.0621852994195122,4.677826867254554,12.81999504756381,25.16331591752036,23.159339455813534,3.725960979763981,4.997947428074066,10.42988852090514,17.673252299579488,22.95380090112298,12.671061642219067,12.647300487979576,7.787078384168415,6.697318413098131,6.897859087090098,9.58792153172529,11.210580831130493,16.703863532537845,14.904435894201402,16.726992315391467,25.01072766103549,33.43268866384462,33.126945401489515
2019-01-22 20:40:49.000,5.877809429026124,4.968030754543235,4.644796705343943,0.5805543320171368,3.154123171397872,11.134017753230127,23.12139028579088,22.21853611596257,2.120761403102641,,3.204116352981977,-0.2723522263367287,7.0474105076032005,3.4201579453588806,1.96890733862286,4.473143318040424,5.20370344406797,5.190919157252371,8.679540909997586,10.97430677607297,16.742947671613006,13.421288641711405,13.828986579855515,21.094847237321225,30.947275793520884,29.56044316205796
2019-01-24 20:24:40.000,,,,,,,,,,,,0.2098978002734939,10.37286238143215,11.698236687342094,12.248335997731347,15.102412826103643,19.38915070098215,25.921049364422547,37.311862961551206,35.55690469644218,42.356422810749045,41.80305794427824,,,,
2019-01-24 20:24:41.000,5.336590984730101,4.379529865666276,4.383805156170832,-0.1947847972280156,3.62375887028176,12.308936770227804,24.551041586754533,23.227658187794493,3.653170887698429,0.0276411942505494,3.3389637675117765,1.0361918745193592,8.472676372692202,4.837870542938477,4.512941424631634,6.936405958824969,7.573483527487012,7.774318521502938,12.600258656618292,12.981358155126774,19.078192510152743,15.500762602160467,15.958355822647803,26.04580823205701,41.05921412332438,
2019-01-25 20:42:39.000,3.958403527915463,3.4932583222296207,2.519594152417006,,2.3276604590316694,9.859327930605318,22.807173389347707,20.47188128499713,2.518455384674392,,2.370329631165248,,5.653916757890862,2.7940705289136325,1.906694368598674,4.680082168636616,4.4946507243265605,5.575863801432608,9.052664462737576,9.075849531906762,15.078724897110192,12.014973058176109,11.681343549123191,19.98493649274672,28.763762892181784,28.0953211378708
2019-01-28 20:42:41.000,4.456726669658744,3.853974390537343,3.849489220180617,1.2821704189188106,2.870270610475409,11.236616004990596,23.190320545766525,21.050328430690303,2.8791714529821144,,2.73104569947297,,6.982848549184242,3.409236423138552,2.229203342255774,5.137115074238039,5.632315669601248,6.041276949004399,9.224242903118196,10.720134687315731,16.46809481033953,13.085159460744626,12.809247724338158,20.4024267798916,29.12447896048951,28.45603720617852
2019-01-30 20:24:32.000,6.45337346792507,6.080813270956384,5.83120571315949,1.224873765768159,4.929058471469792,13.473764577129574,27.04814907570365,24.44844893088532,4.972040457639228,1.7834963231818526,6.74505977561773,1.925056763394318,9.972175646790417,7.585811857195711,6.41174497837895,8.84662418222069,10.914254158993328,19.80643099877388,22.09234550382804,15.55796120617142,20.180812750189265,16.75959327991676,16.874812470964475,24.40912807262541,33.8903386585718,32.6783244012064
2019-01-30 20:42:36.000,5.765088792761213,5.513958767662547,4.1592144301875775,0.655640734358026,3.713713786812245,11.472004489665627,23.75462896460891,22.65642338451753,2.8254113616636483,,3.1781608034374003,,7.571403576603275,4.788089861446368,4.56884351629821,6.792601355437568,6.587204400424314,6.764090729809252,11.652327149032672,12.385912418139611,18.472515981610268,15.325221917026065,15.177165994399047,24.44703117068169,33.719190946097555,32.31181329894876
2019-02-03 20:23:50.000,8.282638510681595,7.445886471411547,7.312117174021284,2.5196101376633515,7.006549030709079,15.275254168940986,27.733492134806816,26.220212451704967,6.475676195087188,0.5275635232495812,4.540046366290427,1.4149402544254095,8.982732485329583,7.109234232543321,6.90024041820378,9.730209701440614,9.241284510282126,9.328592858871485,12.225121810698472,14.36416751755348,19.90222437640122,16.230480136471897,15.271624295504092,23.84281464376776,33.19920891811111,31.26363153473632
2019-02-03 20:42:19.000,8.343090437859297,7.364574177769317,6.861282347849826,2.2390529805074,6.80291877364761,15.159899982206904,27.3920312203824,26.09495633330833,5.683044860663381,1.3854586216418303,5.545314819218696,1.736757168968626,11.127110528369974,10.05102812515504,7.700195823423931,10.418782483673796,11.49149913812677,8.999769143583594,11.99436428223497,13.441871974515784,18.586142745826773,16.685087271436835,15.91549976236782,23.883097144909406,33.67666380258248,32.21558137070786
2019-02-04 20:25:02.000,8.18356096531676,7.466027813751635,6.906033901064236,1.889855497827256,5.42573874445554,13.724743521881036,26.37130026378456,24.95548987024245,5.511716919429306,0.3972928319320898,5.385785346676158,1.2407416597013792,9.040302896011957,7.562734523465037,7.6425960996679745,10.529774857444862,9.899835911838384,9.065851083105247,11.839969585545711,14.05832400402027,19.493684328684065,16.595237969093557,17.214481486263814,25.869909329824587,35.378413359760216,34.17697079644236
2019-02-05 20:42:42.000,6.015026541655108,4.644021427471973,4.21265662505922,-0.1146083232402144,3.604185653015049,11.540765267625318,24.71177791861505,23.094276040910845,3.2880762520617166,0.0924035071197186,2.62560446041105,-0.3255107250267772,8.225218989635364,5.009999701588479,4.665654398246057,7.6946825219448,8.843573143826431,8.16829664726035,11.76969221195433,13.254010342150105,19.2030433866061,15.964684137358637,15.170266269783024,24.475420157754154,33.45199173230184,31.40469916970652
2019-02-08 20:23:45.000,3.713482082901483,3.2483368772156407,2.973688326467101,-0.1627673215076799,3.1738751211145244,10.483024078328848,23.45052303052049,22.812055089252446,2.669733937577851,,2.123949860034811,0.1654163436597793,7.6662643309123055,4.625574933484242,3.2874710923956894,6.614785998739136,6.566521845833786,6.692479300285903,10.087402819332688,11.270107130990487,16.80448468702319,13.36035312151031,13.768051059654423,22.84182148515053,31.09489444407339,30.14080935589865
2019-02-08 20:39:54.000,5.772024889434134,5.51033175643438,4.622861905607109,-0.4441705976217113,2.828580916784518,10.249162902422029,23.33491535918549,22.40341867869348,3.301987560643743,-0.4088012844951322,3.185814055478555,,5.744678124836439,4.18838341122451,4.042387000201503,6.616931087167794,6.293917067410406,6.762462244641901,9.824320616155749,12.273787539182658,17.787266863314386,14.578143571835522,13.930785909395768,23.38069537349154,33.12833379297057,31.15681315561062
2019-02-08 20:43:41.000,5.764073690521428,5.369212337182583,5.673744470194084,0.4992618704931135,5.724528378437274,13.136569386566462,24.922506583784184,23.148765698940423,4.997960140321435,-0.3705325269741508,2.374651609277369,-0.5764635761604577,7.974266138501683,6.399987001920266,5.212593331948202,7.902205382325272,7.04594140256191,7.15381754031471,11.783399366062852,11.118588638483606,16.598389929672987,13.084445344774082,13.419903377130408,22.417585507484635,32.78403592387449,30.24302545475988
2019-02-11 20:41:21.000,2.6244621153730034,1.308925926180463,1.2421968213417889,,1.9314562358102016,9.494995067390608,22.430157216268075,21.40802786898128,2.227471789166142,,2.189655465545534,,4.6012899332803565,1.4692044016171102,1.7619119155432394,4.483857593490056,5.971994075218392,3.447939218768615,6.012505032339075,6.902687624859438,12.368632816867695,8.373534415633113,8.097287769726513,16.11560506541318,24.251969096503665,23.29656547779119
2019-02-13 20:24:39.000,3.4619604096814696,1.6363734223963071,0.5984377954253037,,1.5417609504579683,9.105937061282658,22.16586136979176,21.53181697620633,2.7659621474465945,,2.509575449944318,,5.7041648384164025,3.3979383399713305,3.5225285601487504,6.934205224768292,5.684876856007716,5.721526270771456,9.197683270362177,10.22004250718261,15.878303960769951,12.680853246475754,13.13552185688321,22.304168205504112,31.050194736055136,27.241813938671896
2019-02-13 20:42:38.000,6.5242030737795735,5.902774324634074,6.029379621089373,0.9354313219458448,4.80085058868796,11.94026281405452,24.313090688170384,23.295243838194608,4.529816104283991,-0.0434804302635266,2.4123831949811807,-0.1754639146906675,7.993735289674251,4.828266064380791,5.255723705681917,8.813881718017285,9.06491782639296,8.25893623391329,12.124632919312823,11.669919378570516,17.26631149422083,15.085825289795483,14.768702682589293,22.11620789731164,31.17477360826616,31.202469645010225
2019-02-18 20:42:38.000,6.576734676245575,5.544610280847006,4.499207045392867,1.2174101695779305,2.958437780986708,11.364476324807182,23.07633178126775,23.11980891197616,3.920516840471813,0.0498388412918095,2.983071389856033,0.5121692360608943,7.974018153636018,5.297419676410702,4.282495288531369,8.55210073414581,9.764886224619708,8.576727067387532,11.879293401847963,12.49207823597203,18.05848986950713,14.553324711960586,15.048935889303706,23.5181188546898,32.27253216457205,30.62711382570648
2019-02-20 20:20:25.000,7.000150753259247,6.417466040190622,5.80803240546684,0.9838084792991922,5.948835911625744,14.519061780773022,26.69786498870314,25.356506060460024,4.779418830056504,0.5065214063287388,5.274465084445679,1.038455925586729,10.85269447530806,8.878407506474293,7.158213801210128,10.248485606649805,11.395861505786316,10.537448683447796,14.51779224512568,14.76310514159318,19.81263642058424,17.004882328302784,16.77005383947865,25.355398026564565,34.058937337091656,33.28425401295591
2019-02-20 20:20:26.000,7.648956629325182,7.120522558786291,6.715291530252401,0.7753999142070183,1.089524472943844,8.640312439372963,,,,,,,,,,,,,,,,,,,,
2019-02-20 20:40:10.000,5.600201047463982,5.494716887408738,5.142667530480359,0.6929834854931697,4.670146171635811,12.618500501174651,24.74512524314088,23.11514979328071,4.601040373427103,-0.2788171009935777,4.911650559212758,0.7897323470807432,8.011759673154641,6.379211140107448,6.6616965251881455,9.629965561435297,9.389403016228272,7.940896168184079,11.47698681208186,12.478527362208723,17.885815148075242,14.497090775774767,15.025373632906865,23.87500924694248,33.037166238110714,32.100496479182034
2019-02-22 20:20:53.000,3.29644866115001,2.831303455464168,2.7439014376827697,-0.4097314761877033,2.7108815439807192,10.346215755067483,22.56432920150512,20.96251665679559,2.148965423092707,,2.5423079850477586,,6.508012571713014,4.427973282697641,4.378544893524774,7.108813847145363,7.580969536383048,7.508778476689288,11.32782193682888,12.291363178806536,17.894351237975513,14.492905856835236,14.695942559277794,23.92275915210764,32.824382137185296,30.70254512786184
2019-02-23 20:41:37.000,3.5130126911173347,3.669642417981126,3.828524877273432,0.4900161197220065,3.541038416095904,11.02936122231938,22.721239501791345,21.596439206278767,3.165203873597765,-0.425933346959336,3.0796710310458257,,7.433742340457635,4.655704639162583,3.760915047276407,6.473711154674565,5.530072386614308,4.959591124622404,8.712442742984727,9.816723790331473,14.999698878666942,11.914362728436885,11.685520159962396,20.590635629602254,30.288735246982487,29.231580973830305
2019-02-24 20:40:44.000,5.54117880806654,4.93572856581712,4.838102223898333,0.1279588798578456,4.916220615932057,12.142746790136105,24.53973062727424,22.11315315215579,4.542018134029661,-0.5934274094290385,2.674722806626018,0.2547157662703162,7.943167005232926,4.139397801367453,3.699046365049167,7.051645764780812,7.838312336959646,7.359928327306225,11.295844478365762,12.638329067875858,17.871642264527953,14.34049690821849,14.46553296325924,23.07834846355588,32.7679342578801,31.234853791839
2019-02-26 20:22:26.000,5.977210349367374,5.156782409148876,4.439734666785123,0.1676383861061121,3.457475302018462,12.141018916779922,24.65395253006302,23.7735417286887,5.327620361085826,-0.1573958681282055,3.49837404106121,1.2567503151742825,8.36430306679024,6.295612117614656,5.89312684083445,9.0996703450296,9.33412843082196,8.446421021600303,12.025179646491011,12.982974068663063,18.55435116498759,15.41335908234187,15.81894973026183,24.50012901440145,35.35224786833743,32.70022718052729
2019-03-04 20:18:36.000,6.126989053971728,5.21721037948884,4.3068470050946726,0.4245981949999184,3.427598570336422,11.000689804229824,22.70542124632075,22.379997727319804,3.8642069995701305,0.4932360837550504,4.359456570181649,,7.009490088219124,4.273402797410839,4.353728752596281,8.265120745775572,9.155810517854311,8.535134112890796,12.146314729513152,10.22300894164926,16.613398318585176,14.726957353110436,14.53172337333068,22.649327410575086,31.17757965193764,29.65249717910046
2019-03-04 20:43:34.000,8.368469971176438,9.019678554710584,9.105241475214571,2.002142042867778,7.029090399851688,17.768968685883326,32.99321469942272,,,,,,,,,,,,,,,,,,,
2019-03-04 20:43:35.000,10.471958009043826,10.356628841109773,9.713540070730687,2.1392909275878136,8.118590246034422,17.584753654614644,28.93151386433713,28.326137292175265,8.606518844638671,3.0132743974710143,8.570789146669298,3.6308037325191735,13.264795722938482,10.535651238873596,8.650856551875336,12.060831632973244,13.478799100059767,13.00813695460829,15.807890539420312,16.738178877090625,22.903995960168867,20.12796002616614,19.63554366180626,28.73011569407205,37.66035069406214,37.785553868782216
2019-03-14 20:42:15.000,,,,,,,,,,,5.039775455518168,,5.492302249035813,3.632168220618361,3.750566167892292,6.695088816496934,5.897388227126173,7.026709944722512,11.4596583962053,10.545721359781329,16.15553143481754,13.474312338829453,13.78815649909629,22.66820679787273,28.823963221542524,30.88151791772399
2019-03-15 20:47:14.000,32.386998890249714,30.0908589019332,29.59456647818508,21.87631492563745,24.42582180050457,31.21014694183797,33.034575369501944,30.3583202722338,14.075979568094896,8.539862631099203,12.890941274870318,6.193193473926031,10.11606328654875,8.519876472900892,10.13709374753341,13.378450448513762,11.942827778386205,13.160857365563524,19.29796388235426,15.335793637087852,20.51353379454456,16.9228104041771,16.000540890211145,19.10528932790025,27.15428787982099,26.820972011618885
2019-03-15 20:47:16.000,36.32142360586752,33.105354817345706,32.95758504340694,26.59246731905093,28.57085803969375,33.71888230768855,36.13334622685535,33.20166032082169,16.89460926541554,10.976928055695694,17.017437148818203,10.126228270445155,12.71344907520647,12.362346002751032,14.191535049992726,17.405135199323023,16.171877872095752,17.92748167166565,22.72758250833889,17.753387557213845,22.82555554208417,19.096588060935627,18.7755452459401,21.48830896308424,29.521720385434385,30.782940387642867
2019-03-15 21:39:21.970,1.7957570036312045,3.085834364935199,2.8510276814428472,0.9577160200719298,5.515087610464592,12.921581052074174,25.15911012258656,25.52974818643464,4.918307440190685,0.5239852792321095,4.365206191217185,0.8063891048391499,8.578073427485396,7.138743289964253,6.604105307913661,9.206364814088026,8.98668137878099,8.788123645062232,12.355584037749002,13.08019827631481,18.68739694662716,16.087075566299884,17.354446904118088,27.05043078828201,33.718901729983145,33.40180785882126
2019-03-28 20:42:52.000,3.869480372355572,2.4257823253364728,1.8089067252974529,,2.9128195754666764,9.831887919944114,21.882188304179067,21.36592882503273,2.205824053307798,,2.143799402169798,,5.72728303691744,3.589035556329574,3.5815050646242663,5.932444636713203,4.6600752203654565,5.283570327610075,8.84503215763577,9.867391394456204,15.614632483056909,13.423101658214636,13.87678735244945,21.951517092777703,27.98674586850196,26.88916282594549
2019-04-02 20:42:47.000,8.483270433198989,6.959569340800102,6.56398490950973,2.487118618923634,6.788867932043831,14.90736383095914,26.39086979589914,25.05711824032909,5.963335742830778,0.2452723897798608,2.657788036156078,,,,,,,,,,,,,,,
2019-04-03 20:53:23.840,6.520907165167903,5.881767271453867,5.7890581960137055,2.955334553232916,5.958402944113457,13.974405455564307,24.52984054199655,25.05281002352681,5.555943547397573,0.4466780587071374,5.552879816423433,1.4563309865323144,8.628728336040053,6.984969535876214,6.706275923690017,10.099471210608108,9.77543776236096,9.088317451924036,12.543840919621957,12.626178336512917,18.14502808029276,14.76882141106414,14.76833116182436,24.433711689563403,33.20035962227873,32.16938896604006
2019-04-04 20:54:08.410,10.297843714835835,8.440725876852659,8.055266927166928,3.1039816507908755,6.482174027839871,15.041338558879572,25.9456580287639,25.593028914066625,5.437867546215733,1.0633596215922922,5.396676270271684,1.1464009951006242,9.69290584081845,7.359846592435084,7.521881810351163,10.628201700386928,11.973416336734047,10.802478051500136,14.533999917373515,15.012753448848542,21.136309559368385,18.77106843809756,19.283618090763014,28.665475430765987,39.457958269774,37.7440903797661
2019-04-04 20:54:10.470,9.313424267097636,8.354228816632538,7.633221622200227,3.4944579665217765,6.631776428887522,15.25801688383716,25.65477485638671,25.08787015282345,5.4592162090232295,0.85522476589368,5.397026631869236,1.331635770819428,10.21796050789428,7.496386114627453,7.358165198571974,10.56874282334386,11.99843830595944,10.562934568491492,13.35494369966732,12.956016265131083,18.41334555595549,14.917006060539812,16.762374988568357,26.50739944014369,35.40683612518409,34.905815775448865
2019-04-06 20:41:47.000,7.458719352438971,6.513708173880575,5.936931373436547,1.6956909794207262,4.715932228891351,13.537805864157004,25.547762369129178,23.5988611140374,3.3468563168081453,-0.1547113404747513,1.6653201299581166,-0.4352194139397143,7.585160089517741,4.411549437365103,3.932176988103769,6.728102150843942,6.414947894741127,5.505327825802796,9.101593869556574,8.704517235186442,14.68346654966807,13.370861943003163,13.559263074336984,21.770068912968192,32.37528975986849,31.100281679071248
2019-04-06 20:44:50.000,9.20828637163667,6.590196963631845,6.227248091817572,2.368045382287363,5.686902690925959,13.710009136879432,24.99072882934298,23.93028991649464,4.6314241304123165,-0.6295508867854647,3.8018694920444407,-1.0691712836716496,6.655756448196962,4.493639531788756,4.790244605548622,8.336109776339015,7.706517580364306,6.698374622024431,11.666744252154668,11.328227810412102,16.96611383863861,13.939867974215964,14.896880185279414,24.39838021619761,32.81972376201777,32.99678826072421
2019-04-07 20:41:35.000,2.580222366801416,2.775006249909338,2.0599537381645714,-0.1776505834601132,2.5738771860471505,10.344270441071073,22.71534925660372,22.98788923468416,4.199063022789828,-0.9506708549721076,2.6507812288191595,-0.504481552755659,6.923624228821652,3.874904606878747,4.230375235352552,7.694685986114257,7.840243605475832,7.2455034919704016,10.836365805207484,12.83762733321158,18.38139816201417,15.154264046336454,15.379562867167795,24.4306365166368,32.10166236826132,30.88338714193409
2019-04-07 20:50:46.060,7.253367651345036,5.0695763295018486,4.640413006929365,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08 20:44:01.000,5.69462492154984,4.368934802087448,3.354849604437636,0.8362519002303122,4.079923663714835,11.896441477461623,23.13893892859724,22.8176864559035,4.145853947869495,-1.222638719426092,1.220501775395724,-0.3109566848353258,7.158303481976761,4.7308083789136655,4.844445429848603,8.250246587918994,7.001584635065486,7.306729718048199,10.666633168368708,11.544424166708946,17.06420045189914,13.563454040121762,14.201823859599584,22.88743321988672,32.15237108954763,29.67386115178732
2019-04-09 20:40:54.000,6.954566006285869,5.786489610057599,5.731927037139606,0.9737504474877604,4.309137640293035,13.168050368761538,25.40132998020641,24.556515368678912,5.559460309506093,-0.2990373006794147,3.826630045094732,0.6281732889759137,8.696920783671859,5.997480772147956,5.859010459920282,9.061302767923394,10.232527177868,8.196516904125238,12.66320053345778,12.97046227239893,18.48520592558725,15.37054062496754,15.232758274033625,24.632914607128416,32.28813937100905,32.67548208087419
2019-04-12 20:41:02.000,3.5931055624384247,2.170350391089087,2.3720447702160063,-0.3895338361517918,1.5744050017853657,9.911238056276146,21.60054472328424,20.04578362748516,2.438835582688453,,3.1580493509418024,,5.007589471922992,3.1014960128496187,2.9691516412887333,5.656069826796056,5.175870747391072,3.960216899535611,8.625281801140078,8.018495111516971,13.797811286365564,10.704471408942874,10.927453612744854,19.99128968155664,28.520286724166,26.44701561403798
2019-04-14 20:43:49.000,15.599226486009728,19.23594058069605,13.750314200018073,5.225913969803704,12.40616863322845,27.48020762614848,,,,,,,,,,,,,,,,,,,,
2019-04-15 20:44:48.000,10.830970186013843,8.65559569546151,7.905760654712378,3.083958281977883,6.992448796890893,15.76415922002729,28.253576519851578,26.62456663503928,7.0656686291938815,1.8009565480007177,5.931261067566151,2.7837050382054067,10.786048307765013,10.182110126113782,8.689476754562145,12.771043515889334,14.279223031451082,13.715621198094668,16.761645523452657,16.378099908371432,21.816394503140685,18.853499013762857,19.418802330249058,28.74933702333249,36.845653508259126,38.29356258564331
2019-04-15 20:44:49.000,,12.973441016751645,12.35449535484396,3.279729851202652,8.026148606967014,18.462997113901665,30.72116092094397,28.27612485876418,9.077312431040546,3.385695190319354,7.803071561955556,3.591727271573317,12.8159948810717,10.187899436872184,10.562196469011765,18.495166000780443,18.78867233538022,12.330835846147426,15.331879008076646,15.827104192330909,21.710869658407887,17.683172646680486,18.940371545006183,27.566642996264573,36.845746122542046,37.87556095325559
2019-04-15 21:38:00.130,21.84620874325461,18.19351789853814,20.790776740555536,17.384789736724723,16.859540207793568,20.780863975593714,32.78009979725597,24.11657033646349,4.516082278416996,0.6102272015170178,3.6366279210816512,1.4789971771073622,9.555496829581005,7.60414140843072,6.330357401788189,9.362189308880456,10.115934036689056,8.730421570083482,12.344793902724932,12.079699590778509,17.69748014388471,14.93118369838537,15.071850991748097,24.623845703240924,36.03352090806447,35.223689800778146
2019-04-16 20:42:16.000,7.920226489907425,6.901180957740256,5.713575614534248,1.1576909299520766,4.594925874998596,13.433045358792928,24.85026054899621,24.352905719442766,3.11284633365233,,3.1770358701178165,1.1431817097182455,8.577247990691086,5.312586810693513,5.735138361660469,8.61904134946166,8.428804489060733,8.459525264927088,12.66180278013866,12.024807383838208,17.518413376961682,14.541977298700033,16.715766157017192,25.746995439954105,32.12894642638565,32.37938933791022
2019-04-17 21:04:23.080,13.023224938052122,11.495880254024735,11.78581570606333,6.065884887375192,7.222220689750098,16.604664470482582,18.170533092529848,15.722841057303867,1.7674464675165773,1.7875842465002356,6.018665667564419,,3.136624251009022,1.6470638945868676,,,,,,,,,,,,
2019-04-18 20:42:05.000,,,,,,,,,,,,,,,,,,,,,,26.283188389249503,23.686052543171893,31.03439427900556,40.32246930260711,35.962715034927186
2019-04-19 20:41:05.000,,,,2.359488274051337,6.075638340275816,14.556239302799526,26.478144467499547,25.58266627809296,5.017948317746585,0.6874138066234343,4.921411879920532,1.114166787698153,10.500290936838896,9.159148420178104,7.99856121508328,11.852031224996654,12.751722674981108,11.774716591110304,14.376784331858447,13.461553113200344,19.08049715701592,16.385837892963792,18.10816264113245,27.46497177899645,35.83434599449705,36.50832682671954
2019-04-20 20:43:43.000,11.553576543302436,9.580390555259545,10.016978946942288,3.938414539608456,7.350833977967305,17.867551324158693,27.73111315661264,26.962165465483515,7.584745552973732,1.8955689442977133,7.132252860640481,0.8829034150573813,10.711346002294944,10.2207227700112,10.733553511977377,15.328454760420136,16.671149349836366,14.373282264012,16.987019609424298,16.254289842733275,21.89805810283412,18.977905617738468,19.087761702186068,27.01698905302116,37.41536390848248,36.26530559104213
2019-04-22 20:43:24.000,6.935556893775837,6.05793160108337,5.381453761007231,0.8023524067242873,4.954672128913675,13.021181100581352,22.805390540398427,21.71916855961239,1.075117041928806,-0.6154670060338996,3.7926691392556986,-0.8362093383553814,6.564442618492835,5.468078379251128,4.795219230781465,7.914825741446295,8.929585833431824,10.278797582929917,13.279729990347391,9.552419969813831,14.0807023615801,11.803283987409923,11.575377057389671,19.504080750864023,30.72553696561596,35.10872016627072
2019-04-23 20:41:06.000,6.986509159680553,5.602161626087311,4.850933671750023,1.5936569006956167,5.292106658525396,13.180553183926202,25.46131561950012,23.68873845897352,4.000480221638568,-0.3574125344047183,4.188733541039952,0.388634311311091,8.237743539495412,7.121634498354547,6.762896568309493,10.010381723244716,11.002680293960983,8.647319102937606,11.24368654876707,11.413163473712755,16.607191658926975,13.684255261393371,15.312190556462602,24.19387167408521,31.90307956711007,32.0406598738562
