dates,oahuoahu0050_0001,oahuoahu0050_0002,oahuoahu0050_0003,oahuoahu0050_0004,oahuoahu0050_0005,oahuoahu0050_0006,oahuoahu0050_0007,oahuoahu0050_0008,oahuoahu0050_0009,oahuoahu0050_0010,oahuoahu0050_0011,oahuoahu0050_0012,oahuoahu0050_0013,oahuoahu0050_0014,oahuoahu0050_0015,oahuoahu0050_0016,oahuoahu0050_0017,oahuoahu0050_0018,oahuoahu0050_0019,oahuoahu0050_0020,oahuoahu0050_0021,oahuoahu0050_0022,oahuoahu0050_0023,oahuoahu0050_0024,oahuoahu0050_0025,oahuoahu0050_0026,oahuoahu0050_0027,oahuoahu0050_0028,oahuoahu0050_0029,oahuoahu0050_0030,oahuoahu0050_0031,oahuoahu0050_0032,oahuoahu0050_0033,oahuoahu0050_0034,oahuoahu0050_0035,oahuoahu0050_0036,oahuoahu0050_0037,oahuoahu0050_0038,oahuoahu0050_0039,oahuoahu0050_0040,oahuoahu0050_0041,oahuoahu0050_0042,oahuoahu0050_0043,oahuoahu0050_0044,oahuoahu0050_0045,oahuoahu0050_0046,oahuoahu0050_0047,oahuoahu0050_0048,oahuoahu0050_0049,oahuoahu0050_0050,oahuoahu0050_0051,oahuoahu0050_0052,oahuoahu0050_0053,oahuoahu0050_0054,oahuoahu0050_0055,oahuoahu0050_0056,oahuoahu0050_0057,oahuoahu0050_0058,oahuoahu0050_0059,oahuoahu0050_0060,oahuoahu0050_0061,oahuoahu0050_0062,oahuoahu0050_0063,oahuoahu0050_0064,oahuoahu0050_0065,oahuoahu0050_0066,oahuoahu0050_0067,oahuoahu0050_0068,oahuoahu0050_0069,oahuoahu0050_0070,oahuoahu0050_0071,oahuoahu0050_0072,oahuoahu0050_0073,oahuoahu0050_0074
2020-08-27 20:47:08.000,5.801779725831759,3.659076506152788,8.337262709435526,10.902522966823652,13.794609679155338,16.487375965928802,16.62295155896547,20.11020807883951,24.19133085459702,37.548623204660935,21.256634897307983,15.453719498140629,16.000747893503526,21.617957485520986,15.596971696234226,30.000384860557947,23.777765485568104,23.17972424966474,10.417242256570342,10.846874426698976,17.932937923732744,18.705171292419674,12.411320440740672,13.080966338055214,16.35605479885874,15.740107987891554,9.209360927771842,10.724212793122446,8.34937206594696,3.4980994493451525,-1.7993064317509124,1.0808954321483433,-2.6193261593142823,-3.5352844658069427,-3.187261904238781,-2.849414298566781,-2.291501797793139,-3.61808498108225,-3.0855059801168925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30 20:47:04.000,3.3665796221433344,5.866631227480863,9.841991806800277,11.540766231311292,13.96503847593648,15.268618395788572,16.460987362511354,21.37657007267854,25.045984752729616,37.38071743880859,21.86810400492008,16.787674213389217,16.676875953203385,23.15682585672694,16.433855970805872,31.43252741147144,25.5537496310606,23.9110506814892,12.607951175704464,13.094368311069466,18.16608031944241,19.544359056966137,12.438477307048492,13.70566633066946,16.979057918831977,16.686575330086434,9.661868429415822,10.872606035597215,9.19886300104044,5.12124280581914,-0.4783972321823239,1.5505984027815036,-1.768401479563106,-3.368652124924896,-4.1733169998942135,-2.38135424617926,-2.049517242119961,-3.8140667947012346,-2.236417031013584,5.1216168311837365,8.054264552954567,5.052181600069094,-1.163100190797198,-3.698607155536065,-3.85776326560896,-2.0462625659566096,-0.9803739127289288,-2.414787633356649,-2.0143578255466923,-3.447582324194652,-6.3740328408590194,-6.766854239236976,-6.877493125051572,-7.306977355569312,0.7082233928672789,-5.588098158941161,-6.006944973527915,-5.872865920440075,-2.721735892411661,-4.464480534195243,-3.8778331938058943,-3.634028221088805,-1.4466083564835972,-2.8156446006703564,-5.19963645167724,-5.112340430592255,-3.0246837486384126,-4.846570074255784,-4.7699285229985655,-5.978983947237715,-2.8830246401185984,5.857586685199667,7.562975825377091,1.7826261303040387
2020-09-01 20:17:12.310,1.4366035037686182,0.079479033786781,2.238569488370926,5.972544304198676,9.498392595006347,11.847108559248534,11.786695225621305,18.1748691544577,20.57709487314529,34.17839824326856,19.082348454749617,13.023564713066834,14.982829423259348,23.0855075511846,15.307533966989697,28.94833785579853,22.931481959225056,22.049850581005067,11.257778540242002,10.825064659976023,17.25052458963918,18.585686522373084,11.708844887881492,11.665790639549778,14.932213742867754,16.313615239967053,10.63683662096652,11.177271141391492,9.04319139783839,4.008250334437987,0.2223295835618679,-1.1634195330410877,-5.182655939695318,-4.918665620027331,-5.746275967213899,-6.212714086592809,-5.490332252268743,-4.253041059381514,-2.398100469369561,5.209132489903217,6.7810266632510885,4.105575747564517,-1.5840932937101058,-5.076285475427513,-4.836305924905973,-1.514775629901672,-2.171772201958626,-1.595310789843816,0.0233049249795187,-4.579039412323501,-7.8296601950489695,-7.114190227987434,-9.009807494450603,-7.391672889733014,1.945777074327824,-7.025799767778077,-7.8881777520513,-7.93687868745037,-4.027710350068949,-6.52192598179062,-5.489091862251646,-5.295145686123668,-3.111064381076618,-2.0011807509306627,-5.480678596271586,-3.0574762378380043,-3.0155814840164346,-0.5157429979228652,-3.914989703877887,-4.568971393077126,,,,
2020-09-01 20:17:14.520,0.7690291412424888,-0.9005411655096605,2.8430349826764374,6.307451652742054,9.324304616961452,11.705808666363826,13.018256552956723,18.06472863733409,23.20779663485215,36.06596147643054,21.509299699287176,14.799734445811014,16.811477473421498,23.061761195683225,14.9478220602418,29.16396583684193,22.46875460592744,21.869110084332885,9.360441542909864,10.800628478851364,15.556814648407334,17.027633935615416,8.943309834307488,9.5239740056926,12.799062466496125,12.695058302042527,8.420923409145145,7.476505055211562,5.803840894162218,2.7777955870720747,-2.97296058212937,-4.477474016489622,-6.572069477110902,-8.380595499877545,-8.615912038324407,-6.722085995213068,-6.301579687009499,-5.045407329378263,-3.421920051827864,5.23226908707531,6.426583168135498,4.670372437295396,0.0732961861561858,-6.703405837943158,-6.003060390062136,-3.2141208644798125,-4.866112387627559,-4.663760169518816,-4.052738827416959,-9.82165388408257,-13.256923228246174,-11.440496764813542,-13.466188747728369,-13.389225019450684,-2.8459575124601235,-12.983970329092296,-13.865811776719802,-13.08439106592289,-8.81255922328647,-11.929341156531844,-11.179361473129951,-9.852275827541902,-7.13862175921516,-6.9774468207972165,-9.789911589361386,-9.312262175158535,-8.798633284626861,-6.861935051177581,-9.856298104347058,-10.682852675885208,-11.605641510546334,-3.678259695636018,1.779391386936216,-7.254553652047565
2020-09-02 20:46:10.000,7.411763256521934,5.767751395035114,8.676763141363827,12.526830093582925,14.71370041335138,16.467473440302516,16.28760889966149,21.22517467069732,26.00356306202856,39.18161014198055,22.592188129479933,17.642869506498624,18.436628782758216,25.1678508614146,18.265987734811056,34.38311305097565,28.006909699596296,25.976463977430075,14.05795649370858,13.71456637850772,21.05055126182028,22.94404035437883,14.672098708829395,14.352751446729563,19.22086682925634,18.969720052655,11.895091595294907,13.102673472793915,10.422063671324846,5.264813815348533,1.272245699572932,1.9810612933733591,-1.5850084692182616,-3.181202225791792,-4.830138923194602,-3.5320009838528668,-2.197181800877128,-2.83129356387338,-0.1890073274661634,6.326954530356443,6.377895584770344,6.54474250860313,0.3166590427622087,-4.812705224147879,-2.3805823947070506,0.1917276035709225,-0.0504099498769176,-0.7414836934158646,-2.0730556374756075,-3.91686315034391,-6.598261420584829,-6.585147869841744,-4.750737107805949,-6.993631417391025,2.499923504036137,-6.131386524745067,-7.134334450026572,-6.81759952254409,-2.377890872137434,-4.588035388231581,-5.613867556241721,-5.575466612381088,-3.211792643610745,-4.047504541811739,-5.25531318452452,-3.41654214148297,-1.4574108189137494,-3.2187691385406216,-4.838200555242206,-7.756422556154297,-4.824463031410882,3.916148293907384,10.093926873073082,2.076924313244775
2020-09-05 20:45:25.000,4.404480068896329,3.728901288897265,7.148411550333786,9.274125328776892,13.281562276992013,16.598134934184714,15.974594364056152,21.922452410977684,25.123863034105376,38.66312067731347,22.01091753414456,16.818476025079867,19.25913386845985,25.26809113060466,18.08774501896987,33.026351353065934,25.80444613265416,25.354852579926167,13.464678960066784,12.42123480311882,19.35979111676152,20.29399353596221,12.146007449936349,12.394655957998758,17.02205313179762,17.005306117566395,10.772671009717044,11.20502334622271,8.648076111418344,4.881178079343864,-1.8631166427543355,-1.2050788842275508,-3.056217597456077,-2.9878865363378577,-4.201151765084899,-4.123857989038254,-1.8718851340286,-3.5840878783462715,-2.866523889023168,6.192076433415748,7.099736035493272,7.136132605275612,0.140002939578401,-4.515883645592607,-4.728867595669784,0.5645301261730105,0.3046455162211317,-0.4245357541882029,-3.0066353512849995,-4.519922292302682,-6.98439330558582,-6.65012068227137,-4.83175451574834,-6.582157143369552,2.900606778725673,-6.489460394790791,-8.273507959263437,-6.9440576555648645,-2.381591848053646,-3.824174497503933,-6.575838183521344,-3.822002765456312,-1.3240549992713295,-3.0159662552991944,-6.031948119480041,-3.0988696295352804,-1.9269037664334163,,,,,,,
2020-09-05 20:45:26.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.234072336818166,8.255208887548035,3.363574705095647,-3.5284827747946577,-2.250784097910931,-3.5842982748497403,-4.85119235023447,-6.357185795450004,-4.2838774818111816,-3.678919585478039,-5.345940765856568,-4.522870289189417,4.978656991344753,5.614899811792785,6.482668765448338,0.1401026119015322,-4.577995956654039,-4.010244061778984,0.5646297984961417,0.0507172810487508,0.7868939124261687,-1.9190970987074825,-4.478133798520009,-6.013611197409517,-4.883230267628679,-2.3154477238071007,-2.533256467219278,5.280044231663712,-5.11479207975602,-5.38648211416182,-6.629225955067906,-1.1484937209241337,-4.2852629353975225,-3.699503489065034,-4.081458249625975,-2.479612120780857,-3.873001940362933,-5.0849497626998446,-3.8365734541504577,-1.6466958396303435,-3.0784368112156284,-5.056358736321361,-6.915340660785814,-5.406235211897041,0.4590218305020985,10.582948311371409,-1.520180211546489
2020-09-15 20:31:09.000,6.65422820504838,5.744429158469256,7.485131516458082,11.667929655726304,14.654350953611448,15.727363466735492,16.728115941960922,20.650582357088723,25.18061966000289,38.07242995202248,21.61543580517844,17.373967318802045,18.85971587694629,24.13184291289256,17.794150005385532,33.46085071657509,26.27110911707235,25.452454229519745,12.801097407999002,13.256127514506964,20.26476415560116,20.723230664972355,13.590532791927965,14.057256605757926,16.726389719090335,16.54540907600149,9.859121363902355,10.854520339440114,9.06286903028937,5.093968210021149,-0.5102088579697078,-0.8439456268593585,-3.985440708226313,-3.5156505964549605,-4.54856538843593,-2.6068907793011,-1.933387471740985,-3.7066231164340233,-2.217562617661567,5.051126383092623,8.3800118062893,7.845745813213981,-1.3578498025831285,-3.615163553042634,-1.9267985504118024,0.0255830385572796,1.4760009707782022,-1.2310970093657967,-2.3709936882968417,-2.545017501517694,-5.257590926832968,-4.830840623966223,-4.921646659388131,-5.2597084140146535,3.5573570647068924,-4.077191283398259,-5.022983741092874,-5.240439437342415,-3.084643388261796,-4.979786608469425,-4.056841023797796,-3.725755695302787,-1.4049169944727988,-2.535118128666365,-3.402950869849185,-1.9395344385623576,-3.22868582098944,-1.8792873095017584,-3.0080127929904665,-6.155745748018292,-3.7048838749283752,4.251703647916937,7.328984715603145,1.487839823996037
2020-09-15 21:09:13.600,,,,,,,,,,,,,,,,,,,,,,,,,,17.53687063595613,12.15923503509762,15.16145404549676,13.041931720439994,13.46936922232392,17.061358491544595,0.3887781547685949,-3.1114944928749253,-2.211630097554944,-3.149950712928081,-5.777395767115173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.072859604177511,-4.917802526634304,0.1190153518149443,6.669947690163276,-4.8257217176859815
2020-09-15 21:09:15.650,1.2456258934755762,1.0794852055711206,4.468881362727476,8.974077732183165,10.798829067355737,11.83003108995374,12.063409166715829,15.304920011069042,18.51342271404529,31.74883807808499,16.162211633769427,10.98179034340128,12.058164569101358,16.96233670643338,11.289782157282191,26.416203901355768,21.04680095887816,20.51812621304649,8.57333008382922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.238144989579911,-6.372700163854992,-7.042812118980386,0.0571696737221567,2.30234104653616,-7.483059537401967
2020-09-16 20:44:16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.829473287408484,-3.8568009372627023,-4.23629613003732,-5.850923594449953,-4.566910957923262,-5.924486081760484,-5.448687432233686,0.7957015124578345,-5.930580119768657,-5.860523236118966,-5.005893938924037,-2.8435668773005327,-4.781470788280219,-5.063439356656141,-3.979254676103744,-1.226564364666353,-3.530051599809391,-4.068732203365086,-5.569649418155776,-3.678657363195012,-3.477663943119464,-4.059824598906409,-4.641636426450067,-4.103372370619078,2.9518564215216605,9.532130725442295,-2.3121140623222347
2020-09-17 20:17:34.520,5.234649159206823,3.341456966611533,5.877659223623931,9.627180089155218,13.509280407324132,14.731509054014806,14.248980641345415,17.87174853702556,22.72062811623213,35.04673698958188,19.697600954856565,14.232085436564068,15.708514894663734,21.808872326272333,15.668773649619665,31.36449290708812,24.21799808163353,23.455886462096,10.830164040096395,12.231757091051223,18.501866315731743,19.235822131914333,11.682089147536166,12.155882580352268,14.808554868768466,14.63751581871694,8.11906028586793,10.524166559749204,6.555367525714685,2.562375519207984,-2.3001963821380915,-4.601799734636424,-8.00152346441869,-7.475875629753915,-8.508135002102929,-7.09625329226065,-6.446743371114769,-7.185193641562092,-4.385163315146526,4.225203136647808,7.042916269819232,5.780397285028696,-3.275684652904998,-6.341687085529015,-5.0463421239655,-3.449511899496413,-0.9198513807079736,-5.626135607290205,-4.587373710300708,-6.010524643738805,-9.09351138414387,-8.524366247804286,-8.462584988304833,-6.883839258357538,-0.1190585237102817,-7.367085482059348,-8.226353279748835,-7.550413325585922,-5.253949576193685,-7.53796987307498,-6.355873048617285,-5.389085141090023,-2.5597390183557693,-3.475925855990513,-5.625634675118942,-4.833629720949444,-5.639911695842729,-4.8291194963696125,-6.002010873707915,-8.85553601296662,-8.20139087091591,-3.638717616938243,5.355228274648942,-3.851169622451191
2020-09-28 20:47:25.000,3.341583549898673,0.7235917046196161,4.571793244679655,7.227306515732743,10.279681360237763,12.898839082303375,14.14036215741568,17.97055446417129,21.469220281876748,33.57474838056828,17.832134779564402,12.737662651244198,13.697710921572613,20.033300181165803,12.615011289582474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 20:47:26.000,3.4313855350383218,1.711630889753691,6.040098777491055,8.735457600099425,10.50291992591186,13.227752604867684,13.71836564931901,17.632402272502475,22.87615464535285,34.38889118025343,18.00224038658704,13.89837245620518,15.251914190655182,20.143714646206035,13.52824185889162,29.88850394323123,23.278646918740705,21.849162042099486,9.719879335781672,11.998617232543818,17.22891651399883,17.71745001375649,10.282668993406,10.767585833038028,13.090126275528355,14.820801165727962,8.830945026617604,9.90499211835884,5.637381985939269,1.731907245261768,-2.8990546528633967,-4.775445234435601,-7.205390967473896,-6.8416728909002895,-5.760081928429747,-5.0397041763274295,-5.285459804655707,-5.8325898787480135,-2.582295217421253,4.689901414781767,7.305035886986323,1.8929638010910088,-3.920054401899824,-6.915185654536273,-5.644291064634485,-0.9978967704777816,-2.506197236001549,-4.0199293403239125,-5.553314643747696,-6.717375850342877,-8.966263478994733,-8.101582144567722,-6.254455908281438,-8.572670758940689,-1.8931818463907228,-7.848553181721472,-8.585581439621086,-8.690547635265972,-7.051045475852455,-8.828892673053486,-6.426250205789055,-6.864739466691788,-6.646109423653371,-7.503344704438208,-5.304048579900327,-5.641177711524424,-5.542976666939039,-2.5971987306009883,-5.17631955303751,-5.426274422350373,-4.851275487158974,0.0074504050051393,5.625718264335161,-2.726991560163375
2020-09-29 20:20:27.760,8.40596849016709,6.37840616800285,10.576271825038084,13.250968371542502,13.945961446920403,15.82681329364856,17.7395240099498,21.930567020709976,25.8891926228776,37.50892138901828,22.018865784218065,18.2055814938691,19.824397938148262,26.3039897405028,20.315107302487338,36.74453341594387,30.233086426237943,28.985693621959065,16.86832242824347,16.149214274124077,22.630630897875005,24.854819045218782,16.791460072063945,17.44194012945351,20.55414546543228,20.45501790628065,13.85141789174185,14.986055779910952,12.129893481444668,7.248385819707173,1.6569314538234567,0.6329623770575625,-0.1707049385350463,-3.66744862205335,-4.69235780845226,-2.871933764976234,-2.3482217545288973,-1.8868906658235969,-0.995774614421752,1.4359199041547508,4.599553185360906,3.106395525939273,-2.232119985492937,-5.1437012377206,-3.580916304652796,0.3918781091294357,-3.156804402407563,-1.672877882949817,-2.355579518204863,-4.300652435056805,-7.867494095543136,-6.987319107796497,-6.634084519822555,-7.781278729701799,-0.0770699328974129,-6.74878859624438,-6.168897204527965,-5.242596985414139,-2.6843306090149217,-0.271451359407497,7.630187085800823,4.664640041343776,1.0140206142963133,-1.4664655458663958,-3.188217471817961,-1.6826127072176085,-1.301114970500468,-0.3641526191970148,-3.490201253295986,-5.680949637278613,-6.124334661148756,-0.8548120300984048,7.501395274143245,-0.6752953193909588
2020-09-30 20:46:39.000,1.0551819168100736,0.9768590762153508,6.401478355113443,10.29538913306207,12.431497316193257,14.770789673324858,15.864684192705774,19.4108034070621,24.81167689783878,37.61184165629113,21.119702325114066,15.744572553388783,17.26946675051181,23.502159634795152,16.258169804720943,31.0911248280062,24.975211842336986,24.987693015916165,12.426294942163684,12.811615007857275,19.888234737894063,20.365147114082788,13.17391741677043,13.650029152498462,14.99856386537693,16.07139199461633,9.15090370024459,8.52056842119351,6.586112697432234,3.833940933232724,-1.1340362287224373,-3.353770760545438,-4.520087519189105,-5.957959922468647,-6.987564302038675,-5.298122929373126,-5.0590530112059655,-5.705191719879604,-4.1011571351941205,4.4550897029064975,6.900020629449645,6.863874406167855,-3.635806130888605,-6.52781909090247,-4.842262312176284,-2.827265280452033,-1.501947268650384,-2.257609292480041,-1.5587374733772217,-4.137650805471039,-7.12468356882584,-5.815747731829227,-7.419282793549059,-5.823072261396788,3.2692841538946054,-4.915906107774775,-6.845558744868847,-6.706020553765396,-3.75859564366385,-5.67209083484386,-4.508362689962924,-4.113131990612295,-2.686405460234625,-3.176576250149997,-3.646099212012088,-2.6073158986354,-3.8389495142890526,-3.649815354519587,-4.997998889420512,-6.37303886277144,-4.345706386293359,1.3648334067937102,5.566132420105993,-2.232028083289351
2020-10-02 21:17:19.970,-7.240030719927929,-6.318911849973472,-0.6948419447767984,1.789051581615044,4.600287385576666,7.147126795858286,6.421554633457435,13.094567510222031,16.69153342944923,29.12969240511755,14.437215728903524,11.173207635431735,14.26396210019502,19.16547560382677,13.26305535947292,28.60974010251241,21.17304293051657,20.92082611267796,8.288066510763636,8.810016812753384,14.587678365891788,16.961456224583976,5.900179658771125,5.22237920604087,7.379749484896052,7.270868715341513,3.12792942419092,7.7244592967733885,2.536035982019213,-0.9483475603811202,-6.138349597769191,-8.465523857440822,-9.1692387337439,-10.45869146322381,-9.200323173467082,-7.723487676158597,-7.173739326124655,-8.115208175044083,-7.382303753016147,-1.3946468362459372,2.914517398133028,3.792700590581709,-5.393872676025917,-8.487164421901504,-10.490714030335052,-10.26809706163915,-8.818691114603885,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05 20:46:01.000,,,,-13.792474461551478,-10.949443532347116,-12.971803788262624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05 20:46:02.000,,-4.70632164801249,-0.6806403166843045,2.8946239572849133,3.479648059905028,7.545098331956018,8.82082372342063,12.472005647535315,14.210093163455335,27.67143088250283,15.225642044715176,10.506169081464051,14.01006709753324,14.658136135450672,4.4551176128949015,19.32429692817706,11.5018844809337,14.367329730705196,3.932807421671803,5.3157572801143,11.61856214748548,14.100763085130463,6.669764769237864,4.531113750515956,8.489071170134487,6.910987814390437,,,,,,-15.64723168170233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07 18:44:42.000,5.933272354993062,6.695017676121258,11.871751462101573,14.89284840592876,14.65795979447708,15.259288247229977,15.69757655600013,19.590746277708465,24.64161946386359,37.4931276346744,22.347964185462388,18.66687337089149,19.952706392908603,24.23912827817984,17.55605958891838,33.66117209887466,27.427209512169192,27.40869910337983,15.026090864019617,14.95942225584001,21.547170034435187,21.848944633729023,14.358071345447868,14.247936147778256,18.086678529574108,18.25106571949091,9.645154053751584,12.385082128461375,9.152167260830833,4.763205251922025,1.2517055743857677,-1.5657789076170046,-2.192603538622161,-2.391961263520797,-3.25576345527458,-1.0074301544649802,-0.9870728340045672,-0.6899578630797931,1.1084693781953918,7.585786802656664,8.985412061358328,7.044795294302458,1.5102211234654606,-1.399743270125675,-0.4508496653085272,0.7989721759035904,0.4173655052359466,-1.865257049956752,-0.4881811404027862,-2.0418671004181084,-3.1988403040451105,-2.4239991809150068,-4.184177768501027,-2.52327207219395,6.325843819806477,-2.939434588248873,-3.5171555676401978,-4.3150174498575575,-1.8952546920330269,-3.874503150120852,-2.57888863704754,-2.0520745617282747,-1.0678235602393356,-2.492181639320008,-2.5205586031680616,-3.2816969286326723,-5.795695257609542,-9.03381859045983,-18.37783829401328,,,,,
2020-10-07 18:44:43.000,6.298216633437319,6.579625657210327,12.448685026220716,15.606243295384768,14.658341639200316,15.785280595630724,15.176746878117372,20.572224921133003,25.772046236472217,37.95539195748105,22.34788085911966,19.219212751245845,20.535783738489226,23.799382453915577,15.937899163681031,33.195306952429895,27.31442665568814,27.490134075544344,14.595026234711977,14.830508217813618,21.998528235805644,22.83011091571669,15.47235704154794,14.18544318486904,17.45883477303156,18.743875643151565,9.56055146168156,10.516485409297347,7.580607669236718,4.248343710759945,2.556704668391588,-1.9515198303733328,-3.291908985183509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-09 21:01:50.000,1.2634205211272485,0.4662508319495628,5.637699793325506,9.976429738994334,13.248220678124753,12.990407197437232,14.561907283541233,19.45574113290968,24.40110002944673,36.81881796093408,18.62827463400772,14.272009059405969,16.703546062682847,20.311063269212056,15.09523249845236,30.53601850119648,24.14199806303587,24.12473562231599,12.690432253139464,12.373036543848388,18.87845997012311,21.03357088257558,12.526679032690875,12.751181434560952,15.849978643277444,15.745974478823848,9.280065394894097,10.315100316509884,7.458214987210393,2.3586316753211425,0.5129287011390002,-3.944080013369619,-5.463890446096915,-5.483480231612095,-6.09763971677471,-4.302255934577721,-3.127271727352828,-4.716771330222187,-4.624337204366444,1.7938589006360393,2.876040540813212,-0.3219886129361771,-3.54589875749394,-7.493080355085686,-4.561828928570149,-2.326576031424973,-3.751016925096884,-4.520908616094335,-4.045028440493615,-5.554029824559912,-6.856199059461131,-6.226093897466329,-8.23092171342306,-5.772292115889711,-0.0313662341581095,-5.330086832841957,-6.620228771197054,-6.578368298884524,-3.74091560654732,-4.90068421884299,-4.910278330651586,-3.252873968841642,-2.8502234769373618,-5.096565633910027,-3.9524645016004913,-4.000117617923593,-4.9132102158913575,-3.2998380762645616,-4.800676616631371,-6.573082810902866,-4.573255028277856,-0.6552069866543948,4.830307563717536,-8.567933593201106
2020-10-10 21:21:00.970,1.831901221794995,0.7476952667096075,3.891337336681291,7.700139539313865,9.140705018837268,10.05169829509552,10.35386770055207,15.564590075040618,19.074344670762542,31.61436550761222,16.87086588915249,10.51465263834807,11.366262179271374,18.689238900037232,12.575308138865944,27.05598700478879,20.15868413073637,18.62481366106885,6.841676708467768,7.525475460130169,14.441385183218236,16.05922757477761,8.381196442207754,9.141073823227533,14.14704008397942,13.982420206127385,7.767627835446186,10.626795982568316,6.472455854733491,3.905844973389884,-1.5822161793438436,-4.88231421271179,-4.502825904448086,-5.74532955819169,-5.26019536254995,-2.893850231123441,-2.65736814007105,-3.605644995445653,-3.6485112892642224,3.18972036269148,4.242523295081378,1.7248609610734054,-1.991360191006948,-4.72889336378498,-2.86249983850178,0.4761378882710885,-2.297027346815294,-2.691899036798709,-2.4519397961948464,-4.086978733021715,-5.7393269957926485,-5.148621122239792,-5.673253591033966,-5.4359629070605,0.9439988985575648,-4.91678508646714,-4.225032888957308,-5.522859821266666,-3.0024205909948645,-5.556101028768586,-3.079794127531045,-3.790429569049305,-3.709023457490723,-4.688103599128702,-2.895701505434376,,,,,,,,,
2020-10-12 20:45:56.000,10.420526050372342,8.214839312893801,12.300083046407249,16.7954669950828,18.60287718412022,19.4002456122508,21.21816607132671,24.68549796934968,26.21811780116781,41.73687967427241,27.58213134735219,21.46646741547768,21.96008626644204,30.944896231700977,23.38448769745712,40.782455638504274,32.98777974122828,34.843706034224155,17.443237815941966,19.14667374858419,23.83706250875393,22.58426889767688,16.686642301924902,21.65892755905704,21.256297669943937,23.34013070566572,14.55485923359193,16.197776361339354,12.026459344522006,10.38907670069193,4.216727623719456,0.7019017685031692,2.933257779079084,-2.660048307731425,-1.1964333125268078,1.7424678547412062,2.544148110850532,2.4122097927468813,3.193137367742003,12.951150022180794,15.46864330705473,17.608135535334373,11.187241649022049,6.654309420113569,13.137496810829898,11.8739513478492,11.412198418014995,10.31229220280903,8.650325504401383,11.419508847322202,9.143904232054492,20.412746815727377,18.981296153760123,,,,,,,,,,,,,,,,,,,,,
2020-10-24 18:43:29.000,2.686883554187121,3.606101552347157,8.132971564542608,10.979751872405222,12.952706004014315,14.64576782364938,14.235289656931606,18.352158251799715,24.104786164695177,35.60586805986227,20.154108397392,15.51853555401821,16.952694924303046,23.908406783360995,15.907937235192074,32.186283097544404,25.31882198042897,24.03887031742453,12.852251253714156,13.209232598529894,20.67213970697123,19.61839885531056,11.313271167770576,12.362459579691125,15.63754804049465,15.533543876041051,9.673244486444707,9.419850915143687,6.540698400515508,4.294631600551368,2.5842987991310604,-0.7468612518826259,-4.757512698813294,-5.1903125611041325,-4.998426176605201,-1.6605936188722072,-2.2394508130648934,-2.757419476435121,-1.897051573875709,6.144754153919939,7.582598679531179,2.0185442218455645,-1.1433686078372798,-3.7107654933317376,-0.8017664270225016,-1.004419735790096,-0.7202022173854146,-3.23806083403689,-1.5162673749650586,-3.4810962588594005,-6.382637159605828,-4.275037809941393,-6.337092279575634,-5.102130800788602,2.6202193296291885,-6.055738897879925,-5.617507353161532,-5.250085896542679,-3.237484079460236,-3.9835665180658815,-4.061639328527869,-4.306851921692041,-2.662501797008937,-3.4361173709019504,-4.849017203114991,-3.0946842333113818,-3.867520722162356,-1.5667572284554423,-3.582598471806339,-4.397737170308515,-3.502237443474341,-0.8296729668844858,4.556863846489913,-16.504918995840143
2020-10-25 20:17:12.240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.894903610863271,-9.07331361609312,-8.030690490401337,-9.042367953220465,-8.919651138653226,-8.931668847179996,-7.973235838073713,-6.177077624981176,-6.470267894280622,-12.581281310537612,-15.053957477586303,-16.29807536485022,-10.325808899744413,-14.760066605162898,-14.789810009059106,-13.996442544145388,-15.60064782906906,-4.547707553617243,-13.61594051975182,-13.039412896596817,-11.816590580224368,-9.265222724107929,-15.17939804418329,-10.754942806671782,-9.63784987427432,-9.328814540212118,-11.272823028185254,,,,,,,,,,
2020-10-25 21:05:00.250,8.596567454603216,4.088894126021428,9.21803163780943,11.394989026492915,11.799218845311367,13.478775850231498,11.980775196579122,18.9233798589809,20.28579586043024,34.70665174906637,18.96502595517783,14.423872212317455,13.86689318942338,19.28932621591317,11.55359235861792,27.536476431057345,21.76440090990615,21.32197409774261,10.84498218738956,11.672949732268584,16.208687835602525,15.394888894917187,9.941574483855671,10.776126510203442,15.409751608528977,18.10890210637063,11.186470233714308,11.552930233420271,9.57749031554138,3.825010654172064,-2.395345864980077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.162441229862848,-3.775003816079342,-4.236503707107746,-2.456437893282068,-1.3855039893982397,-10.396647507296343
