dates,oahuoahu0036_0001,oahuoahu0036_0002,oahuoahu0036_0003,oahuoahu0036_0004,oahuoahu0036_0005,oahuoahu0036_0006,oahuoahu0036_0007,oahuoahu0036_0008,oahuoahu0036_0009,oahuoahu0036_0010,oahuoahu0036_0011,oahuoahu0036_0012,oahuoahu0036_0013,oahuoahu0036_0014,oahuoahu0036_0015,oahuoahu0036_0016,oahuoahu0036_0017,oahuoahu0036_0018,oahuoahu0036_0019,oahuoahu0036_0020,oahuoahu0036_0021,oahuoahu0036_0022,oahuoahu0036_0023,oahuoahu0036_0024,oahuoahu0036_0025,oahuoahu0036_0026,oahuoahu0036_0027,oahuoahu0036_0028,oahuoahu0036_0029,oahuoahu0036_0030,oahuoahu0036_0031,oahuoahu0036_0032,oahuoahu0036_0033,oahuoahu0036_0034,oahuoahu0036_0035,oahuoahu0036_0036,oahuoahu0036_0037,oahuoahu0036_0038,oahuoahu0036_0039,oahuoahu0036_0040,oahuoahu0036_0041,oahuoahu0036_0042,oahuoahu0036_0043,oahuoahu0036_0044,oahuoahu0036_0045,oahuoahu0036_0046,oahuoahu0036_0047,oahuoahu0036_0048,oahuoahu0036_0049,oahuoahu0036_0050,oahuoahu0036_0051,oahuoahu0036_0052,oahuoahu0036_0053,oahuoahu0036_0054,oahuoahu0036_0055,oahuoahu0036_0056,oahuoahu0036_0057,oahuoahu0036_0058,oahuoahu0036_0059,oahuoahu0036_0060,oahuoahu0036_0061,oahuoahu0036_0062,oahuoahu0036_0063,oahuoahu0036_0064,oahuoahu0036_0065,oahuoahu0036_0066,oahuoahu0036_0067,oahuoahu0036_0068,oahuoahu0036_0069,oahuoahu0036_0070,oahuoahu0036_0071,oahuoahu0036_0072,oahuoahu0036_0073,oahuoahu0036_0074,oahuoahu0036_0075,oahuoahu0036_0076,oahuoahu0036_0077,oahuoahu0036_0078,oahuoahu0036_0079,oahuoahu0036_0080,oahuoahu0036_0081,oahuoahu0036_0082,oahuoahu0036_0083,oahuoahu0036_0084,oahuoahu0036_0085,oahuoahu0036_0086,oahuoahu0036_0087,oahuoahu0036_0088,oahuoahu0036_0089,oahuoahu0036_0090,oahuoahu0036_0091,oahuoahu0036_0092,oahuoahu0036_0093,oahuoahu0036_0094,oahuoahu0036_0095,oahuoahu0036_0096,oahuoahu0036_0097,oahuoahu0036_0098,oahuoahu0036_0099,oahuoahu0036_0100,oahuoahu0036_0101,oahuoahu0036_0102,oahuoahu0036_0103,oahuoahu0036_0104,oahuoahu0036_0105,oahuoahu0036_0106,oahuoahu0036_0107,oahuoahu0036_0108,oahuoahu0036_0109,oahuoahu0036_0110,oahuoahu0036_0111,oahuoahu0036_0112,oahuoahu0036_0113,oahuoahu0036_0114,oahuoahu0036_0115,oahuoahu0036_0116,oahuoahu0036_0117,oahuoahu0036_0118,oahuoahu0036_0119,oahuoahu0036_0120,oahuoahu0036_0121,oahuoahu0036_0122,oahuoahu0036_0123,oahuoahu0036_0124,oahuoahu0036_0125,oahuoahu0036_0126,oahuoahu0036_0127,oahuoahu0036_0128,oahuoahu0036_0129,oahuoahu0036_0130,oahuoahu0036_0131,oahuoahu0036_0132,oahuoahu0036_0133,oahuoahu0036_0134,oahuoahu0036_0135,oahuoahu0036_0136,oahuoahu0036_0137,oahuoahu0036_0138,oahuoahu0036_0139,oahuoahu0036_0140,oahuoahu0036_0141,oahuoahu0036_0142,oahuoahu0036_0143,oahuoahu0036_0144,oahuoahu0036_0145,oahuoahu0036_0146,oahuoahu0036_0147,oahuoahu0036_0148,oahuoahu0036_0149,oahuoahu0036_0150,oahuoahu0036_0151,oahuoahu0036_0152,oahuoahu0036_0153,oahuoahu0036_0154,oahuoahu0036_0155
2018-09-19 20:37:15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.847145934686864,8.472674051887784,5.112898940474217,3.462853095014103,3.105369234905054,3.3038189775998026,4.673308879525042,3.858148528128541,6.491671535808013,6.148771170269305,7.648911630176792,4.339235152324245,,5.189435319807011,14.039165557560146,16.128955480244507,19.80636769477555,16.784284434344137,19.21514667879268,16.895727555340883,17.199096777020525,16.27661750700794,16.49925618273348,16.361018443787792,18.38179299161428,19.66423002286909,20.395601400747083,19.25155095614987,15.326817992491966,13.320588141041345,13.56337912646526,16.078446461187756,13.819033356418116,13.800148683404382,13.92557131558656,14.29363523668846,13.870444914927186,12.346197927059425,12.09330619046906,10.966932659385373,11.28141230135444,11.369121727851583,11.941728476284991,12.077184171685907,14.011297360165395,13.684038980334014,14.314816412593276,16.67753963085553,13.329595629269887,9.683211319517774,,23.85394586076461,21.894224155758568,14.821680986616286,15.749831527690322,21.539973221591847,9.313061002876218,9.690062750148847,13.811226223607196,13.296747548559727,15.593838723946682,9.598837935811986,10.01852097258015,10.371239838507766,6.0228701780810185,11.0940658327975,10.828498177537275,6.255677072283438,6.571021728894627,4.383789435873024,13.11865982233066,13.055009509670562,13.859080091623076,5.359226853767072,9.74307767569901,8.541714055519401,10.155492278777237,10.896396451543811,9.003340120724054,9.86706655938888,12.892202925453097,13.739874961990102,17.591226681919057,19.29513539407844,20.47422691963745,19.53254232483776,16.21572326147077,16.533579791910064,11.80448079064374,11.596230452398505,14.245603996773584,18.212520715159616,18.487068818545023,21.23444137980323,13.50609991179664,21.76665922613437,19.53752230501092,22.271077711490765,18.124076501907886,12.984584105875918,10.46761884216996,9.96770145611852,9.636531344379886,10.21329529031692,13.58658071890826,12.0751793438525,15.23608998823732,21.04663860913305
2018-09-22 20:36:58.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.937660979034488,5.995793538198432,6.947252703888982,5.644155178465835,4.8290136034426485,6.145685308064862,6.334899528353545,3.6330164152860167,11.494761769612944,2.438515549556478,4.0173550887470295,2.8051230697121188,2.8742966960443264,4.894799129828887,4.268888814416052,6.086570213184372,7.551077982745852,9.122054077238404,7.291599495856897,6.103028915965433,2.7325345141574724,2.031831991512937,3.252009968890019,18.64075567769032,27.20538948483121,28.558486397197665,33.07290515045642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-29 20:37:02.000,7.762007811456532,16.296589502975078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 20:42:45.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47772807748856,14.17392251947861,14.121308213859026,13.868909795551469,15.379702403757566,15.056684529845256,14.961890193679125,18.12252467210359,15.71554264761297,12.852118289733172,,28.39694510114702,18.853587381969625,14.603878678661266,12.91394135493504,13.85678970837637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 20:42:46.000,5.496280612677925,11.167656846329038,6.918382435815256,5.488024476077317,4.3954551260119255,3.006487768151307,3.9389199532688672,,3.106896040178886,4.942268895286338,6.202791403696775,6.112769312335304,6.887725769359362,7.69286343112822,6.79281150079543,5.929293489630257,5.593159922204835,5.33037873038669,5.714815395457546,7.555472289183805,5.505089226092927,4.798081091549,,19.341886281495743,12.971980535115971,,2.769284705838148,3.829072871649896,7.51754697833699,6.540545159701389,11.55157693663012,9.84734845852456,9.3628140298933,10.24800313223184,9.022257196445732,8.143025671648658,6.816894173194979,6.947352632146095,5.153354141517654,15.291482970099572,8.628771068590371,3.078157661569876,3.4929223717388886,4.967878512856979,5.263233687686323,4.863045732369667,5.331574334752926,6.871253480532832,8.908954410759499,7.728890168366793,6.720117125724631,5.024566869996546,7.241685723166559,9.919677882569555,10.322026476897726,10.92961739075434,7.391790518323983,7.032432493442,3.4314016437176376,,3.73060713752379,12.160789615327822,19.04174059953819,23.965017129885087,21.925204759588627,20.09915794220476,20.441295499606984,20.137949643355352,18.17987508991611,18.22985251049731,19.23927602869882,19.060106877145326,19.087521897195103,19.46388144562412,19.0766383596867,15.996935291961677,14.409918831267849,12.852671754286394,15.36620047987074,13.35599613866609,13.119995572312297,11.66821945011166,12.741140927598146,14.045809278784542,14.2251472181273,14.6266500243389,14.168593489266524,13.355677553489542,11.619664696482848,11.904343049672544,11.930556232992744,13.940065499601976,13.741109766686543,15.708003798170257,19.215137450716192,16.031077094975704,10.167347308324764,,21.3699083525552,17.920633320323827,17.397381198354086,17.221628990489403,18.67898190908704,6.560187298273083,9.144780211133948,13.958258399603334,10.718152175447674,11.904954611866128,6.000455201322223,8.763971565232247,9.089058206987666,3.092773885718122,9.089835140944109,9.366315308897356,6.777588064944466,5.690835482817342,5.034018564953408,14.60026672546728,14.125588420177774,15.017620215466836,6.790226357061547,12.478013771489042,8.69318035451993,8.735910678665999,9.679363099592916,9.59234800178452,10.062442511819274,13.508201836869258,15.05043017000558,17.42938699965115,19.54158372254454,20.13114595387612,19.44829207250148,15.846206557735016,16.603005116418792,12.568235070403215,12.869029811419669,16.196952771528714,18.52566953328448,18.28491013874917,17.73102596549398,13.366725534901835,22.34210805461228,22.87099371737708,24.09135932542756,18.890772021681748,13.934364029967352,10.561266448365703,8.808273616087783,8.104659311721738,8.197475882196642,11.503891284551926,10.308946244770322,13.27626278133702,16.95942931512559
2018-11-21 20:38:52.000,3.5356535704473777,9.868711263993474,1.813089092102925,2.1789352394778074,0.9047136402595032,1.992832244525732,1.6264394981336885,1.0552577952487034,2.4199107305930783,3.0324765351704235,3.040826765836173,1.3098164690298884,1.8970144924867949,2.758960316907224,4.932754613334728,3.604570302835268,4.580911141101314,4.486652638082626,4.132471392984442,6.636923278353736,5.341261651082927,5.586173059088011,6.22343027918375,28.11058865218144,11.652402482083865,4.78095247469666,6.2692656999348735,7.85447363918875,7.870644961797572,8.413808991764153,13.930177208615511,12.2650076034171,10.8215584371222,11.389811683134669,10.567086709480082,10.337866625268791,8.443487472879665,8.363227387265471,8.283595681606794,31.53961743564499,12.05771092785142,3.914951310379956,6.132236691507208,6.020500053142802,8.916276734343189,8.919161657304814,7.844690747684226,8.722857075129806,10.382200607521836,10.758941459033982,8.880433644249237,5.937027338472688,5.749510689588003,8.101700896543756,8.556516789501915,10.372758799617134,10.299186993127217,5.513615145177718,6.312626784368425,1.0693192436493817,11.193537325447458,22.569090723271863,28.32998171985464,12.047720234088985,15.12739333906385,13.241593593991864,12.418837910245292,11.82661893617485,10.6133735821207,11.885582306045196,9.954671066735385,8.468852625049397,7.835723704604991,8.424938311554572,7.298377420424936,4.465425245619551,6.977589511928886,9.988691011256968,9.123338152826332,8.22719616281379,6.034273080566623,4.157122545707464,3.9628996891651367,3.9890060007850296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.981637179224535,33.484429980484045,32.46165224126873,35.28046306420365,,,,,
2018-11-25 20:39:50.000,,,,,,,,,,,22.38477099381316,27.54401077163086,29.32518628996826,29.94989535973472,21.38960055659408,16.93791035091026,17.314730384126168,17.015444102148923,14.08938025705039,15.676859808657891,16.28879871543052,16.63676801713388,7.761128634530204,36.05773907116468,28.64802127083354,23.784202970143536,25.836810340675143,27.52129574498827,22.640173280511448,20.61460320450552,29.24001049051468,27.483639402890216,18.941650020204943,17.30386505163469,15.647692950052347,17.83704377910249,18.28697202654733,14.934163155119,8.339235775669927,32.04942330604823,23.605707141495188,21.13302749348577,24.747258265835768,22.6015690931118,19.010824435786056,18.200136011189542,19.434200674458207,19.543442559390083,19.671345111906582,18.91191110253828,18.67206902040156,20.463427881445924,22.06889627244358,24.05373541312334,22.750964350429875,24.71137088159921,22.3251865174534,16.27998845554858,14.581052662774557,7.018527458884447,27.52890711530914,,,,,,,44.5008447537604,34.933014829153485,33.7176616342543,36.8436885592464,42.6405759006716,,,,,,40.60531452533817,36.206773196819725,32.91386939563003,33.32533661867284,33.370156812826195,35.59175219851111,35.722280506288854,30.943893193373853,27.79117507406712,27.21409131260259,26.793529830337583,25.605994714808627,29.26108105234517,31.662326395652087,31.48424721001272,27.36933092576333,23.8200346134981,27.575582908248723,24.46873787783377,20.332839205020523,5.848242364181183,39.38354788755744,42.84011466119706,45.223948477783935,44.910137823014125,44.99862267127829,22.95906598661139,25.87822152840533,31.198144565728303,27.71300764671511,27.68645460892757,26.10689948961617,31.662910794416664,34.73976105320077,26.538190501076908,32.213352016964194,29.47520227278397,24.254791456161968,23.944217328595304,25.26285215776942,33.98921227367367,31.55035159465924,29.49672455375684,23.99209340594165,29.139386611379376,23.93705860240061,20.623243894822703,25.38538888464845,28.316855601399137,27.62400987105347,27.45581921363574,24.34345421665417,23.604302526531647,27.21653691676662,30.22096857226094,29.49995240641571,26.655371065275663,27.5831851561968,24.36217848762951,26.88141647839062,33.54516635776609,34.63026379882399,34.68227086529549,41.47480947976531,39.43265229561317,49.57022547499479,47.43930931044058,46.90761016550336,40.36246228955076,32.313870818884254,28.3681026389289,26.86261926485205,24.040526005647106,21.993773706971496,31.38161224553389,,,
2018-11-28 20:38:06.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.434873301580087,5.911513438016775,4.117412983705541,5.485908127774848,3.783370546041562,2.059046574014265,4.747231286877423,5.483130559564322,2.705561419645811,11.520359324971396,3.9539460139342326,2.0892602747182725,4.304960781364342,5.971621743067252,5.281817891257345,4.615937421199246,4.703756765451907,5.859632641846427,8.444308035127143,6.381922145890511,3.738686201011092,2.9377094881351304,3.008330772342989,6.006943375324466,6.463113134133704,8.774332052093628,8.696345744921308,4.198995129400264,4.972586326039968,1.9465743754736948,6.288155790946762,14.168391754411283,22.196785300205377,26.87670558798256,24.52547885673283,22.22251958473336,19.78511280320506,19.696028513589663,18.81902525112469,18.97378102565465,18.41326151561388,18.113580473925648,18.05411883878099,17.616340196439225,17.082385817972035,14.568721623905496,14.370854043069022,14.64121268438232,17.031365243855067,15.109091682717086,14.427824798828327,13.1007016801946,13.688965630552032,15.105353848564327,15.433155450427256,13.450163771402336,13.969188865844478,13.05345103235367,10.416568977918528,10.488196502570256,12.25760566157702,13.57314473612779,14.27794273169542,14.888642731603744,16.929186251708703,15.144916557475227,11.72777223942315,,28.944234428523803,26.748616246884183,20.790051965269807,19.47458943535384,21.79937943963338,9.80305513351535,11.83577529489808,15.565255133445206,14.254314853618224,16.55128252800752,12.6374805046516,12.40356482502406,12.687045222271903,6.310664708066301,14.884262933266264,15.78348619372146,11.643938571359229,10.920622064901387,9.325401957757524,17.84694462250813,14.9718501856391,15.065487689169595,10.714312215822048,18.38625696430851,21.220656531328988,23.168001915090883,18.707212705601176,15.728917905164064,13.51942051540554,15.455872946756212,14.060200656583332,19.19637085184601,24.75109354815276,28.01799875805933,28.00176863381006,21.607423372784503,22.15724960979626,17.964150764117452,17.338313016262344,19.01704931361911,20.3341787960131,19.909101233349784,19.873818064854376,9.799957975283364,18.36357949590762,17.136437877053748,19.61665082140589,14.821935336847943,8.677675351831596,5.482075016110115,4.840788035276568,5.335643827580606,6.722523310590868,20.97572901968968,28.28385457672849,,
2018-12-06 20:38:40.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.54541311815024,19.85288302947252,18.89901550258504,17.84694201019216,20.562407556812964,16.859653169443664,15.812856049491952,4.047982257753942,31.65989089991877,31.75605326658549,28.42946964278637,22.80409151022272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23 20:39:22.000,7.602716716538699,4.715692055112879,2.316707027621141,1.371947765195165,1.7418053675751324,0.2496442622637672,0.3716452933138391,1.21043482027813,2.3925184701075666,3.280180010571782,0.7282186883754808,2.090281026945007,1.4769410829458236,3.483921306999422,2.144349047349525,1.477259620675644,1.9275386020317715,1.4667041790982287,1.2746377638192716,3.7488105974393777,1.5238187064859918,1.995109617661076,2.328139692530403,18.15139820313819,3.2355717793859697,-0.2710924135615778,0.9459067102785476,3.197140121856755,4.230812920846279,2.8302703942099616,7.912296599350738,6.076314923145716,6.2841316822171,7.077107491265147,5.224282155883776,4.4391591624551205,4.384146576768759,7.595284372247696,5.335504100048335,38.41856636826085,5.621326757230393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27 20:40:00.000,3.85444984345592,0.9411919444219778,0.774117280643515,,,,0.5299184962676201,,,0.5061102216947342,,,,0.9239677381747144,,,,,,2.4246764447433,1.174215222759731,0.923979266465956,,17.15326082537908,11.53357906134956,1.633143662590459,,1.0469315110774755,1.7952228186508037,0.5662241031131106,4.516264857718084,2.5613808785273497,4.461796394788086,5.617959834108622,4.516136204134038,3.639175522479807,2.316973967277659,3.985910424446129,1.6577585685645857,13.533715243124227,8.431707013247362,1.5055533372534682,,1.0370423998374343,2.1297278670248714,1.963421030504997,2.376277973584034,3.1496755865461425,6.587662776172917,4.208579843141416,3.0208769004657503,2.603381221190173,0.942378750560858,2.7288577480446747,2.8057266009613206,4.28513229640026,3.42980593826423,4.687296738212558,1.460297188235253,,1.5719902155417984,11.216964852808044,17.40536115576588,21.613343844430467,19.009862302719142,17.266998127017203,16.26842238984486,15.81770140292354,14.935370580485532,15.085216449971233,14.575358997704548,15.30847732669081,15.98662358388714,15.901953942656402,14.862499575235596,12.87172798277349,12.574498894516214,11.012816086026866,13.472558307872934,11.455170636738288,11.226454449057904,9.85668651440681,10.882103001911824,11.134327077712207,9.93101421915282,9.488259794225057,10.15302110474073,11.723032048891104,10.108365132144364,10.429945163705554,10.592232600530526,13.537029158445158,14.706498912046758,15.50778694752258,17.148778694225356,11.449285083587082,6.04937783840692,,19.222865648503227,19.4995301965995,17.402326191022368,15.9461333134184,17.387006704718587,5.567808591084602,8.040532800207142,12.468610138346488,11.09178033612382,13.497093516140872,11.167681610398027,11.189266559396184,11.453683599612418,3.0457940977490283,9.057809503344837,9.526401445896312,5.628090678487546,4.384642541481704,3.502919048588625,13.082168436292914,13.414630521296676,14.814391850710518,7.643555202577307,12.891756961379444,8.697566643672435,7.683953912471265,8.806439768252915,7.883094033438359,7.92374593946688,11.032510429130095,10.47986643445535,12.204329365258973,15.52138825607959,17.69793499325472,18.717393043209697,14.370263976724338,14.981305627210984,10.459245674426036,10.81518980698132,12.582517672046428,15.183545709253284,14.95976400650039,16.418469200200608,10.674565923902604,19.212662463359752,18.61066675072485,20.1637085059208,17.180648397377055,12.41761638964137,8.630789148040755,7.203387215043329,6.475491622473816,7.100918227786557,9.538202956622625,8.634304024362248,11.704868642233349,16.103791840858943
2019-01-08 20:27:23.000,,,,,,,,,,,,3.81780191959123,5.299512079511418,6.631818696167945,5.283133473408951,3.6967884436900578,5.25082088279859,6.1000351243811615,5.923377130032139,6.967365582442843,4.256633467211928,5.565091243707458,3.2313814381892225,19.75138249607237,9.452747753837563,5.441748714340125,5.747484916364014,7.591106926424655,7.298376673151779,5.616544671248138,10.691470733666236,9.095094955736036,8.676669343507244,9.324405105077918,6.580795663303159,5.10957813435919,3.529377579897969,5.4234063847145135,1.5062824825913024,23.007385878793844,8.177097092796378,4.3705189633126365,4.838974427385729,5.435624216797888,5.962953060937376,5.024969843670031,5.485539376336248,7.105965744089453,8.680418744944113,5.917544826221365,3.899715631154262,1.2230752886852652,1.802536225481081,4.546836423915965,4.743363066991621,9.332485543629666,8.222452028725758,1.5603096694489051,5.207367650626554,1.4281964655866264,5.3801116836765965,10.61212737851424,22.65344517579637,29.33869237373252,28.292946322507152,24.073326091049186,22.197298890538548,21.216391799617075,19.988065870388883,20.14388515268829,19.614683551946467,19.8940811245284,20.55659118290947,20.245614713425343,18.47244010748972,17.727921272234926,17.562524099810073,17.55851707136582,19.256266353124683,17.00273412830825,16.94598314891329,15.255604835403004,15.249897768451463,16.80347039131016,16.449091751413224,15.58259333703643,15.15106449946,14.051929621858028,11.920047999098008,13.352933437545476,14.65383122900338,17.14207858693023,15.201826493711824,15.47256026109188,17.670701400222097,12.169960096981743,9.49575677358625,0.2894460235388534,24.441949353479263,25.24205010901076,18.16841919790575,16.46975488630247,19.52306472486833,7.931268275801538,10.62053852957991,15.09945780243975,15.578838353608743,17.43582193465436,11.628733996207202,13.340758609786414,13.553021578980498,5.412010677081749,11.62778075871846,10.989025932320576,7.465061653107861,5.791280788660803,7.216019243217065,16.519624764855042,15.784059421019387,15.960905038938234,8.887149065010481,14.294655864140092,10.59364250809633,11.017717338373524,10.566529050161058,10.379338506181991,10.286822330504991,12.902152590236414,13.122440376818496,15.293757917461264,18.504888268235323,20.567357803389555,20.01934179697211,17.030334429155282,17.52323599489615,13.25216505924775,13.194967209425078,14.614731358541691,16.900188067440364,17.185058513227954,20.05149755767012,12.14311943438844,20.523893697092813,19.62403344283426,21.534377151148167,18.19948155713705,11.618325320911,8.686240372272765,8.524279507696654,8.421991941118174,8.18309635427413,12.012367407966982,12.173175600118215,15.835139532179976,18.54090929320324
2019-01-08 20:27:24.100,12.678225659388744,12.378131053332815,9.41208676028894,7.465158803019313,7.985259066104544,6.643967299594674,6.970704877301391,4.1574773208930464,6.373901246002943,7.544416473283634,6.9787723650751365,6.535972557941727,7.958035717607019,9.448736105324135,8.666036907933234,7.016835798685553,7.880496991315945,7.662848755964265,6.631261274504333,8.504513591743583,5.896946631923776,6.517071062778302,3.874213084607417,20.61467102342637,10.195963158873862,6.424875488039624,7.253558529467215,8.93807159307382,7.365123449288689,6.3850720672490375,12.722889641324215,12.094214717054776,9.792012020331027,10.45472205461202,8.49400410953891,8.073842061738027,6.873443519000467,7.908536142155213,5.467425547345372,14.808547819137658,8.122820798342914,5.940829536423189,6.068077399179347,8.767417449598321,9.388583038215122,9.232362441857518,0.0977014861689004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 20:35:58.000,5.251216852121974,11.172751177719883,5.545599325633923,3.084753021051132,3.1687208938642586,2.0086764429774675,2.329364031118164,2.2797196380734777,3.779445718056909,4.824473959232023,3.158578468685289,2.556976507059048,3.5545688387486147,4.639229412927138,2.706408928819084,2.7186423196587337,3.650775179585125,3.930328786995105,4.417921442140922,5.992872951026705,3.412375854379828,2.4245773854441954,0.0332437764840425,17.531437239742743,3.5604591259806875,0.9493888404360356,2.64199496742555,4.4751902247195545,4.741984469472829,3.840021654102957,8.47673106195652,6.490754754932208,4.489454621909678,6.048550423182901,6.174269760634078,5.2681757571824575,4.080135031506881,3.740457067833818,1.5187980757580322,17.829188943915703,1.5128443360858146,1.760593218282263,3.470811391144129,3.2419237194144075,3.1707074773184294,2.634157989977896,3.5960074749567017,5.302221074206861,8.349716884374182,5.84089145858056,4.032165785777373,1.9652039677527755,1.8591157157444016,4.268865207779152,4.781771845880977,6.654821390651705,3.243994788016739,3.5605692881604725,1.6677379696696963,,2.659525442612929,13.170268455996132,20.233343171415434,24.089295165972857,21.11342452882301,17.65173405950785,17.450663883343076,18.331537969282948,17.356589420706865,17.511345195236824,16.961262740135687,17.085696279373035,17.42233901397133,18.15284531368639,19.44764463020792,15.67734076476194,14.968782337367175,15.327269311873776,17.121664478238348,14.475584637678534,13.496115462451248,11.847644454384165,11.43154218558668,11.161884876458895,12.27659503569022,11.9579086696527,10.935273719335791,10.350872546349688,8.675976641109692,9.091707340382024,9.189407716394662,11.414136955145668,11.911553854977331,13.179936192151564,16.796854799583482,12.2250250562668,10.528675349282883,,23.66056355811928,21.036217316742107,18.59299876403255,17.104286562515334,17.839803640891095,5.537036714716145,7.35211676289186,11.92255618842445,10.056288668611128,12.320741957776177,8.552944854283917,12.200861122022548,12.672039197713447,4.2021275367339,10.495379857855845,10.769671667095828,7.071808029061437,4.759721122406557,4.658157139699704,13.585110258885017,13.057019467589496,12.980893428690358,6.6948337340607775,12.616162739411315,9.130311380814003,9.438002351382949,8.012165687806332,7.889064185801134,6.816317702829424,10.155666320483489,11.169305887902755,14.270745293501337,16.693026305197087,18.807275544352336,19.66697750718528,15.959618403790714,16.815894480429154,12.610427736037176,13.383852101539038,15.288780286599604,17.272468069034733,16.760091701127607,17.28175094499471,11.860033859555976,20.03353720697352,20.36335051448364,22.515917489519417,19.183638039909845,14.68478580980064,11.013484863680944,9.058565707180376,8.443821697536908,8.628280287424019,14.133481212402836,11.375648387743972,14.49442396859373,18.973302842963967
2019-01-14 20:39:53.000,10.577781055589671,7.84384818700173,4.57820096468333,4.671426449815607,4.157167745063296,2.2808895730814607,2.489380182373606,2.890440716919533,3.353006436980454,4.021471330621831,2.753350567342592,2.677807677331253,3.0539297962737275,3.802090943872321,3.349155829150886,4.276405343822439,4.600317638465003,4.069548069726277,3.1986376247210844,4.701125947010168,3.5301979644803247,5.022514201218858,2.3624647417403204,18.874658297626787,5.607005083249533,2.578853634736773,2.2960709479434587,4.197719734204147,5.427950947605053,3.678505124788338,8.570641399378236,7.413903349093911,6.650154448422092,7.69335704101473,6.303717359616972,5.695212973001388,4.7440180623153445,8.334971295724282,5.05807993943834,10.121044548428832,3.3893094262377987,1.670842099053505,3.508976409675745,3.542737928243424,3.4374826206838995,2.046985102522211,2.971787496641232,6.207207151213997,7.821352799609943,5.952138376785657,4.959630124698381,1.202739059803478,0.7395883502622993,1.9447711258467613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5689413084631514,0.6865975641418887,0.9392292851728764,1.1137378903339463,,,,,0.5029936380067224,2.614423750542928,4.687921007214227,6.213207713238082,7.528669780798393,4.086089401098961,1.057983135078439,,16.25101457711137,18.75033671994768,5.549954160854581,6.453661023396447,10.22254910611262,,0.8002958747554627,3.358770005049703,3.757100827321272,5.27930054529321,2.879149645587761,2.6717958448284187,2.872630312846185,0.2766683176007533,4.611929217420071,5.293294156664252,,,0.4484474320194233,7.03030748772493,6.649452186543477,3.659728348750889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
