dates,oahuoahu0100_0001,oahuoahu0100_0002,oahuoahu0100_0003,oahuoahu0100_0004,oahuoahu0100_0005,oahuoahu0100_0006,oahuoahu0100_0007,oahuoahu0100_0008,oahuoahu0100_0009,oahuoahu0100_0010,oahuoahu0100_0011,oahuoahu0100_0012,oahuoahu0100_0013,oahuoahu0100_0014,oahuoahu0100_0015,oahuoahu0100_0016,oahuoahu0100_0017,oahuoahu0100_0018,oahuoahu0100_0019,oahuoahu0100_0020,oahuoahu0100_0021,oahuoahu0100_0022,oahuoahu0100_0023,oahuoahu0100_0024,oahuoahu0100_0025,oahuoahu0100_0026,oahuoahu0100_0027,oahuoahu0100_0028,oahuoahu0100_0029,oahuoahu0100_0030,oahuoahu0100_0031,oahuoahu0100_0032,oahuoahu0100_0033,oahuoahu0100_0034,oahuoahu0100_0035,oahuoahu0100_0036,oahuoahu0100_0037,oahuoahu0100_0038,oahuoahu0100_0039,oahuoahu0100_0040,oahuoahu0100_0041,oahuoahu0100_0042,oahuoahu0100_0043,oahuoahu0100_0044,oahuoahu0100_0045,oahuoahu0100_0046,oahuoahu0100_0047,oahuoahu0100_0048,oahuoahu0100_0049,oahuoahu0100_0050,oahuoahu0100_0051,oahuoahu0100_0052,oahuoahu0100_0053,oahuoahu0100_0054,oahuoahu0100_0055,oahuoahu0100_0056,oahuoahu0100_0057,oahuoahu0100_0058,oahuoahu0100_0059,oahuoahu0100_0060,oahuoahu0100_0061,oahuoahu0100_0062,oahuoahu0100_0063,oahuoahu0100_0064,oahuoahu0100_0065,oahuoahu0100_0066,oahuoahu0100_0067,oahuoahu0100_0068,oahuoahu0100_0069,oahuoahu0100_0070,oahuoahu0100_0071,oahuoahu0100_0072,oahuoahu0100_0073,oahuoahu0100_0074,oahuoahu0100_0075,oahuoahu0100_0076,oahuoahu0100_0077,oahuoahu0100_0078,oahuoahu0100_0079,oahuoahu0100_0080,oahuoahu0100_0081,oahuoahu0100_0082,oahuoahu0100_0083,oahuoahu0100_0084,oahuoahu0100_0085,oahuoahu0100_0086,oahuoahu0100_0087,oahuoahu0100_0088,oahuoahu0100_0089,oahuoahu0100_0090,oahuoahu0100_0091,oahuoahu0100_0092,oahuoahu0100_0093,oahuoahu0100_0094,oahuoahu0100_0095,oahuoahu0100_0096,oahuoahu0100_0097,oahuoahu0100_0098,oahuoahu0100_0099,oahuoahu0100_0100,oahuoahu0100_0101,oahuoahu0100_0102,oahuoahu0100_0103,oahuoahu0100_0104,oahuoahu0100_0105,oahuoahu0100_0106,oahuoahu0100_0107,oahuoahu0100_0108
2018-02-19 20:31:06.000,25.122974714607032,21.62330716704826,23.26000892645122,25.837060267769523,23.62272985522901,7.165621015241561,,,,,,,,,,,,,,16.93411054103403,33.48883827769239,38.39345127131802,48.582952503516296,31.17513615270237,16.981482305391253,15.317206807411903,27.785561055760702,,62.9546837895359,50.6095353594768,48.631680044986766,66.67775550290946,46.434050967663296,42.005716291064495,49.79222660184252,,,46.77675976194463,40.77559508068785,38.735303093728646,34.913704795707446,34.086630466369414,31.55759785318173,36.33320760852789,40.792885304238354,38.0409068581101,37.52871735482401,36.31315391234767,34.947241519089566,36.28889138890767,41.50632034431106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19 21:16:23.000,21.68463221066508,20.86678671225821,20.93203031769755,21.4186983285682,17.57792387472605,19.456504004973443,28.433231226522107,19.662411029238083,21.30105396885647,24.0019846659302,20.30221139769941,19.82638747044476,19.52668921525669,20.53375583244,20.16861021349808,19.64531353002032,18.073090246206387,9.47470821126682,21.226232930616447,26.57238288988158,31.62176594601637,40.45963693310121,48.54876527381202,38.1872758181654,16.229341932062287,16.04040354073644,21.07909899029812,,61.82648742741058,45.69987347507448,30.41933510331304,50.95135662466019,48.43233992181906,42.7890605417609,46.6436471612258,44.06661560390202,40.59078012289494,39.388128421296685,38.99120428883664,39.75420834210934,36.9843657834227,34.30860861001973,32.85345458373191,32.64223093893668,29.566613747264554,29.70460807527272,32.893684603749605,31.974666862582897,35.42813547926093,38.85387435603538,37.651294915548384,42.63037045581802,44.57111098478097,45.84037568467437,45.665744710441615,38.201174249449295,40.82179650919112,46.19652836826707,46.0868080296156,43.56746572228067,41.99606061465576,41.55167340047008,44.93885922170854,41.27575847312361,44.3589787770492,44.11560669412353,43.40198559031957,48.09447367214494,48.42078942733976,45.87275107679432,40.2050249267456,36.80765173509064,38.48852611540831,45.9892450200162,52.25199371352224,52.26620189169712,45.49586784227509,46.163113949884064,48.94048787251775,48.45419982806564,45.73197348322145,40.742631747007536,45.301158232955245,52.24702730162883,58.86166416178287,59.30604011375272,52.51307505587434,51.84459348410155,59.87020321419208,61.2321651255552,60.13063120661859,55.96527474583529,54.29377044688224,53.16046237736161,50.65769257900254,44.57793208978463,38.18607134641261,40.43393684890257,54.86375427184072,56.9954034264415,56.63865710849916,45.91344632476745,44.75481142231678,55.748608112742325,55.27564319065984,44.508160167245485,32.312736692639255,37.31273558349426
2018-02-20 21:16:31.000,17.98353889446515,16.861687942787533,17.377851428220097,19.040393795550656,16.561101335386354,17.76801018870445,26.629662488917752,18.763070294010504,20.067390219141537,22.56952977241484,22.06834766790264,21.87320168877303,20.269294867861937,19.372128152696583,20.08350039062168,17.115304112155485,14.344233803936673,12.831269738905617,21.88149422028641,27.340222145572188,31.37069354041899,41.35682636110836,51.63820852769607,,16.985656104449873,13.47763033297635,18.607842632673893,29.198759439482245,54.67139311387536,36.13653856407008,28.78020788443081,48.01293015497287,45.38713939489711,40.58723794853992,41.10979552362361,39.30565451033255,37.53033447097384,36.317631268335326,31.542753042105545,30.41954890823372,30.291471562339687,29.42951239896769,30.89476015570025,30.78524213474697,28.149087622560103,31.24035281558094,34.2695818657623,33.78367696607089,32.34178724953752,36.55120236726834,34.78920793836589,35.45618309572302,40.05867022265382,37.28477622696664,35.622179853401725,38.56104670001666,38.72087251485697,43.59016046802974,45.75117500722165,43.50992314330982,41.52940347339424,41.05764538070713,43.37301289319376,45.554585152161096,47.08324627628468,47.80453007345651,44.19168538090638,47.71784162632679,48.62254796021955,47.53962824901251,44.53306362287488,42.05820502802112,43.141273969202025,49.11927152471823,51.898343209547306,56.035293364905385,53.82218332068792,53.02084310516007,50.25568429945953,45.63328068969296,45.85149284161653,45.84666065870937,45.50087710058756,48.50850241953383,55.14665706908025,55.47023066761283,52.59172424197883,52.51465832894663,55.74982827636635,53.305060224024615,49.31725480748664,50.33758815617984,52.17360940771296,51.56499467307033,51.63340021156307,44.52038951081377,37.08410205421879,38.87100319912466,53.364977466926206,55.55906367091869,56.911445417865565,45.05275055160598,40.88443766229358,53.07932051896344,56.14367355064519,40.81962498820409,31.41220017599652,41.13623305478483
2018-03-08 20:31:46.000,32.749684365965564,27.91326991564358,30.894098792932628,29.776669837617167,27.29615566517501,28.961814634504343,38.10848806631282,28.565636783604607,30.96752988817879,32.12320924545856,29.60849152567929,29.159722001273828,28.09426848037687,26.56607269211609,28.665597194965923,26.937894209802,25.58737657111787,20.21020438597592,30.389767757975857,34.00948927431721,38.7984633860934,58.11441369755334,59.46244352892834,,,,,,67.2414597441512,57.04558024732398,,71.71977626132767,57.50694707144664,33.53653471298732,38.33415066002787,38.94697699067398,40.3598426941512,39.44412750333475,35.08632844446684,36.80429173922827,36.18758977746392,35.62412200486571,35.86426376734607,37.10162194794145,37.45302112803668,41.03022504856134,44.7133638369432,42.99261104760239,40.1905302600873,38.08429053640202,38.954309986863294,49.20017139346766,50.53185983853773,48.05685603655203,46.76914397186538,42.84007925776013,43.7911333520026,49.224303218608846,51.57279970925702,47.12515725102683,42.65061246107472,40.21740689009808,38.27706170712609,36.96707103236544,34.93958697039288,35.78750858887528,37.5666194116407,41.02141893333786,44.44968128136767,46.75260773675944,47.88288572769877,51.32401756752208,56.48805552372365,58.92846472430205,60.27610150600977,59.77052752980556,57.31753498063166,57.02394965804911,56.39479813952772,55.38488224360818,53.09468048097521,50.04495857899871,51.74636446839242,58.62766751736744,66.69423420505589,70.1030771745552,61.79269741967476,54.88600142877785,56.11222620548551,58.12872488137536,59.50211589585063,46.10016844330323,48.63654430023725,51.9900714932485,51.35324354586448,49.19173522194695,43.69961845713897,47.39026051415858,63.916100746241206,68.2701001052096,69.07474041215659,58.93004176879486,56.00178483077677,69.03376049615666,70.73300702708148,63.46581578109349,51.55810458206859,55.44420997212748
2018-05-06 20:34:11.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.16158596580804,37.80344279687584,54.577684792126696,55.48832424466176,60.4072853411265,52.5816530593385,49.70936717487147,61.69637865643106,62.91542748248059,50.29874563269539,41.92477873350912,56.08604280436341
2018-05-06 20:34:12.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4579661917086,46.002311288851296,48.88368795913869,48.46038515553902,37.16157955424337,39.78128752899207,54.57767838056203,57.06286846424775,61.80431439147317,52.86942375657088,,,,,,
2018-05-22 20:34:50.000,21.752442729736693,21.78088629165555,26.11553816720344,24.508887976946863,22.82770747806196,21.28401917176376,32.095110301451804,21.76124439309893,26.478536531696985,28.56685359624679,25.81705553592575,23.52552439193958,22.75020138254279,20.388252657833345,21.06677579601307,17.90853711897511,18.495400108147265,17.55889105986842,27.12701025808707,33.80851615673182,36.299119515015,45.47187453885658,53.31176866648134,30.10554254608639,14.43930641147502,9.893345864843052,20.686300548480173,29.9994019286436,64.56822605892924,47.59131584757729,43.96543789443646,61.47373492255265,25.92176266130161,20.84392440037995,22.68236739934961,23.91070672483936,29.26995386530357,28.48305050342924,26.51588918749822,26.477774895007915,26.01582517599816,25.59560780994108,25.287565967573187,30.62410372397736,29.270252286340504,28.479068642419,29.98348006182628,27.87146390928304,27.707217895443417,30.66499353373211,32.39969840102731,40.94053805602309,43.96783659702652,44.04411918982093,48.92616107577707,44.856477056122266,43.15217768288558,47.49614128772214,48.47017199349883,44.2156378136136,41.83175027657207,37.17749068630158,36.075192115306926,36.33133649705052,29.816148815863283,27.588597687518707,32.158892541311445,35.84056219607609,45.93765494586617,50.952685761263865,48.96386193060842,50.38068288645096,56.7406030007662,58.397556488754354,57.97623029498405,60.80229184500777,55.80780659676124,58.40140896747782,57.35913998103624,52.91715064175706,50.0494933369213,48.593966860942416,45.92668885217672,51.03416743474433,58.305497059562185,63.77236955059188,57.73788784933008,53.69885383421976,55.06549071480451,52.03134433422508,41.71627827159095,36.42175596431064,33.28009537488218,35.98846852332466,46.08854136710397,51.07693981630922,,,,,,,,,,,,
2018-06-08 20:34:14.000,,,,,9.902455384594694,-5.788012958644912,,17.261925472257207,19.15378756768588,24.28587551396939,21.8143191043252,19.77498969177768,21.1948673852477,22.18588152807648,24.66612099968288,19.82769996233238,19.758278827550864,15.374291992378604,,10.25777789842085,27.86766724951592,44.50877797704637,,,,11.259723449245406,15.78970348993956,14.185694663648524,,,3.02757185068958,23.29384697452967,18.98424354810027,13.347556375376744,,,7.035555897568831,4.744781240122646,15.269966725917037,19.694823777039,23.65958721507555,24.36755317561481,28.914753939732737,30.52244386069857,30.099181366895333,27.794469030781617,31.878315639592984,29.925100043341185,29.07478666265316,27.37630646870021,22.59616302954475,22.9297758850591,21.84290355571952,15.82785494907714,,,,,,,,,,,,,,,36.53943375265224,36.934521377990514,38.6360170249902,38.4285952786722,39.347301685304544,,,,,,,,,,,,,,,,,,,,,11.355816313504576,,,,,,,,,,,,,19.871972610526964,
2018-06-18 20:35:54.000,26.503189834884267,25.43947051597768,28.531951195288944,27.716369254265704,25.57761714594019,27.267258438255723,33.650908105117026,24.752900957945045,29.64373928638746,31.262001368247727,28.96512254272584,27.36929625690546,25.965213795713588,24.41037363045077,22.28855368167149,20.96530145059033,21.796155146443542,22.02095148412789,31.84560728958876,34.55819785009464,38.76566600618256,51.64883915629761,56.38687897346003,,18.72059874092079,15.271412282488331,25.21927788549115,,63.05675652322644,53.13790209150952,52.037577043568135,67.43705963127678,58.49446704348097,42.46006109897876,43.172670024319416,46.76750097321343,41.54622840792692,38.51659375966775,34.38271023535922,34.72759897553606,33.92219337641534,34.77979361394551,37.00327062853901,41.134239393929406,40.801564918983246,41.73920008346919,43.3847813681339,42.60054224819739,43.2997949630542,46.406296664304975,46.9901568175836,52.46853961552887,59.28216101926482,59.65665093819783,59.213372242738046,53.523222652085806,50.59368432958483,51.93306468375647,49.40023346581733,43.743367057618826,41.41330891880035,41.11751220114426,39.98832901053204,38.88288957834196,36.05598416464376,36.84518266056725,37.16202835878476,39.47549045548308,44.1360573723355,47.549541826277,50.302997344726535,52.5585710813219,54.911778747672216,58.38976109595848,62.29446566164158,61.99730548041562,57.55991595987628,55.64036302826906,55.78129532039755,54.254337799822736,53.23321877449375,50.68316287387396,52.40636843565268,57.93973313224177,65.35680143270496,71.55651518868142,59.66821858617404,53.35572867399779,57.82307664941345,58.749729336455175,57.15125968210802,52.28059034512093,42.96907445097233,42.06469066412669,56.48559328902744,53.48328753836788,46.54773863492044,47.7993729614567,62.96094825454995,67.96005799055867,73.1579167246342,65.57121707641345,62.726079414851,73.97830086486015,76.2077590575909,64.01143509827543,57.41012408592526,67.02500093379803
2018-06-27 20:58:22.000,27.349908623114576,25.51276588425424,27.697748927684863,25.647926356486963,22.762141716543173,25.44703339155684,36.490519271273406,25.714350126616093,27.036748752881746,29.504882362287148,25.420451566252765,22.6503337109528,25.11977278974208,24.41219345377579,23.955395630675053,24.44684622209949,21.608921270083407,19.731362969413656,27.64765571410522,32.66299623713346,35.047014826780014,40.60970498070338,49.77421381773398,,23.98950224091429,20.78112905922552,32.046634552155815,,66.33459822236179,56.310731090388245,57.79492762486679,,50.25936380329821,31.921731161628443,27.2063996023506,27.294938719749464,27.727712860695178,28.45916861697884,27.366260036286995,28.73241822364865,30.394179764643184,31.321049736909643,33.693082952914686,38.226107161321664,40.26559626708029,40.66016737485578,40.98323113047143,39.416463669210806,37.650821494808994,38.721309043043085,41.04833086255714,46.010114726226575,49.63757592685892,48.69334603258717,48.636275316458864,45.45245354505943,43.47517161890738,46.06313859779426,46.37893930353087,42.87954809557318,39.64306486672163,37.319131457010165,35.44032256919097,34.97590544047333,33.48576812186148,32.60784247102226,31.262595742138835,31.7808806954099,34.6312522215755,36.81603128841476,39.88053948423746,43.21738934427997,47.89877550208212,50.49360421357595,51.0902772640693,53.05913552304382,52.00915768399827,51.41593292097158,52.45755497730095,53.155420497872136,52.59546784183051,49.73113928814794,51.96430895068154,57.554570412627214,64.0914998362925,68.07310058152028,52.99590973219364,48.00275393366864,56.59120575662558,59.756178179684376,58.88193256301271,50.640356759155466,36.898638558629976,37.98986701007163,44.38787129736713,48.79339159490394,43.41413861966012,44.90325471988619,58.839083887731626,64.49430131259079,70.33772539168977,63.07773313455186,58.159852786971854,66.86062915888762,69.1483580451119,61.11978944144845,52.78155039900656,69.72423939258486
2018-07-02 20:35:50.000,9.849454823189152,12.615531798969217,15.920170016452843,14.604732152463562,12.81261508536329,14.299825231967825,23.423211883773423,19.249342046106207,20.775073431512027,23.42834957105194,23.89886749870212,21.189929892923686,19.73685598416337,19.65856667890064,23.127559247744475,20.97669668784925,22.680913310387005,18.60962846440728,27.60691915893191,31.220802491839287,37.280280206563,44.95155333777791,48.09052957026186,,25.164107516807668,15.4046221989256,21.84878961529214,,62.88238476404487,50.38576499057712,35.57823825710258,66.21598012705924,45.44727952938637,26.63025944269281,25.058294028651066,22.774421784337576,24.097591607175097,25.84138360746189,25.784666397365186,28.000093086249567,28.004238280380715,27.303228826092106,26.66580518057956,28.00092162330828,28.067047901785763,27.908430807402542,29.604472106649247,30.74020191084488,34.38524119904582,34.65501927308803,33.30217861959554,39.90811879446304,48.78168000487224,52.86903832397624,55.235226842740445,50.5756237985424,47.528346478267466,46.970286045048766,45.434789117147815,42.47702558135112,40.05864928928488,38.27666828583499,37.42881443128822,35.16236621447872,33.3879151210511,31.97645868560417,32.481417040991225,33.0909150103063,32.665011344137206,36.9033412198544,39.96404082372451,43.22096237716545,51.890509879252775,53.70327931301985,51.53793618326225,54.70391633421583,53.07091313687188,52.43121582943013,51.68167027431664,49.53149795733002,48.2405159987337,46.725217649873294,47.460136546897694,51.98433838074993,57.76034410071901,61.8206978159905,57.12433472794322,52.688587881497966,55.26857578957178,56.72099042521586,54.47441255803976,43.85628887777389,29.78444353811936,35.48185839328977,44.42104648656989,50.48512809470028,45.11510619719808,47.05102722963946,61.39434015949263,66.30581967313479,72.67877677057393,66.8101824654458,60.71448130432399,66.72932558296408,65.39098674603218,56.57400542615348,47.72777933286287,68.7316041550909
2018-07-02 20:56:26.000,17.51017879530284,19.027077670100773,22.92415277833084,23.28661227040645,19.494159135805145,22.141053789104703,32.0624146628701,22.27615394455861,24.47595137440032,27.067716935681432,24.687217023080773,22.9598545580598,21.520426297190863,20.40644613446142,23.76764060202669,18.3993722069798,17.23496840043583,14.683546072670673,25.93244369267387,29.663619243305227,34.00270417218614,41.1128265995332,47.94024474516875,30.942196394876035,16.741656342874712,16.900213051741584,22.14531885761552,24.006620392666143,57.67780295106241,31.755051776434826,22.3922458091238,33.399885997044656,25.83046213260177,19.02997835710276,20.92366413430205,20.199864490603453,21.391433465627607,21.00885863685076,18.166306522157072,19.798683471700787,21.36369912060888,21.63955076273693,22.841500274236505,28.710605867752648,32.40304245790237,35.98355313688916,38.673464454437,38.86004117288682,34.713999691686695,35.77452621272548,39.94284776697127,44.37571795119208,48.44647570149875,47.663988311961056,44.07152512416611,39.259345485478825,39.48056330333812,43.03119666221884,47.00392285492803,43.9308711214912,39.65114703640274,36.77733443137862,33.95672350635631,32.87521022677199,29.209896944533828,29.18106560965056,31.80456422097184,36.00439056225587,36.01331908979042,37.89165132606211,39.44764747452682,43.464065883710894,50.88726284825676,54.88941266468303,57.62642370610204,60.10966075403628,57.47090792624241,56.57019875294163,56.465662589544216,54.41542248635553,50.47871605319467,49.03123075210327,48.660136782701294,52.36881503975736,60.80277671910762,65.58654542404987,57.89953559351879,51.25848490770553,53.197800337311286,58.36832263521903,51.930024684051,32.58920155375203,26.731126099471275,30.463879430437736,37.31212232061894,42.39220715441608,41.41053615879528,47.32637218783173,60.08880452007744,64.03700393037522,71.66323897631646,65.29788690364184,62.503763738526295,69.36484340489363,68.44737424531635,59.142543199756496,53.27830228342895,77.27844789498278
2018-07-04 20:36:07.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.53413326337776,29.807764324063086,28.645244868752407,29.701504898177788,27.775927704430124,30.68974691317932,33.40052825473066,35.581999319773786,40.33857104237755,50.7109289846662,53.90947332114148,51.008134526625895,48.72445448764388,50.39670587153012,48.97312498168436,48.14653284725103,48.177831267520745,45.1299021926046,45.70300973628662,49.52567974133623,55.35032687783044,62.134319414540585,53.98676220040728,46.09299912715129,48.40219173621697,49.6273975658999,46.90143150722719,39.6206099407362,34.82675060948346,27.005028500555483,35.355679354480706,42.07121511071417,42.8221330908838,46.16918885471508,59.60261239373875,65.37203236320441,68.86983056389928,64.40480976244105,59.523181122683454,67.4395826467924,63.56852467965082,56.00672803806901,50.25999532481448,75.01265273542258
2018-07-04 20:36:08.000,20.28846308439009,21.227349574820728,23.32142435190378,22.171200150478143,21.770302879172306,22.82762321370292,34.91720821348159,24.270636091573,26.04772498491161,30.37875768597391,27.45294734325345,26.33656541863197,27.205558348375902,21.78178975851788,25.76570810656552,28.186044346725247,25.262568286101,21.802114955592145,29.460454814425905,35.74858171931417,39.64474954103501,48.11807605665616,55.2278906014441,,27.956316154273345,15.69658885827375,25.736928781124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05 20:37:05.000,27.02539706840309,25.54090921427477,28.490803200420768,28.50751056421608,27.2555852017666,25.54009393658281,38.83844964157268,26.407440959905667,31.797893240224564,34.312124560949194,29.493470833961734,26.875204290935507,27.44291035263548,27.46471540790728,27.07116882674814,23.875053646104032,25.80472608652858,18.68952623313029,31.790617198590976,35.83175030840576,43.65798219691134,56.43023404120336,60.35736804863208,,,,,,64.32736649333161,59.82223135195828,49.04813122567482,,51.27523672579889,30.275927514782698,33.909282730352594,30.09873000243599,32.07935445469667,29.240678802823656,28.13282875682867,30.90739381529907,35.61024823615833,37.12899775699904,40.32009570077263,39.30594208871376,41.7982751301962,41.45134974321636,46.17837107041218,37.52810329724017,34.72059613217531,35.46478528208138,32.50622478689787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.96470547288487,57.70773504006503,55.738618317777934,57.94163278485552,37.85907595718572,42.10298307478461,46.513746648494845,46.48276104632758,53.75543554047026,70.05597470273683,68.55569925789277,75.63740557763452,70.47503163842967,65.19475462749168,70.44420993571968,69.06807702537758,61.360678754072254,56.53923378721586,76.78623970580651
2018-07-05 20:57:19.000,18.314525571201887,19.820801418471,24.093616832293623,24.47864410784865,22.79835886957073,21.08991548233553,29.809996606882155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05 20:57:20.000,14.99873092729118,17.616270439061303,21.899503662844523,22.28661319025127,18.934534943742648,18.869306269984087,27.55511992957168,19.66890994238452,23.10538212663152,26.52967568646457,19.804857886784816,17.763043671305752,11.745295605165191,6.597588526435218,11.73325780260678,4.415531776943504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06 20:36:24.000,13.018154689537068,18.03389532967419,20.62538929458444,20.61085991101336,18.05212600095512,20.9219909209022,28.07139071609704,19.08850005529144,22.259941395524795,24.38545640024724,21.68639704590785,21.017496014258715,21.871902924982287,19.18091491123485,19.845580121153343,13.139006290442016,10.404305807594284,13.24072566536874,23.895309068903394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12 20:35:53.000,,,,,,,,,,,,,,,,,,,,35.13283419716893,35.61642080387913,44.287039109331886,52.130207428966514,,23.17724306211786,20.83350775196713,36.75420883626238,,69.2687874373026,57.17518121947527,55.140319801548046,,52.24027496129992,,,,,,35.622812289193405,32.147227588574175,35.31384731043267,34.19880009615126,34.45283168944512,33.31149384914207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47725505059766,69.91066376444682,77.34280248764198,68.4562647292101,62.61182882353826,68.18846471833399,64.09666232857948,57.5317760951492,48.55333775274663,
2018-07-12 20:35:54.000,22.115401883479063,23.645527087714104,28.048660173267823,26.237498879356554,26.81344217461365,27.31855327004761,37.8966638839365,25.61848662144489,27.91738216766993,29.693537375626004,,,,,22.148743056371952,26.955137579719032,27.82635635911867,19.85985462032895,28.54320260673322,33.292966231151105,34.52831466629316,,,14.000496245886062,23.933631451863427,34.51809665721876,40.6742757096893,41.46746566781186,30.174932109012964,28.522801238950507,37.14502145097524,59.96975138075969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-29 20:53:08.000,29.375468502452915,25.16588500567466,26.20591714295802,25.67978103109529,23.14293958545856,22.31963070055086,33.32884911530839,22.28670893760145,27.04783564204708,27.770658438856778,23.245363061161125,21.50505576768239,22.152359821917333,22.482224242076665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31 20:37:21.000,,,,,,,,,,,,,,,,6.31593959511804,3.376508167212128,1.3054592402941143,9.16080673259004,15.65447809045116,21.317621622162743,,,,,,-4.172991642057275,19.277681182586168,45.242332481562585,17.56050567423318,23.209428578973977,37.435555415684064,13.94626172915561,18.23314496567204,15.775586639310676,14.621547607646471,19.220165258655232,15.268545654882056,20.643470122431264,26.04886444223783,23.101481924958023,27.49297834360905,27.282426499821195,33.009828293396595,33.478531250447126,37.70706627897475,37.32387246088823,52.52820052420986,49.93329932498267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31 20:37:22.000,,14.367822173417224,20.855579524774825,22.44244926214549,19.30046292133301,18.69143568702708,29.06984896036463,16.63905851316001,16.29862683696185,19.45754149106719,14.957893395059372,16.326647420808058,15.387573003754262,12.413679661269164,16.41171304522718,7.517355679948353,4.19438580966924,2.4750154337771137,11.793156349275726,19.0776749765729,21.28099151925836,34.82356130200176,,,-5.943068844370424,8.846463697240878,15.805520960905548,21.727446276572675,,33.30930603187286,27.36787844998527,58.564922103533135,17.229089899927022,23.903916670544263,25.86819943293086,20.222806203352896,22.397352408827302,28.39533057742991,28.280616606023663,31.3916915815337,36.17210017324933,34.010792635684176,36.070861645018105,40.83550625694884,53.53759264822698,51.33741326871379,54.18006624242822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03 20:37:02.000,16.73162781180503,17.891921189328936,24.369260730827552,24.75428800638258,27.500923661007345,40.94486668455638,50.379468934776895,49.80613474507416,,,39.71471577314096,27.141874456571863,23.612587710181625,21.53505183112616,22.84045445885099,18.74109752714584,36.31284719198087,30.105238464180104,33.97800265653837,28.55690786283528,31.819068827458207,39.39859453576755,46.44928957229283,10.73288889785999,29.61839901829692,12.11910608767428,31.95277894326209,,70.1052420829867,45.45147020945216,37.27776522559828,37.84001038053387,45.929385110502594,,,,38.79656531600968,29.0089611284937,26.5739442477077,29.97963526984008,29.91332296918586,29.70294223509104,28.544297125650747,32.128769198624575,32.64799117496184,35.831167243387625,40.62218864547559,39.07155555944952,,,,,,,,,,47.3225088044084,51.1190013749366,45.65193389312313,41.03682337603519,39.29681412701981,37.25448914767925,32.32531116208251,27.289670520797625,26.18530205286552,24.759086211385743,25.00335269182225,21.60138074584212,24.184690243175154,30.1118776092954,34.67942621232598,41.22273698548417,53.98170776789597,55.52434860092393,52.309674639269154,52.16639044542907,48.3066127009414,48.32798654822647,45.813770750262535,44.420075852585256,42.38964992378388,43.12701448207197,50.644574833353104,60.1196683315749,65.0661454317549,54.829499787066254,52.11256665764772,48.40220624477383,53.64691043962824,49.248255312318,28.58293705304703,24.52237852783265,26.274220745742745,37.50876688539439,43.91428502484269,41.311325475087365,46.30306334689226,61.74253249820503,68.74892563943887,75.9194770340216,70.5672062481143,68.48324457619889,71.23843917717565,68.34270226327308,60.2588724911104,59.33623515470014,83.09991602349784
2018-08-03 20:52:43.000,12.26778670005426,15.037516011608355,22.158631173565823,20.78057697820683,18.70496624713042,21.33313250217484,30.06911726586975,19.742008419145066,28.377125552180026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
