dates,oahuoahu0104_0001,oahuoahu0104_0002
2020-10-14 20:46:10.000,24.31389844728,22.363213580286217
2020-10-16 21:20:00.850,24.443769625640893,21.68815454048568
2020-10-16 21:20:02.360,22.91830008423749,21.688520289776267
2020-10-28 21:09:17.330,23.08419404423492,19.056527796734912
2020-10-28 21:09:18.870,23.10757691593145,22.16822010629851
2020-10-30 21:21:44.680,24.69581553981129,17.23760852363492
2020-10-31 21:04:12.000,22.9639433835046,18.05624819093272
2020-10-31 21:13:50.570,25.202728398807324,21.41766284937164
2020-11-05 18:43:53.000,23.345052164136447,22.628129018305604
2020-11-08 20:47:28.000,21.51029967973197,19.457519370722515
2020-11-12 20:56:57.000,26.59938017914354,25.708499721527524
2020-11-12 21:12:38.850,28.03959854687353,25.79110465372218
2020-11-12 21:12:41.230,27.20879515342535,22.49064774155798
2020-11-12 21:13:45.580,23.642531947981883,22.49562226215712
2020-11-13 20:20:56.720,27.190503957113343,24.982699307702607
2020-11-13 20:20:58.930,28.42092828597416,25.109949555617867
2020-11-14 21:24:09.760,24.29338548949395,22.061940654948724
2020-11-15 20:47:01.000,21.43358775287268,16.775604504638366
2020-11-24 20:49:00.000,22.54611488173554,24.127391800470704
2020-11-28 20:48:27.000,49.87319990649198,34.786181689432034
2020-12-02 20:49:32.000,26.19147863900635,24.55332733403748
2020-12-02 20:49:33.000,26.610490508108715,24.553306916309847
2020-12-03 21:06:28.050,25.88514209736347,21.346859924985168
2020-12-03 21:06:29.600,25.28938846369728,21.346815638312684
2020-12-10 21:13:05.290,26.0385443705779,22.198300258882973
2020-12-12 20:50:01.000,27.139116519705578,21.66761088721196
2020-12-14 18:34:10.000,25.43884015784005,17.974144754103964
2020-12-14 18:34:11.000,22.18582414496805,17.974064791140226
2020-12-17 21:12:32.630,26.90758347898798,21.21282054412844
2020-12-18 20:48:06.000,28.978330345949715,24.80694444581881
2020-12-18 20:49:38.000,19.1273651973344,21.49680345557609
2020-12-21 21:12:28.200,26.5414369636211,25.082080222137204
2020-12-27 20:21:12.070,32.09859028660712,27.94754170957538
2020-12-27 21:23:39.750,28.701253935044463,24.73957805433627
2020-12-28 20:48:48.000,28.127652772692954,24.57630907726633
2020-12-28 20:48:49.000,28.583586598952152,24.57634270428376
2020-12-29 18:32:55.000,25.40148564816784,21.310015576423808
2020-12-29 20:48:21.000,29.91864338844232,24.474755870586
2020-12-29 20:51:03.000,27.977500788183093,24.479058193478632
2020-12-30 21:10:25.150,28.73867115201419,24.42655182392715
2020-12-30 21:25:07.240,28.306116274783072,24.44622622794153
2020-12-30 21:25:08.740,30.672152382041453,27.746943573446444
2021-01-02 21:04:10.320,34.666720388557195,27.71273391926169
2021-01-10 20:50:19.000,22.4240847053028,7.655059320805875
2021-01-12 20:48:17.000,27.13920082990878,21.04875939281601
2021-01-14 20:30:21.000,27.743440579681288,20.96451057895669
2021-01-14 20:30:22.000,26.492579325268448,20.985044794555066
2021-01-21 20:48:03.000,29.64063574524862,24.528532138548464
2021-01-22 20:48:19.000,33.578607896864284,38.41310608929872
2021-01-27 20:49:43.000,31.271370950736365,27.69678216374724
2021-01-30 20:30:19.430,28.97530457389444,24.00582418642149
2021-01-31 20:49:25.000,27.754837888768712,20.61457038147641
2021-02-07 21:24:05.700,27.05032186991767,21.102108372289468
2021-02-10 18:25:25.000,25.26206776042025,20.975966361431507
2021-02-11 21:27:57.680,29.54147490449655,24.42730083026879
2021-02-14 20:45:34.000,27.28843414097265,23.84614597983457
2021-02-25 20:29:02.000,31.982733811807105,27.559205955152947
2021-03-03 18:24:21.000,23.052169315371263,17.816005832240535
2021-03-10 18:21:03.000,25.419461288505225,10.953538273269388
2021-03-14 20:46:47.000,28.13905924231287,23.79108445409274
2021-03-15 21:09:42.770,27.3103353045324,23.7204481715801
2021-03-15 21:09:45.050,29.094319875609543,23.72079133020885
2021-03-17 20:47:51.000,29.55421099046935,23.328531414148472
2021-03-19 20:49:55.000,33.99812885478862,29.99596950842522
2021-03-19 21:13:04.910,34.424332269923305,30.37780346575336
2021-03-19 21:13:07.180,33.58878395864011,30.20400403604577
2021-03-31 21:08:35.910,,36.13846292767213
2021-04-01 20:48:19.000,30.447790532695148,26.09276145546851
2021-04-01 20:48:20.000,32.05324964204776,29.393481900577555
2021-04-02 18:17:42.000,24.59964098296224,14.03087805560208
2021-04-03 20:45:25.000,24.837072639348264,16.713297966342772
2021-04-04 20:54:33.000,30.884020371768653,26.998944959915104
2021-04-05 20:21:20.870,31.72624185615756,30.663247936703083
2021-04-05 20:47:27.000,30.696262809196387,27.378045268711062
2021-04-05 20:47:28.000,30.356743378779257,27.37805195223714
2021-04-06 20:19:07.840,28.915289867502864,27.588337760874115
2021-04-09 21:09:18.080,34.88766096829615,28.17597014174286
2021-04-09 21:09:20.350,32.10746680722585,28.0726257479496
2021-04-13 18:15:10.100,25.36907907274092,17.081596001504472
2021-04-15 20:18:03.330,30.45981680045764,26.308617626983903
2021-04-15 20:18:05.670,30.063503595463427,26.30874084017333
2021-04-18 20:21:40.910,27.87943891991961,23.2784454688932
2021-04-18 20:21:43.230,25.6051220331574,19.977723918282106
2021-04-18 20:46:41.000,31.14151803015941,26.57423316549697
2021-04-19 20:26:10.000,30.39032378116028,23.5150428248107
2021-04-19 20:26:11.000,30.390311366844443,23.515030410494862
2021-04-21 20:58:34.230,26.5344304994664,20.902389941505223
2021-04-21 20:58:35.770,26.5341189431516,17.777687397078108
2021-04-21 21:07:28.810,31.6595823848367,30.85280198422037
2021-04-24 20:18:01.740,31.22750202352596,24.51930680279076
2021-04-24 20:18:04.210,30.6978182166745,27.82058660467849
2021-04-25 20:47:34.000,36.62263741364452,34.51936302422882
2021-04-27 20:48:18.000,34.349744926945256,30.18398613846832
2021-05-10 21:11:17.300,45.35264698297526,45.55283363374651
2021-05-11 18:10:36.000,27.229748094607974,19.43374261204692
2021-05-11 20:21:05.380,31.972508054206383,27.05909881648149
2021-05-15 18:10:21.000,27.556086430092943,20.384668825665564
2021-05-20 20:45:21.000,27.78381386988077,24.43532065969276
2021-05-23 20:21:34.740,25.71176449851218,21.982554698556832
2021-05-30 18:09:24.000,33.18019376832424,22.05750827723405
2021-05-31 20:18:45.640,25.85956148936,20.062407880131776
2021-06-08 20:17:55.240,28.83309420013785,24.428643163436647
2021-06-08 20:19:33.420,28.67996767429615,27.66454419690987
2021-06-10 20:21:06.000,37.53433847160877,36.72586244603293
2021-06-10 20:44:02.000,31.27615323563885,27.12495406216512
2021-06-14 18:05:47.100,24.59231189876659,18.24575644356205
2021-06-18 20:46:46.000,24.880660407117496,21.52754979756536
2021-06-25 20:18:03.170,30.850737141124707,26.17345381248064
2021-06-28 20:48:42.000,29.47987203075137,16.863456551442614
2021-06-29 20:55:10.600,28.820870952053244,24.13357276218404
2021-06-29 21:10:30.870,28.747708201955607,23.471866231288327
2021-06-29 21:10:33.160,30.45825293787301,23.46273166074025
2021-06-30 20:45:26.000,24.65294425713014,20.73313596666874
2021-07-02 20:29:07.740,25.241014252688824,21.712016438807336
2021-07-05 21:06:18.200,24.39180213456504,19.06533503195051
2021-07-09 20:47:00.000,33.22114732538058,30.62388905774261
2021-07-15 20:44:27.000,31.526374465937625,27.23799915788263
2021-07-15 20:44:29.000,32.178671792064264,27.23796829422244
2021-07-18 18:00:40.000,,
2021-07-19 20:44:49.000,26.91696719236672,22.776985824093416
2021-07-30 20:46:50.000,26.864976217482216,24.807792625683348
2021-08-01 20:21:12.120,22.136214136639044,18.88568098186001
2021-08-02 21:06:05.750,22.90441966179233,19.21148580442517
2021-08-03 20:19:22.770,24.938794761685227,22.203345978399312
2021-08-03 20:44:43.000,32.79686517452776,29.01253997897187
2021-08-06 20:24:18.000,28.49773333123766,24.493313612095
2021-08-07 17:59:48.000,24.974808587640418,19.49573299330655
2021-08-08 17:55:55.000,23.21211097383397,11.53736065043473
2021-08-13 21:09:22.000,21.996603060535712,32.84478962877289
2021-08-15 20:18:28.410,18.47183537634651,15.82176836371938
2021-08-18 20:42:15.000,26.993768576586834,22.79971752483484
2021-08-27 17:53:18.000,17.59217661334608,5.011462961223446
2021-08-27 20:16:17.380,22.09629269589787,17.963954044627137
2021-08-28 20:44:54.000,23.35754417434056,18.40155211442049
2021-08-31 20:47:03.000,23.50938101006463,22.608304206139184
2021-09-01 20:16:50.880,25.499749529027124,22.44830110631333
2021-09-01 20:16:53.180,25.15583413705055,22.54464186111265
2021-09-01 20:44:42.000,26.82591718815062,25.9350367305346
2021-09-04 17:52:41.100,28.40089488112034,20.726516327896004
2021-09-18 21:38:20.250,29.35686745747352,19.383950386807616
2021-09-22 20:46:32.000,25.19448703178277,20.802583526413045
2021-09-22 20:46:33.510,28.338307783559365,24.103399065861943
2021-09-25 20:16:14.470,24.37212040419672,21.46096482359304
2021-09-26 20:50:52.640,23.368959987091127,18.489873277777185
2021-09-26 20:50:54.520,25.30100649732719,18.48981393921425
2021-09-27 20:18:37.020,22.25315066008628,18.91592405474931
2021-09-30 21:09:04.460,28.665089538137074,26.191346906576737
2021-10-01 20:18:49.040,22.716623054281687,19.34567629621684
2021-10-05 17:48:28.100,25.172352943600902,15.354417618242316
2021-10-05 20:47:58.000,26.12221821495967,21.570981360220305
2021-10-05 20:47:59.000,26.23312294069753,22.019772754961
2021-10-11 21:36:59.210,25.17559851543432,18.82598808385565
2021-10-16 17:47:45.000,25.133938377441947,11.377414334542884
2021-10-16 17:47:46.000,25.592719404249696,14.200197833242523
2021-10-18 20:43:40.000,28.95609549160443,25.100100588689084
2021-10-23 20:44:02.000,29.11321478795196,24.545849206642888
2021-10-24 20:17:29.080,,
2021-10-25 20:45:40.000,25.96811719161698,25.614324958495377
2021-10-26 20:44:57.690,25.016170329894383,22.29745991847124
2021-10-27 17:46:03.100,22.45309259103845,14.835945306223657
2021-10-31 20:42:49.000,25.82728465166636,19.491321703977498
2021-11-01 20:16:37.840,26.448346794045484,22.371800554439325
2021-11-01 20:46:23.000,25.847591352899165,22.58642976801953
2021-11-08 20:41:15.000,23.392306789127183,18.550658196902635
2021-11-09 21:39:22.190,21.985738969992536,18.626426910023625
2021-11-10 20:17:33.620,22.666181595331363,16.174527538332768
2021-11-11 21:06:11.800,14.979686415372964,13.544079205275755
2021-11-12 17:41:12.000,22.91572929771728,19.031528007285864
2021-11-12 20:43:04.730,23.804553979143552,19.510557713529423
2021-11-12 20:44:29.000,20.3582913617584,13.45460700664283
2021-11-17 20:14:27.000,25.7578573147383,21.40824106987404
2021-11-17 20:29:52.420,24.760711829208024,18.18866917668841
2021-11-19 20:30:20.800,26.80601822431763,21.17862010944233
2021-11-19 20:30:23.090,26.80614813468428,21.178750019808984
2021-11-20 20:16:48.620,25.485926094131543,21.16283363093812
2021-11-21 21:05:00.240,25.87198587020013,24.548698249924115
2021-11-23 20:18:57.050,22.974454289156533,21.75010279663892
2021-11-23 20:18:59.350,23.352611181904408,21.74994385708812
2021-11-24 20:16:23.120,25.35229113828622,22.05447553474434
2021-11-24 20:16:25.420,23.98944750876067,22.050308650952086
2021-11-25 20:16:48.650,23.02254640036745,19.0034871968025
2021-11-25 20:16:50.950,23.268528300201265,19.07769797414817
2021-12-01 21:03:59.890,25.473464722785224,22.07776574243725
2021-12-08 20:16:18.550,32.84979868865621,28.698599515182472
2021-12-08 20:16:20.840,32.766418900819865,28.698317619012823
2021-12-08 20:45:08.000,26.052850003461245,21.86127737648477
2021-12-13 20:13:43.100,26.22448071945649,21.978202615806307
2021-12-16 20:12:40.660,25.116621236714533,22.65444311295437
2021-12-16 20:44:32.740,20.284244171351617,18.12717086671892
2021-12-16 20:44:34.240,22.33899206941329,21.427924885140108
2021-12-17 20:42:31.000,27.14930173583955,21.3078182966188
2021-12-18 20:16:50.830,32.58048438831741,31.10661387772146
2021-12-18 20:43:19.000,29.336883205472404,24.653779143843504
2021-12-23 21:02:02.700,27.00777726604356,24.68093236785177
2021-12-24 20:44:06.000,28.169602753745405,24.915621243351467
2022-01-05 20:17:32.940,29.817907050270613,27.881818159655023
2022-01-06 20:14:45.170,22.731891505580705,21.475346575550724
2022-01-09 20:18:08.790,22.55218753489564,21.641120350622447
2022-01-09 20:18:11.090,21.51031694335144,18.34013373911576
2022-01-12 20:18:44.480,25.63259689207537,18.06823831235817
2022-01-14 21:02:29.820,31.44853659935809,27.84289455267728
2022-01-15 20:16:30.970,29.72045185715809,27.753773347090565
2022-01-18 20:46:57.000,26.66110723581209,24.31047129168295
2022-01-18 21:44:08.740,29.38619100095623,27.699687388535164
2022-01-18 21:44:10.240,28.59192439862316,27.69976692654863
2022-01-19 20:16:56.390,26.47661398976292,24.36575841795027
2022-01-19 20:16:58.690,28.581562775996584,27.594307130668504
2022-01-19 20:44:29.750,26.47249722956483,21.06423859157089
2022-01-25 20:44:46.000,24.95517681169992,14.4149637870127
2022-01-27 20:30:28.240,29.086066534287685,24.48507308326128
2022-01-27 20:46:49.580,32.16391061468433,27.72753034716022
2022-01-29 20:12:37.890,,21.095448765503665
2022-01-29 20:12:40.190,25.01540851741637,21.09551607795756
2022-01-29 20:18:01.000,33.993641995028376,27.70415876082884
2022-01-30 20:12:40.700,31.70065317593355,27.570083544903977
2022-02-05 21:02:09.030,22.517142909443454,20.53001636947705
2022-02-09 20:15:44.820,23.929496808486288,18.2136982621117
2022-02-09 20:44:03.000,28.62990391422304,29.98964176693887
2022-02-11 21:01:06.790,31.66485028677494,27.58955605433353
2022-02-11 21:01:09.100,33.40501879356493,30.89019736023217
2022-02-12 20:14:42.280,33.70050416585104,30.95967794486733
2022-02-13 20:45:35.140,29.78651653426326,27.713680158223017
2022-02-13 21:10:44.000,26.937728526001468,21.23091378425413
2022-02-16 21:01:54.220,19.690779838124616,4.774050707095395
2022-02-19 20:13:26.350,30.96270961207027,26.869022591188227
2022-02-19 20:13:28.650,28.32665750233052,26.868932868136323
2022-02-21 20:15:03.210,28.06969438920278,23.53651571016593
2022-02-21 20:57:46.780,31.44168923197276,26.65182261368655
2022-02-22 20:32:17.790,27.71262316321351,23.530299901367016
2022-02-23 20:47:08.270,28.80337832834585,26.913427069699058
2022-02-23 21:44:48.250,28.33573842699193,23.370069534690224
2022-02-23 21:44:49.750,28.30944902127353,20.106078889426527
2022-03-06 20:13:34.720,33.39846014121099,29.97640829115692
2022-03-07 20:32:44.360,28.299287225027115,23.50794419341683
2022-03-09 20:59:56.950,30.164756580976725,23.573585666471985
2022-03-10 20:25:22.800,28.10892189103736,27.100739706310367
2022-03-10 20:25:25.090,28.14822425430179,23.79995440706066
2022-03-13 21:47:35.180,28.249173327458976,24.34414150368905
2022-03-13 21:47:36.680,27.62688966897131,24.344144606813376
2022-03-17 21:00:24.890,32.29074955754334,27.50335469359968
2022-03-17 21:00:27.180,31.2585750157431,27.503812260453003
2022-03-18 20:11:57.700,32.768519772456074,
2022-03-19 20:16:25.470,30.452412914520544,26.522649963137106
2022-03-21 20:14:19.490,29.844199148045977,26.158976969203763
2022-03-26 20:16:24.060,30.25387871354993,27.309096774439336
2022-03-31 20:13:20.710,33.035088236374065,30.46296766350376
2022-04-03 20:14:40.110,29.28951625517845,26.402571112202864
2022-04-03 20:14:42.410,28.06465778397767,23.10467958420464
2022-04-19 20:11:49.470,29.95237418663685,29.10186718271777
2022-05-10 20:12:55.950,31.87153792030778,31.021030916388696
2022-05-10 20:12:58.250,31.871694559256618,31.021187555337534
2022-05-11 20:13:24.750,31.885866860496744,27.98898779556861
2022-05-11 20:25:32.560,27.20351388209613,
2022-05-11 20:25:34.670,28.892882856881613,28.06336224309727
2022-05-17 21:00:57.520,29.69091502120212,26.492498165938507
2022-05-30 20:42:57.200,23.96783491165521,14.013339963187974
2022-06-05 20:43:33.150,27.394236880469,23.498438786800687
2022-06-08 20:44:54.930,26.298167544863585,24.839155770105368
2022-06-10 20:10:14.810,28.766342465716,25.28891989274743
2022-06-12 20:18:16.360,28.88907345382668,39.27521438445171
2022-06-18 20:45:07.130,31.180785737131007,29.56806866896077
2022-06-26 20:43:06.210,28.432559729068323,24.995388413290268
2022-06-26 20:43:08.510,31.667295099184862,24.998309693810896
2022-06-27 20:12:18.930,34.53087413766214,30.719149360852075
2022-06-27 20:12:21.220,33.230145685066994,27.41914983615624
2022-06-29 20:45:34.770,34.64648529029771,33.52595612350325
2022-07-13 20:08:34.480,27.8208135030619,23.30156303183225
2022-07-16 20:45:11.920,18.532136835978307,11.006205961823197
2022-07-17 20:25:45.810,27.96055959737839,23.251139810422
2022-07-23 20:42:44.250,27.019224669324974,22.388364558900346
2022-07-30 20:37:32.130,32.0762945410311,29.869426625509377
2022-08-06 20:12:30.500,25.340254755016307,19.350134650690208
2022-08-07 20:41:49.300,29.92904327231061,26.25679900785279
2022-08-17 20:44:17.850,25.78476360599092,21.59333892618401
2022-08-17 20:44:20.130,27.294530473207946,24.89380328829379
2022-08-18 20:42:04.200,22.85768341931108,18.79836001713494
2022-08-21 20:43:28.360,27.014763475022665,22.55660496914856
2022-08-27 20:27:15.950,30.5363174681915,27.0214185082418
2022-09-05 20:58:54.410,23.956888148790096,19.897099355566585
2022-09-25 20:40:16.870,50.99878092251415,42.18805215305011
2022-09-27 20:09:26.720,33.0403019076484,24.03019451059517
2022-09-29 20:44:05.320,24.90617345005124,18.62467848636233
2022-10-05 20:08:34.380,22.79685998683577,16.09305687084462
2022-10-08 20:11:26.700,23.125534704501696,17.969242973980208
2022-10-08 20:11:28.860,23.935976084606214,17.969636025273505
2022-10-18 20:09:54.140,20.694649295147467,16.085320448752206
2022-10-24 20:08:12.100,25.193125680232264,21.492944287993225
2022-10-29 20:11:00.550,20.94173096402635,15.535811026311904
2022-10-31 20:52:44.800,20.80949767647771,16.159129737242658
2022-10-31 20:52:47.150,19.78740272290163,16.158871508461612
2022-11-14 20:44:49.340,25.519791534444213,22.3418938102036
2022-11-15 20:10:44.010,21.847117753142296,15.930715499345355
2022-11-15 20:10:46.150,21.55246567167762,15.93892373177452
2022-11-16 20:09:51.760,26.805617777568337,22.614045150591867
2022-11-17 20:28:16.930,21.89174307313888,15.98965857369586
2022-11-19 20:44:01.650,23.40938824453123,19.09175908554164
2022-11-19 20:44:03.810,25.05278809797309,19.09180297362023
2022-11-20 20:08:20.370,26.649901792533207,22.039142500709545
2022-11-20 20:08:22.690,27.65494801184459,22.03930110396222
2022-11-22 20:06:34.790,26.938991045593287,24.70857132829001
2022-11-25 20:42:52.110,23.98116812932619,21.243739253499005
2022-11-25 20:42:54.450,22.847345706084663,21.24368566570043
2022-11-25 20:45:21.670,28.935543344336,24.54056634456889
2022-11-30 20:43:59.160,23.41421824417141,19.243263423627948
2022-12-01 20:08:51.740,19.1373074639068,16.00567503170392
2022-12-04 20:06:29.630,20.53527574291921,6.450255911553969
2022-12-05 20:44:54.550,27.387231598560785,21.56827237170568
2022-12-13 20:43:37.520,23.71918195590027,18.469324299383985
2022-12-13 20:43:39.850,23.18689902383654,18.469119064403024
2022-12-21 20:04:12.520,26.8061760953757,21.3243581575255
2022-12-25 20:11:34.780,23.15297263178392,18.02820949468236
