dates,oahuoahu0042_0001,oahuoahu0042_0002,oahuoahu0042_0003
2017-10-24 20:25:42.000,160.26327231744338,162.53552022320548,164.9601876995878
2017-10-24 21:33:54.000,157.6375950930707,157.56734950466196,161.27526434163784
2017-10-24 21:33:55.000,157.1171709806502,157.54935406438244,160.4540083660165
2017-10-27 20:27:20.000,157.26312965588946,159.12796166007803,162.17796127822953
2017-10-30 21:11:11.000,154.86693560074843,157.546540715034,160.7011999670555
2017-11-05 20:26:18.000,156.91697231433395,158.7950675850071,162.1101815133811
2017-11-06 21:32:00.000,159.34735430900727,160.60268167315127,160.90435407378942
2017-11-13 20:25:02.000,147.69171558341586,152.81239279022645,159.90707590738626
2017-11-24 20:25:45.000,156.91898679986693,158.38926575917637,161.54597709345117
2017-12-05 20:25:57.000,159.0403342729065,161.32970694648128,162.7709580584807
2017-12-05 21:26:54.000,148.9913890636324,,
2017-12-06 20:26:18.000,155.1092832389243,157.38813343140365,159.61176014365432
2017-12-07 20:26:27.000,158.00681286357107,157.9811714131073,161.8426902643301
2017-12-09 20:26:23.000,,,
2017-12-11 20:26:48.000,,,
2017-12-16 20:27:05.000,157.4168969328687,158.08677680312604,161.51908440986128
2017-12-18 20:27:32.000,156.64394619331856,158.8575316104793,161.38319985165847
2017-12-21 20:27:20.000,157.26813103095432,158.95910415503835,160.68712099677344
2017-12-21 21:24:32.000,154.68006010847753,156.9589103009569,158.13709464507454
2018-01-02 20:27:20.000,156.8110969410051,158.68919221167826,161.9270107611532
2018-01-10 20:27:40.000,156.0038179278624,157.86864993205097,160.36492562303854
2018-01-10 20:28:17.000,157.95444203489205,159.76512127667925,162.42668091497222
2018-01-12 20:27:50.000,157.32006885380397,157.60536967832104,161.96323326610317
2018-01-13 20:28:40.000,156.231399209623,158.61115480855102,161.76085069168147
2018-01-26 20:29:11.000,155.3550056747402,157.63385586721955,159.7138328752248
2018-01-26 21:17:43.000,155.03785086706796,156.91868692313025,158.3062284446023
2018-01-29 20:27:44.000,155.35899145716672,157.2238234613553,160.90026658397196
2018-02-08 20:30:00.000,159.5821868013156,161.05188131853382,163.8483653863193
2018-02-08 20:30:01.000,157.2150549050664,159.09315017573957,162.59834082082503
2018-02-09 20:30:07.000,,,153.00398502230811
2018-02-11 20:29:10.000,,,
