dates,oahuoahu0076_0001,oahuoahu0076_0002,oahuoahu0076_0003,oahuoahu0076_0004,oahuoahu0076_0005,oahuoahu0076_0006,oahuoahu0076_0007,oahuoahu0076_0008,oahuoahu0076_0009,oahuoahu0076_0010,oahuoahu0076_0011,oahuoahu0076_0012,oahuoahu0076_0013,oahuoahu0076_0014,oahuoahu0076_0015,oahuoahu0076_0016,oahuoahu0076_0017,oahuoahu0076_0018,oahuoahu0076_0019,oahuoahu0076_0020,oahuoahu0076_0021,oahuoahu0076_0022,oahuoahu0076_0023,oahuoahu0076_0024,oahuoahu0076_0025,oahuoahu0076_0026,oahuoahu0076_0027,oahuoahu0076_0028,oahuoahu0076_0029,oahuoahu0076_0030,oahuoahu0076_0031,oahuoahu0076_0032,oahuoahu0076_0033,oahuoahu0076_0034,oahuoahu0076_0035,oahuoahu0076_0036,oahuoahu0076_0037,oahuoahu0076_0038,oahuoahu0076_0039,oahuoahu0076_0040,oahuoahu0076_0041,oahuoahu0076_0042,oahuoahu0076_0043,oahuoahu0076_0044,oahuoahu0076_0045,oahuoahu0076_0046,oahuoahu0076_0047,oahuoahu0076_0048,oahuoahu0076_0049,oahuoahu0076_0050,oahuoahu0076_0051,oahuoahu0076_0052
2018-07-01 20:35:05.000,33.106911994536006,32.397203479583496,30.191140308682886,29.561686696638034,21.8487512346831,20.260474676329977,22.099598832006777,28.61667456037508,33.519081420867366,35.47411838873784,,,,,,,,,,,,,,,,,,,52.76426317875157,38.24888527268913,,,,,,,,,,,,54.865086148973866,58.29118914186404,,,,,,,,54.11411823496128,42.61967026753896
2018-07-02 20:34:39.000,21.19922933768041,23.408461673935243,24.34252690725032,20.7150301455783,15.43404256550768,13.225243196470856,11.832255567284149,13.776136105160496,18.667945181931103,20.737327898072,19.70922244485519,21.13094278610564,18.11539478684781,15.91372688230247,16.755948129145498,19.85476655370993,24.166916595920643,19.49101035245187,23.38247988777112,22.172560511434185,25.59896812224003,24.999324608694383,25.42684356271625,27.98331759013132,27.99961423355733,26.17704976495993,31.51161027252745,27.80129746604856,28.323170831666857,20.55199388371299,25.5354502177626,20.75642893599626,20.056741120736504,26.266317321585912,27.96552164984589,32.30287784819004,27.973671879003263,30.23097910373972,24.74955426532772,25.10399648496225,32.72220797132585,34.251337548219865,25.427983230448024,21.59779680931012,,,,,,,,
2018-07-02 20:34:41.000,22.01495269333933,23.40853749860368,22.78605367728607,20.85623798589673,15.429678492604696,13.613834723533008,11.904333500753753,13.77621192982893,19.840336018638048,19.12017934698702,19.22545671862725,21.13101861077408,18.115470611516248,17.19633411837424,19.443965234284946,22.82614045880122,24.16699242058908,20.63306817432564,23.389348283875943,24.072222577107404,25.47447285820236,25.88836164401573,26.1064026157584,28.44777395139597,28.65163589513799,28.072874255798475,32.93470416914649,29.971668426757056,29.216199818412743,22.34408622443425,25.035167244717893,22.13703386166465,22.062498325930022,26.31407002694792,28.825531412711047,34.32030261187796,28.222005746472053,30.06110834330599,26.674782931019124,26.832792750200987,32.73223460846873,46.01623875322024,48.61618115848309,51.37156215920111,41.91673933958108,33.64328907399123,30.38492311694219,34.20235633496106,33.12262612013144,26.94336662081433,33.05008617221886,32.27031221628612
2018-07-02 20:56:36.000,30.31604187595609,32.49966391307292,32.352151800548086,29.78780722377203,24.50318854415767,21.63705744713313,22.325719359140773,26.34786817959281,30.742918715018124,30.2884288895478,31.44226136602185,33.2409207483229,30.22959861751885,26.808211147952115,25.855522629000447,26.48402763626632,29.23970007531393,24.309284697697432,26.46049522743831,24.82859269879876,25.928471388280187,26.00213216628667,26.9111958960824,27.78495228563256,27.95633945531243,26.242890366118534,30.57590880585845,28.85503564371505,30.865365194457933,22.64354298465505,24.49913931186872,22.04244344956264,21.53781547715665,26.33215792274452,29.92877651331101,38.41714481177124,30.57530895948711,31.96914770224561,28.138977793595675,30.167764804856063,35.683362421285615,42.53000361777616,47.58203102079297,54.87020806236573,53.17667132899994,36.05033291527777,33.59034717916218,37.36813218423613,35.913142045660145,30.116262337429376,34.837713390205536,33.39094638589617
2018-07-16 20:34:16.000,27.15248908417942,29.34464788767148,30.2706986897418,29.4783734834046,21.483861158155747,20.340033057388887,21.295852122054377,25.94044864028219,28.65047641552331,27.13450236455269,28.039109586398563,30.083324261983147,27.070945664063046,23.64836016522119,22.69771585002658,25.766300773969576,27.197024420284944,23.23634437825301,23.410615579040705,24.01637758224525,25.83047680882764,26.54575843905585,29.7356321880436,33.95566858418187,33.533200078890424,32.98317863461994,36.07128655116691,29.57241032845763,26.61032582155919,21.525985065398093,23.148759141001342,24.857906567827712,21.82813847316945,23.36700367198212,28.53293301095297,35.50831438494294,29.156432677699684,29.32933536723733,25.08593703564777,27.00348674652417,31.96036991126472,37.59613849370236,40.16110134387444,40.76393179539306,39.70594419015948,34.81332754410833,30.38731262418802,32.021362266083905,33.201575269232954,28.19578537992098,32.77475326025171,29.978982900096973
2018-07-16 20:53:36.000,24.178140717631635,26.37883628749892,25.414718474388334,23.679263038825795,20.21739639374202,17.181815322520684,17.048722257118865,20.883738611820664,24.63443238213036,25.76204716885605,25.691408376736785,27.11493220087228,24.101497135846547,20.677713607708228,19.729113496281585,22.80357039799117,26.39854381081164,21.008859329948592,22.914650365884214,22.11067921042181,25.56088885647734,26.12209909332496,24.143882822534064,27.086697939747644,27.068308716122576,23.40566807149225,26.94598190631752,24.20315468529788,24.225689861342044,17.879359910885505,17.622108144106097,14.16950272738595,13.979250783032963,21.440091177340893,25.15270104258352,30.13579141233507,23.78860030381773,25.59371802803069,21.09091961230947,21.88680355601068,28.708649457934,37.24309415497576,39.62746676200901,40.16746760631822,44.0926807187013,27.83418887768085,26.905005302355715,28.64408318337189,26.797255829524165,20.85898445780859,31.032723571173296,27.16728668208745
2018-07-20 20:34:20.000,23.387217277910786,27.594941764649903,26.810436921006414,25.87450533102979,20.400437540932163,16.57474975828032,17.0914514553507,21.93126640082667,26.827314591082985,24.11412512355633,21.86402538804513,26.08783364241572,23.400631933156543,22.870595816660856,22.370328515276974,28.001825262076,29.322368357014387,23.20174153890122,22.64410548140021,23.6017311716003,24.74316533338472,27.48836343736639,28.92762240183352,34.6427802331293,36.87061842467416,32.07128200251177,32.21759518053839,29.08235673172865,28.84313009187804,22.556275154498387,22.32647705694289,17.23590393054684,19.23368291329424,26.576708757247168,29.78726494765438,35.04129274111033,26.785836217601727,27.950508866267505,23.366420934564832,23.8082965546246,26.94097370079316,33.79395339168771,35.96477660230338,30.863622007942134,23.73769545314801,24.735787584203464,27.14287581234285,29.82299254261241,32.61936430724731,23.405322683534585,27.312423300735645,30.96893492693413
2018-07-31 20:35:22.000,27.415194646835666,29.58673138727816,27.5717509630498,26.90163848133843,20.97912158215398,17.60233472643668,18.85769115477512,23.640781756661845,27.85677889861604,27.39720792720893,25.91147166023924,29.628265054019472,27.33365122671929,23.911065727877435,22.96042141268282,23.3119804434708,24.355976846254684,21.238740171513854,23.673321141696945,24.70121322425436,25.78095213997979,29.073752337865912,30.70904993708349,33.904183595672656,32.60411430276427,29.432322006978808,30.30166645153062,27.284054206820606,26.75070125538077,20.495861333454684,21.754981813845625,17.99067892267336,17.628763618679066,23.25121932393528,27.14670644193296,33.450917635230915,26.582678682104422,29.710389597041303,25.098918780588832,26.31624432877235,31.644835146318115,38.75121664948532,42.127674112547176,39.938986782214194,36.46610633900177,31.93651309023467,30.566831310013512,31.88415815271069,33.45962449065575,26.613648979884463,31.8750720794362,30.243970398342626
2018-08-03 20:35:47.000,25.70907027839607,27.909765848263348,28.83982386595604,27.94842618624454,20.856056443700624,18.852284077068504,18.881807680568446,24.1620254587376,26.546780531537667,25.85088820532445,27.18889902136128,28.64586176163672,25.63242669661098,22.208643168472666,21.26004305704602,24.334499958755604,26.646293363977406,22.5095601262148,21.892078840691937,21.60921478213984,24.08121268519653,27.40317596466969,27.480405012109475,29.09761323496208,29.233950522068028,24.8628162668802,26.147316356304405,23.9021699656058,25.49986755414232,17.58055134976916,19.3060969840004,14.881435052103637,17.025803720006422,24.67990743103273,26.57479357405704,32.03784054904581,23.82347442878184,24.517695614493377,20.7786048630122,20.14884769034422,26.442350590712177,32.831376549060394,33.05911603026251,31.44281513001035,20.68481214607727,24.67145148813483,24.445969830649137,27.262408563856003,31.54181428069183,22.935906620161475,28.940852960443163,31.01936830120424
2018-08-07 20:36:19.000,,,,,,,,,,,,,,,,29.752986848165847,31.05039170827282,24.221299885600885,25.22752179578776,32.954552190126456,31.39326327003733,31.468391093801763,30.387843733671268,31.426810406721344,30.29495713860969,25.958738393411007,26.62931553990436,26.095491522401268,28.55171653226348,23.335683299474805,26.525392110339745,23.74835835353245,25.47791383673096,32.06569390757888,33.769654759535484,38.17184691226178,26.798861316269743,27.59976304684676,24.74663283052095,24.04680011290673,28.69654488403606,35.59727248935403,39.023394193270725,30.598214468098323,22.360444600465147,25.30354967298165,24.249834083565684,29.07303704223392,32.76263211113674,24.8886575368676,28.59281784261287,29.945874062886308
2018-08-07 20:49:34.000,,,,,,,,,,,,,,,,,,,,18.39532646414679,19.47571786105612,20.597916748223813,20.86888143148105,23.24151890685171,23.901981832686342,23.08161512526652,26.74035876025165,20.93339874720228,20.730288619398493,13.45234571626983,12.884421599840502,9.719954756174786,10.693470054330732,20.127822745812875,21.82076800948201,26.68001308259085,20.58853213655233,20.24450326531321,16.768504432321926,17.034107434592467,19.9606188836287,27.69872602054052,27.100006330987,,,,,,,,,
2018-08-11 20:32:18.000,27.61119620694704,29.8033550104391,30.729405812509416,30.099952200464564,38.85198752404917,35.231342159036224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13 20:36:24.000,27.234723023455484,29.42688182694754,28.659595782457004,26.72116685795825,21.43775854486047,18.065149827600173,19.26134985907577,25.778303204471328,30.6785905082191,27.654251828542154,25.73100003685905,27.154523860994548,24.141088795968816,23.098183013464062,20.02968565233768,22.850880320641902,26.9789188516404,23.88218872553869,21.86378567265329,21.77185335629295,22.58987478455436,26.00287497545501,26.29259176586512,28.65464502150251,28.880741643186663,26.178562159319508,30.435245581891884,27.107708772558706,27.300568686573143,21.201622969939272,25.38728361097253,21.788981637151046,19.020721018279016,23.252142545702466,28.199433928564144,34.53087766820482,28.547815936335866,35.72792880449171,25.729103854221822,29.28349990649013,40.40710651077192,41.94102971625737,43.2408847665606,47.69851217704197,51.88320035041349,36.75836081514454,31.18935521630892,34.06317062825569,30.059635012030054,26.24589065276353,33.74545289947768,31.97359338871524
2018-08-16 20:36:25.000,19.59318277057204,21.81095187319337,22.74902432213955,22.12597422417151,16.83337056255648,12.83176529131121,13.910236227464678,18.187243859991217,23.081172493507555,22.6114392302142,21.1201665234484,24.43803490234619,22.53842967282173,19.11344811539737,18.16689220773871,21.247221087207908,22.57721185660764,18.099128510320085,18.73698888101642,20.395595737169995,23.999306468787992,24.82099178203921,23.783010070421035,23.579514130147647,23.43937509646827,21.583992268927418,22.615055682090865,21.041602709407503,20.386571987846946,14.084398177444577,15.912460563673758,10.939582835012994,10.91249639425991,18.54082347104273,23.598119323916208,28.840791610641045,21.62809717178424,22.57382992356199,18.001938507000833,19.308117293367367,21.688462983117017,23.2066272312454,23.77369950854668,25.508233030389963,19.956599897338656,23.77361970111163,23.877517121052232,26.316635816031727,28.644327392267435,19.92724381104388,26.29117122465724,28.93784132291536
2018-08-17 20:36:56.000,23.15581471337845,25.365047049633283,26.29911228294836,24.548446402419543,17.592652917158542,13.689383167899331,13.788126593833889,18.980730360690465,26.847610094924743,27.51246252451683,24.807842337413984,25.640002096131383,20.07835616377337,16.64580057584637,15.908504200997028,21.792862384312738,23.122853153712462,17.41636523445319,18.425534927336813,16.345771897497492,16.414039972865698,15.132160086515306,16.555497762891225,19.25078101812172,22.95000027345208,22.129633566032247,26.86099842219096,26.399210807213453,26.758584488635023,19.324068840940203,16.51342206481609,10.654893625009292,9.52512231085738,17.13752443858262,22.48995586775548,28.385523989795164,22.973727254488644,24.648348468235767,25.81584686425313,46.70859162534175,35.56773741002478,23.550166482149585,22.38311240217224,22.641849389797365,17.500685825517593,19.450715106584138,19.670560219680933,18.919231407017264,25.943010102955185,37.42720670754863,18.33985496070533,
2018-08-17 20:49:45.000,22.11152412714415,25.344216490458663,26.27828172377373,25.653097121111905,20.318033248482863,16.355701631613805,17.16563927680878,21.71221827416015,26.608266464416467,26.14361434707257,24.65510986020076,26.619296484561243,23.085176090163348,22.0178405344048,18.69170294566892,21.77203182513812,23.57072361132249,19.01548663931113,20.79542142292867,21.483110876370283,24.5241172067182,28.199033623728404,28.5779249063715,31.00114282509937,29.38838404449248,25.11080379417261,25.98221259756077,24.143842933184107,25.179706201484365,17.285577458766678,18.60819180998521,14.11676399377879,14.105617964220304,22.69486955588672,26.88350294127058,29.765460829126244,24.02188828270626,25.63023108281412,21.60960922580548,23.20315027197063,25.53720903491677,28.489860411153515,28.83331620726065,26.69362219836644,21.047133625238224,24.205316210619728,26.32025964921842,26.74989298402929,28.771089911810275,21.18702805141394,27.24731750614429,27.32487634523877
2018-08-29 20:47:45.000,,,,,,,,,,,,,,,,,,,,,,49.25463180910125,36.03159540665029,27.205729617076184,27.729892386705327,37.13991030565552,26.11827774954965,29.40299215516058,21.47357442634019,8.746133435607934,1.5215780851012952,,,9.30034681828245,28.481898918838137,46.50863936602658,35.546106066914184,36.76580120767905,30.331189929879244,21.43528958872861,22.357419424562565,28.81442137658451,32.99831352430501,33.8803487897634,31.73594047451376,29.39220750952092,28.79902249579333,28.60890238580831,30.55287449068955,23.72591873441573,29.595587079174187,30.396991320349187
2018-09-01 20:36:45.000,24.624752406831192,28.2203731354342,29.15043115312689,28.52311204577127,20.42464765959797,19.084522188729142,17.21133069137135,21.81558799757662,28.409052489603404,29.01868149164177,27.53294522467208,28.956469048807566,25.943033983781834,22.519250455643515,21.570650344216872,24.645107245926457,28.40606248104675,20.12452245889185,21.688359405709207,20.78810924074938,23.30333967515656,23.48623036328113,25.4790627908614,27.070552738565063,28.904671472643205,27.980507347132527,29.357762279350464,26.147060083239044,25.53755661277815,17.116703066376868,18.47173257517442,15.14728315706024,16.09873032050682,21.8795273812487,25.40157911685286,32.85352552391812,27.63572795466417,28.658272113375286,22.239708957955685,22.72857190938389,24.933766244821733,27.59253374921373,25.01582334588804,24.96968041016566,23.960445119029146,27.2462036793215,26.7147260166952,29.64208071229768,29.613173705350185,24.18818638505814,30.53906365947853,33.528310520373566
2018-09-07 20:38:06.000,26.3766119618945,28.330371455871635,27.18568860423655,25.87773428308866,20.59553633650604,19.283154880604943,18.42018814994979,24.93701911237441,29.66010247493333,26.890145460381248,25.04971432731393,28.498281204331864,23.51037499369351,20.767708664427467,19.21392798153915,21.99666898711488,23.615720957373696,20.20710510558166,19.647659930963528,21.141348434186355,23.733503133705,22.830911755826207,23.03551161782892,25.562271387569663,26.16785618593816,25.33544095614937,26.616428602446813,24.7692857565872,26.15405881372647,18.063493069695458,19.66640958789579,18.867645344656307,21.11657651165605,24.20594262727168,25.44989954840136,31.12863444865896,22.3132337464365,22.348776334025608,17.646747899198665,16.944857990226616,18.330013873017645,21.81007698649253,21.84906772146089,20.60583239238336,15.915769471290108,18.332114228250884,19.91818382545624,21.78251937011233,22.75998629945489,16.279567874937538,1.1579241064507195,2.276017043681738
2018-09-08 20:37:55.000,22.700081034672607,24.51773084250189,22.838931940538533,20.80242440053765,13.933792470001697,11.08529434316578,11.728654653722709,15.276987802152687,20.1687968789233,19.693982469693168,18.661465263580176,21.71535751282368,19.616246483840005,16.19006689714052,15.245555193238909,18.331756050474684,19.666470657100387,13.54711388681409,12.984050477961707,13.317794803973234,14.23645772839456,16.315116718520546,17.3283414986518,19.361002619901488,23.517208240816217,21.6738998873264,28.064718970810063,35.6538008732203,33.555570211825454,21.978880649673336,21.011626387333344,14.369748431964693,14.273654193099572,21.921440457014967,28.64131403935281,36.79097572184699,26.007483331431526,32.58207386913291,40.19097791784825,,46.65704865847838,41.82195081568561,38.43680518771842,36.469574471782735,26.63393846874005,29.703536321755536,26.560021289533445,27.16300246027704,38.22631903348173,43.76776602188449,7.849674545470566,
2018-09-10 20:36:34.000,,,,,,,,,,,,,,,,,,,,19.27882489497745,17.122486172671504,17.751216921593198,18.2206514994036,20.88828721846709,21.548750144301728,17.72638264957116,21.307073004182616,18.72320742050565,21.887552112907635,14.045832320076302,12.2549682716874,10.049828658728774,13.521151621909953,17.77459105742826,,,,,,,,,,,,,,,,,,
2018-09-16 20:45:15.000,18.812089824496937,23.93424204758784,25.293496272699283,24.29992615682594,20.35769877074631,16.39632433042325,16.61834549781152,22.18183692911938,27.077885119375697,26.613233002031805,25.124728515159983,26.54735059785296,24.778313046269822,23.12116634495357,22.17256623352693,25.24702313523651,26.57229006740329,21.16031747332481,22.89467600969292,24.233886983030573,25.69813962482432,24.10647359397244,24.299459153664387,27.619706926599463,26.958221251887885,25.58042244913184,26.73295333133089,23.819976676798497,22.328385049944256,17.558252430556973,16.633817722070198,13.182331610574725,15.05024331120232,21.446358534638968,24.22772591748541,29.67139339478688,22.567227344907845,25.18276000598245,21.03751708609442,22.27417530274459,22.031799557812565,26.291974331493723,26.96545583358107,27.16324085332567,20.951029290228096,22.07392367111326,24.62809346197059,27.827218302742533,30.282893512485984,23.85619891540024,28.2561285059482,28.18810897151621
2018-09-20 20:38:03.000,20.61928828878344,22.83705739140477,23.775129840350942,20.687045710499145,14.086701306829088,10.8561886246781,10.599033913864226,18.27793993645143,24.119439753708026,24.267576728518726,25.15640464048193,26.57902672317492,23.56453519103313,20.139553633608767,18.011782003421402,19.93887016697452,22.88551243270734,17.483537255256298,16.922282963521038,18.12146677102228,19.80631262900343,20.032108304103826,19.381871655348515,22.201849769286465,23.43046449455864,23.48902418742757,26.16822353124968,28.613297837066487,29.55537163337176,22.109704320928536,23.008769638733536,16.616322304455522,14.974665528104424,20.42412368708779,25.84616854878375,33.5475367850846,25.550069007689288,29.87608771196008,28.65397494852129,44.26554522888862,32.72809608458931,31.949047192948548,29.22503956329721,27.194916978647623,20.98270541555005,24.08406944603156,23.82138319970961,25.07918867425311,29.55150690573717,35.93394710430481,16.20929308943357,
2018-09-22 20:44:33.000,32.19070566931444,34.374327706431274,35.296371292879215,34.41093376494225,26.37785233751602,22.97880359170238,21.20122705114923,26.533297517976905,29.61529927539324,29.15572830398613,27.66999203701643,29.39551678542609,29.092171603496485,28.682874941310462,28.962377347235268,33.798272023667415,32.10871862624763,25.98971717603097,28.43387610421678,27.76099196844623,28.12883417740638,29.67683692765131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23 20:37:36.000,28.731075775965373,30.92323457945743,31.849285381527743,30.99597051044888,24.24894634962432,21.31253337255062,21.34174968579876,27.274655956981217,32.17494326072899,31.720453435258666,30.237485388181543,31.66191095376909,28.649532355849,26.90607703868171,24.50946075490185,27.344887465755527,28.66543056069392,25.28501400458853,27.955728954941044,29.33983509363136,29.76540434035887,30.75888969101965,29.914410929375908,32.10006711889675,32.24604741781186,27.82689125199011,30.80016974029341,27.815140618230167,27.47132459687118,19.81771261610967,22.13631756493845,19.42605614661986,19.95443315750171,24.748495298212354,30.41292350970616,35.9949188681256,28.641608664367784,28.23776057937132,24.573745346323708,23.463310747222653,26.699619148657963,38.40216490290022,43.91257806531485,45.88671785246055,34.096179308024254,33.02129907112944,31.882712439143223,36.24680436388213,37.29410279866117,26.56708562438553,30.47285795332424,30.38985778309157
2018-09-29 20:37:06.000,23.085226078087384,26.12424194113323,28.890413844991617,27.4685127371098,20.39808078950464,15.962063803365588,16.736760023401928,21.31990373167405,26.215951921930365,25.75129980458648,25.04786708890633,28.696451740672288,25.68301667564656,21.711343398180087,19.4915215240487,23.44401143592589,25.710356869957963,19.590153401118805,19.03070822650067,20.528091932614103,22.78992327566931,22.590631719836463,22.932887247105423,25.377784527639943,25.593333415978304,24.77386245828725,28.16986914826933,25.712944215123223,26.475933499307768,18.562801325348943,19.574299034243754,14.203334329304758,14.08105725725486,20.38285228262538,26.542840049575062,29.91554507316027,23.455121987183627,24.84648816024428,20.229733201192985,23.4999099518444,27.5034775049882,36.90385031948352,39.6078224779459,35.61520055711372,20.971068648607773,22.930891331848468,22.927773876942325,27.007393240031224,28.37877536932417,21.39167709055729,26.11342365019189,28.287529729713462
2018-09-29 20:42:36.000,21.79765653695721,24.93992981742368,23.64155284920583,22.246498289066736,16.965510708996117,15.07584976971166,14.791223021672083,21.30793160112517,26.20397979138148,25.73932767403759,24.250823187165768,25.673445269858743,24.65860699359173,22.180231326453697,21.29866090553271,24.37311780724229,25.69838473940908,22.295589961134528,19.070511104719927,20.356226968583847,22.206889896259224,21.043232959384746,22.232618798279503,24.115411166089995,24.670395796952928,22.83322781167854,27.83119680515446,25.588531494710928,25.054222117645693,19.57236199878486,20.68851370475545,12.5648215452793,11.307424678708662,21.644896254959704,23.600156505865648,29.92031038360423,22.60709197180487,23.60355280536185,20.362122054726623,26.857142820090736,25.516094707987683,27.44025919589235,28.42902953422567,26.289335525331456,20.07712396223388,23.947833698820016,23.37170221246899,25.49608658593577,25.491904431989543,23.376833359514595,4.573623985925937,6.854156319258653
2018-10-02 20:38:42.000,23.19591034940232,26.338183629868794,28.05697980457237,25.71622543664984,18.36376452144124,15.107222794125503,16.189476834117198,22.70618541357028,27.6022336038266,27.137581486482706,25.649076999610884,27.07169908230386,24.206115039611984,23.64551482940447,22.696914717977823,25.84138315243529,28.07322033790248,22.688313044539537,20.416989908396904,20.043927611444,21.30361311815065,20.339428063374985,20.631103288047736,23.979357064552765,25.165203923619067,25.59285127234946,30.20191447029569,27.31812883913264,26.985730835775712,22.30420856698517,21.172386509723584,15.440258054925772,16.554540496505943,25.033103604003845,28.58241365863731,32.786967257008406,26.931344779577763,28.582324885777712,24.68312427620929,29.805710837021003,31.985124360372662,30.47861386641923,26.62169940491608,24.850379825498614,21.928816805349136,25.449582213153384,24.31405555883856,23.45053340995121,26.68285729984263,24.77508717195971,6.4844412090695,
2018-10-02 20:42:42.000,17.091167196755027,22.80020469055813,24.2627391129402,23.62995339155184,16.17785718856244,13.623998431754094,13.184372454310925,21.42268672123,27.597170517286905,27.132518399943013,23.18585580261209,21.13075144572027,18.11448417812178,16.80285066845575,16.669362365640573,19.75556322287635,22.6886329745389,17.97114652784555,15.497349632428248,18.365929495968423,19.55971471014537,20.098920868138222,19.86922798080728,22.03844040745412,22.23497574921016,20.13219971992793,22.96288210536927,21.25643895227617,21.47890311300065,14.768955382570589,17.328084406170618,14.632005946109066,12.731523962819074,18.80659573740745,22.998853177936585,27.625797299397814,19.30228616191344,19.77313468886864,17.203911251881607,18.091338944470984,19.08743166382374,21.079411649344312,22.329905554137227,24.04293471729659,20.96156868612749,22.443327904265885,24.0330599756949,25.552868064186097,27.06372422080059,20.832747418656147,24.90781988637921,25.80377891141669
2018-10-09 20:34:00.000,28.219061640997044,30.4112204444891,31.337271246559418,29.74944431205101,22.42209716240203,21.40660561420651,21.622485559454542,26.76264182201289,31.66292912576066,31.208439300290333,29.72547125321321,31.14989681880077,28.13751822088067,24.714932722038814,23.7642884068442,26.8328733307872,29.523801071140102,25.44296073833653,24.78429127890451,24.749429440597225,24.24601392378926,24.3087626989435,24.54885244502132,26.91858407005143,28.007364529011827,27.978680561967376,32.48900318838766,29.393825062482136,30.974911763947382,30.370711727993683,41.48290650634088,27.36879698110592,23.04827351316273,29.37044719618913,31.96914618684577,37.50788920155043,54.91183074558853,57.835579339000624,30.27135214679269,35.263418868661184,38.64215593724446,47.26231120733301,54.117884186104206,43.89502946966616,32.523486450362654,29.41703751606009,26.2907154789312,29.13312490880153,30.67554044089348,22.023957541890404,0.0502529300692436,
2018-10-13 20:38:30.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.913688907599393,,26.190176596416208,28.506247793667992,29.026086102311464,30.323572488961048,31.62035273520139,24.75505152658668,32.92615612023021,
2018-10-13 20:41:32.000,22.83196566450452,25.041198000759344,25.24783113265873,22.717285158626016,17.066778892331783,13.609251874579456,14.89249120500775,18.821828394481525,23.30296474173845,22.833231478445093,21.34195877167929,22.763679112929744,19.74813111367192,16.32195152697243,15.377439823070816,18.629557442596585,21.11393567946937,16.679223985275794,15.2714065773174,14.410128754768248,16.595832531367027,17.14513885436765,17.171302061028864,19.29443218213561,22.626151224578138,21.87713623541215,25.74524576477725,24.02670986356432,24.383588451523227,17.187870222337,19.08468887859096,10.130456786223206,11.934798009526336,20.70367344033995,26.03684963222956,34.23873329105977,22.5193366103086,20.65031655955693,15.326556527986956,19.675763106365416,27.45553127247403,43.99421065448129,45.72068421116938,45.358603071436846,17.229789698120413,18.15021413934832,17.276304519006867,19.3149576444156,19.12227040494857,11.85982421753598,26.82699188270357,15.877832905034577
2018-10-13 20:41:33.000,25.84890958975944,28.049605159626715,28.212417495502727,25.73437079949719,20.067833964370973,18.115235255179964,17.912864092868883,24.042305013767383,26.30520125425816,25.840549136914262,24.352044650042444,25.77466673273542,23.311992015046016,21.71689510220456,19.594290286221536,23.660516022035104,26.722065123835662,20.22970883521008,19.119957558828464,18.25807719976826,18.47700362311532,18.890366721847386,20.91156024823892,23.94622671418268,25.64015381380309,25.01599516223073,29.747817006242155,27.42181903769228,26.74736905115095,20.58373952099894,22.60504811098424,17.747925729714126,17.59923580247535,21.957917925717435,26.992249732240108,34.27678011756295,25.64786150687304,25.105040234007,21.540888226824148,24.39556693064739,35.607776802166654,47.67975919733658,51.19098279829093,36.39715316487859,23.738948766026983,26.56480078818681,26.024186649690385,30.07939185290212,31.61163230174004,24.95648604727681,33.52897360537774,31.072781966375143
2018-10-16 20:40:32.000,26.861129377243778,31.98249678817751,32.90854759024783,31.811628619995368,23.99337350609044,21.657934138805928,21.816964820305746,28.3339181657013,31.28317240950081,30.005163004468827,30.717467630626214,32.72117316248918,32.37942431136313,29.29949790238306,28.346809383431392,31.40952232960781,35.338016585201395,29.604516888559,26.17948314282776,27.50877791488772,27.19671529410398,25.54384492551851,27.611785279302424,30.52474847930155,30.95109847565721,28.73417712054948,32.35357769913276,29.53124213730442,29.349086486346465,21.282548284501992,23.12983773598841,20.7554076389257,19.962847280461485,27.005262953685133,32.13911984235385,37.83715976618881,29.45085835865121,30.85177074808009,26.608890640272104,25.41996814688268,27.58066720013792,50.88956047018888,46.35583716606223,34.87022860350117,27.10589391217929,31.15826091028852,31.33276595499504,31.874500054402453,32.55585476942564,24.23831828185136,27.552647913932763,34.520665226620046
2018-10-21 20:37:09.000,23.37842660192433,28.59092613861722,29.52617083519821,28.71865628674379,20.61434162224977,18.59561876991925,18.43899343569353,23.84990561916665,27.2256747779176,26.387056794793068,24.898552307921246,26.32117439061422,23.30668285847244,21.772653462405447,21.94639002628819,25.020846927997773,28.26142347968777,25.572535404115005,25.6705343882011,24.52878672144792,22.632269257471457,24.619995678736306,22.07134966193365,23.861751821709003,23.941415139749083,22.35224545457812,26.879746020233696,24.556900139343185,25.500607675502952,17.592116779766844,19.53018779197836,17.33268074043164,17.707853781729543,25.22003636718389,27.16237039880494,32.85288849139254,25.301409591380164,24.96094820809799,20.774003260139697,24.227807166918947,31.291233622947257,41.05430295609942,40.72069025839274,28.04873673674858,23.72640845191151,24.699057521463747,25.29239808224813,29.26227631643378,32.182748601984834,25.102529356217456,30.55997841380116,29.933705057774027
