dates,oahuoahu0034_0001,oahuoahu0034_0002,oahuoahu0034_0003,oahuoahu0034_0004,oahuoahu0034_0005,oahuoahu0034_0006,oahuoahu0034_0007,oahuoahu0034_0008,oahuoahu0034_0009,oahuoahu0034_0010,oahuoahu0034_0011,oahuoahu0034_0012,oahuoahu0034_0013,oahuoahu0034_0014,oahuoahu0034_0015,oahuoahu0034_0016,oahuoahu0034_0017,oahuoahu0034_0018,oahuoahu0034_0019,oahuoahu0034_0020,oahuoahu0034_0021,oahuoahu0034_0022,oahuoahu0034_0023,oahuoahu0034_0024,oahuoahu0034_0025,oahuoahu0034_0026,oahuoahu0034_0027,oahuoahu0034_0028,oahuoahu0034_0029,oahuoahu0034_0030,oahuoahu0034_0031,oahuoahu0034_0032,oahuoahu0034_0033,oahuoahu0034_0034,oahuoahu0034_0035,oahuoahu0034_0036,oahuoahu0034_0037,oahuoahu0034_0038,oahuoahu0034_0039,oahuoahu0034_0040,oahuoahu0034_0041,oahuoahu0034_0042,oahuoahu0034_0043,oahuoahu0034_0044,oahuoahu0034_0045,oahuoahu0034_0046,oahuoahu0034_0047,oahuoahu0034_0048,oahuoahu0034_0049,oahuoahu0034_0050,oahuoahu0034_0051,oahuoahu0034_0052,oahuoahu0034_0053,oahuoahu0034_0054,oahuoahu0034_0055,oahuoahu0034_0056,oahuoahu0034_0057,oahuoahu0034_0058,oahuoahu0034_0059,oahuoahu0034_0060,oahuoahu0034_0061,oahuoahu0034_0062,oahuoahu0034_0063,oahuoahu0034_0064,oahuoahu0034_0065,oahuoahu0034_0066,oahuoahu0034_0067,oahuoahu0034_0068,oahuoahu0034_0069,oahuoahu0034_0070,oahuoahu0034_0071,oahuoahu0034_0072,oahuoahu0034_0073,oahuoahu0034_0074,oahuoahu0034_0075,oahuoahu0034_0076,oahuoahu0034_0077,oahuoahu0034_0078
2019-11-15 19:41:08.000,6.124400446470779,8.324577367715046,9.733264081793347,15.860507568316931,17.058591778362587,16.011601168805107,12.860052174836229,9.519824496483777,6.577400277030754,4.099973699858311,1.8671425322599868,,,,2.038345797501777,3.95731376553828,2.9583231724556684,4.933649028553877,5.693008304783141,5.4209496214907285,2.407037801513634,1.3060462514677296,9.96129574440502,2.364590304289737,,,,,,0.6056314898350182,0.6697018649541968,1.0614367100654694,1.547834916063222,2.234708157678776,2.105603725494743,2.718483992519377,4.528031530107287,4.174589698267757,4.166979543050443,5.883767908114194,7.656375618963064,3.5758999957071893,3.775666659689557,8.155987376515252,9.911924286512948,10.648451586124434,11.999813072167797,11.534224681111167,9.625215032495612,15.922460208821644,17.59379647892049,18.012012323718757,13.913971155732083,13.777205145260012,10.558189126550978,9.167584591533926,10.962415070444546,8.852544756027125,7.7824029955059855,9.5139934767624,11.02001959513034,12.661320616350014,15.668243817649492,18.6709860517202,18.872121889927755,20.35964623998898,14.57529894701374,12.493020717606608,12.868000364298249,11.21422052571056,11.472523432494269,11.838170408286938,16.263930757728964,23.29399274092721,19.76388215024097,14.54280405000963,10.623671627160276,6.237798880719788
2019-11-27 20:45:42.000,-0.0130538628012553,5.6290374433011205,4.933567787783322,9.325616719420056,14.258326507532336,12.345465280660154,4.329823691869208,0.8112480836505143,,,,14.062958379412144,19.845367990228848,23.304534146466985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.69560781582593,7.614518791826802,8.41713870953091,9.626030573292647,8.384390920453873,8.980425659168192,6.023416045233796,5.932208105834056,7.900196173079859,5.402107052345126,0.9023711643332906,,,2.6361355493437912,4.63109785350068,2.983954927769924,4.4667208605043225,1.7957740615565128,,1.1967943365813551,-0.1781910208359927,2.1705803506667016,2.0925264092508504,6.111469354155004,15.014984126477616,23.91165910198655,22.36266918899837,14.615074583138096,6.734667793032095,4.215234740376426
2019-11-27 21:25:25.360,,,,,,,20.78964218662925,12.494044945858896,5.238925168219061,3.450750066034176,1.3813710904524146,-0.1108757416852149,0.0770901483393992,0.1905503922864208,1.3113861115679526,2.968234056101359,3.565116859565556,3.734025699453957,2.9457808967895764,2.6329748985853505,0.9601729023089658,,7.496524405804183,1.060953578755556,,,,,,,,-0.013813825448094,1.16794884781906,3.9168925776314265,4.605553256475953,5.062006550597207,8.71519734476769,7.914247047948852,3.839055986390668,5.907569471522283,8.035125726067939,3.498938665830905,7.270976404392775,25.14310378471203,26.57247987521953,13.173862721539953,6.180603176078283,0.4371453248984226,0.6857288257056633,4.881287471352583,6.442416033453221,7.9329184698966,5.839221283480711,6.649420134343015,6.497294745445681,7.469928110173282,10.111169041287456,9.282442181295842,5.864923861876778,8.983208379832842,7.675561029573785,9.378150722214531,13.99359120687682,15.8826416914836,17.02297467695472,19.00874740714722,14.797913231180052,13.699342987462227,13.293633907376856,13.385088651866994,11.357268724310584,10.906862230887167,15.270363803642436,23.5535958981422,21.86603816746052,13.69135305076376,9.04220532782298,4.69175767434569
2019-12-08 20:35:32.000,,,,,,17.87731276515022,14.421943000055943,11.741057082602644,10.14017123464208,8.429168210267958,5.194159187512638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 20:35:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.505157416301,9.1911805388957,8.086251612579986,5.812700922843619,7.866536540516726,7.687997847712764,4.545736799039799,7.709851644351153,8.93366643277546,7.390709076628114,8.633107800206943,8.587210119407928,7.975248027693114,8.290012093211649,1.941129775842344,4.026636921328153,6.573555247879482,2.515559643468135,1.3956742724750797,,,,,,,
2019-12-08 20:46:11.000,2.970093486794752,7.288276123566,4.915344093614936,11.41308211739754,12.5184772833918,16.507037289349693,12.81595584983836,8.027777817445944,6.67975706521754,4.886938331157282,3.375530728890579,2.8936060160643087,,0.8781600407142434,1.481251613281036,2.6910976242407707,1.6616200864520425,2.929953385787819,4.310973619068811,5.116603299925135,3.801280662403935,1.6443476448976777,9.71994918339515,2.477659881512488,,,,,,,,,1.3985726958022533,3.7487988932724936,6.224490886331065,7.124611110997526,7.5056534532216705,6.008856399110465,4.148730848998204,5.07278219231384,7.099106585684821,1.9023069121112333,3.751643680361594,4.47226725662963,6.077834571359777,4.6727349913041865,4.604814138587663,5.147394377490548,4.792923602883079,11.667138244543551,13.187131260098464,14.687942483145063,14.366278231729533,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 20:47:44.000,6.059260003046667,7.723903636735826,11.104820220686868,16.399651570036223,15.647959436647248,14.155200196506984,10.67536315238262,7.9366385071851,4.39757209999242,3.157936114980877,3.0221109622252267,1.2333281195737062,,,,,,2.563519539060636,1.2600944197595378,2.226280678698493,2.1395955931045587,,6.364798561917019,,,,,,,,,,,2.693698512666782,3.699191884223665,4.775081824991756,7.763502947974011,7.150946639896026,5.362314216610932,6.117024148418266,8.609446350982688,4.016082961807079,4.734603592100955,6.420297580769427,8.10283784303576,8.284909711165522,8.257559248526864,6.442278032399636,4.710070075861131,10.426325927311932,11.83782648409406,13.125846314710866,12.620576822637773,14.017744485349432,13.2306867303273,11.37279710105246,12.136477164298064,10.045511350382908,9.151904780074489,10.6907425190616,10.416821921979286,10.678556984130973,12.90091514502912,13.582475908496288,15.0035644029938,18.668985185751247,12.021545242882404,8.406271283765278,9.545833112109817,7.068894912551177,8.204238896805098,10.540092368470912,15.604454883808994,25.29547835390317,24.02103518631725,11.857378706230644,8.628630915304246,6.023859434282065
2019-12-09 20:46:39.000,3.8233401264500735,4.478877440332738,6.148635743830268,14.140278148889434,15.374399701323757,15.858725828545618,13.583382312035042,11.50501471391837,8.417120759492397,6.798551183207127,5.279889511515235,3.3542763430674167,1.2637512610424624,1.358393334650647,2.1853829493177512,4.1490061808900265,3.5313562633737945,4.917133875813884,4.993468792039098,5.71557556562709,2.211992287457241,2.859900726872141,10.086837612100853,1.7933503071999626,,,,,2.342827036782833,3.969837492131698,4.784192102145798,3.808122971100513,3.435336698786669,6.305652020914815,7.198379890322095,8.366475627099609,10.135599672366242,8.383636165031305,7.168071725576976,8.80647820544428,10.30753428449931,4.260858303924825,4.676462333490926,8.158132482048863,8.974939889346262,10.082276553722894,9.186811186239842,7.724432733380934,6.685362676420497,12.131408763746569,13.43552823912508,14.16984850232276,13.739348018289853,15.00319329333871,11.840642055303212,10.960163944137816,13.106015690434374,11.140106056054114,7.926072794619767,8.498646882034869,9.999964953279775,11.106987641784215,12.92077860706364,13.953570825001076,14.821319403000455,15.481472911065373,8.9302983394983,9.814351040674724,11.887199509972463,10.894766490812254,12.63675832290878,15.791838648564507,21.846178810878087,30.19419242225523,26.525714830211964,16.85790119248959,11.163502864134362,7.517030030595971
2019-12-10 19:37:59.000,,,,,,,,13.635163672638166,10.05684397546479,6.458414171053287,5.4265042708343385,4.156795291393928,0.7647292133297179,0.1505751750995564,2.910334130695307,5.92199672592407,5.434654399247701,6.220956181431193,6.067971423269161,4.889939450284133,1.8970244812765416,0.711249215337048,9.298237930107108,2.276749181482772,0.1455078699289322,,,,0.6238462321127551,3.417263720857257,4.320690231913151,3.885241907993327,2.7529300151661595,6.089632736552585,7.544037741135992,8.449055267497931,9.97183185974028,7.404899913461257,6.106985183922848,6.5626120241996935,10.174620600238804,4.93433284174534,4.982441251151855,7.543124925452932,7.254117395674972,7.296311865054688,7.26896140241603,7.042026049760424,6.370793225910013,12.312736057815668,14.151368516518808,14.202193312638723,14.278712250131298,13.083507526761933,11.008032160863856,8.499162515961025,10.205150246769604,8.61215741113711,7.143795943670184,9.83385124201741,11.91648907682184,13.067993559110535,14.913020609888935,15.192091678520915,15.91440079955404,17.59066645952017,12.562754878938089,13.758986324349252,12.73248796882075,16.726141707087066,27.397485263664823,26.221634481315647,22.3679407588313,30.486651283936585,26.8236273547825,19.283544365873016,17.16936454485204,9.409538821908948
2019-12-10 19:38:00.000,16.05624229342252,17.263807596681666,11.624801739194377,16.026258655127624,16.453471979119527,19.29034760601862,16.48151150242415,13.890681138372322,10.137791354915423,7.25252073720829,6.329895720332795,3.146071338847696,2.464693027668279,3.0113193854414457,5.2948112463968044,7.649494028848528,6.5239108397914585,5.248456660686857,6.4602047149164825,6.025952093285998,1.3820354754627724,1.353734208411927,9.267486660677807,2.1471378272751687,0.6873456458459652,,,0.1903548134220964,0.8670994321869889,2.473040304079808,4.175488536639181,3.744231068443392,2.845893273434299,5.77431474882972,7.041316650923886,7.7263192099544575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10 20:46:24.000,23.08343016578809,42.24390678718848,39.64759182452259,36.50970519511438,18.44379373248797,18.31258772946312,15.46576989627161,11.97255535162201,9.341579611064486,6.9761115342300615,3.867857957662707,1.5657727777780988,,0.3087206278665966,0.9842414371180468,2.321138929094632,1.814729845916509,1.5362369702749437,3.743443053016655,3.98476709490648,1.057688906316721,0.4812883991901993,6.966771181341018,0.8537713290875476,,,,,,,1.6371960834124608,2.7272173549702043,1.320741362021983,3.853184819865058,3.400920737942048,4.363433478460818,6.779246677378073,4.625766370241086,3.049091834290353,4.270203199813978,5.635935081432494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10 20:46:25.000,,,,,,19.526425160010483,14.899194315340235,11.362991774052954,8.849261004088019,4.861577558059414,3.8132091780232575,1.5573226521027177,,0.4337777841311995,2.7271791274891326,4.302320743947004,3.3424859833504685,4.881091567442093,6.603253319616024,5.946908882828041,3.001993206850765,2.253774804826942,10.810159544174097,1.210493139524754,,,,,,1.8783987766571624,3.174012085498496,4.090319720136627,1.437390807880882,4.350522547215743,6.630293361131023,7.634928962880135,10.292283935689406,9.852401418968338,8.161214516631771,10.366986964768277,11.635738867711307,5.837874818404689,4.948235923690969,5.785744321464914,7.447179717931009,5.546798446813316,4.253820797425973,6.037181751503728,4.593539674408705,11.543803359795373,13.34811314682828,14.3241026192194,14.39811939129083,13.275835401633133,11.60314278681863,10.263249244415569,12.439277546810922,9.505768132568225,6.870258385920204,7.8516706892348065,9.099037343093745,10.140792058940823,11.825720161459026,14.197048929609494,15.1306299852518,17.365939162278014,12.046998291996394,11.136605258772214,14.74970586568804,13.43589240835128,13.459856811617655,15.179819361319906,21.03883661115075,29.297775043035205,27.09214002839883,18.31418503012368,10.652066190283934,5.914999333959534
2019-12-11 20:46:52.000,8.618064159076615,8.051587412157776,10.664515469181143,15.752016801113152,16.657311519455583,19.571869505178302,17.40745202531052,14.553272841620672,11.715810667654074,9.934083079362146,6.916024851414524,3.3696148444166365,3.4092479023405806,3.7718741963662383,5.816838666603322,7.7116751179617316,6.677911343995238,8.85877657070467,7.8593159801324335,7.749834527294393,4.116895539810405,4.537148519746872,12.11587567794863,4.596032479836158,2.589461998435804,5.731979876394416,8.604880970837606,7.785739311416351,21.473065367966065,31.01839826178995,19.86252352835954,5.962276534547634,5.079321318831245,6.739146270587039,6.947277613934434,7.557836867391721,11.330738818234924,11.11591897745931,10.709344730506904,12.52975304016199,14.532726498624058,9.639455280036142,9.710175117040462,10.34724828033815,11.53515052355838,12.626523044282203,11.051091062711762,9.718653703608656,8.768078425467873,14.179590297670874,11.13866858679361,11.07650633047284,10.591993384504782,12.094575093682522,12.246819395019518,11.386816509474889,13.18939037110669,10.80687998550353,8.196368631431014,8.56652723931105,9.818880741162628,11.49419565250347,14.213400601346496,15.386724169984884,17.17201480654772,20.402808916286777,15.169867460754826,13.224081397734654,16.45278767120158,15.716024672493408,14.862802095828036,15.57998945069116,19.89207443533439,27.303245008559635,25.52964978026864,19.79575130069597,12.725961062552944,7.121458302963402
2019-12-12 20:36:09.000,,,,,,,,,,,,,,,,,,,,,,,-0.0798755289625047,,,,,,,,,0.1429378126372698,-0.2482864844232736,0.141217040578582,1.5882266390769677,3.7170052027444345,6.901906627668671,5.352185652089194,3.5477596864123497,4.48177703557149,5.947410422326877,0.5612473909391613,0.2196019920817682,0.2840800942081217,3.4907466840996104,3.406425863028693,2.215336860820412,2.3407563485810003,3.192665715779911,8.061310167359204,7.424975446404255,7.94733333292254,8.225608753167162,8.380891215417552,7.890662613267411,7.1364351855831565,8.885842092600056,9.01295064012168,9.284083721503338,9.478080827795235,9.37745009251232,9.412443613223717,11.066409501438264,12.077920355263718,12.878437733320869,14.467653908754828,8.545298132578319,5.389202773459729,8.746241421012735,7.987061831739988,9.575022513427598,11.662988585031952,15.591517581107988,24.02529679879732,22.10379601890854,15.383455902040415,9.6078190059301,2.7903990030844485
2019-12-18 20:47:29.000,16.018870724726366,15.988871078300868,17.76559415792467,23.6763648589155,24.436849056305096,22.611318144948005,19.03423629257455,16.810665095069453,13.901761200925382,10.621268097777174,9.195557893056693,5.140646223352111,4.767474420948316,2.6697800414602795,3.888119831726701,2.6225978959765035,,3.260975471841109,2.8608935383879324,3.61881796125192,2.1255697267968614,,9.524295904278508,2.810864029007446,,,,,,,,,1.1788486390142383,4.541915015822532,5.190998356411705,5.55905107572644,5.789197443304529,5.024942319294383,4.518665418091718,5.719546970393836,6.797317321814179,2.1200469824694084,1.9021663748461368,4.179057416360682,4.686838744566871,4.4037338302234845,3.279490038764399,5.155342530587961,3.2499855931807407,8.0575641358235,8.560852542618871,10.75696025396148,12.456329905067795,14.118080100201134,11.664000229754008,8.77937564188701,10.706946576484086,8.301686606132526,7.15421092698451,9.726438580672498,9.748056804090748,9.54047447283063,11.103906809313154,12.39082101713552,14.528749702901,15.827182467192602,9.304755466104666,10.908091188657648,15.387076739420117,12.208837076225551,12.76574352922466,13.188096165921609,19.48497803855688,28.090235053359866,24.629539704644607,15.101317365072898,8.763411238915797,6.78744326608796
2019-12-19 19:35:05.000,5.562950463244722,10.125081053959184,10.492459607429453,14.985156369586704,14.507110192124152,14.874174935940456,12.952342033750355,11.581837047765395,8.84596013579805,4.138009808334388,2.925137500828076,2.262947939335945,1.9033116160043224,2.108689664714115,4.149523352923344,6.423458108806463,3.455221420245033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19 19:35:16.000,,,,,,,,,,,,,,,,,,,,,,4.324302118663972,8.731289375620028,3.5793609272215146,,,,,,,2.1219547826416854,3.385487097124862,3.722342300303159,4.698539807799095,5.499090572456517,6.664742707816957,11.534161071978463,10.317634314953375,9.251186399197902,12.380905667741882,14.379892546938056,8.421991130335893,7.917482603836365,11.935789903830608,13.301530590519208,11.417181509029351,9.850958130342615,6.997507128236307,6.121095931549995,10.323676774300294,7.331355941316587,9.328865352000978,9.635782767064711,11.341695932462908,10.715454075358137,10.403738247562282,13.05891687567438,11.621049881704526,8.5481307621998,10.280616393443395,9.909125602785084,9.076370296747982,14.98464208762407,17.926029608144916,19.25074597132201,21.48241459025933,16.161225699766376,17.02725447346562,19.51733265784608,16.84289359561477,17.41808935669833,19.50071743390749,25.894009501022552,34.91052529944214,30.431953633360983,19.841421928708684,15.067107411897402,5.707426713741316
2019-12-19 19:35:17.000,6.5332985035260895,12.338704860982851,13.02108738371183,18.294568446784268,20.790865360351265,19.94390210740891,15.322510156229512,12.717809131027169,10.25872808476273,5.535015396024749,4.757265180219312,3.3058206469844933,2.1180022429727514,2.447351128809486,4.521481120518014,5.501962275184864,4.766876272058156,5.014725883993699,7.23447780053472,7.363833713157059,3.453550640760375,3.208998697498304,9.550499267852755,3.022808361274323,,,,,,,,1.8762750205285963,2.1544176834509914,3.343229023440271,3.554166856789508,4.593312491065951,9.065429664952555,7.513441869921503,6.608609128561305,8.037390761119461,10.95363979532442,4.909175094793476,3.642892028050428,5.411044039306896,8.789029807847239,7.209983004420416,6.705373174026668,4.263316585969287,3.2519623317856565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19 20:47:19.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.804670161538336,25.17909893823316,23.76281330448799,22.151141336882823,23.42578356501216,21.75950373609046,21.68154925273488,22.80078072460644,16.816920780809287,18.88560360070282,19.43988024303082,20.672735352755787,25.598670232260872,32.53876223538463,27.405087063995424,33.217285467817085,28.120844871550823,21.76326247924873,16.795580223936135,5.515356367824823
2020-01-21 20:46:13.000,16.920255107871984,20.24456052348533,20.507431981861213,23.16444594101328,19.147972736751576,14.863733247894183,11.45546969455237,9.031161231732042,8.056563039078187,6.433531423546379,5.61444700681845,3.219647967687925,1.494307953501828,1.594755515696589,2.029562751682544,3.910910733837888,2.6428161043802523,4.594525851303533,4.7595033730260266,5.660524339576904,2.423322974363157,2.8488639849136983,13.282561683196414,3.8293309045997774,0.8456884113013106,0.5832518612055162,0.8520384729288906,0.4512798355045559,2.451068166781029,4.645414978831463,6.808874859040682,6.049959095639492,6.760381546529844,8.861865008050753,10.0990549976083,10.298568845287214,11.450568671587114,9.912136503630412,7.043280363016937,6.335835844504059,9.343320351904062,3.3301614742544547,2.944948910459446,4.629646032161084,5.494307939151701,7.256714937433004,4.0789782708191495,5.546515022599292,5.045069891340503,12.663726295095792,13.460400739961829,14.27082780806632,14.322975990758714,13.135340994542798,12.388605920442616,13.45837455519246,16.4402281270034,15.000809316405174,11.869697760821849,15.90088184703146,15.197438817938233,16.315694556602633,18.433468766908007,19.235907651049928,19.88195715058969,21.87982770196896,16.850633407050697,21.644807994151147,25.559118074567305,23.530055796544243,21.000258223314628,20.580369318323086,26.474345043566224,36.43803218358475,34.02677122100784,23.22841405033947,17.043452329922896,11.961659037676732
2020-01-21 20:46:21.000,16.883063406814262,20.36689279183328,19.97950595361004,22.11189825835177,19.51026867852957,16.989136462782024,13.398058696660833,9.81476269176462,8.804848422595244,7.581098192543592,6.608426454084998,4.240469793917118,4.878783668855222,4.388088582952489,6.232675443512097,8.686556650837352,9.28769781056304,9.329969381141504,8.714298351803995,7.799023451565037,4.353488566594444,5.159464624092,17.002003981430104,7.806233018011121,1.7700116224646325,1.661255865661089,2.0706747979968148,2.5114709031659714,6.696437727068644,7.918326496731885,7.936785734826976,7.941173019064883,8.330631670896839,10.614768308260496,11.941641637435785,11.796219353729851,12.389432769505296,11.479300904882196,8.252409378331826,8.979030626920785,11.424823312759424,6.000082882235018,6.387570785992293,6.5291507518123,,10.21214787191414,6.523180162959527,5.346578635959076,5.4437111934218665,11.682783351902788,10.916891025321227,11.96447179882426,12.387710126658734,12.203221763339974,10.680112756687132,11.214234443488529,15.172160155468312,10.862686027949088,8.590410040701839,12.907672302248422,17.118148452900744,,,,,,,,,,,,,,,,,
2020-01-21 20:46:22.000,,,,,,,,,,,,,,,,8.054151191000477,8.205803472945034,8.681462538606354,8.666477976915123,9.170224738100138,4.16519995681176,4.4875909015120685,16.492026685145554,7.021437861394636,1.1079197218840435,1.7327877405620735,2.613734316423286,2.88901268343825,6.550659027334839,7.876440581406179,8.78839620370981,7.730322506296095,8.054423529695178,11.069592768214536,11.361544076574418,10.534843803715145,11.629196332471322,10.075638914805854,8.670735810178968,8.924876226639727,11.177983387422373,5.54864662648773,5.921812177951079,7.617000246469439,8.959709504289053,10.237311693219333,6.913038060942724,7.115901370776931,7.501249468289154,12.704966362149598,10.062611865315596,11.611592498119048,12.6849435746308,11.890369757955924,11.854652326071278,13.772786618464478,16.509478351675277,10.90686179238722,9.79174714806297,12.900295154237892,13.583898176423498,13.654393349361811,17.221650222300482,19.42066157202124,20.948979502131888,23.13769046417666,18.729593122780013,23.55515193518829,30.33338164434362,29.09394678235532,24.688650635255943,23.88931758274389,30.482393141771706,40.06406650270804,37.9837013494625,28.39258128649554,20.996632146074425,17.746213202799794
2020-01-22 19:28:54.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.013765215230324,8.228513958607252,7.672513608535059,4.878775763066983,,,,,,21.113542985184555,17.705565355529387,14.99691186194812
2020-01-22 19:28:55.000,9.819646669346238,18.11852920811329,18.490423812695,20.79900221630908,18.340935839587075,15.500863895478942,11.541850366888324,8.123734726251556,6.138140188373053,5.034565245626991,3.544108163477809,1.6154789245796557,2.922468300021508,3.050474015705765,3.8395981002859823,5.247772162559038,4.304850511106948,5.048140605797224,4.555808607903962,5.381691259103382,4.980976068412377,1.0354239828310416,10.902241363756502,4.357289302433012,-0.0745353881643838,-0.177894855542164,0.2773950232747003,0.9456209813699484,2.472158418053292,4.290380046804267,6.56960855581108,7.493285885773247,9.325412415576851,10.971999966045733,11.208138769630498,11.802413898612444,12.965687525631555,12.453068182438578,11.36420075009564,12.221485418222708,15.26090314095905,9.543097476966604,10.280988421487214,11.484585020970789,12.614875114047289,12.24687929480744,9.354217601930513,6.467272323930241,6.097765604251475,13.492580787316315,15.097626912788376,16.245334217626652,15.362970324724673,14.576913512881491,13.915821234829084,15.940771089607814,19.201126737324888,14.869089764600725,12.118449078132556,13.847675820336086,16.974530215983503,17.618361883032144,18.77768618364737,18.21369317376918,16.849027652287372,17.53605058559395,11.054778020193243,9.066929586150426,6.589373554710378,,,,,,,,,
2020-01-22 20:47:32.000,22.19821981892236,23.27005140065693,21.93572250086061,23.33552459980979,22.779483609003115,20.69385513808711,16.96699433704983,13.437692272739692,12.654566137007825,10.869985261688983,9.527715064433544,7.600126132307504,7.580935984752553,7.732875192704434,9.261175357127293,9.787083174167464,10.273500898069392,11.988116782071751,11.894631110586872,10.5131361746726,7.699791118795215,9.049445766777652,19.114499718628547,10.027238115340747,3.96696353060338,4.082517608799407,4.9516338212834015,6.1936521087084735,7.389979812778752,8.803633416149237,10.225973355198988,9.904468342268306,10.503049724319965,13.16759717170132,13.251217021956537,13.220699296296685,13.806810395385352,12.28085315972713,10.721896850828452,12.403441747610398,14.882068636719929,9.49379951703594,8.916063996986693,10.728561082423864,13.261414011046808,13.67989423760644,10.542459821477186,9.281011125502078,9.198988340436532,14.309476977934615,14.37853385992332,15.736594801170472,14.556347027571997,12.526204296827624,11.51731832622549,12.40571164850703,15.259231204761004,12.78302654030525,11.723160535775394,13.309936823888808,14.460264647307683,14.377931110292424,15.240966331154937,16.844683713494884,18.2262989896832,19.938530615190253,13.933794373969352,16.105734263675423,21.04311189406996,22.860802323420213,21.55907414366683,22.31395894678785,27.63932369863109,36.43567617850838,34.804982527321634,25.89536361176292,19.326936587284266,15.917366914663846
2020-01-23 20:47:31.000,17.656640312775554,19.18462321741896,19.337223799917066,21.76540617258513,19.543756007595483,17.38413140869777,14.912007844435802,11.28957447736939,8.935889861591498,7.814657416430301,6.611360826141391,4.507503765269877,4.168879004020489,3.6857453752161367,5.6646600434021055,7.639283768499358,8.55475152753348,9.903071249921236,8.701309652824968,10.458137604172888,5.683833178528048,6.789750139181021,17.023281873198936,9.082030673805107,3.0337412876654417,3.2981452513087017,3.5213981911594066,3.060205740421542,4.760159624042978,6.056750341739471,7.847319735476071,7.770822462624342,8.195347265060073,10.33705746715476,11.77046068378442,12.18657936260118,13.375174445035247,12.290771586791012,11.146048674099228,12.776475296559909,14.387641545546876,8.333024901983535,7.316265842584221,8.775577022398899,9.329027656911036,11.284547149959437,8.242231202374375,6.8310311072224055,5.145014607179772,11.22493706052824,12.536986597231,14.508014488346236,13.484382795432351,12.183271375409188,11.205112700980134,13.786955399441426,17.333119018923874,14.33802638687805,9.248746078362656,12.61627091905788,12.25394961953641,13.249080856389886,15.196060595793004,16.50741671444211,17.541312600867343,19.669960304006445,14.932144537061356,13.601436888619745,14.10889588513968,17.544426358056498,19.37484379532805,20.96392008599692,24.40565928992577,32.988344984744764,30.934545955380056,22.109681343268434,14.93935237909435,9.393527792815563
2020-01-24 20:44:59.000,15.581487664369192,19.66057615655891,19.547834694726674,21.89344216599657,19.92628383104014,16.616968969329356,13.38218633412998,9.08131654188434,6.775990009211932,5.602357514125342,4.600028536483355,2.222119000192751,3.665656882373562,4.160162208570745,4.740515918087754,6.998459939775551,8.562260327361814,11.211278011081534,10.672996733863704,11.480252208939287,7.664406727340469,7.615198441497772,17.306165689194835,10.602600474501974,2.705856208719678,3.636517156006134,4.663221100105182,4.8499642909702505,6.359926852986127,7.639867825262336,9.030430697379764,7.281577865753753,7.634671116612167,10.956701381750042,11.277373604801674,11.688527412656493,13.42817463669526,12.371504062226265,10.696122605334,12.1088121385017,14.46712277459965,7.469721891297772,6.734886442369693,9.295858320816327,9.865605498750242,10.593388049587574,7.696049851280487,6.42470227508454,7.025259138845605,14.330683067823962,15.493415657249994,15.455293356430587,14.6230670449248,14.543195304393311,13.8949987116289,13.56372383152007,15.6105207095767,12.38735646550703,11.452513236850375,15.468545405644145,15.560096731689056,16.42664043386237,18.041322059486102,19.37251412731567,20.0706275425674,21.94969736715421,16.94575428450714,17.537708626189062,20.55488607640173,22.724395095635625,22.39764382781125,22.480864979476863,27.65371302679228,36.22739397067558,33.82231510053364,24.019735048734923,17.09397558393302,13.65032062128053
