dates,oahuoahu0026_0001,oahuoahu0026_0002,oahuoahu0026_0003,oahuoahu0026_0004,oahuoahu0026_0005,oahuoahu0026_0006,oahuoahu0026_0007,oahuoahu0026_0008,oahuoahu0026_0009,oahuoahu0026_0010,oahuoahu0026_0011,oahuoahu0026_0012,oahuoahu0026_0013,oahuoahu0026_0014,oahuoahu0026_0015,oahuoahu0026_0016,oahuoahu0026_0017,oahuoahu0026_0018,oahuoahu0026_0019,oahuoahu0026_0020,oahuoahu0026_0021,oahuoahu0026_0022,oahuoahu0026_0023,oahuoahu0026_0024,oahuoahu0026_0025,oahuoahu0026_0026,oahuoahu0026_0027,oahuoahu0026_0028,oahuoahu0026_0029,oahuoahu0026_0030,oahuoahu0026_0031,oahuoahu0026_0032,oahuoahu0026_0033,oahuoahu0026_0034,oahuoahu0026_0035,oahuoahu0026_0036,oahuoahu0026_0037,oahuoahu0026_0038,oahuoahu0026_0039,oahuoahu0026_0040,oahuoahu0026_0041,oahuoahu0026_0042,oahuoahu0026_0043,oahuoahu0026_0044,oahuoahu0026_0045,oahuoahu0026_0046,oahuoahu0026_0047,oahuoahu0026_0048,oahuoahu0026_0049,oahuoahu0026_0050,oahuoahu0026_0051,oahuoahu0026_0052,oahuoahu0026_0053,oahuoahu0026_0054,oahuoahu0026_0055,oahuoahu0026_0056,oahuoahu0026_0057
2018-01-08 21:21:21.000,11.837976020516548,8.555165262942525,11.808226635903152,22.77884836847696,21.93368464247853,32.18777492078223,31.62279523177231,38.48378304165144,37.963307422057696,35.81921235100198,30.5826358428736,23.147863774180266,24.751679516869785,14.021902028236346,7.477228999046939,16.344215847262248,-6.366606096245083,-2.7737536534769136,-2.390053991888423,7.469893900249743,-6.4585928101264125,-4.896087737870826,5.818508214840857,9.86987225340024,12.344858631632595,15.70271648110644,12.113048013049044,5.020429455722876,2.525847145250558,3.558179194228031,3.257776279061143,8.499825057621619,7.902175717017879,4.590815625507235,-4.736054696541106,6.348130123381849,12.469140909866423,12.03028880783546,9.046495974371052,12.618848765094745,11.112494954673236,2.710998848961224,-0.0281258466187611,6.706780440205349,1.0675111641306492,7.6992864718596286,7.577116966961628,7.828328674196292,10.812587142706494,13.14900837729076,2.7075841542413555,-6.858291430677487,-3.8256844945057296,-11.550006537109908,,,-8.973943729323416
2018-01-08 21:21:22.000,12.108883571767612,9.380382501174088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10 20:28:15.000,14.619976790681394,12.923582090033252,17.73568515951067,29.28084336313489,26.18244518039797,35.55052469566881,31.0322496901375,23.597090240983025,32.74980525350642,27.48250009391928,30.44960640309462,24.50400976561773,22.64785867703402,19.95782624933225,17.684518069815443,15.765820026285306,14.361113614166692,7.241551944852064,6.8795709719288975,4.795046790671252,4.819729004700827,6.306894096638866,8.612033580647763,12.914949187295372,15.582009045072263,18.35884827107378,17.326802634133752,8.610267505838435,7.174070734116791,6.26448404423707,5.891473525872647,13.057121441886324,10.353249961317555,6.551070851685468,3.424470818487718,7.500429065301235,14.756156859272908,8.149501694790521,9.393895926327408,17.819163907367997,20.957600723109586,21.580164862583818,22.18852680600728,10.745090325058875,4.767853637458424,12.674244315509847,9.11294364951796,12.57512195220747,13.681495959384025,17.240287097220342,2.8287068591491806,-1.8645527509174025,1.449980344931563,-2.522806712627476,-0.8096362726815742,-0.6003795458353574,-1.0020423215412586
2018-01-11 20:29:11.000,,,,,22.365722868949188,23.52132047770948,19.080225933757053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11 21:20:59.000,9.256078404574074,9.999092206030822,15.048955413858955,20.486503359975853,19.878082272034145,22.59781361120701,15.904968013734331,13.157551045193904,12.974699369232258,15.252557543849736,17.857115918699826,14.947625960730152,14.539387233448966,15.013355629840392,12.887354743196676,11.26813289274041,4.534824502325347,-1.6468910164334454,-6.19064443681165,-4.572472058682981,-6.536686998208352,-7.764635447971815,,,,,,-9.833571046995075,-2.6208282650975026,-1.7009950251589734,1.9390460925044983,8.968832911511692,8.04279568114732,1.017723025399666,-7.80828040127524,0.4527193160501508,8.638093844428207,0.9037888866524686,5.188490064106209,16.628868036827825,12.16865280560538,-0.0278386334034894,8.28395000920033,-1.3752379513227977,0.145139988622746,5.876920188871652,7.655735858545598,10.199707506195066,10.42734950254828,10.017780755636212,-11.062159384603463,,-19.651616316297027,-12.685369550256093,,-13.715654728991677,-8.42500964320203
2018-01-13 20:28:39.000,9.302539616862768,10.221869308248728,14.517402347595594,25.87578915436729,24.37098625532198,26.63514907725662,23.306234692709342,20.82872120593872,21.46820043296517,26.352847746041625,26.867853413922088,24.29274294999152,23.11377284507519,19.687711363111667,16.16474778123481,15.360772076610164,13.75922721787702,2.1795617543797814,5.105375517129511,4.334704925762997,4.315873772900451,5.338361200924142,11.669769269423384,13.986432725104004,15.20733308616535,17.74485101309825,16.42255465729231,10.513778289824172,8.92726622725496,10.564998634471989,7.443136354950864,13.467585451736795,12.468771811858057,7.163528907660348,2.8538206242260613,8.440539565003876,16.4379472768849,8.637697971824283,7.946309366441694,18.153456700569368,15.961672640384627,13.573603697812644,17.346105803309747,6.596809408890531,3.09236072084486,11.722207549246724,7.6759032532838045,7.927114960518468,8.580207404362858,11.55395801386115,2.929941544707523,-4.095936558659542,-4.678791853457813,-8.469540967488665,,,
2018-01-13 20:28:40.000,14.873726521717996,12.518578603604144,17.168687962630795,27.36294716496145,24.480414172894488,29.709462021718007,25.62456940312887,23.1911457148047,21.98562279978882,26.40511938526318,27.12914682561441,24.04932431894859,22.37633307724631,19.55335069010648,16.266880019006212,15.3608165398562,14.685546443885688,3.4396334415793883,2.7123350461445948,4.334749389009033,3.035812351554948,6.571440077818689,11.142870289646496,13.73562061563202,14.348503623511494,18.29641909573679,16.600191141414992,9.901317876304258,8.927310690500995,11.113442419986644,6.627194436866358,13.539468430400266,12.468816275104093,6.791692563210077,2.173005833680683,9.44657976973768,18.92142029944495,7.972879440744517,8.591074273025768,19.113406817928315,15.996699727233052,12.44861680429572,18.75872822757346,8.011537835944178,1.8368302757476933,9.021978910393251,7.598709844765789,10.048638944771431,9.937429087133491,13.504124151878743,7.125147710031843,-3.531832682782483,-1.6987686195129614,-6.286025700815717,-5.816560527280444,-2.546936081265717,-4.086488451741788
2018-01-14 20:29:22.000,18.929943360900296,13.173017274464,17.75529132671369,28.77773410722699,25.3079669698238,29.80028656265804,26.99993594067044,25.765252186741414,22.69837483992545,22.41946594154025,24.77422041422865,22.944532641670875,22.18549720674541,19.70802297737339,16.762378344075053,13.118253221814658,8.114038609745402,-0.1511934860559287,-3.528357014591256,-3.0250403252866445,-5.466402498417045,-3.074382188111008,3.209556416887194,10.91635475455397,15.038892837248794,13.499849885697053,9.809955375264655,6.254453421055404,3.6418840007017055,3.777005517431549,5.799687241878809,12.05507344846684,12.681589552311657,9.288734755729978,1.973928380140317,6.159546657190406,9.688405138971063,6.665328590578058,1.8729351721083085,1.1743494054198411,3.9282334072989418,2.765659317060272,1.003383043933605,-5.182921084750348,-2.6385498579649163,-0.8592727204182873,2.24882393218674,7.514083291667562,4.885528360303118,6.679195851005128,-3.957090537494937,-6.671923715943947,-1.6456413522084128,-6.749604783648563,-8.424289202378814,-5.455873963194929,-6.698868002369905
2018-01-14 20:29:23.000,,,,,,,,,,,,,,,16.41651891226081,15.192400025684304,12.652524843195811,0.155723150761685,0.7652397448820709,2.793164775050525,1.2287549810846636,2.970204838225091,7.485620150251163,15.738699660516636,18.47808327234777,15.190191315337088,7.898661243257544,7.6518753523004195,4.513831327183781,3.0679829416223017,6.189498718006328,12.563134909368577,13.283185585687612,9.222171312517844,2.0115781211652624,5.056869936366653,8.725269355290797,3.8327341627157785,1.8971095007979644,-0.0984157335812438,4.771845360997802,2.564615833404192,0.2982752857384705,-4.114642997019042,-2.77708855027032,-0.8592045224275884,3.264144509578217,7.75874290959261,4.924424687800969,6.486194991329346,-4.266638505790339,-6.8508169790357,-0.3508226891791599,-6.454442214987611,-7.69361608142029,-3.827456550866162,-4.690472965477261
2018-01-14 21:20:39.000,11.074509811572256,8.7491928136846,11.934384669788129,25.90316090193009,22.75790659239392,26.72827067748376,21.99769385689006,19.74139448389276,17.115683308313148,19.935632756208893,22.62858091518869,18.052122753318915,16.586883252743394,12.591524558319994,11.22318228251896,11.14439161563354,3.774071907189816,-4.8824096573851,-5.734508607685543,0.0045811718314801,-3.7874605302146542,-2.250479169576933,4.154896325380468,9.350636528647064,10.96737668460234,10.796752805375547,5.228379138156241,-4.071748699007754,-4.739723537886608,-3.4282820306143607,-2.8880615260016413,5.545710104000916,4.5355880495017455,0.2838500222366718,-1.7029508717333948,3.198246670693896,3.3732293338628963,-1.447389117138807,0.947655950031931,2.085461293223472,-0.8722415302898505,-5.244539763238826,2.2398922556079817,-2.453577319730896,-6.424640656269856,-5.502421926496925,-2.9051917305592547,1.590048144727207,-0.3875996745719327,1.7137916482417324,-4.88880088732213,-15.422724867682524,-13.073140401796827,-17.176052434458683,-16.356233621285423,-13.983336124731691,-13.247346955835845
2018-01-14 21:20:40.000,13.098876117943105,11.3357167175335,11.934437611883748,25.90321384402571,22.17264451035373,27.02158555620449,21.874017920368733,19.443445409597885,17.91871754192054,20.825705390881428,23.21639295666644,18.614364105251635,15.963775383529477,13.292161052824728,11.636832442556456,9.022568453042314,2.16885939133568,-8.328029893866722,-9.598572323318724,-4.352861387962908,-8.513633675409103,-8.59293001680563,-2.4184709542112226,3.919748094198128,3.512959589724059,5.338460580066582,2.2217589769293338,-6.399922339536929,-10.148091904660252,-14.00310289352456,-13.676202210920149,-11.846386201727908,-8.773675228045747,-11.85484268418606,-17.26431872152484,-12.72238766489958,-6.151782983753649,-7.105315614594061,,,,,,,,,,,,,,,,,,,
2018-01-15 20:29:06.000,11.184710955010784,12.1817740914825,15.292357951361565,28.77974684617485,24.734855349611347,28.13898529943924,24.594439261364112,23.079560350168443,22.895920189493307,24.963822966815947,25.45588960972654,24.391100211700937,22.06773006079,20.011656286887515,17.8451337257028,15.006542969499234,12.46666778701074,3.3003267996320163,2.7658325826943355,3.9804758186520695,4.965427760830539,1.6009645778811668,-3.6261261048366698,,,11.570364331727085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16 20:28:00.000,13.39756877476005,11.98871629495856,17.393913730230697,30.31062028273725,27.56263002296537,28.993361153707728,24.363144506214528,23.07752691467542,20.98624166319905,22.02740585137983,24.7913457645835,22.80093201137252,22.841140430290046,20.9189898824707,17.66954498741418,14.962163340825454,14.422132256006718,9.517210861731291,6.172764493915402,1.6261393298141371,-1.486338295406384,5.392799252949725,10.847592026396285,13.792839734008506,12.543851166021536,16.906234892218198,14.409503786613296,10.78003337271174,8.397448381855412,10.94999452576234,7.429144377238931,14.31075040505839,11.93895396645851,10.031923412949798,5.5514893151541855,8.996247289715704,18.81609230600834,11.109836551059168,9.201925443724406,14.413326500960617,17.07345630475324,19.00811121313769,20.642283148510423,6.556362334838639,0.6503868611031969,7.2682549127822575,7.146085407884257,7.397297115118921,9.439844837673016,10.0534285199349,8.490827089965187,-5.159345375122484,-2.068582060797109,-7.512361071880967,-8.533263878634404,-3.40871873025284,-5.274312843198301
2018-01-16 20:28:01.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.935331185244829
2018-01-16 21:20:43.000,,,,,,32.01463829177106,28.90944676576312,27.22567140716727,24.620511227858348,26.3098129745008,26.108102879854616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16 21:20:44.000,11.307662999892942,14.15851552925552,17.890053165968606,34.593263889327254,30.9092190540758,32.014731601425765,28.236470260013203,27.02939805039865,24.600403959598285,26.75527706054471,26.769960372941267,23.666861498561776,23.574478296889183,22.224292278193776,19.097878911934504,19.32198024291357,18.66135057407558,10.558568538010867,8.279355062360398,16.670697177628075,18.435557535593823,18.978973206965296,30.322665278868843,,21.325781267719005,28.633465912620647,17.100685948063767,11.233516409672973,10.7672536098514,14.174559760383952,14.39574479753758,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26 20:29:54.000,13.155544202574944,8.108533484266728,6.560658663894639,20.046881167596283,18.82397176304708,22.04116293454721,55.5341258690331,49.27363413167312,42.81887772846776,43.79798179830787,44.473964816457205,43.5086176978724,41.85589338951012,43.04764649551055,39.61716245911588,33.31841264003029,27.459141405972936,22.82108593214975,22.11621594556672,19.83717695976698,15.74139128500252,12.80949867936937,,,,,,,,,,29.307176729604983,12.668862873173133,10.881929859737353,0.533677553143693,4.883775425067498,15.097611993050078,5.667761999080593,6.41462933115665,14.58839766122784,15.9375557697771,13.46008561957261,19.21649249179272,7.654598294918141,5.408386319113177,7.9691772895947395,9.425352742548617,11.90891959251805,11.895304098645834,14.280517499535108,4.517647433739036,-4.458422998310002,-0.3253073063455506,-4.250914532533489,-5.189811878572742,-2.0023256949671446,-3.595096809236697
2018-01-31 21:17:51.000,5.462165319950249,8.358014359269061,14.972430874634968,,,,,,40.11495450552331,41.94293959197304,52.22702155150442,39.691536869892566,29.91106039359131,26.195344930088133,21.855308608504785,20.411753954070235,18.620663272678005,11.31930334426055,10.001282304429994,12.215702670309954,11.216013784640156,16.385794753443093,15.968770746844394,21.38534441747493,23.148596141334085,24.074762582274573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08 20:29:58.000,21.083108820581234,18.96296187592196,24.15029733878551,43.13394672117424,39.77936079018057,38.00803957895658,33.44903618735551,30.24385349608246,28.89872870060917,28.684521767076458,28.73372288054088,25.41363961268724,24.62878156187812,20.345343371646383,15.99607831505054,17.15610745620536,15.90721290957437,12.196967474968014,10.35846745996822,10.830408097412404,7.754854135158058,12.97530522675071,12.827523220481703,15.63597270214551,17.0144564361547,19.958879508615382,19.02298852580351,13.672750704780457,10.811164883169315,9.709436649504784,10.83237669504278,15.136080612735512,14.797481454155356,10.292368265161771,5.621217440591628,13.055577663089451,17.806992628375486,9.2438200285386,10.037515760576335,18.603667793324227,22.858295845559244,21.998286030045453,21.92459821149568,10.898527112633328,8.102169748144112,10.739327306978348,9.711713653138217,10.084259322644588,12.974005467816308,15.348820171518812,5.191254467194233,-2.2311252069735104,0.2112481501722585,-6.61261088881668,-6.384455585327905,-2.7898026306018,-5.097327919347603
2018-02-08 20:30:43.000,18.44862282015616,21.3133606362518,30.25294350396649,46.65603458111092,42.77933038281678,41.884347210296085,35.105287429647525,30.270507060233708,28.538074379355816,28.67653265121924,29.090248309429835,26.262137249039643,25.32045222465487,23.89166135527457,22.118767308167005,19.2745897414466,18.884121972340225,13.889134030562492,14.27682607347413,12.528272909094508,9.391948388978662,11.034284092281418,14.39331909500746,18.819665720572427,18.116988367322964,22.122591349520736,19.246473571979063,12.011158695525726,10.719863108384429,12.084936336615607,10.78789465407472,15.02942397135696,15.595698270764732,13.26945498572434,8.004941141686793,14.894380054141752,28.287477073429248,16.66666533366862,12.022026406307791,20.00996626923388,21.59378809471195,25.41676981282788,24.41268418466913,13.233286104370006,13.277317604477089,15.708367463915632,15.796360965699204,15.44343060439638,16.518834236367415,19.75384098700805,13.192440918612544,-0.3001772585796012,3.743778441110646,-6.684172263561652,,,
2018-02-08 21:17:18.000,17.81565567189719,18.03899211045356,24.98614933409959,39.08823863722952,35.77440286121437,34.7580150507593,30.08343655314304,29.3934943804664,28.165623659561767,27.13463338898992,27.737116071501884,24.5429199332619,23.152255406824217,22.15758944129595,19.76611941941451,19.04661136226245,17.421117697770036,8.830464396788203,5.005330945360415,8.830960361980376,5.2190378040521015,11.570353373359316,15.065682443508464,16.07787420397674,18.047349409473583,19.86238877395906,19.614183418897447,13.35477173895696,10.491884729200272,12.68141452920519,10.705882379800547,13.78029396293948,16.818716716734443,10.98095153259876,7.479659513005719,12.076423995357557,25.782655783064783,10.365162097423156,11.180956386445253,19.075243675184424,21.7793730879686,22.69441770587018,22.56865031494856,11.165397546504492,7.042486411349151,12.334626490069232,11.361377022760584,14.748149795110974,15.571471353229157,16.72636803801167,14.32444864006809,-0.9274852231274706,1.370939447326697,-4.660512283261026,-3.2634659277615667,-1.0556788003892037,-1.5800412919172877
2018-02-11 20:29:08.000,15.745334184140113,18.84317036537368,23.751340478325503,35.17164160086294,33.1201494449012,34.989613188370484,30.89558538724826,31.36529843460752,30.001017040484832,31.906958905274216,36.468079935286056,34.41326713554272,37.48111988925746,34.65516778930202,27.45981299373595,25.781042847746605,24.200043588386183,21.40917791395209,16.85998287427423,16.244066748726624,15.059334569040146,16.24369646005821,16.609145707879193,18.17915904835465,20.1028988041956,24.47904607501053,20.4126441077872,14.096263707240936,11.195118671171905,12.944578792172848,14.413421644930784,16.11079116421282,15.145070723483329,13.06108297657166,10.034387286983105,18.33856233540865,28.3819704264438,10.938197917419451,12.743074541849552,21.17628718366248,23.74015956140097,22.92608278664464,21.29585827513764,10.879880428354392,6.7057470261622845,9.621732770426512,10.258631653309736,12.07376606121528,12.501829484653916,15.63574335258044,12.818782273252763,-1.755409451479249,1.8674808272973311,-4.188508206796375,-2.3847691624124505,-1.5631264175848298,-0.9602041665329152
2018-02-15 20:29:25.000,22.710413603610007,19.277353471316875,31.96824856380787,37.018397165363126,33.241757666277195,31.70835110341872,27.42715441169687,24.56759747912787,23.458745765849294,25.49351937909909,25.940652927753256,23.036884920682507,21.4576494865752,19.50846836862543,17.79463456535601,18.74710725985699,17.264899832753198,14.776748998381942,13.242477076419648,14.66844967899919,13.219854645656175,12.284411617077426,11.35046708792355,14.322389322606492,14.55324494908777,17.103815420459476,13.370762092358058,10.173634438913734,7.506142741767464,11.312758061069646,12.51468932041445,16.97176084204071,15.994845536534934,11.163814143578708,10.242967126717362,24.979001951918903,28.98587260320185,10.404283950652838,17.47000041681942,20.32713985167,25.35835396710931,26.40120606290307,26.20018115742648,14.72243553685187,14.38099664061614,14.039592009933182,13.365240176663852,13.43413649816624,14.922951266541348,18.53265543329397,16.261111099574862,3.999925435914198,3.8556254091735567,-0.6271011055112995,-1.2702969483715614,2.2355741483716414,-0.248177823531178
2018-02-20 20:29:15.000,,,,,,,,,,,,,,,,,,,,,,,-0.4253268705174047,-9.191852193739184,,,,,,13.324038865061071,12.210540333499186,13.746043180571563,15.550436275462852,12.429786502107818,14.07700705398716,22.326262425027966,25.743104371730738,29.61957007613672,18.461485353657523,14.56901268961162,19.35030062860933,20.06157673417876,19.61137237225861,9.825423565751004,11.18829373184122,12.599431098884375,11.255245070599466,10.935191544918926,11.397076914458014,15.29584115278992,13.282394423571526,-0.5165429795918175,-2.6654842789898145,-8.240275887287972,-9.769795024136188,-3.055617585667213,-6.82035647174174
2018-06-09 20:59:05.000,,,,61.09638742294016,59.40635790336832,54.82293945377756,36.05585521790624,36.07622580117706,42.42279211449452,50.89044584741429,50.4375120756044,,42.504630166236566,34.097373997925835,28.672605934843467,27.250428517011187,29.794122617352183,31.11479959916772,33.05167918561406,,28.43518275853112,29.220022031271505,31.607510517381925,41.82246531756698,,52.632008362187065,,42.68267830266244,38.74411760920232,39.29831637699977,,,,,,,,,,,,,,,,,,37.01019309268374,41.51564088259581,,,,,,,,
2018-06-14 20:58:16.000,22.18867600562344,19.82385854195292,29.29661810600833,31.47154518843374,28.26748275796924,30.21716392962168,27.90082512878425,30.50656834249761,28.05227465771741,31.33648679689948,32.5627831039049,29.109600749309724,27.32853444133202,24.21118503475964,20.63646991391344,20.101908065658023,21.22019415309478,18.754831507222864,19.15773002788638,19.46648451065373,20.89609629211916,22.35982906718265,25.80275995275964,34.480852970318786,41.8625612129628,44.28391375250327,36.64679293479355,28.64725482429646,24.47772989318327,24.54861207299156,24.73588905844952,25.67239004319861,24.48602157481797,26.40015770943612,16.932380771262505,29.116520011451723,33.95839328871032,33.985919932032715,21.24368004139055,25.214786613324687,27.772831930877857,30.51520562443596,27.95094377042229,18.41428522598211,22.93921227036543,20.84142497255442,19.398448883819743,19.03303580292918,18.84024042541284,25.62187233872068,22.20716512302177,9.071212943608325,7.2773578742811,0.6355811126330491,1.0552802487776038,6.501076578567631,5.077355655332785
2018-06-15 20:57:56.000,,,42.30325557447937,37.850169152490125,31.499737163376547,30.930541318075083,28.277889247692304,26.726347897842444,25.309556306550867,28.74567690065432,28.277626055903685,27.3721903331446,25.33818151634642,22.838603997042213,20.00921640269369,22.003330064946056,22.20669270710981,20.267022958666416,19.48701632447952,20.00524973514111,21.59993099890551,21.558703681638693,23.581924071215145,31.07392170186743,37.468995924329285,38.76361148600583,34.53084017586841,26.29180378419116,21.18554867182932,23.10270181188218,24.722540418183616,27.865547226580404,33.628375061863444,29.408510027467564,24.842628679831744,30.32161448469417,33.14894163677931,36.36148299069705,25.856826354472226,26.199372468545253,30.496691505025066,30.50673755361965,31.356135893281373,21.2066013507304,24.517436332617567,22.540451433696703,21.139103888291512,21.20562754218656,23.066753905203694,27.493250893039097,23.563496948389304,10.538063091373171,8.712097302481183,2.031846325965687,4.838581973749785,12.283554302862983,17.836088160800006
2018-06-29 20:56:26.000,25.803217404313667,20.51666985668164,26.382913698764305,30.06549882956301,24.87073226352969,29.677156861401475,29.17536310982224,26.541606318926444,26.80126559803152,27.209373249247488,32.08178348488853,29.57299826636375,25.8992985082238,23.50738150565478,20.61200744958897,18.53913248831097,18.846423871092703,17.222452114768817,16.11295922576195,18.061881374369385,17.898851351830707,19.98731721112524,23.231944593656937,31.760227677428947,39.72893413057734,37.67838496998124,32.32303606094906,26.0593395134302,22.160158162859908,22.97253328267005,23.865728599792607,25.751711678361275,25.88331940317744,21.360532682627664,22.56595043274468,30.71958132565541,32.60809202617752,35.35284080933439,26.692423297058856,24.6750569044282,29.592461621116005,30.282922784017305,30.26230552050457,19.86876988728063,21.06402805093728,22.6614229431126,19.6137797850412,21.301039145313425,24.334712538742146,30.91836391949256,24.5000337702639,9.147516514349396,7.356854352416322,0.5812167625281945,-1.001117338647186,-1.3982736868565395,3.7261882972870186
2018-06-30 20:35:23.000,13.871004676950909,14.760745239612792,31.811566642428428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05 20:35:48.000,17.645868845432933,12.180714156404258,22.99821387269324,44.970356305438216,46.38151055096814,47.05271730965995,39.78698797185529,34.2854888180752,32.95816107754572,34.459649600283896,34.87238687985041,31.37816569738056,28.432718497309818,24.48207156255512,21.203810620741667,19.26692521175227,18.49746064356725,16.251656041905317,16.20496387274054,16.35631171643895,27.216398152047123,26.88068437419817,21.3818605191888,28.407387784129565,30.88792563144158,30.85387421851357,30.073661010893364,22.644558330619866,25.084469654383778,20.79844930798436,19.056453605144288,18.986751876587377,16.550089429122327,13.43585274090765,10.11427801915838,20.21809414078288,29.02106577248709,25.959168345477995,18.58008903019024,17.875501880450525,24.006410938254103,22.02195354644821,20.19295018118937,11.1564205324346,10.979645181457691,11.704705389239104,10.378601793328944,11.85461282397294,12.759398936162812,17.94499671483341,12.075528252420868,-4.967347513676786,-3.028556515615457,-6.987355153651278,16.65665647684553,1.7817291462871003,
2018-07-16 20:33:32.000,,,,54.77181638942298,48.79588547027609,45.018427851655815,38.37992845157419,31.80681337579105,30.21074268266352,29.70000398119005,31.768021215297864,31.17148867163084,29.734021104671942,23.439660613158395,20.467739382965988,21.1649973490592,21.37475749046796,18.98426848215579,18.48456532854921,18.553531116785106,20.92774145839701,21.12342250163134,24.716426325449337,31.301567534944983,37.67045089107929,36.94581160791989,32.83447544047234,25.668576426973992,21.57953548421946,22.3062530233194,23.74822322521342,27.88399779373119,32.869133520335474,24.572760553806816,22.013883771466304,27.267548178210752,31.29821503321206,34.869138419350925,28.58877824534419,25.0988588110087,26.543020378537697,28.668336772206857,28.491748451379248,18.845462749071665,19.55634060961552,18.145568323572228,18.02020105097381,20.25737526698083,20.67271562695665,25.72581515804166,23.62626129411636,10.712899009447575,7.912703871176165,0.0619507709275191,11.078728838178751,10.64498980609793,11.183093700776295
2018-07-16 20:53:40.000,20.92763117425289,18.72263455848055,45.65608222241324,30.519864470081643,46.18150025554438,45.03865872131021,40.84257481529273,34.43866326670442,31.45238339362816,33.7350827295265,34.82767423974854,33.04775910712383,30.321557621585868,28.46641494057898,25.656328227613447,23.65281483996589,25.326654601370628,23.74029387302837,20.794023757982085,20.8444631916844,21.71980966973604,21.71805479254456,23.676407911735737,32.16315276375748,38.1419175804214,36.35727960453589,31.63132717742534,25.57089319677302,22.35168704792017,23.567789136417687,24.941535467455008,25.724986056623088,30.56858913791212,19.85910564884432,19.661724280125128,27.90144999990328,33.64254836364006,36.66625212256681,25.60912592683192,25.82444206776545,30.5774785111604,30.76982036995137,31.19312802423444,21.61395129523465,24.79953610240085,24.28283285830014,22.89150914789573,23.50166019322589,25.273312841726607,26.72099929594978,20.59726244395418,11.371968365213732,7.133964441185512,2.70269399974115,6.191509197828825,4.536900326625244,6.172627222513814
2018-08-03 20:35:42.000,27.834983348992544,20.77481007510859,39.948163966136406,32.97966987675607,17.644492306028965,27.607207641669163,33.164382362511446,40.69028551651621,40.68643095161073,42.0755893507832,40.78942945077408,37.772984172692745,35.766074988579774,31.1452152518945,26.772616096119897,19.592116212886104,12.023269312913786,11.385946416583147,4.823476876679429,3.873793196225672,5.187197330073122,5.358004550680008,8.03039667265346,17.31391428282415,28.08389275969814,51.7060727025484,,,,,,,,,,,44.8326804508143,,24.10126136462624,19.187937580112173,22.80633681382781,24.72321891327828,23.5676251062076,13.484316609989513,14.451910360626329,20.199362294223985,20.48063855604672,38.98787091533251,,,,,,,,,
2018-08-11 20:32:13.000,16.727359985705494,15.31258968497148,32.396403597499734,25.76173504155864,22.834037259281384,32.86200142713508,29.74576335160377,30.54317536582592,32.13371098970131,30.422929601289777,29.76062425061493,28.08580243947429,28.050869398272248,25.89198864884587,22.90385722417528,22.1787623569299,22.692129928424528,21.644357996758952,20.34040655003821,20.61699030728504,21.33367692465913,20.25405359233225,22.459226029582,27.37993294857596,30.607131546064405,31.49434994681918,34.434168600820946,,,,,44.19861975487967,,,,30.934007681223857,32.567784953738915,37.53528352310729,36.54793249584165,44.72193111779291,,,,,,,,,,35.48369838291426,24.14757189797256,4.772412162284108,3.196977962562193,-3.5886426938813125,-1.2162458928780222,0.2670047734498895,-1.1905215555886894
2018-08-17 20:49:50.000,,,,,,,,25.17986984081461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22 20:48:33.000,13.244978486166914,12.728046510346188,14.332575745606068,25.181860374438006,28.857889354985943,32.361342257286154,23.14620062246394,19.544435119065707,20.4730364837518,24.66893349943893,29.0335793702788,26.22075358998966,21.147681472180945,20.74131083758132,17.612460583967408,17.085600024497555,16.14655438703348,14.972124202979511,14.436964426859864,16.537995975575186,15.681466169706628,17.366059796870186,21.11487494424633,24.43119772719643,25.18715608195256,27.88914106174943,26.24707790634264,21.09391653671155,17.705089188281224,19.157004751424967,20.72134754531989,19.191233691910806,13.81311274446755,11.49697705065265,5.305371586809798,9.534780988952296,12.09320238543129,8.932335422050727,12.209153066305047,18.218362004951803,16.73689696074346,10.611055448008887,9.881283507443328,-0.5249141026604249,3.39512417021108,4.853227535263041,4.732123952257702,7.105242830931889,5.893387533702661,8.788877349536584,-3.439307327248727,-3.32992013796931,-1.1697008364713746,-4.051842801569116,-4.696892346449021,-2.5600005234155527,8.351578056679294
