dates,oahu0111_0001,oahu0111_0002,oahu0111_0003,oahu0111_0004,oahu0111_0005,oahu0111_0006,oahu0111_0007,oahu0111_0008,oahu0111_0009,oahu0111_0010,oahu0111_0011,oahu0111_0012,oahu0111_0013,oahu0111_0014,oahu0111_0015,oahu0111_0016,oahu0111_0017,oahu0111_0018,oahu0111_0019,oahu0111_0020,oahu0111_0021,oahu0111_0022,oahu0111_0023,oahu0111_0024,oahu0111_0025,oahu0111_0026,oahu0111_0027,oahu0111_0028,oahu0111_0029,oahu0111_0030,oahu0111_0031,oahu0111_0032,oahu0111_0033,oahu0111_0034,oahu0111_0035,oahu0111_0036,oahu0111_0037,oahu0111_0038,oahu0111_0039,oahu0111_0040,oahu0111_0041,oahu0111_0042,oahu0111_0043,oahu0111_0044,oahu0111_0045,oahu0111_0046,oahu0111_0047,satname
2012-02-20 20:54:23+00:00,77.57355715214871,71.60617600051056,63.96138025362357,59.201276663329125,56.11784631017528,58.73550002773844,57.9274087036001,55.87609823030176,55.11891626347058,55.43613017196408,57.7599747488734,58.11156337757685,58.04996349242841,55.64039150148348,52.96410325298298,50.25370716415003,47.2766145329942,44.60001858420531,41.59546748689063,39.727688778411085,37.67993932657722,38.173363131706665,37.490163483023245,40.56754083921943,43.88478734620463,42.41606828226578,36.62708133197529,32.58528763190543,,,,,,,,,,,,36.798606276190725,40.62074304479318,42.3740441345199,41.70612486537036,47.582021663745145,51.15379610990108,50.37497335773098,34.242642787029084,L7
2012-03-23 20:54:22+00:00,70.79545151656647,63.11430992675465,51.60051047384719,44.4491886020974,37.824789318976734,39.14642045561366,42.5162695199319,42.0800587263686,41.58897335599017,41.79352302310434,42.70787389610171,40.21674994970156,,,,,,,,,,,40.07848468069937,40.03320000866802,41.76107929000561,43.17628129869552,41.0061749830636,38.78056748144365,38.13634665632903,40.74817690851755,41.34307053490352,43.58216361480538,45.77202474505269,47.983889138511366,48.24580550498243,47.0165644780668,44.91621919937949,37.44466222612814,32.70314866256156,35.620602493982894,39.65607154910952,43.48398438774242,44.11776758938808,43.25955888438021,46.614379369078826,42.4217179523366,29.54228668643108,L7
2012-05-26 20:54:47+00:00,,38.36948709623762,27.309284737715885,22.11607639921349,20.652077933071,27.177771812648587,30.71777567790219,29.358763022205245,27.74656298108493,27.316074178104863,,,,,,,,,,,,43.90192307837674,42.75462029238726,42.05803549243067,44.05384557131979,44.60375770193542,42.160058458846045,39.8047601650472,38.57091136394638,38.05531025642018,38.48008155706085,41.634488098362674,43.46479143496863,44.97362925184912,34.46330086656304,31.50389650478784,30.555718245274026,27.41730305746921,20.49099985560932,23.88173454388768,27.23746105299663,30.75760669322392,31.71861834623308,30.86387470693195,34.92684432205948,29.77664076814313,11.839709080667712,L7
2012-06-27 20:54:45+00:00,,62.2650201456119,47.91362955728347,43.08845305946284,39.799410295723696,42.6985061146559,44.6823742002136,40.45821483363467,37.90260727530978,36.32296185659374,36.98831368703082,37.5296083110272,38.918426283379,41.57248478127034,40.403275103623216,42.29221638997591,40.60535768343955,39.662839923556085,38.46649428541208,37.19933514926798,36.58137234070037,,,,,,,,,,,,45.9130339421107,48.56483581439706,48.01445171849744,47.804333141440495,44.46365357602486,40.99325231866711,35.64668116678272,38.33477251522722,42.08454024368489,46.0854546581318,44.32044709696952,44.5978066034552,47.6085986807599,48.60596995392025,40.49224198768433,L7
2012-11-02 20:56:05+00:00,,68.77042054982083,58.02263903391689,52.94651812353068,50.26308302102244,55.88292676030576,60.52234217832881,59.02504673789634,58.06656919785407,58.25671383011916,59.08406147133294,60.54942074892944,61.14727712878907,,,,,,,,,,54.07756533894895,54.7764513288765,58.53322619532478,61.10269303395303,59.74940254397982,58.828137002208535,59.32983184792397,58.14458208330661,58.8652190325179,58.474652046955015,57.21732461278151,56.84195654682898,58.22210033420639,58.81542272788699,52.654817251350174,42.71923273124763,39.363367005728165,43.72427983050501,47.28223169322461,56.75835566100202,52.548100849643006,49.92247507054253,54.77550791057045,46.75995604063079,34.77113770225796,L7
2012-11-18 20:56:13+00:00,,,,,,,63.0187687832453,62.20573455798946,61.25415813551643,61.40988634073948,62.41616713876606,63.59582120573206,64.12565743528175,62.99115452828779,60.25167642018221,58.58443697507099,58.84853155650872,59.93876156567536,57.38202999848357,56.41980155646421,49.1517066384423,38.463345348177775,36.70891151992844,37.76102531657434,41.89907234489725,42.90310673107153,41.54700356867247,39.617647279621366,38.85836455538836,40.27841925662294,40.99046400637111,42.94594763019199,43.08958428043699,43.76629861085899,38.770950772417045,38.10060709304621,38.04911574894647,,,,,,,,,,,L7
2012-12-20 20:56:22+00:00,,66.10856731717199,53.59515787643009,45.78220507004568,,,,,,,,,,58.737503463616186,56.04585158848371,53.38452740100152,50.81251061913278,50.38653371040716,52.42147359761434,53.95381540296253,53.61353203112629,56.081854615617,55.52345246666865,52.87254748278765,56.64068389272845,58.16861875980765,56.41050019789288,54.85374211372314,51.5778294898512,49.17273036441621,48.872119439831096,49.90330076830266,51.01095400868084,52.93254364478789,53.40366108954348,53.24340044221084,51.68588759552338,41.187535742868434,36.94710189373551,39.8042694666001,44.27164638607964,45.33467677648355,44.96590706871272,41.51353479461474,46.13547269533413,,,L7
2013-01-05 20:56:24+00:00,53.426928373823735,54.59750558478257,48.76054011984341,44.38593702452872,41.33998577067954,42.90349040426852,43.17731155192133,31.236350867456828,28.064645470617656,27.71752570420816,28.45040295828955,30.623900174195384,36.337753461928,37.96982180637482,35.17944578644848,,,,23.235024977122126,19.82600522669164,17.615496324443015,16.78340240947943,,,,,,,,,,,36.564409756055134,38.113046263569125,39.95891794691005,40.18854614498823,33.77693283163289,30.836063665466188,24.314894573648164,28.2641518837872,36.026176922596406,,,49.29360875790288,56.54418938958636,59.95468389118868,48.69188871906538,L7
2013-01-21 20:56:25+00:00,73.05776503406669,66.81343709121492,56.98680031233351,53.02938199582871,51.7183995117404,57.05585948410627,61.21959029879186,52.84789915464514,45.025929097939226,40.075768649634334,41.09046059006575,43.2841880921649,47.14766527518876,49.95331308448929,49.26023909283397,48.78628454886234,45.7815940289393,43.20431568720621,39.892209306829166,38.20545771829192,34.71678772874512,31.87539015328329,,,,,,,,,,,,45.24994823249738,46.13736073602608,45.33620781731043,38.06914526923195,30.27042335199909,26.976203463429503,30.188535044827244,35.570056290361975,41.96250614707015,41.84812029731263,43.899695020277385,47.61709309599222,43.74855359684202,30.755204887992896,L7
2013-02-06 20:56:27+00:00,55.76068410300029,49.44930506417614,40.903231781520034,36.83207041461926,33.878348205689285,,,,,,,,,,,54.75749034650052,53.566713956182674,51.79449594836957,50.10447578969488,48.15507073676259,43.65006532105519,41.95753463548359,41.9656621128717,42.01140488394768,44.17803576619698,43.41990454663223,40.34910015313191,37.74368546004516,36.86831447001435,35.490680627555086,36.91529063818979,38.025576874653865,39.1976785938815,40.883115805627305,38.19491730109059,36.99782031829064,37.00609726349624,32.70412798991939,30.320750738923053,32.21896888523556,38.49609610952712,40.25809801700928,41.22793403345096,40.8359226251912,47.04776167378679,50.765681928882046,,L7
2013-04-27 20:56:09+00:00,,50.74511308439376,40.43256078929605,35.96547397695943,33.38460758559685,38.15041573734192,43.2094864092223,42.4653039534837,40.53761339367024,40.48761463153958,40.11676395536183,42.27999851998614,45.97718839293633,46.58786510582133,43.7825383898716,41.37158475158565,38.70799831801901,36.749240548639015,34.35566004384685,32.82658493390505,32.79630783436976,,,,,,,,,45.41334915527188,44.86524712666548,44.73828438401737,45.94928525936079,44.721928588096894,42.53931975830852,42.95103611244036,40.532385298816855,37.08592360076856,32.66560928889652,35.69052932613291,43.83587921933276,44.47933979819748,41.333572218879816,42.36766433699916,46.55188558523671,42.15514004450843,30.15862367678817,L7
2013-05-29 20:56:00+00:00,,49.60511683428274,36.9659572485124,31.50199839088958,29.32180173594064,35.18124612759933,39.73650794527741,39.28773927937256,39.95677612803527,40.19692301041894,40.79759816510161,40.68246147122756,38.304314886884775,,,,,,,,,,45.8402905601908,45.44163530981413,49.10773930676751,50.289302891114254,46.624723474443485,46.43097262313098,45.05034234933094,44.76773064648241,45.52413700696695,43.99813219967636,44.89235440256595,46.20696960750222,44.77526614380484,44.25781680333692,38.75094624896504,32.746603704475255,29.786440992420147,32.74041300941163,38.66459788193269,41.86819953823902,41.22457337956952,38.95742751789326,42.508970428042566,40.48159310243199,28.650689624120883,L7
2013-06-22 21:02:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,18.077427920704466,15.469142188310318,15.131418274600923,13.08654307387451,11.887502461444877,13.319063446489116,15.969415753152376,17.203717027544997,18.66484916197141,18.376518056322336,13.958213176269105,15.986237496874448,,,,,55.99813624962522,57.38234321261751,60.16331020431517,56.57645531475025,48.09024268973224,L8
2013-06-30 20:55:46+00:00,,60.51548756656516,46.86609287420329,41.90229905845803,39.18594006766319,48.47322206549913,52.09196273619871,51.53276594075477,46.03486729766504,43.66284230349781,43.4873651018409,45.77194481404455,46.80886170932473,47.665303264967385,45.11677958606029,43.01640975246156,41.97206605755794,41.19853297252609,39.19358318119378,38.91111150607421,41.94243293036753,41.402602421821776,41.292899857521554,43.48760812918034,,,,,,,,,,,50.736593478181504,45.70901704207328,45.74049354534628,40.577586287342186,33.86242601789991,34.45911021708526,40.27613475519736,45.75926427050343,46.60000123014503,46.158751627507066,49.53655300182264,47.148074563691154,30.858327311415422,L7
2013-07-24 21:02:12+00:00,,,,,,,,,,56.646766930337904,,,,,46.454334873720285,43.8632673245549,41.3799529861785,37.32508630129872,35.47730990445955,35.17080899176907,42.20292245972111,45.64099823857915,48.24170210997699,49.44369348032986,51.60258760975889,48.613768005683205,43.56501099785218,39.12268718962526,36.71958278432323,31.662703983748777,27.85518036089877,27.758307318818083,23.8878238211731,24.16089615753856,28.23765079028061,29.038338777059884,26.85324360137253,21.84209373723516,16.573472277299665,19.654162116196545,23.83737197186356,27.13579586988515,33.653241501675744,36.35219010322714,43.59699095898979,41.18305484519059,30.460826441988395,L8
2013-08-09 21:02:15+00:00,,,53.5137557150269,50.65790095640845,48.60505404490831,54.89901587461924,58.32631274431727,57.503267519087565,56.79803976172941,58.21199136981591,59.51274911811205,59.82018365664421,59.314520609139365,57.381064890980205,54.746924851837534,51.65460385371357,47.503272778665625,44.99673888205715,45.519059928942376,50.97461859418959,52.85464201742421,53.12284626375256,52.25201091162929,52.252668249819095,57.23916388430544,58.582958706354574,58.38243181528106,56.72099107758622,56.378519521627,55.09612573779873,58.23489098185328,57.2238750047225,55.46705483447602,58.10371423828961,56.49132670614208,52.57414540322637,47.961146510137525,45.89328688351437,40.867640211568606,44.458296081140325,48.19268844421538,53.60255481587606,51.68332162898975,45.89709686970871,47.73789513635796,53.380627059608045,37.03798275075651,L8
2013-08-17 20:55:33+00:00,,65.45084893388007,52.23879727006333,46.24769165134899,45.21920756036923,49.940042765953706,54.8142000963867,54.30991162483456,53.28313128734311,52.48283445550149,49.6470204449074,49.80659808158209,49.400132454430285,49.73888458866437,48.82448142644745,48.36203724180844,46.4120689616888,44.6308196355411,42.11231021516375,42.12751595787475,42.08099076649469,43.289677820249445,43.3445262611615,45.81924929937161,50.792983252704126,56.9419386302599,51.86507247056136,53.70306639948456,,,,,,,,,,43.135625165041645,39.240036112456735,43.03767842723393,50.9824632729152,53.32072711593203,49.908125287911126,49.02622261886148,53.88007375321595,55.66289106966482,44.96255914208556,L7
2013-08-25 21:02:17+00:00,,,42.01649481810025,52.79106242160501,49.26225500798152,45.99229423679245,48.74512695160232,48.18450093928976,56.37987113523866,57.3435747312739,53.90097942625561,50.88318215438488,50.71830854536517,56.72573012659251,54.4666412348932,49.49053318488856,46.6100315609154,43.95630120656691,41.92638806992871,47.93526352924338,49.17494584148707,53.96310228125607,52.57296433537456,52.49241654281729,53.51951303546441,53.67329557526472,53.54805411793364,51.60185214465131,55.473248898339534,54.96994158089028,58.96699063414538,59.58961985657651,56.66830717978724,56.06662842662086,49.40389759532776,,,,,,,,,,,,,L8
2013-09-18 20:55:55+00:00,,,41.66794762891077,36.09573999538976,33.872918195629886,35.233889177388285,43.075479646332894,,,,,,,,,,53.05145366937259,49.6147541182748,46.681464376257566,44.6704502195108,42.44706202869348,39.33939147255928,37.47367681290921,39.48697749623891,46.2868677693232,52.76826180834812,56.32403341469403,57.39705848567804,56.99034183145363,55.89500376357776,56.57808264680225,57.03883859881609,59.5964322094593,59.13790708570617,60.56840619383355,57.035170535349565,,,,,,44.88730093497748,41.21349891826648,41.52079933277623,49.32100173783724,52.43119188585207,46.58549672316092,L7
2013-11-05 20:56:22+00:00,,,,,,42.996477882482495,46.825382720261054,45.10939316979082,44.13652675742778,45.767147123744905,47.3682317033156,48.97654221246795,51.749703971049925,49.5340774949616,47.32846008199578,43.95609263376447,40.71167829991587,39.85649168649269,37.06293780600335,34.372506021846405,33.464535344136635,31.331998166542128,31.31609557357401,,,,,,,,,,,,,,,,,,,,,,,,52.04907785511688,L7
2013-11-13 21:01:57+00:00,71.39762219680975,62.747360304058525,50.83357553196681,47.96018669701207,46.43165859284776,51.74142092716499,55.50201185306517,54.251538524055526,46.0258637587067,46.18152879026856,45.76846689862736,53.07455105878799,53.2922177298732,53.569807827449736,50.33963109110601,50.357433221275656,47.65826290121884,44.739453057171225,41.006805741078885,39.7181371431049,39.02920930297633,37.37595946556761,36.45242763652928,39.35845100340544,42.72828100002552,46.76992026473548,45.63837041673757,46.69221160153346,46.11445970014504,44.692983046580906,42.5489578073969,40.9746034627457,41.30602247153612,40.43118950460464,37.63089244211743,36.50911383558237,36.07229887078696,31.142793823331523,23.633711322703668,26.790259649444405,34.372479499659875,36.9689572194256,37.98601996355146,40.15028117317389,43.11800726098543,43.849042318861365,30.277422382999056,L8
2013-12-31 21:01:38+00:00,70.29786353606976,62.02854282531868,54.35339094626757,51.49914895332984,49.20364771721675,54.06400233820362,57.38000503519331,56.82019088934031,56.203631473879845,57.73751256155553,58.601956485585525,58.45518570502121,58.6620852863805,56.71056601309098,55.6771355242439,51.33245679831221,44.475868741688025,41.65699679401476,38.93009933349528,37.09088532380108,35.57201488755068,34.12573336580948,34.40187188895946,36.4128977797948,39.96598182354312,40.918012062278905,38.61928105021193,38.006419429583765,42.97852529836649,43.34019795749328,44.19517446145561,43.66279611058245,44.75113125841976,43.35244918994846,39.95808820362561,39.68053694904674,37.69256723204966,30.369491720313,29.107600535654512,31.22709867910533,39.58330047645608,39.97189963836233,42.61127499630893,44.76761843660402,49.54185625716263,45.18494420241931,31.66427834697196,L8
2014-01-16 21:01:23+00:00,72.43115779227914,57.69646162492968,47.86841283508376,43.64375139564085,38.78825893851005,42.41027107904074,42.87217714893045,39.36898285885248,35.83222885518439,36.12796417792397,39.48095431553238,40.12573616208645,41.06273609960679,40.85187105414873,42.61861499977843,41.52703546288364,40.43875343073229,39.75045783941991,37.51555100962103,35.52657024544248,30.78761316686976,24.9178083831863,21.258547636972388,19.76942008359904,23.9903963151971,23.19738411960817,20.975101123259808,18.61596941392735,17.843684758882073,16.715840148143254,15.469883790712537,16.288926792377936,12.325104683769842,,11.906736156696148,12.784889452687624,,,,,,,,,,,,L8
2014-03-05 21:00:48+00:00,56.05394543415096,49.30898812294049,38.8363054416572,36.17720355872877,40.981336890483256,45.72841455444895,45.33028504941316,42.57915793967455,41.50183925134923,41.77303563484039,42.79518538900448,40.87485961064891,40.74096338542842,39.431783290448266,39.59915010657267,37.00982846408739,33.45488566390043,30.839529184510702,27.97078367684584,27.336779176278043,25.58513369239081,23.81161459944088,19.838990761722943,20.10477829634914,24.29878833437641,26.44601863773194,27.47254307051583,25.9483504719194,25.45567570077301,27.654952575483023,29.47736263763012,30.43911304352593,27.46617921620435,27.42878009207824,27.84587455398721,27.369478548490843,23.73962664159001,13.71357145572339,10.256914821919915,13.223955050900884,18.94729066354612,19.99913114662352,30.47768105059681,32.041236959082646,36.01866233393433,36.01516423059429,16.615400230383422,L8
2014-03-21 21:00:38+00:00,84.38380829510899,74.2588034925251,63.63258927417538,58.406291976312346,54.50476125820138,56.86537339378119,59.18557126852876,57.13996256697176,52.54084302352225,50.45565873368524,51.0778640119557,51.38588005501767,51.4954748083935,52.113763562122166,52.0327982950957,50.21463056224841,48.19667913797615,45.61827746750388,40.95928904592845,37.42229769569144,34.309987605027786,33.146365563520405,30.29942994433313,31.09551391481068,34.50882245914932,36.10487395383006,31.485974180523776,29.843158752784447,29.422890452859843,31.31373260264521,33.34199986345996,37.28515782642309,38.7451394876752,38.50794789233897,34.950524244238665,34.043494096779106,33.31669857091368,25.67248185292292,19.50921828201561,23.423668351024897,30.113958626760937,32.44844472536766,34.324960968845765,40.53631952340005,42.35671879540346,,19.831981472454142,L8
2014-05-24 20:59:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-27 21:00:09+00:00,,,,,,19.16298887055644,25.302177010989062,23.258171041269627,,,,,,,,,,,,15.523740801236324,16.129014393969193,,,49.183172620264735,,58.22170490433127,62.73934874768821,61.57046903151922,59.35165426288974,45.35540196358173,37.54352804324802,35.43313300359939,33.9103852109487,34.927497662191136,36.76236475049775,29.962481114255016,26.97342926318607,24.280516560991668,17.546365167799316,,,54.84807961562358,52.76979178556019,46.59272802089436,,,28.8889102954492,L8
2014-08-12 21:00:17+00:00,,50.13692395493732,40.21074752806932,50.59592627563549,47.96865049120596,53.08584322894274,54.26180523021184,52.12385592402078,51.133866592986536,50.31177272158124,50.75744016358037,50.9094020795704,52.381885052810624,54.29896810305075,52.694775544614295,50.10218040874256,47.06035362358789,44.01559434234258,41.67459652612246,42.80928411409204,46.38787706324111,47.15596036911269,47.4672467899337,48.6025208223801,51.17215812463583,49.09733251151161,44.87264655711019,42.73798438507093,41.66348178819889,40.524209615212925,41.015549077840966,44.960521526764246,46.60829022895936,46.27325172275597,47.169653771498574,46.28826844319276,43.547666867823125,,26.85696180982083,28.98452464843446,31.500993449981618,35.139150617992215,37.7449123019852,40.95087845395845,41.38902008197464,,17.18451917066264,L8
2014-09-13 21:00:23+00:00,,68.98414238121325,59.25119050237592,54.91705491059167,52.80641556773961,58.36644502076396,62.3782873561557,61.92068759840164,59.95439076504052,60.36346846441006,60.79475488145118,62.48117804539315,62.48363605687767,60.78828014421322,57.82928944391736,54.99811695316944,53.63327189874069,55.186520956598365,54.04726749908277,54.56791562502082,55.29308198692252,60.06284934005309,59.07958520006064,57.07839833602586,57.1147281847892,60.4749293277004,59.55480885517722,58.09804052482544,54.66042396942943,53.15476906395564,,,,,,,,50.40454621761663,45.18270167905936,47.47163772698343,50.16499721399104,51.333181432637865,51.26901705249029,48.51366218978595,53.74954201462157,,26.160252067354133,L8
2014-10-31 21:00:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,29.759244851576323,26.733830230978867,24.91038227481977,25.465638310696423,22.636377854594723,22.42662686352732,18.87285856888544,20.382702541619505,23.03048744379144,22.19500488129215,25.25693626005344,20.35821517279961,17.46727290864653,14.332230143343306,17.387364602113742,23.571478859129574,26.01394706930452,30.08350296368293,22.1856044269874,18.26943287758817,14.468054284292869,7.956722802028859,L8
2014-11-16 21:00:26+00:00,80.56048247075206,70.56232494867085,59.1889035817161,55.280943178494375,51.21749118669015,55.8796732681784,60.00518404928172,59.41740451360052,58.44643629451354,58.55354981977358,59.16000820774428,59.64253821659025,60.27653431809205,60.018649379310325,57.45462329281123,54.01827910716302,51.325991175391614,49.28360426256918,46.66272130910845,46.34885101346649,45.65546691235681,45.92801829578933,50.38978030680969,51.29447027739942,54.18733873822681,52.483891060259786,53.03324594595801,52.41911011074653,53.51025111797777,51.72870015718728,48.04376577073117,45.409204700856336,46.11051654811264,47.16840691907274,47.58679180800648,46.93053859646523,41.2637381362412,36.87355166868826,34.40692349769632,35.85011693402437,42.36901875684494,42.49953400191013,43.452600650737466,48.07545603579427,52.87731004960879,,25.66668339807688,L8
2014-12-02 21:00:25+00:00,72.47140630015508,66.77649955289976,57.26563278024062,52.86626959138089,51.48613165252265,56.24658172036112,59.93459886292276,59.04639744201664,57.91199604250177,59.84771655135824,59.84662775013824,60.5304457282631,60.37228440840049,58.3561679015416,55.7025977808169,53.39866100679444,50.84169069705979,48.38257699395731,44.744960150954334,45.60966824180336,45.7687288561245,54.25103331228783,51.81330402301137,50.84692358617866,50.19336790904668,52.410981334286085,51.17358973431362,51.68185319626532,50.93268707791791,49.05212848975188,48.55564165021395,49.15697918247757,49.720034993714805,49.55846131422384,50.06453165088226,48.05322493980338,46.252259813423365,42.99025263338893,33.294424588269536,33.57126084423082,40.36024194248812,,,49.52068933851871,54.87398040650481,,27.93910982923745,L8
2015-01-03 21:00:17+00:00,90.82192703251268,,,,,,,,,,,,,,,,,,34.88128942035824,33.33910677564233,32.00304488447512,31.04641646116449,32.038215960453655,33.55947437656493,37.20837982400622,35.738617792481435,31.89188128914645,31.477707734723715,31.38174955664144,29.12993685896853,28.863522618563337,28.18052498571037,29.26029032425412,30.325048603342225,26.206230708414907,22.13779174286155,18.626884388486708,15.400384319114856,11.499465260730169,15.038896727810409,18.767429937065007,23.51739598225213,,30.26979753759519,,,13.460323224813065,L8
2015-01-19 21:00:13+00:00,73.74872232428066,65.62020221788497,55.98034101728573,51.48477507962898,51.51424858716264,56.39953617826146,59.74677924513061,57.52572349895552,56.63620110928926,55.74054728058176,57.64832807279927,58.14106959627427,57.82129430016322,56.14837521557181,55.1814432682208,53.54613074535698,50.330329570772726,47.04426858538216,43.913900289818,43.25718539682987,43.36123757167353,45.12096987151139,44.330907648357645,42.38877188791316,42.94436137838115,43.26490394178254,40.27579930160343,37.89554836021842,36.41297155707034,41.6388941190851,41.75227357026569,43.48816321238287,44.14492769705197,45.96239680353519,41.65234544746531,39.58508263777377,38.46995004719492,34.9536621410696,32.237391807917746,34.326755919446725,41.19672761170416,41.22108179789862,46.1758418470244,48.07619244412149,51.80646677379241,45.18696426684157,28.24609656959918,L8
2015-01-27 20:58:52+00:00,,,42.2080326278442,42.16296432347957,40.65492170816013,45.18466176851669,43.53286676388712,35.53000195743869,27.94237006794034,27.871423650915464,28.316691347576363,29.529209351633764,28.583675148125064,26.5745954271904,23.544053693811925,18.66283618639564,,,,,,,,,27.67763157964976,28.108352227109204,25.42987237006604,23.05324577029201,21.92017467892685,21.03013547486476,20.319067062132195,22.038945955412647,25.499327196867423,24.42062670158004,27.67595853440081,27.4446808068943,26.27994422664867,,,,,,,,,,,L7
2015-02-04 21:00:10+00:00,,,,,,,,,,,,,,38.44738952596042,36.45141554394686,35.785258260488234,34.916462124360855,32.85269156110385,30.200092482376665,29.4797816938712,26.83017112765312,25.49686274573948,25.642111927455463,25.14864819709656,29.677054297372123,30.15530440786617,28.52437473034836,21.241617080416265,17.524753115271142,15.561178796147958,18.98690220785253,19.608711259845546,21.69467430313432,21.74654899583582,18.331703196242763,17.321348954773505,12.034470206742714,8.453356306403096,4.404309399931624,6.002414597408278,9.101303201201969,,,,,,4.908398619386457,L8
2015-02-12 20:58:53+00:00,,,,,,,,,,,,,,,,,,,,,,9.888309685870489,,,,,,,,,,,,,,,15.889390327127334,13.5740124757436,9.584472854449984,10.569766574651576,12.650833534024528,,,,,,0.2372424324359986,L7
2015-02-28 20:59:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-03-16 20:59:13+00:00,,49.367884760437626,40.0732110474736,37.099733457474365,35.02186357133408,40.02252825073505,41.522346841995535,36.568856927462,34.410344857270154,34.695286214292466,36.67481666603323,37.00756903487135,36.26065051143984,34.32860041823,31.34912794705036,33.48182179498374,31.32685820402152,,,,,,,,,,42.12406791932555,41.01310743717968,40.542771380154925,39.18569567802806,39.71703862961322,40.35238138142948,41.30402678385439,42.86870853325684,41.48495969665439,40.55976831310454,36.89465912367394,33.5500425924903,29.464070363492105,31.841740514055232,35.125130193958825,36.27296957053878,38.374501952794745,39.58893281464884,41.77254980495564,34.97409515207784,21.118386397449463,L7
2015-03-24 20:59:46+00:00,,66.33611081744195,56.72458821507631,52.0672718578736,48.937741512941294,53.487495422850905,57.061611858718,57.361687465666,56.324471316978965,55.41064097408009,54.82897057895827,54.84016020414708,55.25916495371286,55.16591183762432,52.32030978977401,49.45483301872208,46.50818326500741,43.89202101951668,45.06763301207847,47.26422542821414,46.68382900337404,47.6646048246012,51.44489195247899,51.577878077560726,51.75750186224606,49.29822887610049,44.81646094723154,43.48808535691048,45.60857624646988,42.999236795262256,43.10071075823024,43.84611914733528,42.76354583688502,46.942821667522274,46.07195057377552,44.362976436396,40.469514914366165,34.828259971420884,33.202050904695874,33.13337209171089,39.1805401620273,42.17761726150695,,44.14110955326991,48.015408422995314,,23.08530962988372,L8
2015-04-01 20:59:19+00:00,70.74312668154589,56.85971272569532,44.443182518565166,38.07863343441432,34.851065514755284,39.41632391475118,42.98390426177381,42.60344139717469,41.88668567873508,,,,,,,,,49.28195197046147,48.380187076613645,47.30902681506952,46.50689034440768,46.91608380333288,46.42824382286194,46.67980973165665,49.846105895114704,51.638562144097484,48.9383873134996,46.97751654537824,46.28318553091577,43.55032278024325,42.99101700894126,42.8286712578456,40.78904320040712,35.157133165056095,36.539769289129794,34.477150133839274,32.835634559820896,31.45376241631824,26.220152641918745,31.10353652343722,33.75911354948511,34.914217579630645,35.007133340823415,34.993800546959505,39.849215773551215,,,L7
2015-04-09 20:59:36+00:00,,,55.272057906817565,50.84883171485633,49.317200348403006,54.142041295412994,57.84992466832632,57.076332566012525,56.32874066476839,56.87510644551534,58.89403653119969,59.19413643707078,57.68508557601754,55.04561117753963,51.94440300937096,49.2459067893344,47.05019207752562,44.92513389655264,42.31377987233478,42.0314397605499,54.28705135767865,52.87406139796988,52.190890593701695,50.12653629671253,50.96939507705166,50.819162765076754,48.03727834630664,46.31831470919032,45.31248560723263,42.85016615165237,42.97564150270577,44.280051269219,45.49836407267669,43.913062981679815,45.54006762171109,43.67381914275376,42.08775724208024,,27.112667715583616,30.082301216883145,,46.24147921926957,47.65568004290032,45.188556479269366,46.54481203608721,,28.211552362918493,L8
2015-04-17 20:59:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.99296731034047,36.10440308123784,34.64594446710228,30.707660356588107,26.423130860418883,29.532797711467023,34.931525945086484,34.758943767031454,35.367057836549634,36.60825189343759,39.49649960729727,41.04344240890333,28.0697885574758,L7
2015-04-25 20:59:33+00:00,,37.31081085188849,26.254310848624748,22.22490140689507,19.737035123466548,24.70785225500273,35.822760326241244,34.23990163925611,27.61452654587301,27.71050394588236,28.615941385718173,30.82803648519136,34.59737236627024,34.45792484677631,31.82431981083501,35.142156690822176,36.06948835126112,36.62647947630066,33.85868149303025,32.24635737293671,30.439547016641622,29.306639313329164,37.24686240438894,37.819887067559925,38.17318634608357,38.22213908574038,35.14423489257277,34.15486335271648,33.20407577837357,29.772267891537723,30.99760865721237,30.775480933372663,32.662545621117246,34.22312356011523,25.55318464299565,24.58123854284148,22.328477745416336,18.747680305071256,17.580453429107585,20.72066688075205,30.776592445238173,31.537872079914763,32.56703403601056,28.67119550105396,32.25775948543517,,15.58782191788316,L8
2015-05-19 20:59:42+00:00,,,,,,,,,40.25637772974208,39.93952500671348,41.60440619179749,42.5879981175229,45.49718298560079,49.313381668051264,47.39529478579229,45.96077802526506,44.01905904918674,41.65463587598894,38.32507622306043,36.93611569793587,36.34600477967504,34.7021421494006,34.63961996230814,27.83578308965357,29.69144727960437,31.55190020967041,30.761929551401007,28.92077962540836,27.61108628129355,25.907501971174305,25.31802489840908,25.53630568308564,27.563447465444,28.20584229408374,31.53145903425981,30.823600108075,27.292320086516984,24.92250493345084,19.68460138831,25.59905194670698,,,,,,,,L7
