dates,oahu0005_0001,oahu0005_0002,oahu0005_0003,oahu0005_0004,oahu0005_0005,oahu0005_0006,oahu0005_0007,oahu0005_0008,oahu0005_0009,oahu0005_0010,oahu0005_0011,oahu0005_0012,oahu0005_0013,oahu0005_0014,oahu0005_0015,oahu0005_0016,oahu0005_0017,oahu0005_0018,oahu0005_0019,satname
2001-05-12 20:50:10+00:00,,,,,,,27.27795249267902,27.480861705119032,27.65566370436639,22.39172087608552,21.126501509685475,14.12325329782481,20.64876088723571,17.18269641729303,18.976586912128056,15.500357396019153,12.641968274854031,25.941720572313145,20.92809284367531,L7
2001-05-21 20:43:54+00:00,98.37854865049064,74.23974243537243,63.918325564093,58.98603916898854,55.253560099178046,51.32338671473373,49.264915690274094,47.56698176440892,47.48752973199542,41.66687460627256,38.876416525247606,31.92862578657201,34.10676894800218,31.3060109524042,40.39309076449645,33.67484379524003,27.79985095447533,42.74356927562044,31.81514338843743,L7
2001-06-06 20:43:42+00:00,93.19299310677695,73.46131726239304,62.62662598268718,56.74880992041165,52.386203521923726,49.11023468899766,44.76099225271113,45.49415429549067,38.93997859398885,31.11685224719311,28.537888177884128,19.368584101021057,29.80444429643016,21.40511558986241,22.627944690887617,22.58926771768397,20.343967377667425,36.11283791226755,31.7916176740677,L7
2001-06-13 20:49:50+00:00,,,,,,,,,,,,,,,,,,26.432036999761383,17.984237347842434,L7
2001-06-22 20:43:29+00:00,90.9199815635042,73.30110448099379,70.0774942699987,63.21980839907376,55.971252695408175,49.678059623474645,46.06028757365369,44.71730178610047,45.160273722365,44.09784197741228,43.02071939294604,33.3517689041795,35.2063037231019,32.69322840907315,37.39745930927239,31.44895098467243,26.14264109859924,42.91108484015205,33.881504375260576,L7
2001-06-29 20:49:35+00:00,,,,,,,,,,,,,,,,,11.365844763689044,22.79506389717305,10.738911444532135,L7
2001-07-15 20:49:35+00:00,,,,,,,,,,,,,,,,,,22.618985028001365,9.452002704650807,L7
2001-07-24 20:43:19+00:00,91.4212208632085,75.31815865917257,66.34176731467174,61.02463222582077,56.13736673619896,48.791271965420286,44.54589295832288,42.48772501327031,37.77713569119239,32.7528266863593,30.06040208280876,20.03590558224585,28.77838470391288,23.22683891372442,26.93708541308809,25.03308148059716,18.598612032596783,26.97564815419946,26.18294580687948,L7
2001-09-01 20:48:54+00:00,82.12109295621354,65.6445935905407,54.594338953594345,47.84718587743947,42.68796184143176,37.07977925538054,32.03976052688548,27.04922105362237,29.95567398675446,25.490601695462058,22.3686570675826,13.884270610812044,17.579356781150356,13.439373519864729,17.09159214454348,16.303172105397618,13.04342355888507,22.38632606006969,8.40967331171317,L7
2001-09-10 20:42:38+00:00,99.06454283874288,75.47773050019896,64.90371639160492,59.5932651346968,54.64942260547475,48.94637222633924,45.52016545509985,42.37174948393708,39.12877970023159,32.74992842445888,31.84825352611805,27.01682990140112,35.409596258462315,25.81286081077884,28.092977117016552,29.19576441085683,26.7175121458792,43.51447461865345,33.907607233554806,L7
2001-09-17 20:48:42+00:00,82.00363034677129,62.59165839151543,49.9939453601385,41.28400398151276,35.42657763894172,34.119038771319815,30.76196659511988,27.77042133440144,25.25133073900909,18.91565890494044,19.649771832262783,11.038922946733054,12.588605998525958,8.21816794332487,14.118288992135067,14.272342807132562,6.422968139561702,10.072946231195436,,L7
2001-10-03 20:48:30+00:00,,,41.11344307227625,36.59210425673827,30.24221837418275,24.825141683924222,23.068172261591027,17.118060195056447,15.91577788442122,14.703104971273238,13.740269647754264,3.023605828378968,5.844912381855784,1.064476183297525,7.414723377288861,8.590718686875089,4.705574608477948,13.675950638320751,,L7
2001-10-19 20:48:32+00:00,,,,,,,,,,,,,,,,,18.2886561911026,32.54837346962888,26.489239899578983,L7
2001-10-28 20:42:21+00:00,,,,,,,,,,,,,,,,,,,,L7
2001-12-06 20:48:46+00:00,78.20008743317068,65.21271154086894,54.84784498962866,47.50279496923714,42.28031990931236,34.531003282689944,29.31654200241833,33.14630156548966,32.180117186261725,24.098600278762945,21.3794911074876,13.596947706010326,19.61803927933708,12.73863903530746,17.35053369204239,17.54408512538741,13.095855017714577,21.54359516391456,15.819906583355412,L7
2001-12-22 20:48:56+00:00,82.49420931072143,67.00482866229305,59.295868693842166,54.81381077067861,50.91024556277234,46.571819781851474,41.66480559963641,39.12098789479269,36.33111439566307,30.05220954975565,29.656921424956128,25.14984578702584,29.992825416597785,23.210029684815705,26.657955265049512,25.46241125634189,19.164547772388108,28.84339566482086,25.91740584064852,L7
2002-01-07 20:48:58+00:00,60.43049988221065,61.159515537671744,47.29198459843712,35.18212020950424,16.32759303898778,16.129348216700173,20.46444466164569,22.674410567654533,18.55604389686297,15.691864879187222,19.4604263533636,13.263665592524037,20.310275638638355,20.53521889459146,21.42104028339624,22.682138767781808,19.13811436606303,27.44928669530945,24.590774346309857,L7
2002-01-23 20:49:06+00:00,92.64451340756445,68.74475765930914,57.301720285791,53.14039076509079,50.28963667575729,47.68860320692004,42.58990891256491,41.93658794070984,38.60178175736515,31.35414584401697,27.77781965598622,19.40328342597943,29.622148588468008,20.977347309524404,24.31094318030165,24.32012197067788,19.955678324645696,32.722299671410475,30.105765228452075,L7
2002-02-01 20:42:53+00:00,,59.03161464223058,57.8094799817956,54.65787901732223,51.88476199380621,49.41297382948128,47.10940182414196,44.68312212982288,40.87792974237598,35.68015424828749,36.78575452827896,29.63519919762475,32.8886367317987,26.411337898768057,30.10994846888776,27.81562805742231,22.01660739479614,37.862490590494616,31.447481488595493,L7
2002-03-12 20:49:08+00:00,90.57661695038964,71.51571828830573,58.76053988204357,52.93643945762759,49.78841017990141,46.81810595461936,41.782234864226375,41.81532852024993,34.7908471445393,29.88222676166944,29.718811859905166,20.292868788156085,24.951170051451378,21.34552770193368,23.39684092058065,21.886260140912665,17.727857969485378,28.34630304792173,24.1034198538126,L7
2002-03-21 20:42:50+00:00,87.94546056683718,76.98101648863651,55.81343501311651,42.27559549031312,24.729580135415635,10.45996299438514,11.493508447989848,7.357635218814965,18.71611575353677,17.026476986525548,17.261637672671604,5.3853011448266335,0.5721635919314234,-9.618100606544528,-0.7262594797064292,6.813759221600079,8.300684939154692,29.30559954284114,26.252923765806724,L7
2002-05-15 20:48:57+00:00,,60.22759814205867,53.37002740150474,46.85148759250962,38.4827101734811,30.59248735056164,25.583785844499552,27.325663659432827,29.70379855316068,24.22864312639696,22.423670221121185,16.304454147692148,16.764733388376037,14.053625092299,17.733288852139374,14.085275865194728,13.088686795806034,22.65553644010796,19.04680092675158,L7
2002-05-24 20:42:43+00:00,,53.80428403756429,47.75271306007967,43.64374129052512,40.2232741572334,14.246025605700089,14.849886180672096,23.3999436367784,44.66052682587885,34.73428079589846,28.09698138683316,24.38414083023004,31.537389815750394,24.419497469261927,27.663437727402066,31.95854563512096,29.08149449241796,46.09048762517875,36.63056117266546,L7
2002-06-16 20:48:45+00:00,,,,,,,,,,,,,,,,,,24.598249204239824,13.38302853438966,L7
2002-07-27 20:42:18+00:00,99.02388762327486,76.14877658063304,60.78781700393439,53.99198422401141,50.38079211486068,46.04921883904432,38.86988710140236,40.14587403269142,37.03251338171278,29.241123342862448,27.526930552728647,19.544309543724182,31.042079461086363,20.80958704384999,25.275008053815267,27.097035874524103,20.70159468502183,38.5642024728171,33.97284904420042,L7
2002-08-28 20:42:02+00:00,,,,40.99994111796871,36.437489355095856,34.36392944337834,15.192275206337506,7.749544381391594,23.83682290352485,20.739093205093788,30.86798931572952,27.41074587822469,29.19669395384249,18.16575378094987,22.9168736558972,27.16490417873395,20.74065635426181,30.632530244836417,26.434396236356136,L7
2002-09-20 20:48:01+00:00,97.65002348827392,72.59370703317273,59.75734945262492,53.882728623453545,48.51700199341141,44.998389761626,40.10784620272378,38.07021855688558,34.99470454316321,27.44187659534221,24.355931671049472,15.15349102063066,18.95468685667154,18.679966820362807,20.87665465221326,22.18420966917517,19.23034895262405,29.537420556254776,25.819343625974064,L7
2002-09-29 20:41:47+00:00,73.11073306023104,65.6398655958024,58.76420392853413,46.84647538033778,36.58154993445164,25.677743238510725,19.28215986814245,32.563408966032064,34.793595425404355,28.29260226407872,27.60723473549145,21.4023218057816,25.291856297673583,16.753535789354626,20.947101660573107,22.253991348109817,17.867675827711718,25.478712141244603,22.06504294247309,L7
2002-10-06 20:47:56+00:00,85.23482160349532,72.4408347785801,64.1532566853145,56.61697014128985,50.040992711545975,39.92285385814465,41.02608147029088,33.28572720695988,32.72681426727975,21.96215452103425,19.00619581853153,11.09646780828686,11.729687717099608,14.42451385176752,15.987219292552366,14.332037498668695,8.225176603714123,20.310600688519088,17.558181382477017,L7
2002-10-22 20:48:02+00:00,95.76213852072593,73.11467092664498,61.96347977866863,54.89375955545817,47.86043100840946,42.37254398888221,38.06614890806784,29.881235167954905,31.546820585988144,32.47620646134566,36.57790101585304,26.37966230241553,29.246014347826776,22.70915184301981,25.966213832148668,26.77240819412893,22.431261670137253,34.67231431355986,27.289580210839752,L7
2002-10-31 20:41:52+00:00,,,,,,,,,,,,,,,,,,,,L7
2002-11-07 20:48:07+00:00,82.7014283960201,65.02270990795023,54.58146464719274,48.84372979218776,46.145033212553344,42.53837818321709,35.728045317001104,37.86024722467509,31.13247283836652,24.915450819427136,23.42250447459021,14.25958721764166,20.03142475738879,15.39384557650768,18.56716034176632,20.26435652135501,15.898378526817703,26.41726536739513,18.965036956699592,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,,,21.64091027796846,35.68907293043955,29.16937921017392,L7
2002-12-18 20:42:19+00:00,,,,,,,,,,,,,,,,,,,,L7
2002-12-25 20:48:35+00:00,,,,,,,,,,,,,,,,,,,,L7
2003-01-10 20:48:36+00:00,70.01426954562821,60.31360558992002,47.5948025003776,43.03427153388996,42.09028824225122,36.72908040277623,31.301827277379967,27.95478801648355,26.29499679203109,21.194002892943928,20.969188137274823,10.396151380362667,12.826828372642362,13.522084952728004,12.21468473957987,13.308146567792445,10.11159909270895,22.69348558810908,17.383756739348097,L7
2003-01-19 20:42:32+00:00,,,,,,,,,,,,,,,,,,,,L7
2003-01-26 20:48:44+00:00,74.08568674437392,61.63826090754762,51.621703281492856,45.00190374719276,40.81934398612323,39.831363265126825,42.034207388544544,40.981603412851015,36.20316906269371,29.11721003078303,25.296134382235746,15.82442133040706,22.98648596162403,20.643591756036948,20.741881263333124,19.333208532999404,16.017587717561444,28.36066994041016,26.058883537519097,L7
2003-02-04 20:42:40+00:00,78.0645165992338,63.302678686491696,54.0002042255556,50.46435648295742,48.58560146061804,46.14225770407995,42.274967985589576,38.91325562992871,35.23143227998028,28.36512106497144,25.067234455725803,16.3975342707391,22.57375073370612,20.687693962141825,22.04463053340588,20.76375979866453,16.29283735333609,25.179386989973693,21.88580155292386,L7
2003-02-27 20:48:54+00:00,77.29076107940949,68.56057346352637,59.636632360827655,53.95172568246453,50.84697191621553,47.63396066955305,43.41654699705256,42.32912199366277,39.96113511800395,37.569206178937925,35.417091148124115,23.790856394047548,29.489955875095024,20.643099430718284,24.75728230456144,24.31581135746037,18.373009078096125,33.15380795802201,27.61462260552049,L7
2003-03-15 20:48:58+00:00,87.08365493369826,68.49800023452354,56.92962650799092,51.20782477076075,47.94328943065899,45.62868282475221,43.46865171527173,41.53848281715694,37.18846632383206,34.09855821552893,36.17697476295292,26.028595784412968,30.07273201244226,19.089591672542227,23.1909630418572,23.44134675232374,18.24513951388828,31.78913302729084,26.47017842132325,L7
2003-04-25 20:42:48+00:00,82.72076944273167,68.25196725509765,60.22840971112095,55.48034130176261,51.66691303294161,47.72860919989202,44.9731292654068,42.48629554060141,38.99695950308843,35.58897237164312,38.333572373130814,28.94614698781542,26.539404850555627,16.768779103237346,19.10174665593057,20.67840945975227,15.685882396104974,24.17864966683407,24.65768818292188,L7
2003-05-18 20:48:55+00:00,,,,,,,,,,,,,,,,,,,,L7
2003-05-27 20:42:45+00:00,98.25798079994524,82.9009819615238,64.05821080624047,49.14746509509662,38.040545593600974,29.630447671278528,27.52480364477317,33.625049224530386,33.77775485866069,24.6808907170194,23.482168020212267,17.11739609376262,19.71294629667098,12.56333998094234,16.44517811718872,20.721591359738344,16.988066318109585,26.422398207940088,21.148821926238544,L7
2003-08-06 20:48:37+00:00,,,,,,,20.75582209514889,21.94180935711789,26.4169648461278,20.85947308019172,16.76492408300331,10.048031253294337,11.788766129447293,6.602032892493019,9.415044184981111,10.475418976560473,10.83892635355076,23.408325358937947,11.249373782708467,L7
2003-08-15 20:42:28+00:00,,,,,,,,,,,,,,,,,15.23389280008745,24.74209990071117,23.06099099861428,L7
2003-10-02 20:42:13+00:00,90.29710458919634,69.61914824325615,60.63569590606027,56.08028819303559,51.575363206741976,45.07794727199676,39.28958935245502,28.136640245241423,30.483890226319254,,,,,,,,,,,L7
2003-10-25 20:48:36+00:00,,,,,,,,,,,,,,,,,,24.54796715629157,18.07566251094962,L7
2004-01-13 20:49:09+00:00,,,,,,,,,26.150236689631488,17.704991806510893,20.30033226212873,13.085443625979153,20.46607998733125,11.03705156527876,13.533546021703222,14.838328109340026,9.08120142451716,18.9643831246712,19.415203329598697,L7
2004-02-14 20:49:21+00:00,,,,,,,,,,,,11.270306795751708,14.459498346032476,9.885843405598765,11.596692873159803,14.47337736638177,13.28750130557579,23.247915006668403,13.107813145075882,L7
2004-02-23 20:43:09+00:00,,,,,,,25.93547394912573,21.759877485773075,23.56115540047689,17.53345668307472,18.24016120638673,9.24111978776892,14.288465219446952,7.001309395262516,7.562456720938289,8.464541346513755,8.009554133335584,19.788315409491343,4.293725395237245,L7
2004-03-10 20:43:17+00:00,,,,,,,,,,27.636000314443606,25.24041298484977,16.716031645913176,22.353200663757605,17.19171866880803,21.200785984561087,21.01658097200089,16.115140850055568,27.332533930040945,23.361082710877167,L7
2004-04-11 20:43:15+00:00,,,,,,,35.24248213601825,36.29814263701112,33.92802057240385,28.860873135719807,28.096981731005968,22.16512858527168,26.62740358400472,20.154739449316963,26.90900745942228,25.85009287050424,18.04003528654905,26.981551948321943,23.25193126542512,L7
2004-05-04 20:49:25+00:00,,,,,,,,,,,,,,,,,-12.376666418102298,,,L7
2004-05-13 20:43:15+00:00,,,,,,,,,35.76288237655567,29.56647469686608,30.35422415635787,23.316670858981382,25.445505892326697,19.822115926591056,23.69355975252285,24.788659612656424,20.25672286962732,27.92101587704917,25.866610667035147,L7
2004-05-29 20:43:12+00:00,,,,,,,,,,,,,,,,,18.049470690937767,23.562009476376545,7.274714778396007,L7
2004-06-05 20:49:20+00:00,,,,,,,,,,,,,12.471852362971632,9.88119872972512,17.091072818556462,16.704051421608554,10.063134626154318,18.383580502666213,11.362241737551011,L7
2004-06-14 20:43:05+00:00,,,,,,,,,,,,,,,21.76334442817438,23.24747513162007,19.661017825937776,31.774889716626785,27.93071693874757,L7
2004-07-07 20:49:14+00:00,,,,,,32.87691283634698,25.58038662893476,28.9700018952696,30.0263617202495,26.85949365735016,25.721823833213644,18.85511792861505,21.26042982964994,14.941885800750908,19.78053602711654,19.61223592492216,15.054793034060491,23.604649043222206,16.598614092219027,L7
2004-07-16 20:43:01+00:00,88.28747407289362,72.66699354633546,58.83420817583914,52.08045873119717,47.01474127310847,37.83113336488107,34.193278408528535,40.08928170262499,36.38176110148342,29.102190925591096,26.514899142324875,17.322539040952893,24.19248945186427,18.58085162688357,23.099222636216936,24.97701599146295,20.946040293540644,32.041026474490984,26.49089266324044,L7
2004-07-23 20:49:09+00:00,,,,,,33.37302652883037,30.095615937706786,29.35395795844716,25.99985186567641,22.60987744199528,21.359288504292447,10.419354506526645,11.56675727089222,9.775791392624113,16.911914016055345,15.821600132935348,12.648962445481583,25.80212724572553,18.014228710932247,L7
2004-08-01 20:42:53+00:00,95.40057558038572,79.33258237020497,65.57957879309681,56.10495339046714,50.10655945536986,43.54021616694404,32.62883665839381,38.766181243737854,34.187246049595444,27.172449449031262,28.93523089430788,25.0355843199494,30.526821495352667,19.9259871146872,27.28118200197736,33.579763593617486,26.113569070698915,41.202939318016334,31.351259841114683,L7
2004-08-17 20:42:51+00:00,,,,,,,,,,,,21.955985181852547,26.52711939287497,19.5244550194536,21.926885830064723,23.20369372804952,19.63517570345579,33.25315963672888,28.512229439321946,L7
