dates,oahu0018_0001,oahu0018_0002,oahu0018_0003,oahu0018_0004,oahu0018_0005,oahu0018_0006,oahu0018_0007,oahu0018_0008,oahu0018_0009,oahu0018_0010,oahu0018_0011,oahu0018_0012,oahu0018_0013,oahu0018_0014,oahu0018_0015,oahu0018_0016,oahu0018_0017,oahu0018_0018,oahu0018_0019,oahu0018_0020,oahu0018_0021,oahu0018_0022,oahu0018_0023,oahu0018_0024,oahu0018_0025,oahu0018_0026,oahu0018_0027,oahu0018_0028,oahu0018_0029,oahu0018_0030,oahu0018_0031,oahu0018_0032,oahu0018_0033,oahu0018_0034,oahu0018_0035,oahu0018_0036,oahu0018_0037,oahu0018_0038,oahu0018_0039,oahu0018_0040,oahu0018_0041,oahu0018_0042,oahu0018_0043,oahu0018_0044,oahu0018_0045,oahu0018_0046,oahu0018_0047,oahu0018_0048,oahu0018_0049,oahu0018_0050,oahu0018_0051,oahu0018_0052,oahu0018_0053,oahu0018_0054,oahu0018_0055,oahu0018_0056,oahu0018_0057,oahu0018_0058,oahu0018_0059,oahu0018_0060,oahu0018_0061,oahu0018_0062,oahu0018_0063,oahu0018_0064,oahu0018_0065,satname
1999-11-24 20:46:49+00:00,74.12094410263182,41.7184904003029,43.77401646998777,51.30977573985622,50.4647783826756,43.79602501584894,40.81757686952096,43.48440886206426,43.69243482330387,29.10645339033064,19.55048258810675,19.08818485040562,24.187723620777764,31.28681409095532,30.82635875379741,29.51969163830161,28.82718225367188,22.759772036552103,19.35498316728909,21.76010729652661,19.02672116971088,14.476393996737723,19.88950492280902,24.843158884143264,25.79041223377233,28.07920062942617,30.697234077342788,31.832691940472213,27.70552617404524,18.179427676592606,11.269214518804027,14.561642421970772,16.576718835910338,24.021379737239386,18.79645912333938,18.2574052054452,17.548358249269622,23.93765147578909,36.07120590855276,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-12-01 20:53:02+00:00,32.1331516158679,11.571313845214522,12.87560919707198,23.62555762505532,28.37677066365191,30.62580586675872,18.78967339888421,11.852494564729572,10.89352905721763,4.261039721990655,5.08123812269483,22.88234594549304,28.14497587560764,30.72776745690169,30.956197460856103,22.0320632303598,12.54200653524533,8.39977890695151,8.096440822986082,8.487432656020111,5.757756454694127,6.149957966364055,9.760141878586264,13.009933779882417,17.072762890653436,22.24677774388411,23.20582854493005,20.963435871463325,15.428757351080389,11.348272441346005,7.947807518443716,16.627916978273014,16.909964994939926,21.127700704288188,19.37992872080433,27.90639654075437,21.20546405003757,34.40722597555949,38.62338007500984,21.6479642050748,14.090280219106903,20.196911520628213,21.74871249266174,16.52207118038052,20.54777833466519,24.64486157583051,28.55729237780812,25.067760200143645,21.30301796119541,23.26646100491317,25.15100796418089,24.048161236305035,29.216759112155422,37.84687179622024,33.26366661297326,30.936966733789163,36.10088595211717,42.01473532956388,42.11110667090259,37.46598712127896,39.632301387690816,43.72789632932328,35.78934283004785,31.9381381073351,29.441916757271947,L7
2000-01-02 20:53:03+00:00,,,,,,,,,,,,,,,29.0207564647322,22.078109513777058,21.194347921057403,20.77251605984732,9.389777839466406,2.84376742727788,3.8487277452453,6.467464786974206,11.969161447321728,14.846950637082566,17.406797221391606,23.98098575215377,25.642682332885474,20.22534115476644,7.505572117971868,-0.449888818971241,0.5616938777847352,2.938929585275397,4.794945403072999,2.409637160253132,,,,,,,,,,,,,,,,11.882013157131643,22.486208683376347,24.68799206157192,25.622502052780234,27.961159151942244,29.672341760534685,28.550189839864345,29.615094796298983,37.70890751567125,32.18233992873429,34.610929859537464,35.66931866258884,34.35976890337624,25.854871984070925,,,L7
2000-01-27 20:46:52+00:00,58.10332508525552,27.265422612179584,24.26432143996784,26.53803460225792,32.88914945001447,39.39131239720755,38.976780436920535,21.38804438753004,23.56153714973722,13.753909598074804,9.517245358473597,11.79592801079462,23.58998632396471,28.12147386998152,33.09723614675167,30.41158684928981,19.18212970420321,19.561549896472265,12.014863310831776,12.056329704979277,7.707585365156765,8.78829415866811,13.520823713835268,15.714181012772457,17.199769110641,20.45994559959813,20.01382528112673,19.51042364735902,22.693944004563228,15.378906447979976,10.38187361058522,15.1296866942106,15.88268635276519,22.896654371199453,15.409188846686028,27.11931754994046,20.65013316898489,22.099203297546023,37.39704268530458,24.625955413180783,23.44928967887697,13.641081827292508,16.400289407536114,19.27864451407966,18.11691606249917,18.36358073978512,21.268572778583163,24.56662115571461,21.0219686413471,20.88185831883348,18.27901289314708,23.915321753360217,30.09264924089849,31.0467325205542,29.801760866537823,30.261932406553928,31.764590380380906,37.92156688705084,40.62120299424412,32.941967679163355,27.5217534907315,30.4600598598197,26.15309674313089,30.93285628039857,23.67669743053684,L7
2000-02-03 20:53:01+00:00,,,,,,,,,,,,,,,,,,,,,,,21.535526942514466,23.746221741674464,26.191870145907096,29.958142029767885,27.309088423849342,25.9408741018097,22.708574969665577,13.593454510576612,7.343891740985785,16.973367286306775,13.977114215226209,10.235233331432802,1.3521233600669609,9.30338671064878,18.14997412485384,21.829514072962333,,,,,,,,,,,,,,,,,,,,,,,,28.289937371063854,14.755742554563822,,,L7
2000-02-12 20:46:47+00:00,66.27391238871994,36.39616060681251,35.677749489885656,33.031557832246726,35.38505228461939,41.1410038524291,43.707314512257945,42.07960605275169,35.54372389396196,24.9362552933724,26.848968262734857,29.367108096118,33.56033227587402,33.384841778513064,36.13575144079864,35.4369349958775,26.419863847414703,14.365578612839448,14.552917873133763,20.999397900978902,28.979124866252256,29.72825220561984,10.117911010218103,17.655630096943987,26.265639959595287,29.039835362927576,26.428932841057424,28.93758879798181,24.37339401689517,15.368689683833544,11.771861180336186,17.354814612944764,20.77962158684304,22.150801757702965,24.082118249337103,29.610959159147328,27.70894187424752,40.76222424985012,39.82609516273373,26.332601729989623,26.99625527799102,25.628252318422845,26.42000394349989,19.098107113724417,20.45586588790768,24.182997764580698,29.183413803344447,31.642663252558656,28.40561948361612,32.57440375539305,31.7275393183794,30.32273093346528,36.44318713627844,39.56020049069532,36.29214524471789,38.8487248304849,38.87255425205612,46.588625249535845,49.290631128186426,51.5148010594153,50.54698944387861,44.957574136572426,35.29991780968053,30.070960144304685,23.12035732775673,L7
2000-02-19 20:52:54+00:00,71.23400790721475,40.54017985723388,43.68464844083597,53.51104665663939,61.057127075276426,59.37551111336779,50.87423448160862,47.23125213143919,47.19249265722297,38.71276674766787,31.00710398772135,33.281554756637185,42.19422374009434,55.83295383659907,57.83509751017044,49.36766695108207,41.61089798830559,34.862830921126275,7.897253373857262,17.566750017672263,11.656240186846343,9.218004946505271,17.474020949071384,19.87000025247882,18.208391333426096,20.966133597092213,24.0761359510532,28.629153655423146,24.943938012553428,14.353414138597437,14.96548965801164,19.348459859113618,19.500308350090773,25.521635590366124,26.22829132354622,32.9959079396524,33.28283071750364,51.85599729503704,45.06999070661856,32.25480243459419,29.8634964622679,24.78312041243587,23.62483334303423,17.750414653356753,20.32751203212146,23.58197150928753,18.82518490150923,,,,,,,,,,,,,,,,,,,L7
2000-02-28 20:46:42+00:00,41.37134726132745,34.9853427634818,40.27216902960188,46.68943717287133,46.655581959107465,42.29118037895006,40.352805289021255,37.92098075387825,41.54248838292995,36.70365660481024,34.506665549731856,30.62071374856626,31.13907811186135,33.93740810541323,29.26248667669697,23.38165961478653,22.95191664889964,18.279133469540824,15.557732962384751,20.373531392773653,25.925611060910622,27.070418499258764,18.025805174747823,21.49224787001307,24.09496955967748,24.344357742326217,26.87188437504029,32.652438891156656,31.68071351276206,20.536162549988777,15.982509667719674,22.27094302490177,25.032939222002867,27.28058957447442,27.9974023122573,33.18285717585253,31.559343586210645,40.635208241307375,42.46474713089684,35.08553002550541,30.954494075635523,31.17918778764254,26.25398108635342,20.154586161652595,22.514837685790027,26.06120428158134,30.84124137468214,27.863527514666487,25.33449712205299,30.289196413185685,33.238034315481165,32.40278983684519,34.45974412680645,39.28478425638434,37.24698440290377,35.081287818761375,34.76173625681706,41.44290553499236,53.833475330277466,53.82637713073072,44.94258992434594,42.764437525696245,34.08347640113664,31.704751523280883,32.05576145996784,L7
2000-03-06 20:52:49+00:00,60.75393773824849,38.80784773115654,41.31708769022479,47.84121658516579,48.219177070877855,47.31445213985881,48.48843795646878,53.045049358133085,54.59143200648189,43.61900226840627,37.44020592174972,37.03430741271043,45.97326511745363,53.32226864196948,43.37836408262467,32.360152352403595,28.2194053069352,23.316396136326087,19.25543478039593,24.497477740698148,32.17116671895743,37.05146157440656,38.81431226650498,30.99782206431273,29.27552131769009,31.220178696903307,37.65809135040696,40.48284294334882,35.3417628754248,23.40291563070184,17.467185843774242,21.56234095602075,23.65738394786156,25.1494595512198,22.868219478202267,32.13937443949991,33.49400402597298,47.606965263956106,48.29360645152246,47.13365552235609,41.7973998729512,38.8239814534906,26.58960492885184,18.76354272373806,20.94042887895611,27.05794937942004,37.34537385199863,35.07618743523529,30.39867685061049,30.666417408571185,33.88861938213,34.38849749277255,36.11769307941636,36.46473651982489,40.88927627951389,40.981338532532405,39.54560492809024,47.00288153255361,58.65901379154132,50.19932223226619,36.15841505009623,31.184277198806843,23.470880314543432,21.485356576182685,15.721590783496875,L7
2000-03-22 20:52:50+00:00,60.39120464178325,34.67801604202672,38.461164867335455,45.59873034537383,45.74579608839043,43.317180621943,44.18060515796624,47.66080754817836,48.75623500263185,38.76887394861828,34.09568160010316,34.58772994990398,37.7200755727396,43.47640967973351,38.63052009393204,31.436548323122828,26.861173336655305,23.44108991692871,19.05419132847572,23.35741533401377,29.96700320278348,32.99693624291158,32.051739881974186,30.824140804084628,30.2585526895726,34.07657326225013,39.11239901286755,39.96605881061296,37.06948351786198,28.449239669078786,25.30123605176727,26.561143643733686,29.26553667489645,29.482924030592624,30.1663202283085,37.40601865139215,39.72155843397215,45.3950983917696,45.85053394163898,44.99709095645888,38.63485409489292,37.77930557080536,31.27478036225473,21.706878466001164,23.43005770775989,25.69386212190352,40.590931158786255,36.75503521143479,31.969663987266287,32.642854236185975,36.62112192765407,37.10926178000656,39.1200917799793,42.210686119111806,42.05401942592046,39.381029514209615,38.52752988428836,44.88167821278356,56.4432318764816,52.5904577285965,39.94281869278287,34.97507976055655,29.36211163650341,26.401838257784085,21.12683462297106,L7
2000-05-09 20:52:21+00:00,36.50730554394918,32.451734823125285,38.4395789740236,45.75080011271003,45.98420102416643,22.62177091115557,24.74824996079852,29.306505090302224,35.87421206155806,32.07622263230702,28.81631976688867,29.872392955476272,38.3495705876763,43.84016709916149,21.65048524109332,18.155161531494866,21.212837061502302,26.32767646725001,29.21117808916933,25.31060163296094,26.717715717159457,25.50386310479212,26.13045343716609,29.047718930044443,38.283527230323074,44.47134942296524,43.64621249562224,40.13210277791418,37.3185602530312,35.266222683391014,37.198414206916425,37.81835073218877,39.99929991543905,37.64776931985522,36.00809525726396,38.826409346527136,32.689868048633855,47.55651785505162,48.41353231006771,46.98670069640219,44.879887120279385,43.30835238528797,35.66529539872467,32.45325927473588,32.944347880116354,37.45931219344065,40.670819507511055,38.047522749242894,38.9532806227455,35.66360383659787,31.735541293409085,34.793138852760265,33.4146685874778,37.9100167749248,43.02216401497906,41.540290255640365,38.38689540687656,43.33999990772248,51.19202513906206,44.49745705827869,41.18741604194279,34.080592752901,22.19256556084372,20.837104396369902,17.756960309731497,L7
2000-05-18 20:46:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-06-03 20:45:56+00:00,55.51310780836386,40.3122766403004,43.3126408408441,51.42955340319784,53.362787915848905,49.407616916532746,50.35152247409896,55.46111175588958,62.612581120868505,51.379359272511856,43.02354433806959,49.93756799677573,56.89267715323563,57.1321342546081,50.556035956920105,43.003201091698166,37.03936470701108,27.868997300766324,21.29593964366814,25.56712843683704,33.83917393445704,41.08381928871155,,48.45651095025723,48.85077753066094,49.01596864165409,51.02699852051412,50.62288011715386,46.75247752643009,44.58007081190459,44.6817821923152,48.93930051631349,49.98976705114445,53.199523876616446,48.11211853007861,46.928735209070666,51.385962618858166,,57.01404164035272,54.679898248641074,52.65684349345389,,44.56524251596621,45.41541999322772,45.54126609903712,50.52950458587275,50.16746774296988,51.95479147820088,,51.84653437354931,47.50296544317836,47.29910434190155,50.680636006966665,53.93371274099436,50.25293343700891,42.656025954271264,46.864126979214966,53.208612846166496,53.93652923558181,52.520632637355256,48.47722497304456,41.99600844509482,32.49964067219168,29.983257911564102,29.765551964676654,L7
2000-06-19 20:45:53+00:00,,,,,,41.81015038951728,43.48776834227961,42.25566815787103,44.13660616778911,38.48537468506894,27.889900409184364,38.90554753909911,43.467776303031634,42.55531185141393,38.81653299863256,29.343029453387658,24.58275737320224,26.094261706222248,22.180802729436675,19.25347386515719,11.672119170776584,4.885472497338822,9.056054432900368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.45185112196634,48.23183367515314,54.01884315131508,52.45869089466072,48.37779775734696,43.57261526933917,32.6906320493778,29.199848008893365,,L7
2000-07-05 20:45:39+00:00,58.96478706564216,39.39791526824588,40.15531154290491,45.22278800189631,43.01143437635511,45.234496119811006,48.61019723716623,53.26462866647558,55.8035558450858,45.701634387200336,35.907834169623285,43.66195381933432,50.33639741627923,47.56898864647782,40.576331891209584,35.93702445506343,27.402495409936964,27.71174871064363,26.37380644261609,24.52910124948217,22.86221546353197,21.25352202495659,24.79619865755968,32.58591855371763,42.294075675577794,48.13105940651274,49.692655107991335,48.08446096003967,44.97083976165121,38.40557291299421,39.480657504693575,37.2816024260192,39.29951240624083,29.00045795086997,26.46440445960403,36.48677243056106,51.33053945650822,,55.54833161256144,54.19128476872654,49.95113484751878,,35.113206579584634,18.90640451467292,8.031306730851849,20.63864117325576,,,,,,,,,,,,,,,,,,,,L7
2000-07-28 20:51:26+00:00,44.8236400617924,28.95313636051788,25.579677317494884,31.41492345696128,36.9662435989612,44.40110948902645,48.26494038980324,49.0733262368205,45.31280700530856,37.516747042469774,33.827481674249455,38.05763332475714,47.98072871469889,52.38149692233159,37.21679821374376,27.44900412370944,22.03986989432668,14.197028940087108,18.29108299398537,22.824428376810044,23.36340291721972,22.275234515603955,25.41893427839897,33.20121261085553,32.840904516201704,31.78130732539929,37.0587677741604,43.66378232179021,43.57313308068948,39.58368373544592,38.65440852588036,42.793389813508206,44.90380042964731,43.415189815528,40.37786313380123,40.76119487610203,37.23125498926576,48.20746705548169,50.69562724425713,45.96174914342284,42.77542954357709,40.20376043637968,35.10845736576063,33.85747974711754,34.75772594266838,40.89470909697991,44.51546098394153,39.37765919899364,35.34730737836897,29.630344989346806,32.574543601587315,32.026202879500275,35.05612397784262,42.01792474659548,43.557549395641104,42.02115044251009,41.14580321782918,43.722349895373846,47.35494811498773,39.389737081372985,,,,,,L7
2000-08-06 20:45:09+00:00,43.50594729688128,36.34484398904926,41.9776016455921,51.74920675130608,53.013843638563,48.22809395657802,43.35233045770016,37.57083698634455,42.22549606606971,39.66576348263352,36.83123437876532,52.225959692529656,56.14509402845969,52.118139946154514,39.78612704815292,27.738037585183164,24.79069717073772,19.004913668360228,18.982020323049827,24.345844816536616,29.935795097847663,33.99918613344482,35.444199552814304,35.98627790041628,32.677362343955366,36.76230407510028,48.92184451827089,50.63864442167696,46.52837180564998,44.668684315218016,41.16761081353519,44.12668371280122,43.72036772987504,43.83725872745474,38.81283604114186,43.4160929591231,41.62058393856529,,59.37716262900295,52.15516517764347,49.49082986992566,48.04273343488178,37.21196532124776,35.491310570724394,36.445517743440384,40.58410130905985,46.37816684282055,41.17073199569333,38.95020932003165,36.915697705006735,38.73482928035951,35.6840551574865,41.95346071413132,50.02211735406864,45.46428866627897,42.87379249587185,,,,,,,,,,L7
2000-09-23 20:44:31+00:00,59.14590122474083,38.53690080048985,43.795980733828216,51.57864634952222,45.51947474562057,41.86542143570043,40.450533907883575,39.82481618429502,40.86685973141098,36.94427980661192,36.9189278104115,48.69025415777944,60.600478957657934,60.40048447832189,46.36435473985593,33.904204967692166,28.37934279265998,21.096346414967734,20.60107845385664,25.71032213225044,30.34830469933404,34.06366674827535,36.26850505338575,35.046945392088055,34.17759703010226,36.94636501759088,44.37462348774866,48.47465888167336,43.64494107056394,34.85804689345517,31.306883536458205,37.570547941073215,36.839000338875245,32.9804068921594,28.13004758046809,34.138431950148856,34.475098952416296,41.84717247577874,46.19911639135784,41.74280503705981,31.039173074752668,25.40369847822813,22.344886078901776,21.22755705044032,25.69947668233569,29.20706138049792,43.19806191843376,40.00473656884828,35.54431942144437,33.872976961689105,39.12439024016642,37.59507511792921,,,,,,,,,,,,,,L7
2000-09-30 20:50:41+00:00,66.16265304951992,42.45485939666626,44.191301004990045,51.88222101409955,48.81631034386094,47.64845004673776,42.18874597728381,35.10349878905545,38.16484935945748,36.76482687550197,33.21027767612125,49.68879719285044,57.35804643203014,56.41415897731817,41.43834561996353,25.68154053469295,19.86333752358269,21.83958664227394,19.45611134251311,21.01669982114918,27.16129634140131,22.28117395677582,17.986288698092103,21.01354543436851,23.33716875739741,28.029334621004075,32.544464890951375,32.813563374526225,27.669820815183,24.29799005317448,24.253484671879928,30.07320522851829,32.03314218324904,31.60804081424981,30.05821904428008,34.67495074484524,34.526765357727626,47.9784501501375,46.32308469220541,43.25545941659712,34.61526146194451,31.93962136737248,28.468219797221963,23.7193171801634,25.72483212461874,28.96137237939881,34.07340837555611,31.26816443993856,29.776824692918765,32.84605019306779,35.73294781367213,41.12096394942316,42.37990776542092,45.52180636067536,47.75202372997115,45.52342359482165,43.96566599438486,46.83304439122024,50.88042577682969,55.69156317894745,48.256384915427184,43.57517924712156,35.93186995951049,31.75429941701636,27.251747101118944,L7
