dates,oahu0042_0001,oahu0042_0002,oahu0042_0003,satname
2020-04-15 21:09:32+00:00,,,,S2
2020-04-18 21:19:27+00:00,,,,S2
2020-04-25 21:09:32+00:00,172.07831854462415,171.1238113837572,168.97265138223813,S2
2020-04-30 21:09:40+00:00,,,,S2
2020-05-01 20:53:31+00:00,170.0009960481557,166.59617271693628,162.48753102030764,L8
2020-05-05 21:09:34+00:00,,,,S2
2020-05-08 21:19:30+00:00,,,,S2
2020-05-09 20:27:53+00:00,,,,L7
2020-05-10 21:09:41+00:00,,,,S2
2020-05-13 21:19:37+00:00,152.7547502332195,153.01065841714075,154.2481070828028,S2
2020-05-15 21:09:36+00:00,,,,S2
2020-05-25 21:09:38+00:00,,,,S2
2020-05-28 21:19:33+00:00,,,,S2
2020-06-07 21:19:34+00:00,,,,S2
2020-06-12 21:19:38+00:00,158.1302802498636,156.35177408396098,158.04556201882903,S2
2020-06-22 21:19:38+00:00,,,,S2
2020-06-24 21:09:39+00:00,,,,S2
2020-06-26 20:25:02+00:00,175.65356956116324,179.91685039201178,173.33692311922462,L7
2020-06-27 21:19:34+00:00,,,,S2
2020-06-29 21:09:42+00:00,,,,S2
2020-07-14 21:09:38+00:00,,,,S2
2020-07-17 21:19:33+00:00,,,,S2
2020-07-19 21:09:42+00:00,,,,S2
2020-07-20 20:53:57+00:00,173.542425597348,170.8534385557804,166.60420079802924,L8
2020-07-22 21:19:37+00:00,153.21354772821385,151.51055969061298,154.3667734730698,S2
2020-07-27 21:19:35+00:00,178.18435124436522,,,S2
2020-08-03 21:09:40+00:00,,,,S2
2020-08-13 20:22:04+00:00,,,,L7
2020-08-13 21:09:40+00:00,,,,S2
2020-08-18 21:09:43+00:00,162.53687357318464,160.79886576018097,168.11416594308716,S2
2020-08-21 20:54:08+00:00,169.01309059475943,164.9515685865935,161.90768589534642,L8
2020-08-21 21:19:38+00:00,,,,S2
2020-08-23 21:09:40+00:00,,,,S2
2020-08-26 21:19:35+00:00,,,,S2
2020-08-28 21:09:42+00:00,,,,S2
2020-08-29 20:21:02+00:00,,,,L7
2020-09-05 21:19:35+00:00,,,,S2
2020-09-07 21:09:41+00:00,,,,S2
2020-09-10 21:19:36+00:00,164.50378660345476,163.1487949885638,166.3997083611439,S2
2020-09-14 20:19:59+00:00,,,177.26777757445433,L7
2020-09-15 21:19:34+00:00,,,,S2
2020-09-17 21:09:41+00:00,,,,S2
2020-09-27 21:09:42+00:00,,,,S2
2020-09-30 20:18:57+00:00,,,,L7
2020-09-30 21:19:38+00:00,,,,S2
2020-10-07 21:09:43+00:00,,,,S2
2020-10-10 21:19:38+00:00,,,,S2
2020-10-15 21:19:36+00:00,171.22500937029776,166.4169562045074,172.43425983298522,S2
2020-10-24 20:54:23+00:00,,,,L8
2020-10-25 21:19:35+00:00,,,,S2
2020-10-30 21:19:37+00:00,,,,S2
2020-11-01 20:16:52+00:00,,,,L7
2020-11-01 21:09:40+00:00,,,,S2
2020-11-04 21:19:34+00:00,171.16254877787102,176.5101419051458,178.4637988093381,S2
2020-11-14 21:19:33+00:00,177.59906247691785,176.81991026545273,178.00703133737497,S2
2020-11-17 20:15:46+00:00,175.5932402703738,175.33643291618623,173.4116801525645,L7
2020-11-19 21:19:35+00:00,,,,S2
2020-11-21 21:09:37+00:00,184.91897557831828,183.649561597458,185.604096262104,S2
2020-11-25 20:54:23+00:00,173.39804989104906,169.7921166316848,170.7822642360516,L8
2020-11-29 21:19:32+00:00,,,,S2
2020-12-01 21:09:36+00:00,,,,S2
2020-12-03 20:14:36+00:00,,,,L7
2020-12-04 21:19:31+00:00,176.32931741864138,173.58349205128613,173.01794283020095,S2
2020-12-06 21:09:35+00:00,,,,S2
2020-12-11 21:09:34+00:00,185.78159578188368,182.79763523369687,175.18744860216088,S2
2020-12-14 21:19:28+00:00,,,,S2
2020-12-19 20:13:24+00:00,,,,L7
2020-12-21 21:09:33+00:00,,,,S2
2020-12-24 21:19:29+00:00,173.54231619873025,172.06084874927112,173.98585765568558,S2
2021-01-03 21:19:31+00:00,172.13865713437312,171.36011681052565,171.99447909520646,S2
2021-01-04 20:12:17+00:00,181.122869977035,185.06735225678125,181.73596502015693,L7
2021-01-05 21:09:37+00:00,166.08478751565664,166.17990764900964,172.46710379962428,S2
2021-01-10 21:09:36+00:00,,,,S2
2021-01-12 20:54:15+00:00,,,,L8
2021-01-13 21:19:32+00:00,,,,S2
2021-01-15 21:09:38+00:00,,,,S2
2021-02-02 21:19:31+00:00,170.6633898814506,171.51077122526146,172.42395608779387,S2
2021-02-04 21:09:36+00:00,,,,S2
2021-02-12 21:19:30+00:00,,,,S2
2021-02-14 21:09:36+00:00,171.93535627998358,171.4332921658339,171.78279679495012,S2
2021-02-22 21:19:30+00:00,186.5187783587357,175.50269764555787,176.54034440014527,S2
2021-03-06 21:09:37+00:00,162.00571624054646,162.68278039514198,170.46228234246576,S2
2021-03-14 21:19:31+00:00,,,,S2
2021-03-19 21:19:31+00:00,165.9389837843937,163.74862303633898,161.63799165120668,S2
2021-03-24 21:19:31+00:00,161.51605979892966,163.3417273162625,165.42695308672927,S2
2021-03-25 20:06:15+00:00,,,,L7
2021-03-26 21:09:35+00:00,152.73691706937387,149.27376228263742,154.70666753274796,S2
2021-04-03 21:19:30+00:00,159.7190377105565,164.56933992579548,169.57806651374955,S2
2021-04-08 21:19:28+00:00,154.0198484947991,155.54219466806123,161.03313285832078,S2
2021-04-18 20:53:43+00:00,,153.434620675512,165.53773600642018,L8
2021-04-18 21:19:27+00:00,,,,S2
2021-05-04 20:53:33+00:00,171.46266874954736,166.4990388059065,166.90783583653396,L8
2021-05-12 20:02:15+00:00,175.10195118646666,173.09279486808293,165.67817551797498,L7
2021-05-15 21:09:37+00:00,166.28330101660524,164.91698845288138,166.96866954182195,S2
2021-05-20 21:09:37+00:00,173.052685608104,172.76656632139816,171.04665865970298,S2
2021-05-23 21:19:32+00:00,,,,S2
2021-05-25 21:09:38+00:00,,,,S2
2021-05-28 21:19:33+00:00,,,,S2
2021-06-05 20:53:50+00:00,173.53944482849485,168.50686649483922,168.62328988625728,L8
2021-06-07 21:19:33+00:00,,,,S2
2021-06-09 21:09:38+00:00,,,,S2
2021-06-14 21:09:37+00:00,165.58758152769465,164.2843897663819,165.65193852548686,S2
2021-06-21 20:53:55+00:00,174.69627798205747,169.39331139855477,166.60200558908858,L8
2021-06-22 21:19:33+00:00,,,,S2
2021-06-24 21:09:38+00:00,,,,S2
2021-06-29 19:58:14+00:00,,,,L7
2021-06-29 21:09:38+00:00,,,,S2
2021-07-09 21:09:39+00:00,,,,S2
2021-07-19 21:09:39+00:00,175.0483250679959,173.29026496575952,174.36413480079457,S2
2021-08-01 21:19:34+00:00,,,,S2
2021-08-06 21:19:35+00:00,,,,S2
2021-08-13 21:09:39+00:00,,,,S2
2021-08-16 21:19:34+00:00,,,,S2
2021-08-18 21:09:36+00:00,,,,S2
2021-08-26 21:19:34+00:00,157.97020905833682,152.59269666126977,155.02641562417847,S2
2021-08-28 21:09:34+00:00,176.47933931707408,177.0567792355455,177.23871964689351,S2
2021-08-31 21:19:27+00:00,,,,S2
2021-09-02 21:09:38+00:00,,,,S2
2021-09-10 21:19:28+00:00,,,,S2
2021-09-17 21:09:33+00:00,177.11250431014167,177.09257605297435,175.57155406124,S2
2021-09-22 21:09:40+00:00,,,,S2
2021-09-25 20:54:23+00:00,,,,L8
2021-09-25 21:19:36+00:00,157.8448853328572,154.41685607757617,156.81926045655047,S2
2021-10-03 19:49:51+00:00,170.6833877676442,167.83649524562338,165.05578265241394,L7
2021-10-05 21:19:37+00:00,168.97306573262878,168.62864253659987,165.91425928193726,S2
2021-10-07 21:09:37+00:00,,,,S2
2021-10-10 21:19:33+00:00,169.39906331924482,169.1491787234765,167.1883948156739,S2
2021-10-11 20:54:28+00:00,173.75387743281712,170.28927937935427,167.2605525418791,L8
2021-10-15 21:19:37+00:00,166.7173686382926,163.9167276114908,165.3385413581204,S2
2021-10-17 21:09:38+00:00,178.28800691187334,178.45779673817285,179.40209109128267,S2
2021-10-20 21:19:34+00:00,,,,S2
2021-10-22 21:09:42+00:00,,,155.4102635525051,S2
2021-10-25 21:19:37+00:00,170.29643877054366,169.22888751671636,168.84815391687718,S2
2021-10-30 21:19:33+00:00,,,,S2
2021-11-01 21:09:41+00:00,,,,S2
2021-11-04 19:46:57+00:00,174.46462188023833,175.2038705223647,170.29489747283074,L7
2021-11-04 21:19:36+00:00,,,,S2
2021-11-11 21:09:39+00:00,,,,S2
2021-11-12 20:54:25+00:00,156.38599871085907,158.409637039695,160.98609682963416,L8
2021-11-19 21:19:29+00:00,,,,S2
2021-11-21 21:09:37+00:00,,,,S2
2021-12-01 21:09:36+00:00,,,,S2
2021-12-11 21:09:36+00:00,,,,S2
2021-12-19 21:19:26+00:00,,,,S2
2021-12-26 21:09:32+00:00,,,,S2
2022-01-05 21:09:33+00:00,,,,S2
2022-01-07 19:40:45+00:00,180.65017815873284,175.03020135887638,179.96258364403332,L7
2022-01-07 20:54:19+00:00,,,,L9
2022-01-08 21:19:28+00:00,,,,S2
2022-01-10 21:09:38+00:00,,,,S2
2022-01-15 20:54:16+00:00,,,,L8
2022-01-15 21:09:33+00:00,,,,S2
2022-01-20 21:09:37+00:00,,,,S2
2022-01-23 21:19:32+00:00,167.2068555409138,163.44202629591376,164.56663721709643,S2
2022-01-25 21:09:31+00:00,155.08262788297296,153.76761186894316,156.8267720485186,S2
2022-01-28 21:19:26+00:00,159.44858481046396,156.49367559429763,164.75285788783532,S2
2022-01-30 21:09:37+00:00,156.63425144357078,154.70605019907833,161.12965726019937,S2
2022-02-02 21:19:32+00:00,156.64742250125508,155.84982811656567,161.26560136171923,S2
2022-02-04 21:09:31+00:00,,,,S2
2022-02-07 21:19:26+00:00,165.8116163011436,166.30804193717498,165.5108448089255,S2
2022-02-08 19:37:38+00:00,,,,L7
2022-02-08 20:54:18+00:00,,,,L9
2022-02-09 21:09:36+00:00,,,,S2
2022-02-12 21:19:32+00:00,157.4075852707182,154.57186046700605,159.88198739535542,S2
2022-02-16 20:54:07+00:00,167.50862876603296,163.90993507627678,163.90509481663227,L8
2022-02-17 21:19:26+00:00,157.8381249786499,,,S2
2022-02-19 21:09:38+00:00,,,,S2
2022-02-22 21:19:34+00:00,,,,S2
2022-02-24 19:36:03+00:00,,,,L7
2022-02-24 20:54:09+00:00,175.67677829700196,179.14107677359016,174.03924685285986,L9
2022-02-24 21:09:32+00:00,166.14957457646605,167.51821449932717,164.39135053051774,S2
2022-02-27 21:19:28+00:00,158.6625012199681,154.44051846100248,159.4818185628449,S2
2022-03-01 21:09:40+00:00,156.37619988226456,151.7691355941858,157.7856545281548,S2
2022-03-04 21:19:36+00:00,,,,S2
2022-03-06 21:09:34+00:00,163.82250337546688,163.3116556729536,161.5995042454975,S2
2022-03-09 21:19:30+00:00,160.13464293105102,162.4409436480175,162.79270514334831,S2
2022-03-11 21:09:41+00:00,181.62466848361404,173.58032362647396,169.9482588877364,S2
2022-03-12 19:34:28+00:00,175.3338210576106,179.64680359658573,180.728434940693,L7
2022-03-12 20:54:05+00:00,172.8543376502937,165.22260400382538,168.69835896860397,L9
2022-03-14 21:19:36+00:00,156.87327388827666,150.87695158678525,157.40307549988245,S2
2022-03-16 21:09:35+00:00,164.93433920658794,163.48198714412172,162.96265489045044,S2
2022-03-21 21:09:40+00:00,156.78759168846412,153.95557675989588,157.74840555337613,S2
2022-03-24 21:19:35+00:00,157.60342740092017,153.6283895323124,154.25972618703682,S2
2022-03-26 21:09:34+00:00,170.4363720270469,169.80159804014858,165.17506741246464,S2
2022-04-18 21:19:28+00:00,159.31609221729744,159.56789383865788,159.52667233791598,S2
2022-04-20 21:09:41+00:00,155.62891365522682,151.73205682845128,155.1396283854039,S2
2022-04-28 21:19:25+00:00,,,,S2
2022-05-10 21:09:41+00:00,162.64963338695134,156.5992059373101,161.49791408759572,S2
2022-05-15 20:53:38+00:00,175.7455611869807,163.30797677059044,167.78717813683363,L9
2022-05-15 21:09:36+00:00,169.6602459782487,166.30860751607187,164.30440603761113,S2
2022-05-23 20:54:00+00:00,174.7630493303709,160.7878393096738,162.5382301046912,L8
2022-05-23 21:19:39+00:00,,,,S2
2022-05-24 19:29:57+00:00,177.91943747096025,176.8889139245304,172.9145435791789,L7
2022-05-31 20:53:35+00:00,171.49034605811866,163.4187741506264,166.235103125446,L9
2022-06-08 20:54:09+00:00,173.77172262152757,166.00387776007366,164.37641499922196,L8
2022-06-09 21:09:46+00:00,160.02131054008024,151.56604185053342,160.72613512623818,S2
2022-06-14 21:09:40+00:00,162.90133697739773,157.02732719529345,160.61433317634223,S2
2022-06-17 21:19:36+00:00,155.6970546526032,156.07404149996398,159.50440852750972,S2
2022-06-19 21:09:49+00:00,160.0807328094952,160.18617583559515,162.40718831393502,S2
2022-06-27 19:28:01+00:00,172.2206846292962,175.33870581576426,175.6720585032399,L7
2022-06-27 21:19:37+00:00,,,,S2
2022-07-02 20:53:55+00:00,171.39353909382254,166.7761286599495,172.68673236194067,L9
2022-07-02 21:19:45+00:00,154.58448598027502,157.61571029531785,159.37538603098423,S2
2022-07-04 21:09:42+00:00,166.91398384928385,171.21084606023962,171.60292993708296,S2
2022-07-09 21:09:50+00:00,167.037829814354,165.5698075675543,166.5186955128097,S2
2022-07-19 21:09:49+00:00,164.22064274904093,166.51341629640874,176.29045295018452,S2
2022-07-22 21:19:43+00:00,,,,S2
2022-07-24 21:09:42+00:00,170.35141720930264,169.4658971714001,170.82505466476658,S2
2022-07-27 21:19:37+00:00,,,,S2
2022-07-29 21:09:46+00:00,162.87908585557645,153.72413951164296,,S2
2022-08-01 21:19:42+00:00,152.8195393497752,153.61635123578998,155.033847395007,S2
2022-08-06 21:19:36+00:00,160.35726602604836,157.94934833003833,161.13165125771548,S2
2022-08-08 21:09:49+00:00,168.4183440378276,166.29619356831836,166.77813054304897,S2
2022-08-11 21:19:44+00:00,153.7226504482946,151.31731262658022,151.59788583588167,S2
2022-08-16 21:19:34+00:00,158.55316508732597,155.4076741322559,163.78275078026158,S2
2022-08-17 19:24:01+00:00,,,,L7
2022-08-18 21:09:49+00:00,166.05372852609827,162.0378101290841,167.0264043350864,S2
2022-08-19 20:54:16+00:00,180.54745208349533,178.23902412553363,175.8756166374988,L9
2022-08-21 21:19:45+00:00,155.97557580482916,150.7240538467276,152.33522073487052,S2
2022-08-26 21:19:32+00:00,159.89304720111372,156.63579424704605,157.98193658974265,S2
2022-08-27 20:54:36+00:00,174.74416833712814,172.35843960166375,171.90048760752742,L8
2022-08-28 21:09:49+00:00,162.68547767402904,161.5131948230986,164.55775502959145,S2
2022-09-02 21:09:38+00:00,168.88390275662908,168.23434921013657,168.5309763974907,S2
2022-09-05 21:19:34+00:00,171.06981532114511,159.29073924656024,164.48209156635733,S2
2022-09-07 21:09:48+00:00,166.882751321741,164.32472883682894,167.0649287756498,S2
2022-09-12 20:54:40+00:00,173.49779704381163,170.253093915905,171.5941049410556,L8
2022-09-12 21:09:39+00:00,167.05928221362055,167.82462163933823,168.56810541093117,S2
2022-09-20 21:19:40+00:00,163.67917827916332,164.59251811709635,165.08501195604038,S2
2022-09-22 21:09:38+00:00,166.88795518628538,166.39381316063182,166.7798002945459,S2
2022-09-25 21:19:33+00:00,167.1997312941227,164.96193974733225,165.15747339655508,S2
2022-09-27 21:09:44+00:00,163.8643249439801,163.46907379246755,166.42161976388854,S2
2022-09-30 21:19:39+00:00,157.92038172597535,154.25840937029866,158.5187413258495,S2
2022-10-07 21:09:43+00:00,,,,S2
2022-10-15 21:19:31+00:00,166.55792140220947,162.88278372482762,167.75608015141887,S2
2022-10-17 21:09:40+00:00,,,,S2
2022-10-19 19:11:28+00:00,179.52748972235415,181.6468171206305,179.08431512387415,L7
2022-10-20 21:19:34+00:00,,,154.48685232317166,S2
2022-10-22 21:09:36+00:00,169.53420138311324,175.56617959248416,173.3814294042579,S2
2022-10-24 19:16:39+00:00,178.7051119068298,178.43595878859185,175.69355706105324,L7
2022-10-25 21:19:31+00:00,168.50389442583293,171.57988117319542,170.80365203423986,S2
2022-10-27 21:09:40+00:00,164.9355715872299,156.08418071143583,154.7359262241012,S2
2022-11-01 21:09:35+00:00,168.77040212393203,167.4248699115823,169.19731389196863,S2
2022-11-06 21:09:41+00:00,,,,S2
2022-11-09 21:19:36+00:00,160.570113857613,159.46343580123536,162.2359595531008,S2
2022-11-11 21:09:36+00:00,168.81051663372224,168.32124198915218,167.97140220912692,S2
2022-11-14 21:19:32+00:00,168.82269491672017,165.48874927536062,166.15128331535269,S2
2022-11-15 20:54:36+00:00,177.04280357279188,175.39777549642022,174.13386623789177,L8
2022-11-16 21:09:39+00:00,160.98054491349615,153.68427665367332,157.42010630202554,S2
2022-11-21 21:09:36+00:00,167.8442322759453,167.07824186299595,167.1201922388052,S2
2022-11-29 21:19:32+00:00,156.3865181040116,158.270224670646,167.8373825385033,S2
2022-12-01 20:54:37+00:00,177.60333737140033,178.35769718658702,174.29414964501046,L8
2022-12-01 21:09:35+00:00,167.77715642992015,167.6349950393494,168.86426609347484,S2
2022-12-04 21:19:29+00:00,,,,S2
2022-12-14 21:19:30+00:00,168.49077839649004,165.9317151510215,160.31786973940916,S2
2022-12-17 20:54:30+00:00,,,,L8
2022-12-21 21:09:36+00:00,,,,S2
2022-12-25 20:54:28+00:00,172.76098549083045,166.82170339418852,162.24527544903276,L9
2022-12-31 19:06:26+00:00,,,,L7
