dates,oahu0101_0001,oahu0101_0002,oahu0101_0003,oahu0101_0004,oahu0101_0005,oahu0101_0006,oahu0101_0007,oahu0101_0008,oahu0101_0009,oahu0101_0010,oahu0101_0011,oahu0101_0012,oahu0101_0013,oahu0101_0014,oahu0101_0015,oahu0101_0016,oahu0101_0017,oahu0101_0018,oahu0101_0019,oahu0101_0020,oahu0101_0021,oahu0101_0022,satname
2018-04-09 21:19:13+00:00,28.5598401573136,23.99286324891441,20.81302905497275,28.69378281926257,35.97892828937381,32.32433228304741,40.71957340647843,44.79803071061292,39.15036244423603,44.57012129726169,49.35346728883858,45.53751067600677,46.57007089405817,49.50742363846667,55.89903196533488,59.70111771945378,56.27613827842548,49.46893898502545,58.48296335648925,56.04975683896551,51.6582551321862,49.668609679234,S2
2018-04-25 21:00:48+00:00,27.826576821580847,25.7988425067817,22.91039496883859,30.003737402165864,36.979124421467176,35.03154248695695,27.92561939428509,27.08783180120277,20.853254880964112,25.784737385308794,37.61190700929959,34.54925176687216,34.96287690138461,37.19515787321984,36.95469875850714,38.18047981927617,35.89795924546851,31.23079075557552,44.8069201620837,47.34308617533557,44.80631207155397,37.00171133597702,L7
2018-05-14 21:19:19+00:00,17.108050953963353,9.527407342982356,7.101997844980615,13.801930948511789,18.9508075179792,,,,,21.185421439296803,31.64628043991413,29.57157773031234,26.86502450496237,29.97929823898196,35.42122808265303,42.94763153776728,42.86322231818642,35.423308859670726,45.72087197378426,42.804336996904304,,,S2
2018-05-19 20:59:12+00:00,28.30935293168501,20.19230573320948,17.00536838475035,22.129160991076937,23.67428047218604,25.400616034125093,34.182202572466245,36.59084687626377,31.41463610991407,34.115005159377546,39.77487034800328,38.46354187564442,30.451986847589342,32.3347700438253,33.50950190902149,36.11765890639264,33.12890663277994,27.51653905833597,35.8356541960793,34.95755427065729,28.043534237877203,19.18211547066783,L8
2018-05-19 21:19:14+00:00,30.71749116756584,19.55392849549826,20.22579315956016,23.31943744458789,27.057270324254883,,,,,,43.892153448467965,40.730160355684426,35.78109227749767,34.94258212420155,35.30619183649983,37.962257849466845,35.21662305342114,28.55476519694478,36.64122472396209,31.53377641762679,23.821988350770887,17.874519600194397,S2
2018-05-20 20:54:11+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2018-06-03 21:19:17+00:00,23.069627615952324,16.638637818909096,13.057917325728296,17.512985250237126,21.598776464758814,,,,,,33.95601886360385,30.207860431086804,29.944404404170207,31.316703496482504,35.6897878783898,40.46254075275422,36.97076431785516,29.38891001013146,,,,14.733170811881743,S2
2018-06-05 20:53:56+00:00,,,,,,,,15.65829434833119,11.042705399437304,10.417967694591216,,,,,,,,,,,,,L7
2018-06-08 21:19:14+00:00,20.93342946470892,13.564133943591314,10.105271397453828,17.71201164514242,19.95718830691624,,27.316794228803744,28.43155914343196,21.892707063325147,29.2125912927662,34.71502899274692,32.01881069063851,31.432587042817588,,,,,28.181010949992068,38.13929941170571,35.290486205225,32.08548111695566,31.05558373411825,S2
2018-06-12 20:59:59+00:00,21.038832040430457,14.202227189775876,15.953699589353214,27.100929091410336,34.285346000267054,31.63100385563342,40.12803025958539,35.940059109211255,,10.524234016970553,,,,,,,,,,,,,L7
2018-06-13 21:19:15+00:00,25.51224803477383,19.29603697798355,16.314141796491803,20.8831851256368,25.33870597444315,,,22.38570752378388,13.29932281165958,24.537651518133885,31.63817773974032,28.22010760181022,26.22519010011076,28.66737794728664,33.71908666631104,39.315406614854176,37.97877865121004,32.88389910556606,41.97380093182819,43.239516733486106,,,S2
2018-06-18 21:19:15+00:00,29.42954976061084,22.656560470204514,18.255230719866244,23.67314428679568,28.62157112577201,27.24369340931741,33.64544079726614,35.95183834031234,29.64504134933155,40.74205005322938,47.62000938924559,44.29442915072924,44.69067769739286,48.18117598919954,52.11990823811456,58.15564185596023,49.76619983188939,40.01228908583427,48.15882903479304,45.43850418742608,41.164689291888735,37.56795988474424,S2
2018-06-20 20:59:11+00:00,29.61103057816187,22.23302045033148,24.81091342474685,28.21778007704373,34.896196044029885,34.88287793960979,37.38366539856696,41.79337936383728,36.56830785550285,38.5023295796051,49.30610810387807,45.91027393167286,45.14573430882833,44.80824097213007,47.27580722817225,49.752393739557455,48.32156737637332,42.14552219027322,52.28817203993879,53.35819024467327,45.868824658484,41.642240005473205,L8
2018-06-21 20:53:38+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2018-06-23 21:19:16+00:00,17.356223464837715,12.96687864219764,11.315966079249083,18.85238505225278,23.401747994037564,,,,,,,33.45900304713778,30.818931116881497,33.26831301422223,35.060810516548806,45.27404908245251,44.72871317202294,37.35247570404048,46.738004497192826,43.5794619002809,36.56468079440726,33.040355543606175,S2
2018-07-06 20:59:20+00:00,27.11856327607013,20.15374725595645,16.752466033973274,23.647540085810352,24.812174090546044,,26.1417728731709,23.28315015972557,17.08312165567521,23.44903656115757,40.81973412190205,37.32033325732931,32.94546938262516,31.44749010776954,36.73371822293556,39.14958307385484,30.52194179853154,20.52846971794698,29.378601782116,26.8540198882984,23.928169469367035,15.99917003120772,L8
2018-07-23 20:53:02+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2018-07-28 21:19:13+00:00,34.27578338735909,28.400342411033744,25.07292407303835,31.91642663821632,35.344755616201084,,,,,,48.38014604142538,44.63669851741341,45.86809663302815,49.339174689729845,55.43273794322817,61.22958171347256,55.5718106539873,47.98727008218073,57.218010985642216,51.079483474503206,,,S2
2018-08-07 20:59:36+00:00,26.933599828373463,20.84279961366382,19.99289977544345,28.22210835008673,35.12886377645009,38.85627465699419,31.785548815021063,33.21160164851134,28.452862224441343,30.406869411350065,40.304879799799046,37.643313716154935,37.62525439287537,39.52452850655397,35.628075323756086,,27.82689432159818,20.657740039844256,29.973165900467176,31.558963978262835,23.637418074176903,17.909957854114598,L8
2018-08-07 21:19:11+00:00,22.648930270195034,16.311202339851103,14.0619436522278,22.252006460415085,29.400739512362563,,,17.461052338667216,12.94241047862534,11.505245077611866,22.206870856994705,20.95182121142348,24.30872918959466,,,,,,,,,14.776643926103285,S2
2018-08-08 20:52:45+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2018-08-12 21:19:15+00:00,21.722407121431097,15.89303871549089,13.076533698766005,19.565652889073377,24.423679187563955,,,,,,,,,,,,,,,,,,S2
2018-08-15 20:58:48+00:00,29.01285823952305,29.547383548687364,26.424288963973392,33.62611625396753,37.386457700684105,33.48926802133882,42.172234558282256,40.235522361795525,33.779547636157346,36.62549848549746,47.723375718506816,43.204021348813264,44.55454938665843,44.85065130967495,48.4993271807128,48.94280377813276,47.11165942412505,39.06139774966029,49.59385375574311,44.15417953166716,32.263247081349554,29.3036442021099,L7
2018-08-17 21:19:09+00:00,31.50987309083409,25.71439548914481,23.883053409348296,31.644593341405173,34.908157323040214,,,,,,49.763135280411696,46.11439623807908,43.98512637217894,45.52520790084807,47.6895056552662,53.41486949173608,53.12883724015901,45.882869662190494,56.54937837807118,51.49406718244525,,,S2
2018-08-22 21:19:15+00:00,18.74280647283262,12.684526301652278,13.443147179454224,22.95032453902774,,,,22.320906161647905,,,,37.319001099645405,37.41580443770355,39.55200226964167,44.21326608199583,50.9116224192585,49.108331130195175,40.901734091683615,48.47830760008659,43.99916309393972,,,S2
2018-09-06 21:19:07+00:00,34.90903179340329,28.18401049629614,22.96449614059389,28.25442730990744,,,18.374539787170463,23.75269561805332,26.63871632055596,28.09277764473133,33.764545409239304,30.86114746882736,30.72162383719821,35.27638969475782,42.30341395910153,49.15400813418554,52.81754880488755,47.33261730970573,56.563454785456905,51.77093739470274,,,S2
2018-09-08 20:59:50+00:00,31.605114667094448,26.41445189303104,24.883137771403177,31.50749375588739,38.14051992533041,31.2660861869342,34.79299542195051,38.26456333180901,32.49688572438717,37.43934931889326,46.23705291390526,43.04733043240136,43.38682274241193,43.14260382452688,48.159805887105335,53.88093823071268,52.641615569200674,44.68337895663992,51.432482168318735,50.39931959708931,42.32089720861071,37.475346000124375,L8
2018-09-09 20:52:06+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2018-09-11 21:19:13+00:00,19.986000497382896,16.301711894946855,15.29648315789687,20.57396316990781,22.39752313763669,,26.25525533202434,29.81523209544993,23.63530382169836,29.292939231658284,36.63609319983481,33.257783299472415,32.74504923011622,36.20025269137245,41.114858992588616,46.49339095607389,43.6802208703243,38.63518347598076,49.08797573959085,51.3974168318962,49.925706618874784,48.57465560628816,S2
2018-09-16 21:19:08+00:00,38.72726832993412,31.279621534209024,28.356166830299248,35.38191691310852,33.88995425520673,,42.92002785290481,46.44591986162422,40.3746078252108,46.52120107668204,51.16185804267419,46.09851786199002,42.569141038050674,44.42898756504358,48.171270854781625,43.22674501941822,40.46072669718124,32.76779718557212,41.276287767068965,40.52375271487072,,,S2
2018-09-21 21:19:11+00:00,24.69597567549152,17.560679278565857,13.581026202181762,20.89411024888436,20.45265338950567,,26.0959469779436,31.170354774005663,,30.22452415776725,35.295527939381664,27.260813314543835,27.21628965375129,,,,,,,,,,S2
