dates,oahu0002_0001,oahu0002_0002,oahu0002_0003,oahu0002_0004,oahu0002_0005,oahu0002_0006,oahu0002_0007,oahu0002_0008,oahu0002_0009,oahu0002_0010,oahu0002_0011,oahu0002_0012,oahu0002_0013,oahu0002_0014,satname
2000-01-11 20:46:54+00:00,,,,,,,,,,,,,,,L7
2000-01-27 20:46:52+00:00,,,,,,,,,,,,,,,L7
2000-02-03 20:53:01+00:00,20.05903379703325,16.31261078429476,18.975074645830613,19.61494566254413,20.826130356124185,23.3037408768236,20.99347628532033,20.527985267029944,19.510283167192185,14.64505564144776,8.235783596468057,10.060333458472162,11.139322155055655,11.854532002966211,L7
2000-02-12 20:46:47+00:00,,,,,,,,25.34272318212972,21.787474560422385,23.078027163650063,24.66023431052809,27.49024335197472,29.09239031696445,33.133203918769375,L7
2000-02-19 20:52:54+00:00,47.76875537067711,27.058056880913185,25.32809007263585,22.977560610181385,20.91636435557944,22.531178663526507,23.73233675410191,23.36547232101446,23.516673026981483,23.23681390269,23.631998886531257,27.301393667872013,28.943500775211174,32.96603578314818,L7
2000-03-15 20:46:37+00:00,,,,,,,,,,,17.346439279077224,17.285088930842477,19.23516183171124,19.38099342820741,L7
2000-05-18 20:46:08+00:00,51.30009699684426,37.016396862632014,36.58710929992471,32.024529417984446,32.105420496558146,33.42441053862465,33.76013234312803,30.15205194351879,31.790771980594126,31.350409982292685,33.21882521326094,33.90312896465105,34.63462096669719,36.22234553704865,L7
2000-06-03 20:45:56+00:00,62.07412057073865,44.22518995730581,42.78653675295262,38.26513157954205,,,,,,,,,,,L7
2000-06-10 20:52:06+00:00,13.99886823768058,2.930666611327943,-0.0447852912268805,6.773103614990759,-18.72571772575664,1.770743399149033,,,54.71350313117622,69.68795917767649,,,,,L7
2000-06-19 20:45:53+00:00,56.895223297060845,36.65976419382217,37.20547472461375,33.121261851201425,,,,,,,,,,,L7
2000-06-26 20:51:56+00:00,52.29537795178784,30.91597659021101,29.639326238192407,27.12969437348557,23.746522842556043,26.82698077707537,26.25463569736129,26.46655422729885,25.615437689536467,28.2843545096276,30.24544620336572,28.990213713674745,29.63863302187328,33.695356885214004,L7
